name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,45,30988297,682453834144,1,5,15460,45.554527,17.700373,-0.260302,0.0964261,-0.9607,-5.19807,156.483,43.417,56.2345,133.726,270.147,-31.0438,149.743,45.7778,-31.0438,149.743,45.7778,0,0,0,-31.0438,149.743,45.7778,-57.5605,161.19,13.0726,0.607727,-0.262354,0.749559,-57.5605,161.19,13.0726,-69.261,165.564,-13.986,0.3926,-0.146764,0.907924,-69.261,165.564,-13.986,-83.2658,171.81,-27.5263,0.684596,-0.305323,0.661896
Thumb,1,45,30988298,682453855520,1,5,15460,45.554527,17.700373,-0.260326,0.0927571,-0.961055,-5.56338,155.725,43.2505,55.8749,133.834,270.064,-31.4091,148.986,45.6142,-31.4091,148.986,45.6142,0,0,0,-31.4091,148.986,45.6142,-57.9273,160.463,12.9207,0.60776,-0.263039,0.749292,-57.9273,160.463,12.9207,-69.6879,164.893,-14.1029,0.394614,-0.148623,0.906747,-69.6879,164.893,-14.1029,-83.7324,171.173,-27.5858,0.686542,-0.307017,0.65909
Thumb,1,45,30988299,682453876938,1,5,15460,45.554527,17.700373,-0.25663,0.0855554,-0.962716,-5.74696,155.408,42.9644,54.819,135.216,270.17,-31.5648,148.559,45.3187,-31.5648,148.559,45.3187,0,0,0,-31.5648,148.559,45.3187,-58.1279,160.004,12.6502,0.608792,-0.262291,0.748716,-58.1279,160.004,12.6502,-69.9452,164.471,-14.3423,0.396515,-0.149904,0.905707,-69.9452,164.471,-14.3423,-84.0403,170.739,-27.7783,0.689014,-0.306394,0.656797
Thumb,1,45,30988300,682453898323,1,5,15460,45.554527,17.700373,-0.257605,0.0853835,-0.96247,-5.94437,155.536,42.6873,54.8518,135.385,269.835,-31.7824,148.775,45.0725,-31.7824,148.775,45.0725,0,0,0,-31.7824,148.775,45.0725,-58.3646,160.432,12.4948,0.609227,-0.267163,0.746636,-58.3646,160.432,12.4948,-70.2492,165.055,-14.4418,0.398774,-0.155138,0.903832,-70.2492,165.055,-14.4418,-84.3623,171.431,-27.8079,0.689896,-0.311672,0.653379
Thumb,1,45,30988301,682453919759,1,5,15460,45.554527,17.700373,-0.251748,0.0936737,-0.963249,-5.51536,155.172,41.5651,53.8985,133.065,268.897,-31.2732,148.108,43.9376,-31.2732,148.108,43.9376,0,0,0,-31.2732,148.108,43.9376,-58.0726,159.997,11.6228,0.614205,-0.272483,0.740612,-58.0726,159.997,11.6228,-70.1116,164.932,-15.1896,0.403957,-0.165605,0.899663,-70.1116,164.932,-15.1896,-84.3359,171.373,-28.4062,0.69533,-0.314816,0.646071
Thumb,1,45,30988302,682453941152,1,5,15460,45.554527,17.700373,-0.25086,0.101001,-0.96274,-5.11248,155.769,40.575,54.0918,131.933,267.786,-30.7882,148.399,42.9076,-30.7882,148.399,42.9076,0,0,0,-30.7882,148.399,42.9076,-57.7797,160.508,10.8351,0.618609,-0.277515,0.735057,-57.7797,160.508,10.8351,-69.9514,165.744,-15.86,0.408409,-0.175704,0.895729,-69.9514,165.744,-15.86,-84.277,172.243,-28.9378,0.70028,-0.317684,0.639284
Thumb,1,45,30988303,682453962565,1,5,15460,45.554527,17.700373,-0.252993,0.11885,-0.96014,-5.35002,157.843,40.6551,54.3576,129.793,267.253,-31.0392,150.5,42.9267,-31.0392,150.5,42.9267,0,0,0,-31.0392,150.5,42.9267,-57.9718,162.866,10.903,0.617258,-0.283415,0.73394,-57.9718,162.866,10.903,-70.1269,168.309,-15.7583,0.407853,-0.182638,0.894595,-70.1269,168.309,-15.7583,-84.4317,174.922,-28.8016,0.699265,-0.323259,0.637598
Thumb,1,46,30988304,682453983962,1,5,15460,45.554527,17.700373,-0.25218,0.121611,-0.960008,-5.10892,159.829,40.8462,54.4069,131.128,267.413,-30.7773,152.398,43.0622,-30.7773,152.398,43.0622,0,0,0,-30.7773,152.398,43.0622,-57.6794,164.785,11.0211,0.616561,-0.283898,0.734339,-57.6794,164.785,11.0211,-69.8237,170.289,-15.6327,0.407489,-0.184684,0.89434,-69.8237,170.289,-15.6327,-84.1256,176.903,-28.6785,0.699124,-0.323319,0.637723
Thumb,1,46,30988305,682454005372,1,5,15460,45.554527,17.700373,-0.249269,0.119457,-0.961039,-4.75716,160.669,40.87,54.0714,132.477,267.68,-30.3919,153.088,42.9675,-30.3919,153.088,42.9675,0,0,0,-30.3919,153.088,42.9675,-57.1398,165.403,10.7695,0.613026,-0.282232,0.737932,-57.1398,165.403,10.7695,-69.1663,170.917,-15.9356,0.403536,-0.18501,0.896064,-69.1663,170.917,-15.9356,-83.4004,177.478,-29.0821,0.695809,-0.320713,0.642645
Thumb,1,37,30988306,682454069565,1,5,15460,45.554527,17.700373,-0.238191,0.115497,-0.964326,-2.71728,161.065,40.5471,53.497,133.807,268.133,-28.3298,153.288,42.1343,-28.3298,153.288,42.1343,0,0,0,-28.3298,153.288,42.1343,-54.3447,165.454,9.28613,0.596226,-0.27884,0.752837,-54.3447,165.454,9.28613,-65.7588,170.926,-17.695,0.382987,-0.183593,0.905325,-65.7588,170.926,-17.695,-79.6658,177.387,-31.2351,0.67982,-0.315847,0.66188
