name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,53,26792549,350936537767,1,5,12430,48.246136,18.746206,-0.470881,0.352301,-0.808798,14.6946,172.434,46.766,132.391,84.3766,248.925,-12.8592,168.172,52.1605,-12.8592,168.172,52.1605,0,0,0,-12.8592,168.172,52.1605,-34.0979,158.132,12.3667,0.459606,0.21726,0.861139,-34.0979,158.132,12.3667,-46.9381,150.163,-15.344,0.406803,0.25248,0.877932,-46.9381,150.163,-15.344,-56.6511,145.288,-34.0869,0.448315,0.224983,0.865099
Thumb,1,53,26792550,350936556216,1,5,12430,48.246136,18.746206,-0.472358,0.354184,-0.807113,14.6181,172.319,46.6655,132.684,83.7906,248.403,-12.941,168.071,52.0447,-12.941,168.071,52.0447,0,0,0,-12.941,168.071,52.0447,-34.1624,157.873,12.282,0.459231,0.22069,0.860466,-34.1624,157.873,12.282,-46.96,149.775,-15.411,0.405457,0.256572,0.877369,-46.96,149.775,-15.411,-56.7522,144.885,-34.1087,0.45197,0.225675,0.863015
Thumb,1,53,26792551,350936574694,1,5,12430,48.246136,18.746206,-0.473445,0.355003,-0.806116,14.5568,172.163,46.5709,132.894,83.4298,248.059,-13.0094,167.938,51.9319,-13.0094,167.938,51.9319,0,0,0,-13.0094,167.938,51.9319,-34.2127,157.612,12.1925,0.45884,0.223453,0.859962,-34.2127,157.612,12.1925,-46.9755,149.411,-15.486,0.404352,0.25985,0.876914,-46.9755,149.411,-15.486,-56.8343,144.513,-34.1465,0.455044,0.226069,0.861294
Thumb,1,53,26792552,350936593155,1,5,12430,48.246136,18.746206,-0.473497,0.354099,-0.806483,14.5607,172.006,46.4897,132.911,83.499,248.07,-13.0129,167.816,51.8397,-13.0129,167.816,51.8397,0,0,0,-13.0129,167.816,51.8397,-34.2122,157.398,12.1223,0.458754,0.225453,0.859486,-34.2122,157.398,12.1223,-46.9474,149.114,-15.5445,0.403476,0.262453,0.876542,-46.9474,149.114,-15.5445,-56.8717,144.219,-34.171,0.458067,0.225929,0.859727
Thumb,1,53,26792553,350936611616,1,5,12430,48.246136,18.746206,-0.472457,0.35554,-0.806459,14.6782,171.783,46.4111,132.768,82.9162,247.985,-12.9011,167.644,51.7713,-12.9011,167.644,51.7713,0,0,0,-12.9011,167.644,51.7713,-34.1462,157.191,12.0876,0.459744,0.226209,0.858758,-34.1462,157.191,12.0876,-46.8854,148.86,-15.5635,0.403605,0.263923,0.876041,-46.8854,148.86,-15.5635,-56.8921,143.991,-34.1527,0.461872,0.224727,0.858005
Thumb,1,53,26792554,350936630060,1,5,12430,48.246136,18.746206,-0.470788,0.353344,-0.808398,14.7454,171.479,46.3655,132.419,83.1606,248.424,-12.8392,167.37,51.7218,-12.8392,167.37,51.7218,0,0,0,-12.8392,167.37,51.7218,-34.1217,156.92,12.0574,0.460553,0.22615,0.85834,-34.1217,156.92,12.0574,-46.8603,148.571,-15.5884,0.403586,0.2645,0.875875,-46.8603,148.571,-15.5884,-56.9757,143.768,-34.1358,0.466886,0.221716,0.856072
Thumb,1,53,26792555,350936648556,1,5,12430,48.246136,18.746206,-0.469054,0.353101,-0.809511,14.8594,171.316,46.3164,132.099,83.0583,248.653,-12.7292,167.246,51.6819,-12.7292,167.246,51.6819,0,0,0,-12.7292,167.246,51.6819,-34.0543,156.787,12.0425,0.461476,0.226322,0.857799,-34.0543,156.787,12.0425,-46.799,148.414,-15.5931,0.403778,0.265271,0.875554,-46.799,148.414,-15.5931,-57.0025,143.656,-34.1037,0.470956,0.219649,0.854374
Thumb,1,53,26792556,350936666990,1,5,12430,48.246136,18.746206,-0.467739,0.353434,-0.810127,14.9833,171.207,46.2644,131.894,82.8667,248.755,-12.6084,167.173,51.6409,-12.6084,167.173,51.6409,0,0,0,-12.6084,167.173,51.6409,-33.9745,156.715,12.0235,0.462362,0.226316,0.857323,-33.9745,156.715,12.0235,-46.725,148.324,-15.604,0.403964,0.265844,0.875294,-46.725,148.324,-15.604,-57.0048,143.607,-34.0828,0.474474,0.21775,0.852912
Thumb,1,53,26792557,350936685441,1,5,12430,48.246136,18.746206,-0.46685,0.353788,-0.810485,15.0853,171.131,46.2212,131.774,82.702,248.801,-12.5091,167.126,51.6055,-12.5091,167.126,51.6055,0,0,0,-12.5091,167.126,51.6055,-33.9103,156.671,12.0061,0.463123,0.226238,0.856932,-33.9103,156.671,12.0061,-46.6626,148.265,-15.6159,0.404018,0.266331,0.875121,-46.6626,148.265,-15.6159,-57.0116,143.587,-34.0662,0.477669,0.215907,0.851596
Thumb,1,53,26792558,350936703899,1,5,12430,48.246136,18.746206,-0.465475,0.354004,-0.81118,15.1933,171.068,46.1731,131.539,82.5847,248.927,-12.4035,167.088,51.5637,-12.4035,167.088,51.5637,0,0,0,-12.4035,167.088,51.5637,-33.84,156.645,11.9804,0.463888,0.225999,0.856582,-33.84,156.645,11.9804,-46.5916,148.226,-15.6383,0.403996,0.266702,0.875018,-46.5916,148.226,-15.6383,-57.0119,143.594,-34.0599,0.480963,0.213821,0.850268
