name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,52,34967968,788866896352,1,5,18290,47.693443,18.531454,-0.226699,0.0108871,-0.973904,8.49013,150.775,56.7174,64.5043,148.085,297.356,-18.4098,142.853,55.3976,-18.4098,142.853,55.3976,0,0,0,-18.4098,142.853,55.3976,-43.1753,144.914,17.0675,0.542137,-0.0451247,0.839077,-43.1753,144.914,17.0675,-50.29,141.773,-13.1498,0.228022,0.100666,0.968438,-50.29,141.773,-13.1498,-60.4456,142.009,-32.0049,0.474173,-0.0109959,0.880363
Thumb,1,52,34967969,788866915197,1,5,18290,47.693443,18.531454,-0.223881,0.00539687,-0.974601,8.55098,149.198,56.578,63.869,147.865,297.388,-18.3523,141.286,55.267,-18.3523,141.286,55.267,0,0,0,-18.3523,141.286,55.267,-43.0315,143.18,16.8726,0.540248,-0.0414615,0.840484,-43.0315,143.18,16.8726,-50.1414,139.929,-13.3341,0.227867,0.10419,0.968102,-50.1414,139.929,-13.3341,-60.3589,140.133,-32.1561,0.477064,-0.0095183,0.878817
Thumb,1,52,34967970,788866934073,1,5,18290,47.693443,18.531454,-0.226406,0.0067704,-0.974009,8.51686,147.672,56.4017,64.4587,145.999,297.066,-18.384,139.751,55.0913,-18.384,139.751,55.0913,0,0,0,-18.384,139.751,55.0913,-42.9818,141.456,16.6358,0.538465,-0.0373225,0.841821,-42.9818,141.456,16.6358,-50.0642,138.075,-13.5631,0.226986,0.108352,0.967852,-50.0642,138.075,-13.5631,-60.2958,138.214,-32.378,0.477725,-0.0064676,0.878486
Thumb,1,52,34967971,788866952980,1,5,18290,47.693443,18.531454,-0.225445,0.00215224,-0.974253,8.47666,146.329,56.1826,64.1811,145.797,296.907,-18.4178,138.385,54.8818,-18.4178,138.385,54.8818,0,0,0,-18.4178,138.385,54.8818,-42.9583,139.914,16.3825,0.537213,-0.0334695,0.842782,-42.9583,139.914,16.3825,-50.0258,136.42,-13.807,0.226508,0.112002,0.967548,-50.0258,136.42,-13.807,-60.2755,136.497,-32.6125,0.478566,-0.00359857,0.878044
Thumb,1,52,34967972,788866971809,1,5,18290,47.693443,18.531454,-0.222148,-0.00414843,-0.975004,8.39166,145.007,55.8847,63.2814,146.032,296.795,-18.4942,137.033,54.595,-18.4942,137.033,54.595,0,0,0,-18.4942,137.033,54.595,-42.9863,138.385,16.0581,0.536151,-0.0296085,0.843602,-42.9863,138.385,16.0581,-50.04,134.778,-14.1213,0.226064,0.115612,0.967227,-50.04,134.778,-14.1213,-60.3028,134.79,-32.9197,0.479182,-0.000540748,0.877715
Thumb,1,52,34967973,788866990692,1,5,18290,47.693443,18.531454,-0.221484,-0.00386525,-0.975156,8.33568,143.962,55.5755,63.0614,144.917,296.523,-18.5384,135.947,54.2899,-18.5384,135.947,54.2899,0,0,0,-18.5384,135.947,54.2899,-42.9745,137.121,15.7117,0.534926,-0.0257034,0.844508,-42.9745,137.121,15.7117,-50.008,133.405,-14.4593,0.225418,0.119093,0.966956,-50.008,133.405,-14.4593,-60.2792,133.35,-33.253,0.479574,0.00255056,0.877498
Thumb,1,52,34967974,788867009583,1,5,18290,47.693443,18.531454,-0.219136,-0.00575938,-0.975677,8.28175,143.215,55.4013,62.4273,144.638,296.478,-18.5886,135.189,54.1091,-18.5886,135.189,54.1091,0,0,0,-18.5886,135.189,54.1091,-42.9682,136.256,15.492,0.533688,-0.0233769,0.845358,-42.9682,136.256,15.492,-49.9821,132.474,-14.6752,0.224793,0.121222,0.966837,-49.9821,132.474,-14.6752,-60.2572,132.384,-33.4668,0.479751,0.00419418,0.877394
Thumb,1,52,34967975,788867028402,1,5,18290,47.693443,18.531454,-0.217471,-0.00741926,-0.976039,8.26633,142.801,55.304,62.0005,144.634,296.47,-18.6073,134.787,54.0057,-18.6073,134.787,54.0057,0,0,0,-18.6073,134.787,54.0057,-42.9388,135.793,15.3567,0.532636,-0.0220274,0.846057,-42.9388,135.793,15.3567,-49.9413,131.968,-14.8078,0.224424,0.122603,0.966748,-49.9413,131.968,-14.8078,-60.219,131.86,-33.5978,0.479873,0.00502418,0.877324
Thumb,1,52,34967976,788867047283,1,5,18290,47.693443,18.531454,-0.216767,-0.00652665,-0.976202,8.24051,142.584,55.2101,61.8006,144.196,296.416,-18.6325,134.568,53.9041,-18.6325,134.568,53.9041,0,0,0,-18.6325,134.568,53.9041,-42.9082,135.502,15.2182,0.531416,-0.0204268,0.846865,-42.9082,135.502,15.2182,-49.9027,131.636,-14.943,0.224166,0.123903,0.966642,-49.9027,131.636,-14.943,-60.192,131.512,-33.7265,0.48042,0.00576299,0.87702
Thumb,1,52,34967977,788867066138,1,5,18290,47.693443,18.531454,-0.216932,-0.00428939,-0.976177,8.22825,142.469,55.1576,61.8291,143.529,296.357,-18.6414,134.444,53.8444,-18.6414,134.444,53.8444,0,0,0,-18.6414,134.444,53.8444,-42.8446,135.3,15.1114,0.529829,-0.0187386,0.847898,-42.8446,135.3,15.1114,-49.8516,131.411,-15.044,0.224569,0.124635,0.966455,-49.8516,131.411,-15.044,-60.1775,131.287,-33.8074,0.482128,0.00577439,0.876082
Thumb,1,52,34967978,788867085038,1,5,18290,47.693443,18.531454,-0.216255,-0.00385982,-0.976329,8.2038,142.418,55.1286,61.6375,143.372,296.366,-18.6629,134.385,53.804,-18.6629,134.385,53.804,0,0,0,-18.6629,134.385,53.804,-42.7579,135.171,15.0021,0.527461,-0.0172091,0.849405,-42.7579,135.171,15.0021,-49.8122,131.291,-15.1435,0.226082,0.124335,0.966141,-49.8122,131.291,-15.1435,-60.2202,131.203,-33.8617,0.485963,0.00413861,0.87397
