name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,51,645225,17796587910,1,5,2490,52.116371,20.25,-0.23748,-0.00432757,-0.971383,17.452,156.38,73.369,81.5716,157.549,335.642,-11.7521,148.511,78.4934,-11.7521,148.511,78.4934,0,0,0,-11.7521,148.511,78.4934,-42.9164,150.205,39.5359,0.624313,-0.0339265,0.780437,-42.9164,150.205,39.5359,-68.9955,155.502,18.2209,0.764883,-0.155364,0.625153,-68.9955,155.502,18.2209,-90.2637,164.461,14.3308,0.908757,-0.382796,0.166217
Thumb,1,51,645226,17796607178,1,5,2490,52.116371,20.25,-0.237803,-0.00482661,-0.971301,17.3277,156.415,73.4457,81.5346,157.719,335.697,-11.8826,148.559,78.5545,-11.8826,148.559,78.5545,0,0,0,-11.8826,148.559,78.5545,-43.0164,150.135,39.5677,0.623704,-0.0315684,0.781023,-43.0164,150.135,39.5677,-69.0991,155.378,18.2438,0.764988,-0.153788,0.625414,-69.0991,155.378,18.2438,-90.371,164.319,14.3328,0.908915,-0.38203,0.167112
Thumb,1,51,645227,17796626424,1,5,2490,52.116371,20.25,-0.238812,-0.00353475,-0.97106,17.2378,156.493,73.517,81.7169,157.448,335.703,-11.9775,148.648,78.6143,-11.9775,148.648,78.6143,0,0,0,-11.9775,148.648,78.6143,-43.0867,150.087,39.6026,0.623211,-0.0288271,0.781522,-43.0867,150.087,39.6026,-69.1775,155.266,18.2726,0.765224,-0.151874,0.625593,-69.1775,155.266,18.2726,-90.4552,164.183,14.3399,0.909163,-0.381031,0.16804
Thumb,1,51,645228,17796645709,1,5,2490,52.116371,20.25,-0.239983,-0.00237309,-0.970774,17.1828,156.543,73.5724,81.9782,157.184,335.681,-12.0387,148.714,78.658,-12.0387,148.714,78.658,0,0,0,-12.0387,148.714,78.658,-43.1242,150.092,39.6251,0.622736,-0.0275986,0.781945,-43.1242,150.092,39.6251,-69.2077,155.241,18.2794,0.765011,-0.151035,0.626057,-69.2077,155.241,18.2794,-90.4827,164.143,14.2961,0.909046,-0.380351,0.170199
Thumb,1,51,645229,17796664929,1,5,2490,52.116371,20.25,-0.241714,-0.00118188,-0.970347,17.1313,156.563,73.6339,82.3941,156.883,335.628,-12.0962,148.747,78.705,-12.0962,148.747,78.705,0,0,0,-12.0962,148.747,78.705,-43.1575,150.098,39.6521,0.622252,-0.0270606,0.782349,-43.1575,150.098,39.6521,-69.2274,155.235,18.2867,0.764611,-0.150672,0.626632,-69.2274,155.235,18.2867,-90.4975,164.131,14.2654,0.908839,-0.380118,0.171822
Thumb,1,51,645230,17796684208,1,5,2490,52.116371,20.25,-0.243088,7.79659E-05,-0.970004,17.0572,156.579,73.7042,82.691,156.558,335.605,-12.1768,148.775,78.7569,-12.1768,148.775,78.7569,0,0,0,-12.1768,148.775,78.7569,-43.2049,150.048,39.6749,0.621586,-0.0254973,0.782931,-43.2049,150.048,39.6749,-69.2699,155.15,18.2952,0.764468,-0.149653,0.627051,-69.2699,155.15,18.2952,-90.5395,164.026,14.226,0.908817,-0.379235,0.173872
Thumb,1,51,645231,17796703458,1,5,2490,52.116371,20.25,-0.243686,0.00169817,-0.969853,16.9929,156.643,73.7614,82.7881,156.185,335.622,-12.2477,148.854,78.7989,-12.2477,148.854,78.7989,0,0,0,-12.2477,148.854,78.7989,-43.2382,150.009,39.6835,0.620834,-0.0231347,0.783601,-43.2382,150.009,39.6835,-69.3003,155.055,18.2869,0.764381,-0.148005,0.627547,-69.3003,155.055,18.2869,-90.572,163.906,14.1754,0.908906,-0.37819,0.175678
Thumb,1,51,645232,17796722750,1,5,2490,52.116371,20.25,-0.244147,0.0034566,-0.969732,16.9327,156.701,73.8157,82.8523,155.768,335.643,-12.3154,148.93,78.837,-12.3154,148.93,78.837,0,0,0,-12.3154,148.93,78.837,-43.2761,149.987,39.6952,0.620236,-0.0211922,0.784129,-43.2761,149.987,39.6952,-69.3381,154.992,18.2885,0.764379,-0.146766,0.627841,-69.3381,154.992,18.2885,-90.6106,163.83,14.1543,0.908942,-0.377649,0.17665
Thumb,1,51,645233,17796741982,1,5,2490,52.116371,20.25,-0.243707,0.00383407,-0.969841,16.8796,156.76,73.8622,82.6804,155.725,335.719,-12.3756,149.005,78.8685,-12.3756,149.005,78.8685,0,0,0,-12.3756,149.005,78.8685,-43.3107,149.962,39.7039,0.619724,-0.0191582,0.784586,-43.3107,149.962,39.7039,-69.3688,154.914,18.2804,0.764264,-0.145244,0.628334,-69.3688,154.914,18.2804,-90.6427,163.732,14.1106,0.909001,-0.376792,0.178169
Thumb,1,51,645234,17796761280,1,5,2490,52.116371,20.25,-0.243538,0.00466023,-0.96988,16.839,156.821,73.9051,82.5943,155.563,335.773,-12.4246,149.089,78.898,-12.4246,149.089,78.898,0,0,0,-12.4246,149.089,78.898,-43.3387,149.997,39.7156,0.619303,-0.0181882,0.784941,-43.3387,149.997,39.7156,-69.388,154.929,18.2769,0.764009,-0.144651,0.628782,-69.388,154.929,18.2769,-90.6579,163.751,14.0951,0.908831,-0.37696,0.17868
Thumb,1,51,645235,17796780517,1,5,2490,52.116371,20.25,-0.242816,0.00443103,-0.970062,16.78,156.864,73.966,82.3403,155.667,335.883,-12.496,149.164,78.9352,-12.496,149.164,78.9352,0,0,0,-12.496,149.164,78.9352,-43.3794,150.056,39.7282,0.618688,-0.0178578,0.785434,-43.3794,150.056,39.7282,-69.4122,154.989,18.2697,0.763523,-0.144685,0.629364,-69.4122,154.989,18.2697,-90.673,163.828,14.0779,0.908443,-0.377693,0.179108
Thumb,1,51,645236,17796799755,1,5,2490,52.116371,20.25,-0.24242,0.0040016,-0.970163,16.7314,156.905,74.0099,82.1847,155.824,335.954,-12.5567,149.237,78.9567,-12.5567,149.237,78.9567,0,0,0,-12.5567,149.237,78.9567,-43.4046,150.104,39.7213,0.617977,-0.017377,0.786004,-43.4046,150.104,39.7213,-69.4221,155.037,18.2441,0.763074,-0.144671,0.629911,-69.4221,155.037,18.2441,-90.6746,163.893,14.0462,0.908085,-0.37843,0.179369
Thumb,1,51,645237,17796818988,1,5,2490,52.116371,20.25,-0.243604,0.00347925,-0.969869,16.6972,156.965,74.1109,82.4702,156.026,335.975,-12.6061,149.331,79.0199,-12.6061,149.331,79.0199,0,0,0,-12.6061,149.331,79.0199,-43.4002,150.199,39.7421,0.616898,-0.0173779,0.786851,-43.4002,150.199,39.7421,-69.388,155.144,18.2321,0.762206,-0.145048,0.630875,-69.388,155.144,18.2321,-90.6268,164.021,14.0086,0.907499,-0.379313,0.180465
Thumb,1,51,645238,17796838248,1,5,2490,52.116371,20.25,-0.245452,0.00304288,-0.969404,16.6847,157.062,74.2025,82.9569,156.241,335.942,-12.6322,149.457,79.0746,-12.6322,149.457,79.0746,0,0,0,-12.6322,149.457,79.0746,-43.3645,150.31,39.7482,0.615661,-0.0170838,0.787826,-43.3645,150.31,39.7482,-69.3193,155.258,18.1989,0.761235,-0.145136,0.632025,-69.3193,155.258,18.1989,-90.5447,164.147,13.9323,0.906928,-0.379797,0.182306
Thumb,1,51,645239,17796857525,1,5,2490,52.116371,20.25,-0.24623,0.00253291,-0.969208,16.6373,157.184,74.2699,83.1194,156.5,335.956,-12.6912,149.603,79.1096,-12.6912,149.603,79.1096,0,0,0,-12.6912,149.603,79.1096,-43.3692,150.433,39.7404,0.614573,-0.0166284,0.788685,-43.3692,150.433,39.7404,-69.2948,155.378,18.1552,0.760378,-0.145032,0.63308,-69.2948,155.378,18.1552,-90.5089,164.275,13.8505,0.906445,-0.380166,0.183932
Thumb,1,51,645240,17796876780,1,5,2490,52.116371,20.25,-0.245849,0.00151262,-0.969307,16.5956,157.316,74.3425,82.9749,156.908,336.055,-12.7467,149.767,79.1486,-12.7467,149.767,79.1486,0,0,0,-12.7467,149.767,79.1486,-43.3691,150.58,39.7357,0.613459,-0.0162839,0.789559,-43.3691,150.58,39.7357,-69.2633,155.526,18.1132,0.759458,-0.145078,0.634173,-69.2633,155.526,18.1132,-90.4635,164.436,13.7674,0.905854,-0.38072,0.185691
Thumb,1,51,645241,17796896028,1,5,2490,52.116371,20.25,-0.245531,0.000705898,-0.969389,16.564,157.445,74.4048,82.8573,157.255,336.14,-12.791,149.926,79.1811,-12.791,149.926,79.1811,0,0,0,-12.791,149.926,79.1811,-43.3584,150.7,39.7247,0.612357,-0.0154869,0.79043,-43.3584,150.7,39.7247,-69.2274,155.637,18.0701,0.758721,-0.14482,0.635114,-69.2274,155.637,18.0701,-90.4164,164.553,13.6802,0.905372,-0.380941,0.187576
Thumb,1,51,645242,17796915302,1,5,2490,52.116371,20.25,-0.244878,-0.000196854,-0.969554,16.5357,157.572,74.4587,82.6528,157.625,336.238,-12.8311,150.082,79.208,-12.8311,150.082,79.208,0,0,0,-12.8311,150.082,79.208,-43.3228,150.715,39.6907,0.610842,-0.0126732,0.791651,-43.3228,150.715,39.6907,-69.17,155.587,17.9953,0.75808,-0.142911,0.63631,-69.17,155.587,17.9953,-90.3557,164.477,13.5367,0.905231,-0.379822,0.190508
Thumb,1,51,645243,17796934540,1,5,2490,52.116371,20.25,-0.246653,0.00540016,-0.969089,16.6339,158.125,74.4723,83.2303,156.667,336.126,-12.7522,150.705,79.2116,-12.7522,150.705,79.2116,0,0,0,-12.7522,150.705,79.2116,-43.1766,151.096,39.6392,0.609491,-0.0078312,0.792754,-43.1766,151.096,39.6392,-69.0094,155.862,17.9033,0.75766,-0.139804,0.637499,-69.0094,155.862,17.9033,-90.1867,164.742,13.3869,0.904874,-0.379423,0.19298
Thumb,1,51,645244,17796953810,1,5,2490,52.116371,20.25,-0.247805,0.00903794,-0.968768,16.5667,158.525,74.5369,83.4741,156.085,336.104,-12.8392,151.153,79.2269,-12.8392,151.153,79.2269,0,0,0,-12.8392,151.153,79.2269,-43.1686,151.368,39.5803,0.607589,-0.00431742,0.79424,-43.1686,151.368,39.5803,-68.9757,156.067,17.799,0.756903,-0.13782,0.63883,-68.9757,156.067,17.799,-90.1429,164.945,13.2311,0.904445,-0.379322,0.195179
Thumb,1,51,645245,17796973074,1,5,2490,52.116371,20.25,-0.248154,0.0102654,-0.968666,16.5282,158.776,74.5903,83.5296,156.004,336.13,-12.896,151.453,79.2434,-12.896,151.453,79.2434,0,0,0,-12.896,151.453,79.2434,-43.17,151.603,39.5542,0.606479,-0.00300819,0.795094,-43.17,151.603,39.5542,-68.9593,156.294,17.7502,0.756381,-0.137583,0.639498,-68.9593,156.294,17.7502,-90.1119,165.192,13.1552,0.90382,-0.380215,0.196334
Thumb,1,51,645246,17796992333,1,5,2490,52.116371,20.25,-0.249329,0.0112923,-0.968353,16.5347,158.856,74.6155,83.8535,155.807,336.071,-12.9012,151.559,79.2361,-12.9012,151.559,79.2361,0,0,0,-12.9012,151.559,79.2361,-43.1379,151.687,39.5184,0.60573,-0.00256159,0.795666,-43.1379,151.687,39.5184,-68.916,156.384,17.7024,0.756054,-0.137762,0.639847,-68.916,156.384,17.7024,-90.0583,165.287,13.0694,0.903381,-0.380412,0.197964
