name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,41,26767009,350346278562,1,5,12180,47.967632,18.637993,-0.367894,0.218222,-0.903899,8.71943,157.491,56.7228,100.144,103.262,281.348,-19.1417,153.863,59.5144,-19.1417,153.863,59.5144,0,0,0,-19.1417,153.863,59.5144,-38.5,147.992,18.2637,0.421347,0.127803,0.897849,-38.5,147.992,18.2637,-49.5104,142.489,-10.6031,0.350855,0.175335,0.919869,-49.5104,142.489,-10.6031,-60.0301,140.778,-29.3221,0.488367,0.0794506,0.869014
Thumb,1,42,26767010,350346298245,1,5,12180,47.967632,18.637993,-0.368148,0.220847,-0.903157,8.90504,157.723,56.6205,100.392,102.841,281.061,-18.9536,154.091,59.431,-18.9536,154.091,59.431,0,0,0,-18.9536,154.091,59.431,-38.3363,148.181,18.1972,0.421877,0.128628,0.897483,-38.3363,148.181,18.1972,-49.3158,142.621,-10.6702,0.349874,0.17718,0.919889,-49.3158,142.621,-10.6702,-59.8455,140.892,-29.382,0.48883,0.0802795,0.868677
Thumb,1,42,26767011,350346317929,1,5,12180,47.967632,18.637993,-0.369037,0.222353,-0.902425,9.0067,157.866,56.5327,100.715,102.61,280.791,-18.8506,154.223,59.3429,-18.8506,154.223,59.3429,0,0,0,-18.8506,154.223,59.3429,-38.2367,148.33,18.1083,0.421952,0.128259,0.8975,-38.2367,148.33,18.1083,-49.0977,142.701,-10.7907,0.346098,0.179358,0.920895,-49.0977,142.701,-10.7907,-59.6192,140.974,-29.5072,0.48845,0.0802143,0.868897
Thumb,1,43,26767012,350346337580,1,5,12180,47.967632,18.637993,-0.369713,0.221734,-0.902301,9.11061,157.967,56.4396,100.987,102.864,280.667,-18.7445,154.313,59.2575,-18.7445,154.313,59.2575,0,0,0,-18.7445,154.313,59.2575,-38.1505,148.444,18.0289,0.422384,0.127756,0.897369,-38.1505,148.444,18.0289,-48.912,142.756,-10.8957,0.342925,0.181244,0.921712,-48.912,142.756,-10.8957,-59.4438,141.041,-29.6075,0.48893,0.0796284,0.868681
Thumb,1,44,26767013,350346357268,1,5,12180,47.967632,18.637993,-0.369513,0.2215,-0.90244,9.18548,158.018,56.333,101.012,102.973,280.595,-18.6687,154.357,59.1508,-18.6687,154.357,59.1508,0,0,0,-18.6687,154.357,59.1508,-38.0808,148.5,17.9232,0.422516,0.127472,0.897346,-38.0808,148.5,17.9232,-48.7424,142.753,-11.0265,0.339743,0.183157,0.922512,-48.7424,142.753,-11.0265,-59.2913,141.055,-29.7304,0.489722,0.0788067,0.868309
Thumb,1,44,26767014,350346376935,1,5,12180,47.967632,18.637993,-0.368119,0.221775,-0.902942,9.28397,158.035,56.227,100.764,102.922,280.614,-18.5688,154.366,59.0483,-18.5688,154.366,59.0483,0,0,0,-18.5688,154.366,59.0483,-37.9893,148.532,17.8216,0.4227,0.126998,0.897327,-37.9893,148.532,17.8216,-48.5427,142.723,-11.1557,0.336293,0.185086,0.923391,-48.5427,142.723,-11.1557,-59.1012,141.041,-29.8556,0.490168,0.0780899,0.868123
Thumb,1,45,26767015,350346396596,1,5,12180,47.967632,18.637993,-0.367316,0.221557,-0.903322,9.37067,158.045,56.135,100.651,102.987,280.617,-18.4809,154.37,58.959,-18.4809,154.37,58.959,0,0,0,-18.4809,154.37,58.959,-37.916,148.56,17.7357,0.423017,0.126459,0.897254,-37.916,148.56,17.7357,-48.377,142.701,-11.2648,0.33335,0.186712,0.92413,-48.377,142.701,-11.2648,-58.9422,141.031,-29.962,0.490481,0.0775026,0.867999
Thumb,1,45,26767016,350346416277,1,5,12180,47.967632,18.637993,-0.367067,0.218713,-0.904117,9.41284,158.018,56.056,100.631,103.666,280.735,-18.4383,154.336,58.877,-18.4383,154.336,58.877,0,0,0,-18.4383,154.336,58.877,-37.8807,148.575,17.6502,0.423176,0.125388,0.897329,-37.8807,148.575,17.6502,-48.2531,142.687,-11.3762,0.330528,0.187633,0.924957,-48.2531,142.687,-11.3762,-58.8339,141.051,-30.0675,0.491201,0.0759569,0.867728
Thumb,1,46,26767017,350346435953,1,5,12180,47.967632,18.637993,-0.366231,0.216411,-0.905009,9.53871,157.96,55.9515,100.549,104.181,280.852,-18.312,154.28,58.7778,-18.312,154.28,58.7778,0,0,0,-18.312,154.28,58.7778,-37.7696,148.558,17.5527,0.423507,0.124528,0.897293,-37.7696,148.558,17.5527,-48.0667,142.639,-11.4942,0.328129,0.188623,0.92561,-48.0667,142.639,-11.4942,-58.6522,141.021,-30.1845,0.49142,0.0751097,0.867678
Thumb,1,46,26767018,350346455635,1,5,12180,47.967632,18.637993,-0.365739,0.215511,-0.905423,9.64359,157.905,55.8645,100.532,104.349,280.868,-18.2063,154.223,58.6964,-18.2063,154.223,58.6964,0,0,0,-18.2063,154.223,58.6964,-37.6778,148.544,17.472,0.423811,0.123606,0.897277,-37.6778,148.544,17.472,-47.9115,142.604,-11.5931,0.326107,0.189279,0.92619,-47.9115,142.604,-11.5931,-58.5146,141.016,-30.2759,0.492237,0.0737404,0.867332
