Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	422.592	75.163	-215.289	460.686	81.48	-274.861	487.788	84.269	-287.427	503.092	84.08	-282.11	528.769	80.138	-255.31	463.91	87.958	-260.529	488.316	89.026	-271.717	506.215	86.79	-265.902	532.294	79.775	-238.825	463.726	100.199	-243.182	490.415	101.722	-245.725	509.328	96.214	-238.813	531.886	82.634	-222.338	429.256	75.984	-197.622	437.648	76.447	-168.735	469.782	110.859	-198.704	493.622	110.494	-199.519	508.123	98.039	-195.932	523.039	89.528	-191.556	458.353	77.383	-132.998	484.779	106.944	-165.971	521.464	91.422	-168.154	490.836	102.937	-106.355	533.341	89.658	-120.254	587.345	33.22	125.849	624.423	75.384	98.181
2	0.00667	422.508	75.238	-215.227	460.592	81.57	-274.797	487.695	84.345	-287.382	502.997	84.152	-282.061	528.279	80.058	-255.33	463.824	88.039	-260.477	488.228	89.095	-271.669	506.126	86.865	-265.853	532.201	79.861	-238.808	463.639	100.273	-243.121	490.335	101.8	-245.672	509.283	96.317	-238.801	531.796	82.712	-222.312	429.188	76.042	-197.567	437.591	76.502	-168.679	469.715	110.927	-198.64	493.552	110.572	-199.472	508.055	98.097	-195.877	522.972	89.605	-191.508	458.314	77.427	-132.95	484.715	107.014	-165.903	521.408	91.484	-168.11	490.78	102.99	-106.3	533.294	89.723	-120.195	587.358	33.26	125.882	624.432	75.418	98.196
3	0.01333	422.437	75.297	-215.154	460.509	81.642	-274.736	487.611	84.401	-287.33	502.897	84.219	-282.011	528.161	80.137	-255.287	463.738	88.114	-260.412	488.14	89.148	-271.617	506.031	86.922	-265.809	532.111	79.955	-238.779	463.552	100.349	-243.06	490.255	101.867	-245.62	509.211	96.37	-238.764	531.709	82.793	-222.285	429.125	76.088	-197.501	437.535	76.557	-168.622	469.638	110.99	-198.578	493.482	110.641	-199.426	507.988	98.167	-195.823	522.905	89.673	-191.476	458.263	77.486	-132.894	484.647	107.078	-165.844	521.345	91.537	-168.079	490.725	103.049	-106.247	533.251	89.787	-120.156	587.392	33.285	125.906	624.441	75.456	98.214
4	0.02	422.369	75.348	-215.094	460.424	81.71	-274.682	487.543	84.284	-287.581	502.975	84.364	-281.832	528.596	80.588	-255.273	463.654	88.174	-260.359	488.06	89.195	-271.57	505.906	87.127	-265.373	532.023	80.034	-238.755	463.514	100.412	-242.882	489.992	101.817	-245.483	508.662	96.324	-237.723	531.636	82.858	-222.257	429.057	76.151	-197.438	437.477	76.604	-168.565	469.64	111.059	-198.38	493.607	110.709	-199.354	507.859	98.232	-195.832	522.839	89.742	-191.437	458.222	77.552	-132.833	484.455	107.127	-165.637	521.287	91.601	-168.04	490.741	103.103	-106.058	533.213	89.862	-120.118	587.408	33.309	125.943	624.454	75.506	98.282
5	0.02667	422.244	75.344	-215.054	460.299	81.749	-274.642	487.399	84.324	-287.556	502.844	84.358	-281.798	528.452	80.658	-255.253	463.502	88.27	-260.317	487.932	89.25	-271.532	505.8	87.19	-265.348	531.916	80.084	-238.712	463.417	100.464	-242.799	489.863	101.882	-245.421	508.592	96.4	-237.677	531.558	82.953	-222.234	428.952	76.183	-197.368	437.381	76.647	-168.505	469.509	111.108	-198.333	493.516	110.753	-199.321	507.781	98.296	-195.779	522.73	89.795	-191.392	458.171	77.58	-132.795	484.359	107.189	-165.613	521.201	91.684	-168.045	490.638	103.131	-106.006	533.148	89.914	-120.087	586.549	33.958	126.015	624.418	75.6	98.278
6	0.03333	422.283	75.414	-214.991	460.307	81.844	-274.575	487.39	84.378	-287.496	502.823	84.444	-281.804	528.413	80.756	-255.286	463.535	88.302	-260.253	487.884	89.347	-271.551	505.708	87.245	-265.308	531.865	80.171	-238.718	463.391	100.547	-242.805	489.882	101.936	-245.37	508.524	96.447	-237.642	531.492	83.019	-222.193	429.004	76.251	-197.32	437.437	76.709	-168.436	469.5	111.2	-198.342	493.452	110.822	-199.307	507.752	98.379	-195.779	522.706	89.9	-191.401	458.189	77.639	-132.722	484.302	107.251	-165.566	521.138	91.732	-167.992	490.659	103.231	-106.032	533.108	89.992	-120.062	587.252	33.742	126.047	624.413	75.631	98.304
7	0.04	422.246	75.45	-214.938	460.246	81.904	-274.529	487.323	84.446	-287.451	502.763	84.495	-281.775	528.338	80.825	-255.269	463.483	88.358	-260.204	487.815	89.403	-271.517	505.65	87.299	-265.269	531.794	80.242	-238.684	463.348	100.592	-242.763	489.824	101.998	-245.316	508.458	96.512	-237.608	531.416	83.073	-222.157	428.974	76.265	-197.265	437.392	76.758	-168.39	469.448	111.268	-198.317	493.396	110.882	-199.271	507.712	98.44	-195.749	522.656	89.97	-191.371	458.162	77.682	-132.667	484.256	107.304	-165.527	521.086	91.79	-167.952	490.628	103.284	-106.006	533.071	90.035	-120.021	587.264	33.781	126.068	624.397	75.673	98.324
8	0.04667	422.205	75.487	-214.886	460.189	81.964	-274.49	487.263	84.5	-287.416	502.712	84.538	-281.749	528.272	80.877	-255.249	463.431	88.403	-260.152	487.754	89.455	-271.481	505.587	87.328	-265.223	531.731	80.284	-238.651	463.286	100.654	-242.726	489.771	102.047	-245.286	508.398	96.566	-237.567	531.359	83.115	-222.122	428.942	76.308	-197.234	437.359	76.798	-168.352	469.411	111.331	-198.273	493.333	110.955	-199.218	507.652	98.504	-195.715	522.615	90.022	-191.343	458.126	77.728	-132.625	484.209	107.346	-165.474	521.047	91.84	-167.912	490.605	103.335	-105.969	533.023	90.079	-119.988	587.28	33.804	126.084	624.39	75.705	98.341
9	0.05333	422.176	75.526	-214.854	460.145	82.011	-274.448	487.211	84.544	-287.38	502.644	84.576	-281.72	528.206	80.917	-255.21	463.386	88.452	-260.108	487.701	89.496	-271.447	505.542	87.369	-265.186	531.665	80.333	-238.629	463.249	100.694	-242.685	489.73	102.083	-245.249	508.339	96.609	-237.539	531.31	83.165	-222.095	428.909	76.36	-197.191	437.328	76.836	-168.31	469.365	111.379	-198.238	493.288	111.008	-199.181	507.61	98.548	-195.683	522.578	90.079	-191.301	458.089	77.781	-132.581	484.163	107.403	-165.436	521.003	91.899	-167.888	490.578	103.387	-105.937	532.991	90.129	-119.951	587.261	33.824	126.104	624.369	75.729	98.377
10	0.06	422.147	75.568	-214.818	460.104	82.051	-274.417	487.157	84.579	-287.348	502.594	84.602	-281.689	528.145	80.949	-255.183	463.347	88.491	-260.077	487.651	89.524	-271.416	505.496	87.395	-265.151	531.614	80.385	-238.601	463.21	100.729	-242.641	489.698	102.121	-245.221	508.293	96.647	-237.511	531.243	83.221	-222.081	428.877	76.399	-197.149	437.299	76.875	-168.274	469.329	111.426	-198.213	493.241	111.049	-199.149	507.573	98.597	-195.648	522.542	90.107	-191.269	458.047	77.822	-132.536	484.125	107.448	-165.386	520.97	91.938	-167.865	490.557	103.431	-105.901	532.96	90.173	-119.913	587.272	33.841	126.125	624.347	75.746	98.406
11	0.06667	422.117	75.608	-214.787	460.068	82.101	-274.385	487.1	84.605	-287.314	502.55	84.624	-281.67	528.091	80.974	-255.155	463.315	88.539	-260.05	487.603	89.558	-271.384	505.457	87.415	-265.133	531.562	80.421	-238.574	463.176	100.773	-242.61	489.65	102.157	-245.192	508.249	96.677	-237.49	531.196	83.26	-222.053	428.843	76.437	-197.109	437.271	76.914	-168.243	469.289	111.466	-198.174	493.213	111.108	-199.132	507.536	98.648	-195.624	522.505	90.149	-191.25	458.01	77.87	-132.5	484.108	107.505	-165.382	520.935	91.985	-167.837	490.519	103.483	-105.871	532.925	90.217	-119.877	587.257	33.865	126.152	624.326	75.761	98.432
