Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	396.97	142.84	-214.752	438.22	171.368	-298.772	466.303	175.989	-317.342	493.242	166.756	-309.277	530.888	170.72	-286.471	441.536	174.083	-279.134	466.274	178.059	-296.384	493.907	169.671	-290.106	534.253	168.519	-269.301	447.923	179.176	-258.433	472.557	182.021	-268.242	500.673	175.826	-262.048	534.367	168.091	-250.732	411.041	144.792	-199.246	428.807	143.412	-175.903	457.159	178.547	-211.394	483.77	181.301	-217.705	505.38	175.979	-217.764	528.305	166.875	-214.81	460.108	142.681	-146.746	476.87	173.816	-174.12	518.056	170.734	-188.373	484.278	164.654	-123.865	532.994	172.606	-135.223	605.931	98.298	92.954	630.057	159.216	86.692
2	0.00667	397.06	142.676	-214.855	438.29	171.201	-298.819	466.356	175.894	-317.374	493.285	166.701	-309.309	530.918	170.674	-286.498	441.585	173.942	-279.181	466.333	177.966	-296.421	493.941	169.615	-290.129	534.258	168.408	-269.277	447.955	179.045	-258.481	472.539	181.762	-267.947	500.674	175.726	-262.068	534.399	168.056	-250.746	411.108	144.646	-199.346	428.84	143.749	-175.308	457.173	178.456	-211.428	483.793	181.222	-217.73	505.416	175.908	-217.768	528.331	166.839	-214.819	460.127	142.583	-146.797	476.886	173.734	-174.152	518.078	170.687	-188.385	484.29	164.578	-123.892	533.003	172.532	-135.234	605.925	98.287	92.953	630.041	159.182	86.678
3	0.01333	397.169	142.509	-214.978	438.367	171.041	-298.869	466.426	175.776	-317.416	493.341	166.639	-309.335	530.967	170.633	-286.52	441.655	173.796	-279.235	466.4	177.873	-296.472	493.981	169.566	-290.158	534.305	168.362	-269.291	448.011	178.923	-258.539	472.585	181.672	-267.967	500.708	175.676	-262.083	534.443	168.019	-250.761	411.183	144.5	-199.444	428.89	143.625	-175.374	457.198	178.384	-211.475	483.817	181.146	-217.749	505.438	175.856	-217.782	528.359	166.809	-214.838	460.16	142.492	-146.844	476.906	173.651	-174.183	518.103	170.646	-188.401	484.299	164.501	-123.92	533.014	172.48	-135.254	605.904	98.272	92.962	630.028	159.174	86.674
4	0.02	397.236	142.357	-215.055	438.447	170.89	-298.92	466.491	175.692	-317.493	493.647	166.734	-309.828	531.027	170.583	-286.542	441.727	173.656	-279.275	466.524	177.768	-296.416	494.249	170.062	-290.102	534.332	168.395	-269.371	448.076	178.77	-258.54	472.633	181.574	-268.001	500.641	175.577	-261.937	534.49	167.987	-250.776	411.234	144.367	-199.525	428.946	143.521	-175.436	457.147	178.298	-211.569	483.78	181.071	-217.618	505.46	175.826	-217.825	528.399	166.777	-214.864	460.191	142.394	-146.885	476.927	173.589	-174.219	518.104	170.637	-188.433	484.318	164.427	-123.947	533.035	172.429	-135.278	605.873	98.261	92.973	630.007	159.157	86.665
5	0.02667	397.292	142.19	-215.117	438.557	170.703	-298.956	466.584	175.587	-317.448	493.708	166.67	-309.888	531.112	170.533	-286.549	441.807	173.491	-279.299	466.565	177.671	-296.505	494.319	169.958	-290.117	534.453	168.309	-269.345	448.168	178.625	-258.593	472.704	181.461	-268.034	500.682	175.506	-261.945	534.568	167.927	-250.827	411.27	144.226	-199.577	429.018	143.392	-175.467	457.204	178.22	-211.62	483.8	180.969	-217.676	505.475	175.743	-217.834	528.446	166.66	-214.867	460.295	142.296	-146.918	476.979	173.502	-174.235	518.124	170.566	-188.441	484.334	164.357	-123.966	533.065	172.361	-135.265	605.867	98.399	92.851	629.843	159.049	86.713
6	0.03333	397.325	142.076	-215.133	438.597	170.583	-299.012	466.63	175.511	-317.518	493.753	166.596	-309.943	531.152	170.498	-286.58	441.856	173.383	-279.355	466.616	177.62	-296.514	494.344	169.914	-290.177	534.485	168.268	-269.387	448.195	178.536	-258.652	472.743	181.405	-268.074	500.729	175.447	-261.982	534.602	167.906	-250.853	411.289	144.123	-199.588	429.048	143.313	-175.481	457.246	178.149	-211.665	483.836	180.911	-217.715	505.51	175.689	-217.856	528.46	166.628	-214.895	460.318	142.228	-146.942	476.995	173.455	-174.274	518.16	170.518	-188.46	484.353	164.29	-124.011	533.077	172.311	-135.301	605.914	98.234	92.935	629.798	159.05	86.797
7	0.04	397.322	141.987	-215.124	438.638	170.476	-299.048	466.677	175.445	-317.552	493.784	166.504	-309.984	531.195	170.439	-286.612	441.892	173.301	-279.39	466.661	177.568	-296.552	494.379	169.831	-290.209	534.529	168.203	-269.412	448.221	178.465	-258.692	472.79	181.35	-268.106	500.774	175.384	-262.014	534.642	167.852	-250.88	411.299	144.041	-199.585	429.066	143.246	-175.478	457.291	178.098	-211.7	483.875	180.834	-217.741	505.536	175.629	-217.876	528.495	166.57	-214.913	460.363	142.169	-146.95	477.025	173.405	-174.304	518.181	170.441	-188.481	484.372	164.241	-124.047	533.1	172.268	-135.332	605.897	98.21	92.955	629.764	159.03	86.816
8	0.04667	397.314	141.919	-215.105	438.661	170.413	-299.07	466.709	175.388	-317.582	493.807	166.41	-310.015	531.223	170.363	-286.635	441.92	173.245	-279.423	466.698	177.514	-296.582	494.409	169.756	-290.248	534.57	168.139	-269.44	448.248	178.421	-258.726	472.83	181.304	-268.137	500.807	175.33	-262.046	534.679	167.79	-250.909	411.308	143.993	-199.565	429.079	143.199	-175.472	457.318	178.067	-211.73	483.903	180.781	-217.772	505.574	175.563	-217.912	528.527	166.496	-214.929	460.385	142.133	-146.975	477.057	173.362	-174.331	518.206	170.371	-188.489	484.392	164.2	-124.075	533.121	172.212	-135.351	605.882	98.2	92.952	629.769	159.029	86.808
9	0.05333	397.305	141.874	-215.093	438.679	170.38	-299.093	466.741	175.325	-317.613	493.835	166.311	-310.035	531.258	170.285	-286.658	441.934	173.216	-279.445	466.736	177.45	-296.607	494.434	169.701	-290.268	534.605	168.074	-269.466	448.261	178.39	-258.749	472.866	181.257	-268.165	500.844	175.275	-262.073	534.704	167.718	-250.918	411.298	143.96	-199.558	429.09	143.176	-175.472	457.349	178.03	-211.754	483.928	180.737	-217.798	505.61	175.516	-217.938	528.558	166.44	-214.949	460.398	142.1	-146.985	477.09	173.325	-174.355	518.236	170.322	-188.515	484.411	164.173	-124.102	533.149	172.17	-135.384	605.869	98.183	92.95	629.766	159.034	86.805
10	0.06	397.307	141.847	-215.094	438.698	170.351	-299.109	466.761	175.281	-317.641	493.861	166.219	-310.055	531.278	170.215	-286.677	441.952	173.187	-279.458	466.763	177.399	-296.632	494.436	169.6	-290.272	534.636	168.022	-269.48	448.277	178.367	-258.761	472.888	181.217	-268.182	500.865	175.226	-262.094	534.722	167.662	-250.942	411.3	143.932	-199.558	429.09	143.144	-175.473	457.372	178.003	-211.774	483.939	180.705	-217.811	505.633	175.473	-217.956	528.587	166.39	-214.966	460.398	142.069	-147	477.105	173.296	-174.374	518.249	170.271	-188.534	484.42	164.139	-124.124	533.164	172.124	-135.402	605.862	98.175	92.952	629.769	159.053	86.792
