Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	395.083	159.889	-202.848	435.895	178.305	-284.819	457.672	176.118	-295.467	489.484	185.293	-283.632	524.591	183.836	-262.067	436.794	183.236	-265.901	457.994	180.254	-278.258	487.833	183.649	-267.779	521.018	180.042	-247.091	439.985	189.559	-242.72	462.621	186.487	-250.86	489.906	183.196	-241.639	518.379	178.696	-227.618	407.089	160.279	-192.069	421.753	165.796	-160.907	444.879	196.863	-200.043	471.56	195.881	-205.97	492.356	186.341	-200.912	510.897	179.213	-194.808	442.21	172.496	-130.984	463.714	196.434	-161.307	499.549	188.678	-167.242	477.106	195.705	-103.141	524.873	189.097	-112.185	579.223	102.713	122.218	625.951	163.979	97.884
2	0.00667	395.147	159.846	-202.879	435.975	178.292	-284.821	457.74	176.089	-295.47	489.537	185.269	-283.617	524.667	183.808	-262.056	436.864	183.216	-265.898	458.048	180.227	-278.258	487.884	183.623	-267.773	521.083	180.007	-247.071	440.063	189.539	-242.727	462.675	186.451	-250.849	489.963	183.162	-241.634	518.438	178.67	-227.606	407.147	160.231	-192.093	421.794	165.739	-160.921	444.932	196.814	-200.04	471.618	195.833	-205.961	492.406	186.288	-200.905	510.95	179.162	-194.803	442.242	172.433	-131	463.755	196.383	-161.299	499.591	188.627	-167.227	477.143	195.629	-103.136	524.909	189.036	-112.176	579.249	102.644	122.252	625.966	163.887	97.896
3	0.01333	395.203	159.815	-202.909	436.053	178.275	-284.821	457.801	176.068	-295.466	489.574	185.243	-283.61	524.727	183.78	-262.035	436.952	183.19	-265.899	458.114	180.2	-278.25	487.922	183.593	-267.76	521.135	179.981	-247.052	440.132	189.508	-242.728	462.728	186.418	-250.847	490.002	183.127	-241.621	518.492	178.624	-227.596	407.205	160.194	-192.118	421.83	165.688	-160.932	444.975	196.77	-200.034	471.67	195.791	-205.946	492.455	186.239	-200.89	510.989	179.127	-194.789	442.28	172.375	-130.998	463.796	196.342	-161.293	499.626	188.584	-167.215	477.171	195.557	-103.127	524.942	188.964	-112.161	579.26	102.586	122.278	625.999	163.79	97.916
4	0.02	394.941	159.231	-202.887	436.105	178.059	-284.464	457.845	176.05	-295.46	489.601	185.21	-283.594	524.826	183.802	-261.984	436.688	182.893	-266.067	458.123	180.087	-278.287	487.838	183.519	-267.815	522.362	179.903	-246.558	440.198	189.482	-242.727	462.69	186.128	-250.878	490.027	183.094	-241.614	518.534	178.594	-227.579	407.24	160.168	-192.125	421.873	165.654	-160.932	444.928	196.537	-199.897	471.789	195.746	-205.77	492.402	186.153	-201.007	511.177	179.169	-195.086	442.305	172.335	-131.001	463.878	196.272	-161.163	499.669	188.656	-167.166	477.285	195.594	-102.941	524.989	188.93	-112.147	579.279	102.552	122.296	626.056	163.753	97.932
5	0.02667	394.971	159.183	-202.931	436.153	178.038	-284.532	457.855	176.012	-295.492	489.584	185.171	-283.641	524.86	183.761	-262.002	436.804	182.922	-266.039	458.195	180.09	-278.277	487.884	183.507	-267.778	522.383	179.862	-246.623	440.242	189.484	-242.741	462.732	186.106	-250.902	490.014	183.104	-241.674	518.56	178.568	-227.612	407.271	160.172	-192.176	421.89	165.63	-160.957	444.934	196.485	-199.932	471.845	195.687	-205.796	492.455	186.143	-201.035	511.212	179.141	-195.139	442.332	172.274	-131.012	463.912	196.233	-161.181	499.682	188.732	-167.27	477.314	195.532	-102.966	525.045	188.907	-112.18	579.081	102.47	122.125	626.029	163.682	97.949
6	0.03333	395.046	159.246	-202.884	436.259	177.995	-284.427	457.896	175.935	-295.436	489.606	185.099	-283.583	524.914	183.719	-261.961	436.841	182.896	-266.039	458.203	180.055	-278.27	487.863	183.456	-267.778	522.453	179.787	-246.522	440.286	189.446	-242.696	462.752	186.084	-250.891	490.036	182.997	-241.603	518.576	178.516	-227.606	407.327	160.167	-192.12	421.955	165.631	-160.912	445.004	196.466	-199.867	471.864	195.665	-205.791	492.475	186.105	-201.02	511.214	179.083	-195.123	442.435	172.222	-130.888	463.932	196.192	-161.171	499.708	188.528	-167.155	477.335	195.489	-102.963	525.057	188.836	-112.159	579.189	102.497	122.263	626.063	163.619	97.958
7	0.04	395.063	159.263	-202.87	436.3	177.963	-284.41	457.9	175.884	-295.41	489.573	185.047	-283.569	524.934	183.667	-261.94	436.865	182.867	-266.031	458.208	180.019	-278.259	487.825	183.403	-267.761	522.475	179.74	-246.496	440.308	189.415	-242.671	462.767	186.043	-250.873	490.021	182.946	-241.59	518.597	178.468	-227.599	407.334	160.166	-192.102	421.971	165.622	-160.894	445.029	196.435	-199.851	471.885	195.631	-205.78	492.494	186.07	-201.012	511.228	179.032	-195.115	442.459	172.194	-130.859	463.957	196.158	-161.158	499.728	188.462	-167.129	477.35	195.455	-102.949	525.071	188.789	-112.142	579.203	102.467	122.291	626.085	163.574	97.97
8	0.04667	395.053	159.277	-202.833	436.312	177.924	-284.38	457.893	175.835	-295.39	489.529	184.988	-283.548	524.947	183.6	-261.924	436.874	182.836	-266.014	458.213	179.974	-278.238	487.789	183.336	-267.738	522.492	179.678	-246.476	440.315	189.386	-242.654	462.77	186.014	-250.858	490.002	182.9	-241.572	518.601	178.411	-227.582	407.335	160.169	-192.071	421.978	165.613	-160.862	445.051	196.41	-199.828	471.893	195.601	-205.772	492.495	186.024	-200.992	511.23	178.976	-195.108	442.486	172.174	-130.824	463.976	196.164	-161.126	499.737	188.379	-167.13	477.368	195.432	-102.94	525.092	188.748	-112.134	579.235	102.441	122.305	626.1	163.52	97.979
9	0.05333	395.025	159.284	-202.791	436.308	177.884	-284.354	457.873	175.802	-295.368	489.483	184.925	-283.544	524.94	183.527	-261.907	436.872	182.801	-265.993	458.186	179.925	-278.203	487.734	183.266	-267.729	522.487	179.609	-246.458	440.309	189.35	-242.631	462.758	185.988	-250.849	489.97	182.847	-241.564	518.589	178.352	-227.573	407.315	160.169	-192.03	421.975	165.604	-160.833	445.051	196.384	-199.808	471.887	195.568	-205.755	492.494	185.979	-200.992	511.21	178.917	-195.095	442.496	172.15	-130.794	463.984	196.132	-161.11	499.741	188.337	-167.115	477.38	195.395	-102.91	525.101	188.702	-112.118	579.27	102.399	122.304	626.129	163.49	97.988
10	0.06	395.001	159.289	-202.737	436.275	177.843	-284.331	457.86	175.796	-295.33	489.434	184.874	-283.528	524.925	183.472	-261.894	436.813	182.758	-265.993	458.151	179.889	-278.177	487.69	183.216	-267.709	522.475	179.55	-246.442	440.292	189.321	-242.602	462.737	185.96	-250.823	489.933	182.791	-241.552	518.569	178.301	-227.564	407.294	160.164	-191.986	421.954	165.588	-160.788	445.048	196.359	-199.786	471.879	195.539	-205.745	492.476	185.938	-200.986	511.198	178.866	-195.092	442.5	172.127	-130.766	463.987	196.105	-161.092	499.743	188.29	-167.109	477.395	195.37	-102.89	525.116	188.668	-112.108	579.303	102.372	122.316	626.149	163.45	97.992
