Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	420.302	102.39	-241.807	455.249	116.738	-307.57	472.258	118.703	-313.642	507.093	118.953	-300.203	535.535	116.895	-270.143	457.688	120.583	-289.998	475.577	118.555	-297.427	507.281	119.686	-284.094	534.425	119.086	-253.56	459.3	126.692	-263.136	479.824	125.526	-265.278	506.836	127.645	-252.514	533.931	121.214	-231.689	426.223	105.096	-221.238	435.686	107.978	-188.934	465.822	131.306	-219.662	489.245	133.814	-215.637	508.493	124.144	-209.596	522.677	114.804	-199.159	447.712	112.81	-158.675	478.665	133.776	-172.25	515.355	121.237	-172.699	472.348	132.572	-115.9	522.571	122.921	-123.605	541.775	35.158	135.288	600.082	78.175	105.573
2	0.00667	420.085	102.387	-241.805	455.006	116.668	-307.571	471.999	118.668	-313.661	506.851	118.904	-300.253	535.314	116.843	-270.2	457.445	120.543	-290.015	475.329	118.519	-297.434	507.039	119.632	-284.13	534.211	119.041	-253.616	459.082	126.654	-263.145	479.608	125.495	-265.303	506.623	127.593	-252.551	533.742	121.149	-231.737	426.023	105.087	-221.243	435.491	107.957	-188.936	465.63	131.273	-219.685	489.046	133.774	-215.669	508.3	124.101	-209.618	522.49	114.741	-199.212	447.554	112.775	-158.683	478.489	133.738	-172.279	515.177	121.191	-172.75	472.201	132.534	-115.923	522.414	122.885	-123.67	541.716	35.074	135.242	599.991	78.095	105.505
3	0.01333	419.884	102.394	-241.813	454.809	116.622	-307.588	471.783	118.635	-313.692	506.65	118.875	-300.286	535.121	116.807	-270.245	457.26	120.515	-290.044	475.115	118.494	-297.46	506.844	119.593	-284.162	534.024	118.98	-253.663	458.875	126.626	-263.172	479.412	125.469	-265.33	506.427	127.546	-252.58	533.554	121.106	-231.769	425.845	105.078	-221.244	435.308	107.928	-188.942	465.455	131.26	-219.709	488.867	133.738	-215.713	508.124	124.05	-209.651	522.314	114.697	-199.253	447.385	112.745	-158.693	478.334	133.699	-172.306	515.018	121.155	-172.785	472.068	132.496	-115.942	522.265	122.833	-123.676	541.644	35.021	135.193	599.914	78.033	105.439
4	0.02	419.702	102.399	-241.829	454.697	116.607	-307.68	471.596	118.619	-313.708	506.475	118.863	-300.324	534.95	116.783	-270.286	457.108	120.538	-290.026	474.972	118.664	-297.72	506.915	119.938	-284.209	533.881	118.882	-253.361	458.537	126.431	-263.332	479.185	125.495	-265.407	506.322	127.566	-252.634	534.026	121.446	-232.246	425.655	105.081	-221.262	435.164	107.931	-188.952	465.297	131.241	-219.734	488.58	133.796	-215.714	507.967	124.248	-209.62	522.16	114.68	-199.294	447.245	112.727	-158.714	478.26	133.742	-172.302	514.869	121.128	-172.816	472.007	132.529	-115.875	522.135	122.784	-123.7	541.589	34.974	135.149	599.888	78.023	105.569
5	0.02667	419.497	102.341	-241.866	454.5	116.574	-307.708	471.455	118.6	-313.758	506.338	118.851	-300.391	534.822	116.769	-270.344	456.932	120.491	-290.067	474.849	118.647	-297.784	506.78	119.919	-284.285	533.733	118.865	-253.416	458.363	126.391	-263.377	479.021	125.49	-265.455	506.116	127.531	-252.679	533.859	121.422	-232.27	425.457	105.064	-221.3	434.988	107.874	-189.003	465.151	131.212	-219.788	488.407	133.781	-215.786	507.928	124.26	-209.707	522.054	114.65	-199.326	447.074	112.657	-158.777	478.11	133.704	-172.337	514.774	121.121	-172.872	471.9	132.484	-115.93	522.07	122.746	-123.795	541.77	34.987	135.149	599.209	77.656	105.716
6	0.03333	419.411	102.338	-241.866	454.376	116.552	-307.709	471.325	118.593	-313.793	506.208	118.861	-300.408	534.649	116.783	-270.4	456.841	120.473	-290.067	474.716	118.651	-297.813	506.594	119.916	-284.358	533.598	118.902	-253.42	458.284	126.391	-263.403	478.886	125.489	-265.489	505.97	127.523	-252.718	533.705	121.423	-232.263	425.375	105.067	-221.311	434.902	107.879	-189.006	465.039	131.201	-219.802	488.305	133.745	-215.776	507.669	124.135	-209.622	521.906	114.644	-199.379	447.004	112.636	-158.777	477.973	133.67	-172.39	514.626	121.11	-172.922	471.733	132.446	-115.985	521.919	122.746	-123.86	541.799	34.982	135.145	599.379	77.903	105.894
7	0.04	419.293	102.294	-241.883	454.269	116.531	-307.742	471.182	118.6	-313.826	506.09	118.872	-300.444	534.524	116.801	-270.441	456.722	120.45	-290.108	474.606	118.654	-297.845	506.469	119.895	-284.402	533.47	118.909	-253.438	458.173	126.35	-263.42	478.77	125.476	-265.52	505.86	127.523	-252.751	533.589	121.44	-232.307	425.265	105.048	-221.335	434.79	107.838	-189.029	464.936	131.174	-219.832	488.189	133.716	-215.795	507.555	124.127	-209.647	521.786	114.645	-199.421	446.899	112.591	-158.798	477.86	133.657	-172.418	514.513	121.078	-172.963	471.627	132.424	-116.026	521.829	122.739	-123.907	541.766	34.973	135.101	599.321	77.908	105.891
8	0.04667	419.201	102.253	-241.912	454.168	116.5	-307.762	471.079	118.581	-313.846	505.991	118.867	-300.474	534.409	116.819	-270.479	456.61	120.424	-290.128	474.506	118.626	-297.866	506.36	119.897	-284.428	533.361	118.928	-253.473	458.082	126.323	-263.44	478.674	125.463	-265.539	505.752	127.511	-252.775	533.493	121.447	-232.337	425.158	105.008	-221.359	434.697	107.817	-189.063	464.838	131.148	-219.864	488.096	133.697	-215.826	507.473	124.126	-209.667	521.696	114.639	-199.457	446.816	112.564	-158.825	477.772	133.65	-172.445	514.428	121.072	-172.997	471.543	132.412	-116.068	521.739	122.736	-123.946	541.75	34.96	135.078	599.29	77.948	105.867
9	0.05333	419.134	102.209	-241.927	454.083	116.471	-307.79	471.025	118.575	-313.88	505.895	118.859	-300.501	534.311	116.83	-270.513	456.538	120.394	-290.154	474.444	118.613	-297.9	506.269	119.902	-284.462	533.269	118.928	-253.505	458.006	126.28	-263.458	478.606	125.437	-265.561	505.673	127.504	-252.809	533.404	121.45	-232.362	425.086	104.948	-221.381	434.632	107.772	-189.08	464.764	131.129	-219.888	488.014	133.683	-215.857	507.411	124.12	-209.693	521.626	114.641	-199.496	446.752	112.533	-158.851	477.695	133.631	-172.47	514.363	121.058	-173.041	471.444	132.369	-116.091	521.68	122.751	-123.984	541.72	34.958	135.053	599.241	77.973	105.854
10	0.06	419.085	102.159	-241.945	454.021	116.422	-307.809	470.945	118.508	-313.884	505.801	118.833	-300.539	534.262	116.816	-270.54	456.479	120.363	-290.17	474.359	118.564	-297.908	506.207	119.87	-284.483	533.207	118.923	-253.529	457.944	126.246	-263.476	478.533	125.398	-265.59	505.61	127.482	-252.842	533.35	121.435	-232.391	425.038	104.91	-221.399	434.591	107.746	-189.092	464.714	131.107	-219.913	487.956	133.671	-215.885	507.355	124.102	-209.716	521.572	114.629	-199.531	446.7	112.51	-158.866	477.641	133.622	-172.49	514.303	121.037	-173.06	471.384	132.366	-116.122	521.634	122.757	-124.007	541.664	34.978	135.03	599.178	77.979	105.833
