Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
191	1.26667	414.662	103.586	-183.649	460.971	114.773	-281.089	490.073	116.054	-297.12	521.966	116.067	-288.281	569.822	105.83	-253.962	464.03	114.843	-268.247	494.539	114.243	-280.143	522.625	113.193	-271.45	564.756	102.881	-240.118	472.112	118.021	-243.43	498.046	115.943	-252.15	524.009	112.995	-243.872	557.121	102.512	-223.454	432.033	98.229	-172.033	455.912	98.505	-152.951	485.625	116.883	-201.654	510.874	118.518	-201.373	529.255	112.592	-197.267	549.577	106.75	-193.8	479.989	99.964	-133.695	495.211	117.196	-163.54	540.357	111.633	-159.346	498.21	116.603	-110.689	548.532	115.431	-125.957	593.118	62.783	135.893	626.66	123.652	121.783
192	1.27333	414.652	103.579	-183.648	460.944	114.757	-281.083	490.042	116.039	-297.122	521.941	116.059	-288.28	569.801	105.823	-253.972	464.01	114.842	-268.236	494.512	114.229	-280.148	522.597	113.175	-271.452	564.739	102.869	-240.13	472.093	118.017	-243.435	498.021	115.933	-252.151	523.984	112.984	-243.878	557.098	102.499	-223.462	432.012	98.224	-172.019	455.896	98.485	-152.933	485.606	116.876	-201.649	510.85	118.509	-201.383	529.24	112.576	-197.27	549.556	106.749	-193.809	479.985	99.982	-133.708	495.205	117.184	-163.526	540.341	111.621	-159.348	498.199	116.597	-110.692	548.518	115.421	-125.957	593.108	62.787	135.888	626.654	123.652	121.769
193	1.28	414.632	103.567	-183.639	460.916	114.743	-281.087	490.01	116.016	-297.123	521.915	116.046	-288.284	569.782	105.806	-253.972	463.988	114.826	-268.242	494.485	114.216	-280.142	522.568	113.157	-271.45	564.715	102.868	-240.14	472.076	118.012	-243.437	498	115.921	-252.15	523.959	112.974	-243.884	557.081	102.491	-223.463	432.004	98.224	-172.02	455.882	98.478	-152.935	485.592	116.886	-201.648	510.892	118.477	-201.373	529.223	112.572	-197.271	549.534	106.738	-193.812	479.966	99.968	-133.695	495.078	117.211	-163.573	540.33	111.612	-159.348	498.192	116.598	-110.688	548.514	115.42	-125.966	593.104	62.794	135.894	626.654	123.652	121.758
194	1.28667	414.618	103.559	-183.633	460.889	114.716	-281.083	489.994	116.006	-297.127	521.892	116.03	-288.286	569.772	105.811	-253.973	463.962	114.803	-268.243	494.465	114.209	-280.146	522.551	113.143	-271.46	564.695	102.853	-240.141	472.056	117.995	-243.437	497.98	115.91	-252.154	523.939	112.967	-243.887	557.066	102.485	-223.467	431.982	98.213	-172.017	455.867	98.479	-152.929	485.574	116.861	-201.645	510.877	118.476	-201.371	529.198	112.572	-197.278	549.517	106.737	-193.82	479.956	99.949	-133.692	495.071	117.214	-163.576	540.318	111.613	-159.352	498.178	116.595	-110.693	548.497	115.419	-125.97	593.096	62.792	135.886	626.65	123.641	121.762
195	1.29333	414.609	103.55	-183.63	460.864	114.688	-281.079	489.979	115.995	-297.13	521.86	116.028	-288.288	569.763	105.815	-253.978	463.945	114.785	-268.244	494.444	114.202	-280.15	522.523	113.14	-271.451	564.687	102.854	-240.13	472.032	117.966	-243.409	497.955	115.9	-252.152	523.921	112.959	-243.894	557.049	102.477	-223.468	431.974	98.209	-172.017	455.841	98.479	-152.932	485.558	116.858	-201.651	510.798	118.494	-201.384	529.186	112.563	-197.284	549.501	106.732	-193.823	479.943	99.967	-133.695	495.158	117.179	-163.533	540.307	111.614	-159.352	498.17	116.593	-110.686	548.494	115.417	-125.972	593.086	62.799	135.896	626.649	123.64	121.749
196	1.3	414.597	103.547	-183.633	460.845	114.686	-281.074	489.959	115.988	-297.14	521.841	116.031	-288.285	569.748	105.816	-253.977	463.921	114.786	-268.24	494.43	114.196	-280.15	522.505	113.14	-271.457	564.678	102.871	-240.133	472.025	117.992	-243.442	497.944	115.897	-252.154	523.908	112.965	-243.897	557.041	102.479	-223.473	431.96	98.21	-172.016	455.836	98.473	-152.937	485.547	116.864	-201.655	510.854	118.469	-201.376	529.173	112.562	-197.296	549.489	106.736	-193.827	479.938	99.961	-133.697	495.048	117.19	-163.562	540.297	111.604	-159.351	498.155	116.6	-110.692	548.489	115.413	-125.974	593.072	62.803	135.892	626.636	123.641	121.749
197	1.30667	414.591	103.556	-183.635	460.833	114.7	-281.071	489.94	115.991	-297.133	521.832	116.04	-288.288	569.748	105.825	-253.975	463.919	114.802	-268.246	494.42	114.201	-280.152	522.487	113.146	-271.463	564.667	102.868	-240.141	472.016	117.994	-243.439	497.933	115.903	-252.162	523.891	112.977	-243.903	557.032	102.487	-223.476	431.952	98.215	-172.016	455.822	98.492	-152.936	485.54	116.861	-201.654	510.847	118.478	-201.382	529.172	112.566	-197.291	549.478	106.741	-193.836	479.923	99.965	-133.695	495.043	117.201	-163.568	540.288	111.616	-159.366	498.154	116.599	-110.69	548.481	115.417	-125.97	593.083	62.788	135.886	626.635	123.64	121.756
198	1.31333	414.575	103.577	-183.634	460.834	114.734	-281.088	489.935	116.01	-297.134	521.817	116.055	-288.291	569.739	105.833	-253.973	463.902	114.82	-268.238	494.411	114.217	-280.154	522.476	113.163	-271.464	564.662	102.881	-240.136	471.999	117.984	-243.41	497.922	115.916	-252.153	523.88	112.98	-243.903	557.03	102.489	-223.476	431.946	98.224	-172.023	455.818	98.499	-152.938	485.538	116.882	-201.658	510.771	118.515	-201.398	529.168	112.581	-197.295	549.459	106.74	-193.841	479.92	99.978	-133.698	495.141	117.201	-163.549	540.279	111.63	-159.365	498.141	116.612	-110.695	548.474	115.428	-125.978	593.068	62.793	135.881	626.634	123.637	121.747
199	1.32	414.569	103.604	-183.644	460.84	114.763	-281.086	489.936	116.033	-297.13	521.812	116.071	-288.297	569.746	105.85	-253.969	463.903	114.846	-268.244	494.405	114.234	-280.151	522.463	113.179	-271.469	564.666	102.892	-240.14	472.008	118.03	-243.444	497.921	115.935	-252.156	523.877	112.995	-243.912	557.028	102.497	-223.467	431.943	98.245	-172.032	455.814	98.516	-152.934	485.532	116.896	-201.662	510.828	118.504	-201.385	529.149	112.584	-197.299	549.458	106.749	-193.838	479.917	100.018	-133.716	495.033	117.244	-163.581	540.28	111.639	-159.362	498.144	116.623	-110.697	548.468	115.432	-125.977	593.053	62.803	135.888	626.628	123.633	121.751
200	1.32667	414.568	103.647	-183.651	460.826	114.801	-281.092	489.928	116.056	-297.137	521.812	116.094	-288.294	569.747	105.868	-253.967	463.899	114.878	-268.245	494.404	114.253	-280.149	522.459	113.201	-271.472	564.664	102.908	-240.137	472.006	118.073	-243.453	497.923	115.958	-252.161	523.869	113.009	-243.903	557.023	102.517	-223.472	431.93	98.285	-172.026	455.807	98.554	-152.959	485.536	116.929	-201.659	510.828	118.523	-201.387	529.152	112.608	-197.294	549.457	106.754	-193.837	479.926	100.036	-133.723	495.032	117.249	-163.579	540.278	111.647	-159.367	498.137	116.64	-110.698	548.463	115.434	-125.975	593.03	62.809	135.88	626.632	123.639	121.755
