name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,43,17106424,180804478375,1,5,8040,46.005997,17.875792,-0.317299,-0.00777723,-0.948294,2.08247,146.553,48.4133,77.7088,148.407,274.433,-23.314,137.753,51.7157,-23.314,137.753,51.7157,0,0,0,-23.314,137.753,51.7157,-49.8042,142.596,16.8368,0.601161,-0.109912,0.791533,-49.8042,142.596,16.8368,-66.9227,145.394,-7.76048,0.568757,-0.0929345,0.817238,-66.9227,145.394,-7.76048,-84.5306,150.853,-17.0864,0.852287,-0.264272,0.451406
Thumb,1,43,17106425,180804501327,1,5,8040,46.005997,17.875792,-0.317935,-0.00920541,-0.948068,2.02698,146.491,48.4165,77.8047,148.685,274.383,-23.3748,137.694,51.6854,-23.3748,137.694,51.6854,0,0,0,-23.3748,137.694,51.6854,-49.7652,142.611,16.7413,0.598896,-0.111604,0.793012,-49.7652,142.611,16.7413,-66.9669,145.539,-7.78255,0.571524,-0.0972823,0.814798,-66.9669,145.539,-7.78255,-84.6015,151.068,-17.0169,0.853577,-0.267623,0.446973
Thumb,1,43,17106426,180804524288,1,5,8040,46.005997,17.875792,-0.318663,-0.0104553,-0.947811,1.91656,146.38,48.4198,77.8678,148.872,274.325,-23.4889,137.574,51.6345,-23.4889,137.574,51.6345,0,0,0,-23.4889,137.574,51.6345,-49.7756,142.558,16.6218,0.596544,-0.11312,0.794568,-49.7756,142.558,16.6218,-67.0324,145.599,-7.84954,0.573353,-0.101039,0.813054,-67.0324,145.599,-7.84954,-84.6862,151.179,-17.0162,0.854507,-0.27009,0.443698
Thumb,1,43,17106427,180804547211,1,5,8040,46.005997,17.875792,-0.31958,-0.0119152,-0.947484,1.8056,146.262,48.4243,77.9755,149.102,274.251,-23.6037,137.447,51.5858,-23.6037,137.447,51.5858,0,0,0,-23.6037,137.447,51.5858,-49.7918,142.467,16.5043,0.594307,-0.113914,0.79613,-49.7918,142.467,16.5043,-67.0918,145.591,-7.92618,0.574786,-0.103791,0.811695,-67.0918,145.591,-7.92618,-84.7655,151.207,-17.0318,0.855474,-0.27186,0.440745
Thumb,1,43,17106428,180804570179,1,5,8040,46.005997,17.875792,-0.320589,-0.0125678,-0.947135,1.66642,146.137,48.4331,78.0768,149.133,274.177,-23.7472,137.314,51.5358,-23.7472,137.314,51.5358,0,0,0,-23.7472,137.314,51.5358,-49.8266,142.353,16.3762,0.591839,-0.114364,0.797902,-49.8266,142.353,16.3762,-67.1756,145.556,-8.00921,0.576416,-0.106405,0.810199,-67.1756,145.556,-8.00921,-84.8721,151.205,-17.0503,0.856573,-0.273442,0.437622
Thumb,1,43,17106429,180804593122,1,5,8040,46.005997,17.875792,-0.32167,-0.0132009,-0.94676,1.52877,146.025,48.4422,78.1968,149.171,274.097,-23.8896,137.196,51.4893,-23.8896,137.196,51.4893,0,0,0,-23.8896,137.196,51.4893,-49.8627,142.25,16.2532,0.589426,-0.114697,0.799639,-49.8627,142.25,16.2532,-67.2596,145.526,-8.08835,0.578009,-0.10883,0.808741,-67.2596,145.526,-8.08835,-84.9741,151.203,-17.0767,0.857443,-0.274787,0.435067
Thumb,1,43,17106430,180804616069,1,5,8040,46.005997,17.875792,-0.322475,-0.0139067,-0.946476,1.40911,145.929,48.442,78.2691,149.244,274.029,-24.0144,137.099,51.4415,-24.0144,137.099,51.4415,0,0,0,-24.0144,137.099,51.4415,-49.8714,142.124,16.1159,0.586792,-0.114027,0.801668,-49.8714,142.124,16.1159,-67.3332,145.453,-8.17172,0.580164,-0.110633,0.806951,-67.3332,145.453,-8.17172,-85.072,151.149,-17.1001,0.858622,-0.275684,0.432165
Thumb,1,43,17106431,180804639037,1,5,8040,46.005997,17.875792,-0.325316,-0.0159854,-0.94547,1.47541,145.93,48.2918,79.0126,149.74,273.639,-23.9461,137.085,51.2658,-23.9461,137.085,51.2658,0,0,0,-23.9461,137.085,51.2658,-49.666,142.036,15.83,0.583681,-0.112361,0.804171,-49.666,142.036,15.83,-67.2001,145.401,-8.40073,0.582565,-0.111793,0.805059,-67.2001,145.401,-8.40073,-84.9698,151.1,-17.265,0.860116,-0.275875,0.429062
Thumb,1,43,17106432,180804661963,1,5,8040,46.005997,17.875792,-0.327807,-0.0181798,-0.94457,1.5391,145.937,48.1492,79.6699,150.27,273.282,-23.8792,137.074,51.0952,-23.8792,137.074,51.0952,0,0,0,-23.8792,137.074,51.0952,-49.4149,141.904,15.5098,0.579502,-0.109613,0.807566,-49.4149,141.904,15.5098,-67.0243,145.288,-8.66364,0.585065,-0.112432,0.803155,-67.0243,145.288,-8.66364,-84.828,150.982,-17.4631,0.861763,-0.275591,0.425926
Thumb,1,43,17106433,180804684954,1,5,8040,46.005997,17.875792,-0.328059,-0.0181163,-0.944483,1.37554,145.967,48.143,79.5665,150.285,273.255,-24.0553,137.125,51.0435,-24.0553,137.125,51.0435,0,0,0,-24.0553,137.125,51.0435,-49.4572,141.941,15.3605,0.576462,-0.109302,0.80978,-49.4572,141.941,15.3605,-67.1054,145.382,-8.77651,0.586359,-0.114315,0.801944,-67.1054,145.382,-8.77651,-84.9207,151.108,-17.5315,0.862323,-0.277156,0.423774
