name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,52,9119236,92386401555,1,5,3660,51.921219,20.174171,-0.329967,0.171065,-0.928363,28.3884,181.791,43.0091,117.146,135.777,292.729,-1.22146,174.846,46.0174,-1.22146,174.846,46.0174,0,0,0,-1.22146,174.846,46.0174,-32.2724,175.02,7.17224,0.624383,-0.00348649,0.781111,-32.2724,175.02,7.17224,-52.3341,174.324,-20.2297,0.590607,0.0204697,0.8067,-52.3341,174.324,-20.2297,-71.1148,177.993,-33.5511,0.805485,-0.157356,0.571343
Thumb,1,52,9119237,92386419987,1,5,3660,51.921219,20.174171,-0.332494,0.171276,-0.927422,28.2736,182.598,42.6512,117.711,136.527,292.118,-1.32495,175.576,45.5885,-1.32495,175.576,45.5885,0,0,0,-1.32495,175.576,45.5885,-32.2768,175.61,6.66391,0.622389,-0.000686068,0.782708,-32.2768,175.61,6.66391,-52.2276,174.793,-20.8155,0.587343,0.0240526,0.80898,-52.2276,174.793,-20.8155,-71.021,178.439,-34.1252,0.806032,-0.156371,0.570842
Thumb,1,52,9119238,92386438484,1,5,3660,51.921219,20.174171,-0.333217,0.176276,-0.926225,28.1733,183.554,42.4039,117.805,136.138,291.548,-1.41655,176.467,45.2735,-1.41655,176.467,45.2735,0,0,0,-1.41655,176.467,45.2735,-32.2562,176.357,6.26018,0.620134,0.00220149,0.784493,-32.2562,176.357,6.26018,-52.0953,175.42,-21.2962,0.584052,0.0275915,0.811247,-52.0953,175.42,-21.2962,-70.9131,179.064,-34.5719,0.807077,-0.156309,0.569381
Thumb,1,53,9119239,92386456919,1,5,3660,51.921219,20.174171,-0.330828,0.181674,-0.926039,28.4955,184.548,42.1918,117.485,135.68,291.286,-1.10052,177.491,45.0732,-1.10052,177.491,45.0732,0,0,0,-1.10052,177.491,45.0732,-32.0039,177.504,6.11008,0.621414,-0.000256509,0.783482,-32.0039,177.504,6.11008,-51.8701,176.631,-21.4288,0.584852,0.0256945,0.810733,-51.8701,176.631,-21.4288,-70.7643,180.422,-34.5542,0.810358,-0.162559,0.562934
Thumb,1,53,9119240,92386475359,1,5,3660,51.921219,20.174171,-0.335746,0.178664,-0.924854,29.0957,185.617,41.4847,119.408,137.559,290.26,-0.48912,178.532,44.4103,-0.48912,178.532,44.4103,0,0,0,-0.48912,178.532,44.4103,-31.4971,178.658,5.53067,0.623519,-0.0025476,0.781804,-31.4971,178.658,5.53067,-51.408,177.843,-21.9778,0.586166,0.0240068,0.809835,-51.408,177.843,-21.9778,-70.367,181.717,-34.9847,0.813137,-0.166145,0.557857
Thumb,1,53,9119241,92386493811,1,5,3660,51.921219,20.174171,-0.333729,0.179285,-0.925463,29.3485,186.645,41.3558,119.118,138.42,290.295,-0.213677,179.469,44.2887,-0.213677,179.469,44.2887,0,0,0,-0.213677,179.469,44.2887,-31.227,179.425,5.41305,0.623625,0.00087262,0.781723,-31.227,179.425,5.41305,-51.1299,178.488,-22.0972,0.585932,0.0276059,0.80989,-51.1299,178.488,-22.0972,-70.1295,182.317,-35.0581,0.814879,-0.164225,0.555881
Thumb,1,53,9119242,92386512283,1,5,3660,51.921219,20.174171,-0.332604,0.182033,-0.925332,29.5222,187.278,41.2925,118.989,138.313,290.197,-0.0246283,180.042,44.2335,-0.0246283,180.042,44.2335,0,0,0,-0.0246283,180.042,44.2335,-31.068,179.913,5.38206,0.62423,0.00259761,0.781237,-31.068,179.913,5.38206,-50.9685,178.901,-22.1273,0.585862,0.0297773,0.809863,-50.9685,178.901,-22.1273,-70.0073,182.717,-35.0347,0.816553,-0.163663,0.553584
Thumb,1,53,9119243,92386530744,1,5,3660,51.921219,20.174171,-0.331897,0.187971,-0.924398,29.7035,187.76,41.2875,118.98,137.198,289.94,0.168518,180.485,44.2504,0.168518,180.485,44.2504,0,0,0,0.168518,180.485,44.2504,-30.9283,180.306,5.44197,0.625305,0.00359173,0.780372,-30.9283,180.306,5.44197,-50.8371,179.241,-22.0594,0.586104,0.0313649,0.809628,-50.8371,179.241,-22.0594,-69.9016,183.041,-34.9331,0.81766,-0.163014,0.55214
Thumb,1,53,9119244,92386549201,1,5,3660,51.921219,20.174171,-0.332874,0.189383,-0.923758,30.021,188.176,41.2812,119.56,137.234,289.762,0.501664,180.86,44.2991,0.501664,180.86,44.2991,0,0,0,0.501664,180.86,44.2991,-30.7114,180.671,5.58406,0.627641,0.00379823,0.778494,-30.7114,180.671,5.58406,-50.669,179.576,-21.8807,0.587544,0.032222,0.808551,-50.669,179.576,-21.8807,-69.7756,183.372,-34.6934,0.819466,-0.162781,0.549525
Thumb,1,53,9119245,92386567649,1,5,3660,51.921219,20.174171,-0.332588,0.188798,-0.923981,30.1834,188.608,41.3363,119.646,137.824,289.877,0.681831,181.23,44.3766,0.681831,181.23,44.3766,0,0,0,0.681831,181.23,44.3766,-30.576,180.957,5.69822,0.628542,0.00548364,0.777756,-30.576,180.957,5.69822,-50.5379,179.789,-21.7604,0.58767,0.0343961,0.808369,-50.5379,179.789,-21.7604,-69.6645,183.541,-34.556,0.820321,-0.160942,0.548791
Thumb,1,44,9119246,92386623047,1,5,3660,51.921219,20.174171,-0.332592,0.196206,-0.922435,30.2845,189.157,41.502,119.748,136.379,289.627,0.802179,181.705,44.5511,0.802179,181.705,44.5511,0,0,0,0.802179,181.705,44.5511,-30.4821,181.308,5.89529,0.629075,0.0079803,0.777304,-30.4821,181.308,5.89529,-50.4244,180.031,-21.5728,0.58709,0.0375968,0.808648,-50.4244,180.031,-21.5728,-69.5752,183.733,-34.3469,0.821359,-0.158772,0.547869
Thumb,1,45,9119247,92386641503,1,5,3660,51.921219,20.174171,-0.332309,0.198518,-0.922042,30.3114,189.298,41.5484,119.699,135.898,289.567,0.833851,181.828,44.5994,0.833851,181.828,44.5994,0,0,0,0.833851,181.828,44.5994,-30.451,181.391,5.94445,0.629085,0.0088023,0.777286,-30.451,181.391,5.94445,-50.3847,180.08,-21.5283,0.586839,0.0385792,0.808784,-50.3847,180.08,-21.5283,-69.5376,183.763,-34.3047,0.82145,-0.157949,0.547971
