Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	403.477	174.569	-270.906	448.089	180.232	-328.368	473.16	185.08	-335.557	488.15	185.619	-324.948	515.434	173.759	-301.752	449.781	182.218	-313.83	474.27	183.918	-320.065	493.216	183.351	-309.256	516.984	174.255	-285.805	452.59	187.563	-290.178	473.628	185.452	-291.181	495.572	181.703	-282.181	517.241	174.813	-267.072	413.488	171.077	-254.892	422.489	167.756	-225.981	459.961	193.792	-249.585	480.508	189.704	-246.322	493.991	181.293	-240.39	508.692	174.602	-231.867	444.166	169.172	-181.118	463.997	190.201	-215.714	500.293	178.89	-216.163	460.285	182.029	-155.592	507.211	175.76	-165.557	556.381	89.337	63.833	585.291	140.537	51.075
2	0.00667	403.615	174.64	-270.958	448.259	180.243	-328.403	473.33	185.126	-335.596	488.325	185.678	-324.974	515.605	173.827	-301.785	449.942	182.236	-313.866	474.43	183.968	-320.105	493.383	183.42	-309.284	517.153	174.343	-285.822	452.742	187.622	-290.23	473.782	185.517	-291.213	495.742	181.77	-282.201	517.402	174.881	-267.082	413.621	171.152	-254.945	422.629	167.85	-226.038	460.082	193.893	-249.61	480.646	189.772	-246.343	494.124	181.379	-240.412	508.809	174.679	-231.891	444.277	169.273	-181.153	464.124	190.293	-215.752	500.407	178.981	-216.177	460.405	182.151	-155.606	507.338	175.867	-165.587	556.41	89.402	63.833	585.338	140.615	51.089
3	0.01333	403.747	174.707	-271	448.421	180.243	-328.439	473.481	185.16	-335.615	488.377	185.766	-324.921	515.826	173.932	-301.564	450.095	182.241	-313.904	474.593	183.997	-320.135	493.128	182.618	-309.601	517.304	174.404	-285.833	452.891	187.666	-290.267	473.735	185.343	-291.202	496.344	181.94	-280.705	517.545	174.946	-267.09	413.77	171.22	-254.986	422.782	167.923	-226.082	460.213	193.948	-249.65	480.779	189.843	-246.382	494.271	181.449	-240.445	508.939	174.727	-231.926	444.399	169.357	-181.18	464.256	190.362	-215.781	500.567	179.122	-216.207	460.526	182.242	-155.634	507.45	175.958	-165.603	556.456	89.479	63.826	585.397	140.695	51.102
4	0.02	404.39	174.557	-271.445	448.575	180.211	-328.458	473.635	185.178	-335.645	488.86	185.421	-325.044	516.714	174.357	-302.381	450.179	182.261	-313.949	474.7	183.817	-320.005	493.71	183.512	-309.344	517.285	174.244	-285.543	453.044	187.684	-290.31	473.989	185.585	-291.365	495.744	182.02	-281.382	517.732	175.103	-267.196	413.929	171.253	-255.03	422.924	167.965	-226.111	460.25	194.096	-249.156	480.905	189.703	-246.326	494.417	181.518	-240.5	509.44	174.444	-232.633	444.532	169.416	-181.22	464.839	190.31	-216.139	500.703	179.082	-216.094	460.748	182.376	-155.513	507.571	175.988	-165.641	556.782	89.779	63.725	585.449	140.77	51.117
5	0.02667	404.556	174.566	-271.475	448.732	180.19	-328.438	473.795	185.183	-335.631	489.01	185.385	-325.066	516.793	174.284	-302.3	450.287	182.234	-313.96	474.807	183.823	-319.94	493.862	183.523	-309.33	517.405	174.278	-285.56	453.148	187.658	-290.252	474.151	185.569	-291.328	495.883	182.027	-281.321	517.899	175.232	-267.265	414.092	171.277	-255.035	423.04	167.98	-226.066	460.347	194.12	-249.214	481.018	189.72	-246.309	494.523	181.59	-240.536	509.546	174.46	-232.647	444.642	169.465	-181.181	464.975	190.343	-216.181	500.82	179.225	-216.139	460.755	182.383	-155.501	507.668	176.048	-165.663	556.634	89.751	63.8	585.508	140.854	51.151
6	0.03333	404.703	174.576	-271.491	448.898	180.148	-328.494	473.963	185.174	-335.656	489.156	185.42	-325.076	516.928	174.286	-302.301	450.495	182.166	-313.972	475.018	183.801	-320.021	494.001	183.521	-309.342	517.528	174.29	-285.559	453.332	187.659	-290.322	474.35	185.616	-291.37	496.029	182.064	-281.346	517.983	175.173	-267.219	414.231	171.28	-255.077	423.265	168.013	-226.118	460.493	194.162	-249.225	481.166	189.769	-246.38	494.639	181.613	-240.537	509.665	174.485	-232.651	444.851	169.498	-181.224	465.096	190.354	-216.193	500.929	179.173	-216.188	460.96	182.461	-155.601	507.824	176.145	-165.711	556.719	89.871	63.932	585.565	140.922	51.178
7	0.04	404.856	174.53	-271.514	449.051	180.118	-328.502	474.131	185.155	-335.668	489.294	185.419	-325.082	517.071	174.282	-302.291	450.636	182.146	-313.988	475.166	183.769	-320.042	494.15	183.502	-309.35	517.663	174.292	-285.557	453.474	187.641	-290.337	474.488	185.623	-291.371	496.158	182.064	-281.336	518.109	175.172	-267.207	414.384	171.259	-255.116	423.414	168.004	-226.14	460.63	194.168	-249.249	481.292	189.759	-246.404	494.77	181.629	-240.534	509.801	174.505	-232.658	444.993	169.511	-181.228	465.219	190.365	-216.217	501.073	179.188	-216.178	461.097	182.488	-155.611	507.962	176.191	-165.713	556.761	89.918	63.968	585.626	140.966	51.22
8	0.04667	405.004	174.502	-271.534	449.208	180.089	-328.521	474.286	185.122	-335.674	489.458	185.387	-325.088	517.221	174.274	-302.294	450.794	182.114	-313.997	475.341	183.73	-320.052	494.292	183.476	-309.343	517.811	174.286	-285.554	453.623	187.621	-290.353	474.667	185.616	-291.428	496.32	182.049	-281.334	518.242	175.178	-267.206	414.531	171.225	-255.13	423.556	167.983	-226.162	460.763	194.156	-249.28	481.443	189.767	-246.413	494.904	181.624	-240.54	509.955	174.516	-232.659	445.137	169.528	-181.25	465.346	190.366	-216.228	501.209	179.199	-216.154	461.23	182.491	-155.624	508.092	176.229	-165.7	556.861	90.008	63.994	585.696	141.015	51.245
9	0.05333	405.151	174.461	-271.547	449.352	180.054	-328.526	474.441	185.078	-335.688	489.61	185.351	-325.08	517.37	174.264	-302.296	450.925	182.075	-313.999	475.492	183.703	-320.057	494.44	183.439	-309.339	517.954	174.275	-285.531	453.768	187.594	-290.358	474.814	185.592	-291.437	496.464	182.036	-281.328	518.398	175.167	-267.208	414.66	171.19	-255.14	423.684	167.964	-226.179	460.876	194.142	-249.284	481.578	189.777	-246.434	495.012	181.617	-240.524	510.09	174.524	-232.645	445.267	169.515	-181.251	465.472	190.356	-216.235	501.338	179.189	-216.144	461.357	182.51	-155.65	508.174	176.219	-165.657	556.937	90.064	64.025	585.765	141.05	51.296
10	0.06	405.27	174.425	-271.554	449.491	179.993	-328.526	474.596	185.041	-335.689	489.749	185.313	-325.078	517.502	174.251	-302.284	451.069	182.024	-313.998	475.636	183.68	-320.057	494.587	183.418	-309.337	518.075	174.26	-285.519	453.904	187.556	-290.364	474.943	185.568	-291.423	496.587	182.022	-281.306	518.533	175.152	-267.193	414.799	171.144	-255.155	423.82	167.931	-226.189	461.001	194.128	-249.304	481.705	189.766	-246.433	495.14	181.608	-240.519	510.21	174.537	-232.626	445.38	169.498	-181.257	465.584	190.342	-216.236	501.45	179.18	-216.124	461.463	182.498	-155.643	508.282	176.235	-165.643	557.009	90.112	64.062	585.832	141.075	51.335
11	0.06667	405.402	174.379	-271.553	449.608	179.92	-328.523	474.726	184.995	-335.686	489.895	185.272	-325.075	517.635	174.236	-302.269	451.195	181.964	-313.996	475.78	183.634	-320.048	494.722	183.39	-309.325	518.205	174.241	-285.503	454.017	187.501	-290.359	475.073	185.528	-291.427	496.705	181.973	-281.267	518.648	175.133	-267.177	414.922	171.099	-255.143	423.944	167.89	-226.195	461.112	194.082	-249.285	481.82	189.761	-246.431	495.272	181.591	-240.507	510.335	174.534	-232.616	445.491	169.465	-181.256	465.693	190.315	-216.233	501.576	179.172	-216.112	461.567	182.477	-155.628	508.402	176.229	-165.624	557.081	90.143	64.102	585.906	141.107	51.376
