Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	422.567	119.001	-253.013	461.837	129.756	-309.13	480.193	125.281	-317.493	506.985	127.996	-309.214	529.057	126.752	-291.543	462.095	142.463	-294.496	480.136	136.392	-304.57	506.21	134.495	-295.168	530.21	130.07	-276.137	464.882	158.015	-275.318	485.896	151.081	-279.372	510.511	144.704	-270.97	531.002	137.056	-257.816	425.161	127.523	-235.674	433.141	139.083	-197.759	465.262	178.645	-232.617	494.077	173.564	-236.448	512.816	159.973	-229.919	529.952	149.228	-222.112	450.544	145.395	-164.966	479.397	171.431	-190.884	515.044	158.746	-193.689	485.671	165.112	-133.92	532.959	152.665	-139.503	564.954	78.517	98.108	620.567	134.289	74.438
2	0.00667	422.651	118.876	-253.061	462.013	129.564	-309.164	480.338	125.117	-317.493	507.17	127.855	-309.217	529.078	126.488	-291.479	462.249	142.31	-294.515	480.281	136.211	-304.578	506.376	134.362	-295.165	530.347	129.883	-276.107	465.055	157.824	-275.32	486.028	150.877	-279.366	510.565	144.449	-270.921	531.124	136.868	-257.774	425.255	127.376	-235.719	433.24	138.921	-197.792	465.377	178.463	-232.624	494.191	173.351	-236.429	512.928	159.777	-229.874	530.064	149.035	-222.089	450.613	145.201	-164.993	479.5	171.242	-190.887	515.078	158.633	-193.692	485.732	164.936	-133.93	533.036	152.452	-139.501	564.983	78.386	98.133	620.556	134.123	74.465
3	0.01333	422.732	118.733	-253.105	462.161	129.41	-309.185	480.494	124.942	-317.512	507.37	127.715	-309.224	529.219	126.343	-291.465	462.41	142.137	-294.539	480.436	136.045	-304.588	506.553	134.205	-295.145	530.486	129.723	-276.083	465.202	157.668	-275.337	486.175	150.718	-279.37	510.712	144.315	-270.905	531.241	136.671	-257.752	425.353	127.197	-235.764	433.329	138.746	-197.824	465.497	178.282	-232.632	494.318	173.164	-236.409	513.033	159.596	-229.861	530.166	148.836	-222.064	450.67	145.032	-165.025	479.579	171.042	-190.891	515.158	158.42	-193.696	485.786	164.739	-133.933	533.092	152.26	-139.505	564.963	78.261	98.174	620.565	133.996	74.486
4	0.02	422.807	118.572	-253.156	462.421	128.973	-308.739	480.725	124.877	-317.608	507.444	127.614	-309.507	529.476	126.198	-291.736	462.549	141.86	-294.568	481.27	135.449	-303.451	506.37	133.553	-294.912	530.635	129.549	-276.067	465.55	157.35	-274.999	486.126	150.283	-279.209	510.386	143.999	-270.219	531.358	136.5	-257.739	425.433	127.036	-235.81	433.392	138.571	-197.871	465.594	178.166	-232.527	494.386	172.917	-236.36	513.306	159.23	-229.418	530.267	148.641	-222.032	450.706	144.842	-165.056	479.496	170.849	-190.611	515.288	158.149	-193.632	485.916	164.601	-133.786	533.138	152.018	-139.498	564.934	78.134	98.217	620.575	133.879	74.516
5	0.02667	422.941	118.365	-253.261	462.603	128.788	-308.824	480.861	124.621	-317.651	507.591	127.418	-309.534	529.64	126.039	-291.746	462.695	141.721	-294.59	481.418	135.178	-303.468	506.538	133.386	-294.905	530.778	129.367	-276.08	465.688	157.15	-275.019	486.26	150.124	-279.253	510.513	143.796	-270.202	531.482	136.292	-257.712	425.554	126.808	-235.927	433.451	138.333	-197.992	465.709	178.002	-232.687	494.466	172.723	-236.446	513.412	159.042	-229.404	530.36	148.463	-222.085	450.778	144.614	-165.148	479.533	170.595	-190.642	515.411	158.06	-193.673	485.972	164.411	-133.865	533.219	151.833	-139.567	564.704	78.256	97.936	620.598	133.758	74.695
6	0.03333	423.023	118.196	-253.329	462.76	128.647	-308.802	481.05	124.536	-317.656	507.789	127.326	-309.529	529.803	125.882	-291.736	462.82	141.523	-294.622	481.593	135.081	-303.465	506.7	133.233	-294.94	530.928	129.208	-276.072	465.804	156.991	-275.043	486.37	149.956	-279.294	510.656	143.63	-270.2	531.627	136.122	-257.686	425.618	126.672	-235.989	433.491	138.153	-198.035	465.795	177.85	-232.677	494.6	172.566	-236.373	513.507	158.859	-229.398	530.452	148.249	-222.027	450.826	144.416	-165.187	479.617	170.398	-190.646	515.522	157.907	-193.686	486.009	164.181	-133.853	533.214	151.575	-139.489	564.683	78.209	97.925	620.438	133.598	74.865
7	0.04	423.165	118.001	-253.343	462.909	128.421	-308.82	481.188	124.384	-317.673	507.923	127.143	-309.521	529.931	125.707	-291.698	462.963	141.312	-294.651	481.721	134.913	-303.466	506.821	133.072	-294.94	531.024	129.022	-276.059	465.92	156.779	-275.053	486.461	149.785	-279.316	510.757	143.459	-270.192	531.73	135.944	-257.662	425.726	126.505	-236.008	433.607	137.953	-198.034	465.883	177.661	-232.722	494.74	172.318	-236.335	513.592	158.646	-229.389	530.517	148.082	-222.004	450.906	144.203	-165.192	479.682	170.198	-190.665	515.456	157.501	-193.559	486.022	163.968	-133.878	533.24	151.383	-139.498	564.681	78.069	98.157	620.377	133.467	74.928
8	0.04667	423.267	117.811	-253.395	463.032	128.234	-308.831	481.333	124.196	-317.686	508.034	126.982	-309.523	530.021	125.521	-291.673	463.072	141.139	-294.653	481.853	134.72	-303.479	506.929	132.924	-294.951	531.118	128.824	-276.037	466.024	156.573	-275.068	486.642	149.549	-279.244	510.855	143.282	-270.181	531.811	135.746	-257.643	425.809	126.306	-236.063	433.659	137.743	-198.072	465.965	177.474	-232.787	494.802	172.121	-236.327	513.668	158.45	-229.373	530.58	147.874	-221.986	450.935	144.005	-165.224	479.729	170.017	-190.7	515.503	157.276	-193.546	486.021	163.781	-133.886	533.282	151.188	-139.525	564.654	77.945	98.192	620.32	133.308	74.965
9	0.05333	423.339	117.615	-253.435	463.131	128.036	-308.845	481.443	124.008	-317.692	508.12	126.812	-309.513	530.103	125.326	-291.668	463.191	140.924	-294.659	481.968	134.536	-303.479	507.035	132.716	-294.93	531.209	128.634	-276.009	466.121	156.401	-275.078	486.716	149.378	-279.261	510.938	143.075	-270.166	531.889	135.55	-257.611	425.878	126.072	-236.107	433.691	137.543	-198.106	466.031	177.31	-232.782	494.862	171.955	-236.349	513.72	158.281	-229.355	530.639	147.666	-221.969	450.955	143.823	-165.23	479.763	169.841	-190.728	515.549	157.084	-193.536	486.038	163.602	-133.898	533.298	151.011	-139.527	564.727	77.797	98.198	620.271	133.156	75.01
10	0.06	423.391	117.398	-253.465	463.262	127.77	-308.825	481.525	123.79	-317.684	508.199	126.576	-309.494	530.188	125.11	-291.646	463.289	140.687	-294.658	482.055	134.316	-303.468	507.101	132.521	-294.929	531.271	128.432	-275.995	466.213	156.194	-275.099	486.767	149.201	-279.266	511	142.894	-270.164	531.944	135.331	-257.587	425.931	125.872	-236.127	433.734	137.359	-198.135	466.057	177.038	-232.684	494.888	171.773	-236.359	513.777	158.075	-229.352	530.684	147.461	-221.939	450.967	143.617	-165.237	479.789	169.649	-190.74	515.599	156.875	-193.529	486.069	163.384	-133.912	533.3	150.821	-139.53	564.717	77.665	98.221	620.242	133.035	75.037
