Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	431.269	89.003	-255.332	473.072	90.385	-311.723	502.137	92.386	-323.624	518.129	90.052	-317.507	537.638	84.089	-291.207	476.134	99.689	-298.6	502.262	99.813	-308.726	520.124	94.596	-301.588	540.741	86.056	-273.685	475.671	114.494	-282.576	503.888	115.176	-283.679	521.608	107.361	-274.616	540.689	92.021	-257.935	437.507	90.067	-237.562	444.95	91.725	-208.493	478.877	126.297	-236.982	503.189	125.066	-236.334	517.211	113.458	-232.45	531.917	104.87	-227.432	463.548	93.544	-171.373	491.004	122.478	-202.927	528.791	106.815	-203.574	497.578	116.429	-141.063	538.833	102.343	-157.031	595.07	13.242	78.443	637.395	53.465	52.441
2	0.00667	431.2	89.388	-255.328	472.981	90.81	-311.732	502.017	92.792	-323.588	518.01	90.456	-317.556	536.926	84.103	-289.647	476.042	100.076	-298.603	502.133	100.197	-308.741	520.03	95.386	-301.367	540.649	86.457	-273.701	475.584	114.891	-282.579	503.81	115.547	-283.686	521.492	107.736	-274.663	540.602	92.444	-257.976	437.416	90.472	-237.61	444.873	92.122	-208.517	478.792	126.703	-236.98	503.132	125.483	-236.362	517.101	113.831	-232.465	531.829	105.234	-227.449	463.471	93.888	-171.398	490.927	122.841	-202.925	528.725	107.202	-203.579	497.527	116.771	-141.084	538.768	102.657	-157.037	595.044	13.474	78.362	637.355	53.647	52.367
3	0.01333	431.096	89.796	-255.342	472.891	91.226	-311.744	501.972	93.277	-323.629	517.918	90.952	-317.705	536.829	84.509	-289.607	475.941	100.493	-298.619	502.043	100.616	-308.757	519.928	95.799	-301.377	540.548	86.902	-273.754	475.492	115.299	-282.583	503.71	115.959	-283.708	521.407	108.12	-274.688	540.517	92.86	-258.014	437.333	90.864	-237.606	444.797	92.489	-208.54	478.724	127.115	-236.983	502.979	125.746	-236.252	517.043	114.231	-232.469	531.759	105.646	-227.48	463.423	94.214	-171.405	490.841	123.22	-202.93	528.636	107.556	-203.599	497.452	117.113	-141.097	538.711	102.995	-157.069	595.038	13.629	78.274	637.323	53.81	52.292
4	0.02	431.02	90.228	-255.371	472.776	91.691	-311.759	501.779	93.499	-323.909	517.815	91.357	-317.728	536.942	84.64	-290.271	476.018	101.024	-298.819	502.052	100.851	-308.665	519.816	96.208	-301.408	540.448	87.333	-273.785	475.305	115.846	-282.776	503.239	116.477	-283.205	521.336	108.547	-274.687	540.413	93.269	-258.053	437.244	91.271	-237.62	444.722	92.851	-208.539	478.687	127.52	-236.874	502.997	126.538	-236.667	516.845	114.492	-232.382	531.68	106.049	-227.525	463.342	94.603	-171.412	490.972	123.773	-202.976	528.559	107.947	-203.643	497.446	117.408	-140.957	538.717	103.346	-157.145	595.012	13.767	78.179	637.286	53.999	52.254
5	0.02667	430.835	90.572	-255.415	472.585	92.092	-311.796	501.566	93.912	-323.978	517.572	91.762	-317.793	536.821	85.121	-290.339	475.821	101.543	-298.936	501.881	101.278	-308.763	519.682	96.611	-301.469	540.339	87.773	-273.866	475.281	116.186	-282.528	502.998	116.962	-283.382	521.259	108.944	-274.729	540.325	93.698	-258.092	437.072	91.669	-237.64	444.561	93.251	-208.552	478.519	127.927	-236.908	502.901	126.905	-236.638	516.723	114.924	-232.397	531.539	106.456	-227.526	463.236	94.952	-171.452	490.828	124.145	-203.037	528.396	108.296	-203.737	497.29	117.743	-140.992	538.602	103.711	-157.194	593.609	14.532	78.186	637.196	54.259	52.187
6	0.03333	430.896	91.049	-255.392	472.571	92.544	-311.774	501.558	94.342	-323.937	517.554	92.18	-317.828	536.698	85.549	-290.375	475.769	101.813	-298.692	501.773	101.674	-308.722	519.584	96.997	-301.464	540.252	88.189	-273.891	475.245	116.603	-282.59	502.936	117.361	-283.34	521.14	109.373	-274.771	540.222	94.138	-258.116	437.132	92.095	-237.656	444.605	93.643	-208.555	478.5	128.386	-236.958	502.815	127.358	-236.684	516.662	115.304	-232.437	531.485	106.837	-227.602	463.26	95.318	-171.391	490.755	124.527	-203.03	528.318	108.656	-203.729	497.286	118.122	-141.087	538.511	103.996	-157.177	594.674	13.917	78.458	637.149	54.44	52.117
7	0.04	430.799	91.449	-255.402	472.469	92.967	-311.754	501.406	94.75	-323.933	517.398	92.607	-317.853	536.548	86.016	-290.413	475.64	102.217	-298.661	501.641	102.088	-308.711	519.425	97.435	-301.495	540.117	88.636	-273.943	475.133	117.016	-282.597	502.844	117.729	-283.318	521.009	109.775	-274.763	540.093	94.545	-258.161	437.043	92.467	-237.629	444.544	94.004	-208.547	478.416	128.797	-236.951	502.731	127.706	-236.652	516.539	115.704	-232.452	531.38	107.222	-227.632	463.168	95.663	-171.395	490.641	124.895	-203.017	528.207	109.032	-203.746	497.233	118.431	-141.085	538.459	104.351	-157.19	594.614	14.308	78.125	637.108	54.596	52.053
8	0.04667	430.692	91.851	-255.403	472.317	93.419	-311.771	501.246	95.154	-323.945	517.257	92.984	-317.843	536.447	86.413	-290.41	475.499	102.677	-298.677	501.501	102.527	-308.711	519.298	97.82	-301.498	539.971	89.047	-273.975	475.015	117.443	-282.567	502.691	118.171	-283.349	520.895	110.162	-274.771	539.986	94.939	-258.18	436.949	92.873	-237.646	444.442	94.386	-208.533	478.303	129.188	-236.928	502.608	128.167	-236.68	516.454	116.07	-232.444	531.277	107.622	-227.648	463.064	96.036	-171.401	490.553	125.24	-202.997	528.089	109.413	-203.787	497.154	118.747	-141.077	538.338	104.656	-157.202	594.676	14.121	78.287	637.073	54.749	51.984
9	0.05333	430.571	92.268	-255.397	472.165	93.812	-311.753	501.075	95.57	-323.913	517.088	93.434	-317.866	536.237	86.879	-290.473	475.377	103.076	-298.659	501.352	102.94	-308.722	519.135	98.214	-301.504	539.851	89.464	-273.988	474.893	117.871	-282.552	502.533	118.529	-283.276	520.727	110.57	-274.781	539.838	95.361	-258.197	436.838	93.281	-237.637	444.341	94.74	-208.512	478.195	129.572	-236.9	502.52	128.521	-236.646	516.328	116.448	-232.442	531.164	107.978	-227.636	463.013	96.346	-171.383	490.452	125.622	-202.972	527.997	109.739	-203.748	497.086	119.058	-141.052	538.253	104.982	-157.205	594.641	14.301	78.186	637.044	54.88	51.915
10	0.06	430.453	92.639	-255.372	472.027	94.238	-311.723	500.946	95.952	-323.912	516.951	93.803	-317.864	536.126	87.254	-290.466	475.226	103.473	-298.635	501.162	103.309	-308.716	518.991	98.633	-301.52	539.684	89.891	-274.034	474.746	118.241	-282.512	502.405	118.895	-283.275	520.627	110.914	-274.758	539.72	95.712	-258.21	436.723	93.624	-237.616	444.224	95.115	-208.503	478.06	129.958	-236.859	502.388	128.866	-236.621	516.202	116.837	-232.446	531.052	108.339	-227.653	462.894	96.675	-171.366	490.37	125.996	-202.961	527.896	110.098	-203.735	496.999	119.367	-141.028	538.176	105.294	-157.209	594.607	14.425	78.105	637.026	55.051	51.843
