Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	409.681	125.65	-234.705	446.034	138.184	-305.303	462.201	140.285	-311.967	498.503	143.005	-298.386	527.204	137.903	-268.643	448.819	142.02	-287.681	465.76	140.335	-295.682	498.941	144.204	-282.332	525.999	141.438	-252.046	450.697	147.667	-260.968	470.093	147.138	-263.639	497.787	151.175	-250.757	525.967	145.878	-231.44	418.026	128.871	-215.733	428.36	134.12	-185.11	457.911	152.272	-218.264	480.233	155.443	-214.718	500.245	149.448	-208.471	515.086	142.259	-197.924	440.041	142.862	-155.608	470.914	162.258	-171.937	508.03	151.116	-172.101	466.895	165.612	-112.171	516.939	154.278	-123.409	543.56	29.45	116.328	604.489	74.025	91.291
2	0.00667	409.667	125.498	-234.812	446.037	137.971	-305.4	462.247	140.098	-312.064	498.577	142.769	-298.47	527.24	137.574	-268.684	448.841	141.789	-287.794	465.769	140.121	-295.786	498.983	143.994	-282.42	526.007	141.181	-252.131	450.706	147.456	-261.072	470.097	146.936	-263.736	497.817	150.967	-250.845	525.968	145.617	-231.525	418.01	128.692	-215.825	428.355	133.965	-185.208	457.918	152.086	-218.364	480.231	155.222	-214.785	500.252	149.236	-208.538	515.079	142.025	-198.019	440.043	142.703	-155.705	470.934	162.064	-172.043	508.031	150.892	-172.188	466.901	165.458	-112.274	516.91	154.045	-123.491	543.441	29.37	116.289	604.403	73.908	91.252
3	0.01333	409.65	125.355	-234.909	446.039	137.8	-305.484	462.223	139.905	-312.172	498.612	142.581	-298.562	527.263	137.33	-268.755	448.853	141.61	-287.883	465.779	139.96	-295.886	499.028	143.805	-282.5	526.027	140.942	-252.212	450.705	147.269	-261.16	470.106	146.767	-263.824	497.862	150.785	-250.938	525.988	145.377	-231.595	418.006	128.549	-215.919	428.439	133.764	-185.289	457.934	151.906	-218.467	480.248	155.029	-214.877	500.232	149.021	-208.627	515.067	141.823	-198.118	440.042	142.545	-155.808	470.946	161.878	-172.13	508.035	150.704	-172.271	466.901	165.291	-112.376	516.902	153.852	-123.588	543.306	29.304	116.26	604.306	73.788	91.24
4	0.02	409.624	125.237	-234.985	446.046	137.675	-305.583	462.265	139.783	-312.25	498.652	142.423	-298.647	527.271	137.131	-268.833	448.835	141.49	-287.985	465.818	139.987	-296.24	498.962	143.386	-282.607	526.036	140.739	-252.283	450.632	147.131	-261.307	470.177	146.805	-263.912	497.948	150.727	-251.201	526.004	145.174	-231.653	418.002	128.434	-216.011	428.348	133.671	-185.388	457.932	151.76	-218.551	480.232	154.946	-215.192	500.441	149.182	-208.912	515.064	141.609	-198.185	440.044	142.42	-155.909	470.913	161.708	-172.161	508.047	150.49	-172.349	466.983	165.183	-112.382	516.918	153.703	-123.702	543.175	29.221	116.236	604.185	74.685	91.944
5	0.02667	409.551	125.104	-235.104	445.967	137.594	-305.717	462.245	139.67	-312.385	498.644	142.306	-298.789	527.257	136.974	-268.923	448.778	141.358	-288.116	465.796	139.863	-296.405	498.943	143.245	-282.751	525.941	140.567	-252.399	450.621	146.994	-261.435	470.143	146.677	-264.032	497.962	150.584	-251.28	525.891	145.021	-231.792	417.932	128.322	-216.14	428.225	133.552	-185.49	457.889	151.629	-218.664	480.179	154.79	-215.299	500.477	149.158	-209.09	515.037	141.431	-198.264	439.98	142.234	-156.044	470.913	161.578	-172.279	508.019	150.267	-172.477	466.933	164.991	-112.487	516.914	153.548	-123.799	543.124	29.125	116.283	604.053	74.548	92.172
6	0.03333	409.583	125.067	-235.16	446.019	137.493	-305.757	462.264	139.572	-312.426	498.701	142.209	-298.815	527.255	136.868	-268.99	448.829	141.3	-288.177	465.833	139.769	-296.454	498.981	143.126	-282.781	525.983	140.417	-252.378	450.66	146.921	-261.499	470.181	146.574	-264.084	497.981	150.445	-251.354	525.948	144.857	-231.778	417.93	128.271	-216.227	428.205	133.499	-185.563	457.915	151.526	-218.703	480.21	154.625	-215.321	500.442	148.869	-209.008	515.037	141.287	-198.322	439.985	142.123	-156.09	470.912	161.431	-172.365	507.99	150.114	-172.561	466.927	164.827	-112.545	516.904	153.388	-123.867	542.927	29.071	116.21	603.964	74.427	92.208
7	0.04	409.563	125.016	-235.242	446.043	137.437	-305.827	462.276	139.509	-312.493	498.729	142.137	-298.875	527.265	136.772	-269.054	448.839	141.245	-288.244	465.847	139.707	-296.523	498.997	143.039	-282.842	525.994	140.313	-252.426	450.67	146.856	-261.573	470.191	146.488	-264.144	497.97	150.359	-251.448	525.949	144.716	-231.829	417.922	128.209	-216.307	428.189	133.409	-185.639	457.914	151.416	-218.761	480.218	154.522	-215.386	500.453	148.746	-209.08	515.026	141.148	-198.381	439.967	142.009	-156.159	470.91	161.3	-172.428	507.962	149.979	-172.627	466.911	164.681	-112.616	516.855	153.161	-123.902	542.798	28.977	116.209	603.875	74.325	92.223
8	0.04667	409.542	124.988	-235.327	446.046	137.401	-305.903	462.284	139.468	-312.561	498.75	142.084	-298.93	527.261	136.688	-269.111	448.844	141.199	-288.307	465.852	139.65	-296.589	499.012	142.99	-282.9	525.99	140.22	-252.475	450.67	146.796	-261.631	470.189	146.405	-264.202	497.979	150.279	-251.508	525.949	144.6	-231.871	417.906	128.161	-216.391	428.165	133.325	-185.714	457.915	151.328	-218.82	480.244	154.416	-215.437	500.449	148.621	-209.134	515.019	140.994	-198.437	439.949	141.899	-156.227	470.892	161.196	-172.481	507.935	149.825	-172.687	466.882	164.551	-112.678	516.837	153.003	-123.937	542.713	28.871	116.236	603.809	74.214	92.227
9	0.05333	409.518	124.937	-235.404	446.048	137.366	-305.967	462.283	139.437	-312.62	498.767	142.045	-298.979	527.26	136.602	-269.151	448.851	141.17	-288.371	465.84	139.61	-296.646	499.018	142.951	-282.95	525.984	140.136	-252.526	450.666	146.754	-261.692	470.18	146.359	-264.259	498.005	150.202	-251.552	525.933	144.499	-231.928	417.885	128.107	-216.463	428.138	133.24	-185.77	457.9	151.257	-218.862	480.234	154.338	-215.484	500.445	148.526	-209.166	514.992	140.869	-198.486	439.924	141.78	-156.285	470.886	161.096	-172.529	507.907	149.679	-172.727	466.866	164.439	-112.742	516.816	152.832	-123.992	542.606	28.767	116.234	603.735	74.088	92.216
10	0.06	409.493	124.918	-235.472	446.041	137.344	-306.027	462.274	139.42	-312.68	498.777	142.007	-299.024	527.233	136.529	-269.206	448.837	141.14	-288.425	465.819	139.593	-296.708	499.018	142.907	-283.003	525.963	140.037	-252.578	450.644	146.707	-261.743	470.162	146.318	-264.311	498	150.15	-251.595	525.911	144.419	-231.981	417.844	128.066	-216.524	428.112	133.177	-185.827	457.878	151.205	-218.916	480.211	154.278	-215.531	500.413	148.405	-209.194	514.965	140.746	-198.54	439.89	141.667	-156.337	470.847	160.979	-172.56	507.882	149.546	-172.757	466.835	164.313	-112.789	516.829	152.753	-124.037	542.526	28.685	116.247	603.678	73.974	92.211
11	0.06667	409.461	124.898	-235.524	446.025	137.318	-306.08	462.251	139.402	-312.736	498.769	141.956	-299.07	527.183	136.46	-269.258	448.817	141.114	-288.484	465.805	139.585	-296.761	499.008	142.869	-283.05	525.917	139.951	-252.627	450.619	146.659	-261.792	470.139	146.286	-264.362	497.977	150.102	-251.637	525.878	144.329	-232.032	417.794	128.03	-216.573	428.068	133.125	-185.876	457.849	151.157	-218.965	480.183	154.222	-215.573	500.384	148.324	-209.242	514.92	140.652	-198.586	439.855	141.587	-156.373	470.811	160.874	-172.598	507.866	149.449	-172.802	466.823	164.192	-112.825	516.803	152.63	-124.093	542.45	28.608	116.241	603.573	73.819	92.188
12	0.07333	409.416	124.884	-235.573	445.991	137.267	-306.126	462.215	139.354	-312.789	498.762	141.897	-299.119	527.126	136.387	-269.321	448.789	141.076	-288.536	465.749	139.521	-296.812	499	142.823	-283.096	525.874	139.881	-252.7	450.578	146.616	-261.83	470.095	146.252	-264.403	497.946	150.059	-251.682	525.834	144.234	-232.081	417.737	128	-216.624	428.041	133.076	-185.924	457.815	151.117	-219.004	480.166	154.168	-215.619	500.336	148.258	-209.289	514.884	140.563	-198.641	439.837	141.523	-156.413	470.819	160.811	-172.658	507.834	149.349	-172.847	466.787	164.046	-112.876	516.732	152.445	-124.126	542.351	28.531	116.225	603.509	73.725	92.177
