Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	438.075	104.387	-252.204	472.836	111.351	-306.653	498.644	110.117	-320.147	513.582	106.186	-316.113	532.705	101.723	-291.904	477.509	120.308	-293.745	501.808	117.358	-306.409	518.206	111.29	-300.227	538.95	103.495	-276.135	479.303	134.879	-277.229	505.59	132.565	-280.189	523.483	123.431	-273.641	541.691	108.588	-260.104	444.354	105.416	-234.086	452.785	106.314	-204.905	486.874	145.468	-231.619	510.806	142.356	-233.154	523.736	128.68	-230.542	537.669	118.547	-227.258	472.895	106.316	-168.841	500.765	137.087	-198.554	536.232	118.871	-203.013	507.465	127.52	-139.365	548.481	112.348	-155.201	598.123	25.225	82.438	640.158	65.417	58.234
2	0.00667	437.89	104.49	-252.18	472.662	111.473	-306.606	498.463	110.208	-320.073	513.387	106.276	-316.035	532.525	101.823	-291.858	477.32	120.425	-293.693	501.637	117.439	-306.335	518.036	111.359	-300.152	538.745	103.536	-276.054	479.137	134.972	-277.155	505.409	132.625	-280.125	523.293	123.507	-273.574	541.517	108.615	-260.017	444.14	105.509	-234.064	452.577	106.384	-204.876	486.682	145.524	-231.443	510.622	142.394	-233.063	523.553	128.719	-230.473	537.463	118.575	-227.179	472.668	106.331	-168.789	500.583	137.114	-198.485	536.022	118.86	-202.932	507.255	127.509	-139.292	548.268	112.314	-155.152	597.833	25.149	82.51	639.891	65.273	58.318
3	0.01333	437.729	104.609	-252.149	472.495	111.602	-306.534	498.422	110.41	-320.313	513.09	107.99	-317.282	532.326	101.903	-291.775	477.259	120.407	-293.42	501.594	117.293	-306.345	517.842	111.461	-300.073	538.585	103.635	-275.983	478.982	135.088	-277.078	505.253	132.713	-280.039	523.113	123.595	-273.483	541.334	108.67	-259.926	443.946	105.613	-234.018	452.372	106.473	-204.823	486.528	145.607	-231.349	510.472	142.445	-232.97	523.388	128.749	-230.366	537.296	118.619	-227.116	472.44	106.38	-168.719	500.397	137.149	-198.393	535.822	118.871	-202.826	507.057	127.496	-139.206	548.038	112.296	-155.106	596.409	25.258	83.061	639.66	65.137	58.361
4	0.02	437.556	104.751	-252.113	472.349	111.777	-306.458	498.282	110.525	-320.187	513.683	106.92	-316.197	532.169	101.964	-291.704	477.13	120.46	-293.244	500.464	117.755	-305.208	517.671	111.584	-299.997	538.403	103.706	-275.891	478.948	135.046	-277.018	505.242	132.837	-279.658	523.069	123.729	-273.422	541.168	108.73	-259.846	443.777	105.746	-233.971	452.176	106.583	-204.768	486.278	145.465	-231.022	510.359	142.543	-232.873	523.089	128.678	-230.292	537.105	118.644	-226.973	472.223	106.448	-168.62	500.445	137.399	-198.347	535.67	118.894	-202.728	506.936	127.518	-138.984	547.931	112.251	-155.048	596.143	25.147	83.164	639.444	64.99	58.419
5	0.02667	437.369	104.846	-252.042	472.157	111.91	-306.405	498.073	110.672	-320.173	513.573	107.105	-316.199	532.011	102.089	-291.631	476.991	120.587	-293.118	500.238	117.952	-305.223	517.534	111.678	-299.941	538.239	103.748	-275.841	478.825	135.142	-276.894	505.073	132.963	-279.553	522.94	123.805	-273.335	541.025	108.796	-259.749	443.528	105.863	-233.915	451.914	106.696	-204.715	486.08	145.547	-230.929	510.113	142.67	-232.8	522.953	128.741	-230.206	536.929	118.672	-226.877	472.019	106.483	-168.584	500.246	137.483	-198.269	535.474	118.919	-202.663	506.675	127.492	-138.912	547.737	112.204	-154.947	594.657	26.004	83.274	639.198	64.947	58.522
6	0.03333	437.362	105.092	-251.985	472.157	112.101	-306.297	497.979	110.796	-319.992	513.368	107.034	-315.883	531.85	102.191	-291.543	476.927	120.803	-293.11	500.189	118.004	-304.937	517.39	111.793	-299.864	538.089	103.836	-275.761	478.759	135.322	-276.81	504.99	133.1	-279.513	522.816	123.888	-273.227	540.864	108.864	-259.657	443.495	106.067	-233.851	451.889	106.836	-204.609	486.057	145.739	-230.891	510.184	142.672	-232.623	522.814	128.799	-230.073	536.785	118.723	-226.764	471.899	106.626	-168.456	500.092	137.544	-198.153	535.299	118.933	-202.56	506.587	127.571	-138.874	547.465	112.187	-154.796	595.126	25.457	83.193	638.988	64.796	58.584
7	0.04	437.247	105.296	-251.906	472.041	112.267	-306.2	497.861	110.935	-319.877	513.205	107.156	-315.81	531.704	102.264	-291.449	476.833	120.949	-293.009	500.07	118.104	-304.808	517.259	111.889	-299.756	537.948	103.911	-275.654	478.68	135.483	-276.7	504.903	133.213	-279.399	522.701	123.977	-273.149	540.724	108.906	-259.553	443.371	106.259	-233.777	451.739	107.008	-204.531	485.981	145.89	-230.799	510.098	142.751	-232.505	522.702	128.84	-229.954	536.653	118.767	-226.658	471.753	106.741	-168.364	499.975	137.604	-198.058	535.168	118.974	-202.431	506.469	127.627	-138.788	547.364	112.172	-154.725	594.948	25.359	83.246	638.789	64.667	58.679
8	0.04667	437.111	105.535	-251.824	471.96	112.436	-306.09	497.739	111.063	-319.755	513.081	107.255	-315.711	531.569	102.345	-291.353	476.749	121.146	-292.907	499.973	118.227	-304.673	517.138	111.959	-299.635	537.789	103.96	-275.55	478.631	135.645	-276.594	504.813	133.328	-279.3	522.6	124.057	-273.046	540.582	108.956	-259.451	443.254	106.469	-233.691	451.612	107.172	-204.442	485.93	146.007	-230.689	510.04	142.823	-232.396	522.591	128.904	-229.845	536.544	118.814	-226.554	471.604	106.877	-168.275	499.889	137.688	-197.951	535.04	118.989	-202.316	506.359	127.663	-138.69	547.227	112.151	-154.627	594.731	25.314	83.296	638.607	64.534	58.783
9	0.05333	436.976	105.795	-251.754	471.87	112.634	-305.99	497.621	111.191	-319.672	512.948	107.309	-315.568	531.415	102.393	-291.242	476.696	121.32	-292.804	499.867	118.358	-304.569	517.025	112	-299.529	537.651	103.97	-275.441	478.595	135.811	-276.507	504.766	133.42	-279.203	522.504	124.108	-272.947	540.459	108.984	-259.337	443.135	106.685	-233.591	451.483	107.367	-204.35	485.898	146.157	-230.577	509.982	142.911	-232.285	522.517	128.951	-229.744	536.441	118.822	-226.456	471.459	107.032	-168.159	499.831	137.802	-197.832	534.926	119.002	-202.203	506.278	127.757	-138.592	547.102	112.118	-154.518	594.508	25.269	83.377	638.444	64.387	58.887
10	0.06	436.89	106.057	-251.655	471.805	112.844	-305.899	497.523	111.314	-319.563	512.827	107.366	-315.44	531.266	102.428	-291.114	476.69	121.51	-292.735	499.785	118.469	-304.458	516.906	112.078	-299.422	537.539	103.986	-275.345	478.593	135.991	-276.405	504.746	133.513	-279.083	522.416	124.156	-272.821	540.354	108.974	-259.223	443.01	106.966	-233.532	451.35	107.635	-204.274	485.898	146.286	-230.481	509.968	142.974	-232.158	522.453	128.996	-229.624	536.351	118.828	-226.352	471.335	107.189	-168.035	499.799	137.906	-197.726	534.827	119.004	-202.106	506.199	127.845	-138.488	547.004	112.085	-154.419	594.264	25.198	83.472	638.265	64.232	58.979
