Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	413.866	81.153	-206.113	452.516	95.631	-290.109	473.43	97.264	-303.197	501.726	97.688	-292.642	545.978	97.903	-269.021	455.864	94.623	-273.53	478.439	95.091	-285.736	501.849	94.518	-275.897	545.909	93.126	-251.933	461.959	96.91	-251.112	482.77	95.332	-257.472	505.153	93.793	-250.266	539.692	90.851	-235.392	430.884	82.909	-195.443	450.272	89.46	-173.546	472.178	100.883	-211.239	495.407	101.669	-209.169	514.718	94.744	-205.9	524.954	89.992	-202.964	464.232	89.383	-149.939	489.419	106.413	-169.695	524.652	99.363	-172.043	492.562	109.817	-121.551	533.999	110.466	-127.814	578.265	56.903	89.202	608.131	117.461	79.768
2	0.00667	413.552	81.121	-206.073	452.115	95.111	-290.24	473.071	97.214	-303.198	501.357	97.639	-292.66	545.645	97.849	-269.072	455.523	94.577	-273.52	478.09	95.055	-285.713	501.477	94.47	-275.917	545.591	93.082	-251.973	461.623	96.875	-251.114	482.422	95.276	-257.422	504.959	93.582	-250.635	539.36	90.809	-235.42	430.577	82.88	-195.408	449.976	89.442	-173.543	471.849	100.824	-211.23	495.1	101.628	-209.174	514.408	94.728	-205.919	524.67	89.941	-202.962	463.957	89.387	-149.93	489.2	106.54	-169.467	524.439	99.47	-171.768	492.283	109.831	-121.565	533.727	110.448	-127.836	578.091	56.893	89.154	607.951	117.439	79.704
3	0.01333	413.257	81.123	-206.033	451.791	95.068	-290.23	472.733	97.219	-303.2	501.021	97.618	-292.687	545.315	97.804	-269.099	455.194	94.569	-273.522	477.765	95.05	-285.72	501.155	94.447	-275.919	545.258	93.089	-252.025	461.317	96.848	-251.11	482.107	95.261	-257.431	504.628	93.568	-250.666	539.055	90.792	-235.455	430.294	82.865	-195.392	449.698	89.431	-173.542	471.54	100.823	-211.222	494.796	101.652	-209.169	513.965	94.88	-205.721	524.355	89.908	-202.973	463.665	89.407	-149.928	488.919	106.53	-169.467	524.151	99.479	-171.787	492.02	109.834	-121.564	533.463	110.449	-127.858	577.904	56.89	89.129	607.782	117.419	79.64
4	0.02	412.963	81.178	-205.919	451.47	95.085	-290.215	472.422	97.256	-303.197	500.695	97.626	-292.691	545.006	97.775	-269.138	454.828	94.583	-273.541	477.448	95.08	-285.691	500.831	94.458	-275.939	545.051	92.962	-252.058	460.954	96.631	-250.908	481.797	95.289	-257.449	504.236	93.791	-250.328	539.277	91.327	-234.908	430.008	82.889	-195.374	449.432	89.452	-173.539	471.137	100.805	-211.332	494.406	101.684	-209.238	513.434	95.321	-205.389	524.068	89.972	-203.02	463.414	89.45	-149.935	488.555	106.418	-169.714	523.882	99.48	-171.803	491.765	109.872	-121.584	533.211	110.467	-127.886	577.733	56.893	89.097	607.638	117.422	79.571
5	0.02667	412.688	81.172	-205.992	451.155	95.115	-290.261	472.108	97.283	-303.251	500.366	97.662	-292.715	544.694	97.798	-269.171	454.507	94.621	-273.557	477.157	95.135	-285.701	500.522	94.494	-275.979	544.718	93.008	-252.074	460.606	96.678	-250.957	481.498	95.335	-257.466	503.901	93.821	-250.382	538.945	91.358	-234.944	429.754	82.8	-195.436	449.138	89.522	-173.556	470.847	100.854	-211.362	494.153	101.725	-209.265	513.11	95.342	-205.4	523.746	89.99	-203.038	463.168	89.473	-149.933	488.284	106.417	-169.747	523.581	99.51	-171.809	491.518	109.874	-121.621	532.931	110.536	-127.919	577.399	56.467	89.005	607.331	117.419	79.557
6	0.03333	412.416	81.229	-205.977	450.867	95.184	-290.269	471.803	97.353	-303.274	500.08	97.707	-292.737	544.409	97.834	-269.205	454.201	94.688	-273.577	476.867	95.19	-285.724	500.233	94.556	-276.007	544.433	93.038	-252.119	460.368	96.731	-250.935	481.218	95.386	-257.481	503.635	93.865	-250.398	538.673	91.383	-234.978	429.46	82.937	-195.401	448.819	89.639	-173.559	470.597	100.901	-211.354	493.889	101.779	-209.277	512.865	95.376	-205.419	523.488	90.04	-203.057	462.895	89.543	-149.957	488.023	106.479	-169.771	523.331	99.567	-171.853	491.284	109.927	-121.642	532.699	110.564	-127.953	577.229	56.45	88.956	607.153	117.43	79.506
7	0.04	412.187	81.279	-205.989	450.602	95.267	-290.277	471.524	97.436	-303.284	499.796	97.794	-292.758	544.148	97.897	-269.243	453.961	94.767	-273.59	476.597	95.267	-285.742	499.959	94.633	-276.046	544.143	93.124	-252.166	460.131	96.806	-250.944	480.951	95.458	-257.494	503.381	93.937	-250.419	538.428	91.448	-235.009	429.226	82.981	-195.408	448.59	89.685	-173.566	470.336	100.961	-211.372	493.639	101.849	-209.293	512.596	95.443	-205.422	523.238	90.098	-203.091	462.664	89.606	-149.98	487.789	106.547	-169.788	523.081	99.634	-171.883	491.068	109.982	-121.653	532.475	110.616	-127.98	577.102	56.46	88.91	606.985	117.467	79.471
8	0.04667	411.955	81.347	-205.988	450.353	95.376	-290.289	471.277	97.53	-303.303	499.538	97.899	-292.773	543.88	97.99	-269.276	453.716	94.864	-273.602	476.349	95.352	-285.755	499.717	94.726	-276.064	543.884	93.209	-252.206	459.874	96.905	-250.948	480.7	95.531	-257.487	503.125	94.037	-250.429	538.19	91.553	-235.068	429.006	83.032	-195.406	448.426	89.698	-173.586	470.091	101.04	-211.398	493.38	101.933	-209.318	512.365	95.517	-205.449	523.016	90.173	-203.11	462.436	89.667	-149.994	487.567	106.619	-169.798	522.844	99.715	-171.915	490.848	110.054	-121.673	532.271	110.678	-128.004	576.954	56.483	88.872	606.858	117.526	79.408
9	0.05333	411.737	81.403	-205.992	450.126	95.509	-290.295	471.049	97.642	-303.319	499.284	98.024	-292.807	543.634	98.114	-269.315	453.482	94.984	-273.615	476.123	95.466	-285.778	499.478	94.831	-276.086	543.668	93.313	-252.26	459.644	97.016	-250.967	480.457	95.63	-257.509	502.894	94.14	-250.478	537.948	91.658	-235.103	428.788	83.089	-195.424	448.209	89.762	-173.592	469.887	101.123	-211.426	493.173	101.976	-209.339	512.131	95.618	-205.488	522.789	90.254	-203.134	462.249	89.721	-150.006	487.339	106.703	-169.823	522.63	99.809	-171.95	490.63	110.115	-121.69	532.068	110.758	-128.033	576.816	56.523	88.819	606.709	117.557	79.366
10	0.06	411.527	81.456	-206.002	449.9	95.628	-290.316	470.826	97.758	-303.325	499.069	98.129	-292.821	543.406	98.216	-269.36	453.267	95.1	-273.629	475.89	95.582	-285.798	499.242	94.955	-276.1	543.455	93.421	-252.293	459.385	97.137	-251.012	480.273	95.769	-257.586	502.683	94.207	-250.517	537.734	91.763	-235.145	428.592	83.088	-195.474	447.937	89.891	-173.599	469.669	101.21	-211.437	492.964	102.088	-209.348	511.926	95.708	-205.528	522.562	90.345	-203.162	462.057	89.805	-150.031	487.13	106.78	-169.841	522.438	99.894	-171.974	490.424	110.195	-121.713	531.856	110.851	-128.066	576.672	56.588	88.746	606.571	117.613	79.308
