name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,105,684957,18791763792,1,5,2960,52.116371,20.25,-0.371957,-0.0955673,-0.923317,42.1703,126.958,90.5757,142.599,152.761,339.871,11.8506,123.023,93.0834,11.8506,123.023,93.0834,0,0,0,11.8506,123.023,93.0834,-15.6761,114.001,52.4306,0.551443,0.18074,0.814398,-15.6761,114.001,52.4306,-40.3106,113.632,28.8612,0.722511,0.0108161,0.691275,-40.3106,113.632,28.8612,-61.3132,121.139,21.7719,0.897411,-0.320776,0.302914
Thumb,1,105,684958,18791773235,1,5,2960,52.116371,20.25,-0.371854,-0.0960359,-0.92331,42.1715,126.908,90.5865,142.572,152.838,339.88,11.8529,122.965,93.0951,11.8529,122.965,93.0951,0,0,0,11.8529,122.965,93.0951,-15.7069,113.969,52.459,0.552106,0.180223,0.814063,-15.7069,113.969,52.459,-40.36,113.618,28.9088,0.723058,0.0102894,0.690711,-40.36,113.618,28.9088,-61.3664,121.136,21.8419,0.897573,-0.321226,0.301955
Thumb,1,105,684959,18791782668,1,5,2960,52.116371,20.25,-0.371751,-0.0964668,-0.923307,42.1726,126.861,90.5972,142.545,152.907,339.89,11.8549,122.911,93.1069,11.8549,122.911,93.1069,0,0,0,11.8549,122.911,93.1069,-15.7432,113.948,52.4894,0.552874,0.179555,0.81369,-15.7432,113.948,52.4894,-40.4151,113.618,28.9586,0.723609,0.00969058,0.690142,-40.4151,113.618,28.9586,-61.4243,121.143,21.9079,0.897692,-0.32154,0.301265
Thumb,1,105,684960,18791792109,1,5,2960,52.116371,20.25,-0.371662,-0.0968849,-0.923299,42.1697,126.817,90.6065,142.518,152.976,339.897,11.8529,122.861,93.1161,11.8529,122.861,93.1161,0,0,0,11.8529,122.861,93.1161,-15.7468,113.896,52.5002,0.552905,0.179596,0.813659,-15.7468,113.896,52.5002,-40.4194,113.562,28.9701,0.723629,0.00979933,0.690119,-40.4194,113.562,28.9701,-61.4297,121.081,21.9154,0.897739,-0.321248,0.301438
Thumb,1,105,684961,18791801546,1,5,2960,52.116371,20.25,-0.371592,-0.0973253,-0.92328,42.161,126.77,90.6172,142.491,153.048,339.903,11.845,122.807,93.1256,11.845,122.807,93.1256,0,0,0,11.845,122.807,93.1256,-15.753,113.838,52.5094,0.55287,0.179677,0.813665,-15.753,113.838,52.5094,-40.4239,113.498,28.9778,0.723581,0.00997767,0.690167,-40.4239,113.498,28.9778,-61.4352,121.009,21.9176,0.897781,-0.320911,0.30167
Thumb,1,105,684962,18791810989,1,5,2960,52.116371,20.25,-0.371548,-0.0976916,-0.92326,42.1494,126.731,90.6271,142.467,153.108,339.907,11.8345,122.759,93.1351,11.8345,122.759,93.1351,0,0,0,11.8345,122.759,93.1351,-15.7665,113.785,52.5222,0.55293,0.179785,0.8136,-15.7665,113.785,52.5222,-40.4387,113.437,28.9919,0.723618,0.010186,0.690125,-40.4387,113.437,28.9919,-61.4523,120.94,21.9305,0.897877,-0.320592,0.301723
Thumb,1,105,684963,18791820408,1,5,2960,52.116371,20.25,-0.3715,-0.0980443,-0.923242,42.1456,126.69,90.6355,142.451,153.162,339.911,11.8317,122.711,93.1438,11.8317,122.711,93.1438,0,0,0,11.8317,122.711,93.1438,-15.7674,113.718,52.5335,0.552894,0.180141,0.813546,-15.7674,113.718,52.5335,-40.4361,113.352,28.9999,0.723515,0.0107336,0.690225,-40.4361,113.352,28.9999,-61.4519,120.84,21.9293,0.897973,-0.319954,0.302115
Thumb,1,105,684964,18791829914,1,5,2960,52.116371,20.25,-0.371451,-0.0982321,-0.923241,42.1486,126.673,90.6388,142.44,153.195,339.914,11.8358,122.686,93.1493,11.8358,122.686,93.1493,0,0,0,11.8358,122.686,93.1493,-15.7664,113.674,52.5456,0.552957,0.180546,0.813414,-15.7664,113.674,52.5456,-40.4352,113.289,29.0123,0.723517,0.0112766,0.690214,-40.4352,113.289,29.0123,-61.4534,120.761,21.9314,0.898075,-0.31925,0.302559
Thumb,1,105,684965,18791839330,1,5,2960,52.116371,20.25,-0.371402,-0.0983566,-0.923248,42.152,126.664,90.6406,142.43,153.22,339.918,11.8403,122.671,93.1539,11.8403,122.671,93.1539,0,0,0,11.8403,122.671,93.1539,-15.763,113.639,52.5554,0.552978,0.180948,0.81331,-15.763,113.639,52.5554,-40.4332,113.239,29.0239,0.723559,0.0117221,0.690163,-40.4332,113.239,29.0239,-61.4542,120.701,21.9411,0.898196,-0.318833,0.302637
Thumb,1,105,684966,18791848889,1,5,2960,52.116371,20.25,-0.371352,-0.0984753,-0.923255,42.1558,126.655,90.643,142.421,153.243,339.922,11.8453,122.655,93.1592,11.8453,122.655,93.1592,0,0,0,11.8453,122.655,93.1592,-15.7519,113.585,52.565,0.552856,0.181705,0.813224,-15.7519,113.585,52.565,-40.4173,113.153,29.029,0.723417,0.0126449,0.690296,-40.4173,113.153,29.029,-61.4412,120.593,21.9311,0.898319,-0.317871,0.303283
Thumb,1,105,684967,18791858138,1,5,2960,52.116371,20.25,-0.371305,-0.0986235,-0.923258,42.1579,126.64,90.6489,142.41,153.268,339.929,11.8488,122.631,93.1685,11.8488,122.631,93.1685,0,0,0,11.8488,122.631,93.1685,-15.7446,113.531,52.5783,0.552778,0.182305,0.813143,-15.7446,113.531,52.5783,-40.4074,113.075,29.0401,0.723341,0.0133778,0.690361,-40.4074,113.075,29.0401,-61.4348,120.499,21.9363,0.898471,-0.317205,0.303532
Thumb,1,105,684968,18791867584,1,5,2960,52.116371,20.25,-0.371261,-0.098687,-0.923269,42.1624,126.64,90.6507,142.403,153.285,339.933,11.8545,122.624,93.1743,11.8545,122.624,93.1743,0,0,0,11.8545,122.624,93.1743,-15.7449,113.511,52.5912,0.5529,0.182558,0.813003,-15.7449,113.511,52.5912,-40.412,113.046,29.0577,0.72347,0.0136532,0.690221,-40.412,113.046,29.0577,-61.4425,120.464,21.9571,0.8986,-0.316967,0.303397
