Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ
298	1.98	402.489	81.937	-182.614	457.507	5.837	-198.956	460.289	63.27	-288.026	492.014	79.227	-285.362	540.814	71.458	-260.22	452.867	21.029	-204.049	466.318	68.693	-271.083	493.805	80.957	-267.13	541.422	71.286	-244.306	449.521	47.02	-213.485	472.505	79.886	-244.454	502.874	85.777	-241.132	536.617	74.691	-227.733	412.652	78.562	-176.616	433.497	75.851	-155.565	456.634	101.471	-203.462	483.545	105.916	-202.289	508.736	97.026	-197.641	525.783	86.741	-192.322	457.518	70.498	-130.268	476.448	101.374	-159.964	519.939	92.728	-169.113	484.229	93.974	-110.613	537.111	89.716	-129.272	641.663	60.747	106.252
299	1.98667	402.442	81.97	-182.552	457.415	5.86	-199.102	460.303	63.264	-287.999	492.064	79.17	-285.352	540.859	71.365	-260.19	452.797	21.096	-204.158	466.338	68.699	-271.074	493.845	80.91	-267.119	541.452	71.205	-244.266	449.491	47.097	-213.529	472.53	79.897	-244.442	502.912	85.745	-241.116	536.64	74.636	-227.702	412.625	78.606	-176.55	433.491	75.9	-155.465	456.682	101.504	-203.411	483.59	105.92	-202.259	508.756	97.01	-197.619	525.784	86.688	-192.269	457.537	70.511	-130.229	476.482	101.379	-159.927	519.973	92.711	-169.088	484.241	93.978	-110.585	537.13	89.692	-129.252	641.672	60.727	106.256
300	1.99333	402.42	81.996	-182.508	457.353	5.87	-199.162	460.322	63.244	-287.983	492.094	79.099	-285.332	540.896	71.27	-260.166	452.742	21.12	-204.216	466.356	68.683	-271.058	493.883	80.862	-267.115	541.473	71.13	-244.241	449.471	47.152	-213.561	472.558	79.881	-244.428	502.932	85.712	-241.119	536.668	74.576	-227.689	412.611	78.652	-176.503	433.474	75.926	-155.411	456.707	101.534	-203.392	483.58	105.946	-202.199	508.833	96.956	-197.594	525.807	86.664	-192.255	457.559	70.545	-130.199	476.512	101.388	-159.91	519.997	92.69	-169.073	484.266	93.978	-110.566	537.145	89.668	-129.23	641.678	60.699	106.27
301	2	402.408	82.003	-182.486	457.298	5.875	-199.208	460.343	63.181	-287.97	492.121	79.024	-285.323	540.92	71.207	-260.148	452.7	21.121	-204.269	466.385	68.645	-271.052	493.912	80.79	-267.104	541.494	71.044	-244.223	449.451	47.198	-213.59	472.582	79.865	-244.417	502.961	85.684	-241.107	536.688	74.518	-227.667	412.607	78.657	-176.461	433.467	75.952	-155.371	456.754	101.562	-203.361	483.635	105.921	-202.191	508.91	96.889	-197.521	525.819	86.626	-192.219	457.572	70.553	-130.168	476.548	101.385	-159.887	520.021	92.666	-169.059	484.278	93.974	-110.541	537.167	89.648	-129.216	641.683	60.672	106.286
302	2.00667	402.4	82.003	-182.469	457.228	5.853	-199.291	460.385	63.122	-287.958	492.15	78.927	-285.322	540.961	71.137	-260.127	452.643	21.116	-204.344	466.411	68.595	-271.041	493.922	80.714	-267.085	541.524	70.981	-244.2	449.447	47.228	-213.619	472.616	79.832	-244.413	502.991	85.644	-241.123	536.722	74.471	-227.646	412.596	78.661	-176.429	433.46	75.961	-155.328	456.783	101.565	-203.348	483.667	105.914	-202.172	508.942	96.868	-197.505	525.843	86.599	-192.207	457.588	70.554	-130.156	476.578	101.375	-159.869	520.043	92.646	-169.042	484.292	93.97	-110.529	537.181	89.619	-129.204	641.689	60.658	106.29
303	2.01333	402.389	82	-182.45	457.139	5.844	-199.436	460.427	63.065	-287.956	492.175	78.826	-285.319	541.002	71.068	-260.1	452.592	21.119	-204.46	466.447	68.544	-271.044	493.941	80.626	-267.063	541.555	70.918	-244.189	449.428	47.254	-213.678	472.646	79.799	-244.408	503.012	85.594	-241.113	536.756	74.412	-227.637	412.571	78.649	-176.405	433.459	75.964	-155.292	456.83	101.57	-203.329	483.709	105.903	-202.159	508.956	96.837	-197.488	525.867	86.568	-192.193	457.617	70.58	-130.153	476.611	101.363	-159.857	520.069	92.614	-169.028	484.314	93.959	-110.522	537.195	89.595	-129.197	641.686	60.63	106.307
304	2.02	402.385	81.974	-182.454	457.054	5.825	-199.63	460.476	63.015	-287.96	492.191	78.736	-285.314	541.038	71.004	-260.091	452.53	21.134	-204.611	466.487	68.493	-271.046	493.967	80.543	-267.049	541.588	70.845	-244.173	449.422	47.286	-213.743	472.691	79.763	-244.414	503.036	85.549	-241.123	536.791	74.368	-227.625	412.56	78.614	-176.39	433.459	75.964	-155.26	456.885	101.573	-203.306	483.748	105.891	-202.155	508.998	96.797	-197.481	525.887	86.539	-192.178	457.621	70.548	-130.12	476.638	101.341	-159.842	520.092	92.577	-169.009	484.331	93.951	-110.512	537.208	89.562	-129.191	641.686	60.617	106.303
305	2.02667	402.353	81.906	-182.43	456.961	5.799	-199.836	460.534	62.972	-287.97	492.215	78.633	-285.312	541.074	70.931	-260.075	452.47	21.124	-204.763	466.539	68.449	-271.054	493.997	80.464	-267.058	541.617	70.789	-244.163	449.396	47.324	-213.821	472.732	79.733	-244.418	503.067	85.505	-241.147	536.818	74.318	-227.617	412.574	78.572	-176.388	433.461	75.944	-155.235	456.902	101.582	-203.292	483.791	105.877	-202.146	509.027	96.763	-197.463	525.916	86.519	-192.162	457.621	70.532	-130.101	476.674	101.323	-159.828	520.123	92.554	-169.006	484.342	93.928	-110.506	537.231	89.533	-129.179	641.683	60.604	106.318
306	2.03333	402.315	81.858	-182.431	456.915	5.796	-200.09	460.587	62.925	-287.984	492.249	78.531	-285.314	541.107	70.862	-260.068	452.466	21.08	-205.018	466.586	68.398	-271.07	494.025	80.38	-267.064	541.65	70.729	-244.162	449.371	47.357	-213.905	472.776	79.704	-244.423	503.098	85.468	-241.162	536.853	74.272	-227.622	412.557	78.527	-176.375	433.452	75.92	-155.213	456.949	101.58	-203.28	483.828	105.848	-202.131	509.059	96.727	-197.447	525.937	86.495	-192.164	457.653	70.501	-130.092	476.703	101.291	-159.816	520.15	92.5	-168.99	484.357	93.912	-110.5	537.252	89.506	-129.176	641.686	60.587	106.319
307	2.04	402.319	81.792	-182.442	456.809	5.757	-200.306	460.657	62.875	-288.007	492.275	78.423	-285.325	541.153	70.804	-260.06	452.379	21.08	-205.205	466.638	68.346	-271.093	494.047	80.304	-267.074	541.689	70.674	-244.147	449.339	47.391	-214.004	472.81	79.669	-244.434	503.118	85.423	-241.181	536.887	74.237	-227.613	412.554	78.473	-176.38	433.491	75.65	-155.325	456.976	101.566	-203.27	483.855	105.817	-202.122	509.089	96.692	-197.448	525.963	86.474	-192.148	457.676	70.457	-130.078	476.732	101.255	-159.811	520.175	92.469	-168.981	484.369	93.879	-110.491	537.271	89.474	-129.17	641.686	60.573	106.332
308	2.04667	402.317	81.688	-182.443	456.683	5.726	-200.589	460.719	62.812	-288.029	492.307	78.306	-285.334	541.19	70.751	-260.062	452.277	21.064	-205.422	466.693	68.29	-271.112	494.071	80.211	-267.083	541.725	70.644	-244.15	449.291	47.444	-214.127	472.848	79.641	-244.452	503.133	85.376	-241.204	536.922	74.203	-227.6	412.556	78.397	-176.368	433.435	75.859	-155.155	457.008	101.557	-203.248	483.896	105.788	-202.108	509.108	96.658	-197.439	525.983	86.467	-192.143	457.705	70.422	-130.068	476.758	101.205	-159.792	520.202	92.428	-168.972	484.379	93.854	-110.489	537.29	89.424	-129.154	641.689	60.561	106.334
309	2.05333	402.313	81.606	-182.423	456.534	5.691	-200.936	460.79	62.737	-288.053	492.331	78.192	-285.334	541.224	70.704	-260.068	452.158	21.066	-205.699	466.747	68.229	-271.138	494.096	80.113	-267.1	541.754	70.61	-244.159	449.245	47.503	-214.259	472.88	79.598	-244.473	503.163	85.316	-241.221	536.956	74.178	-227.614	412.525	78.336	-176.346	433.419	75.828	-155.107	457.037	101.563	-203.22	483.931	105.762	-202.096	509.117	96.597	-197.403	526.005	86.454	-192.138	457.731	70.385	-130.047	476.794	101.161	-159.785	520.226	92.389	-168.951	484.391	93.823	-110.483	537.301	89.39	-129.15	641.697	60.551	106.334
310	2.06	402.3	81.557	-182.397	456.313	5.622	-201.345	460.857	62.678	-288.083	492.349	78.078	-285.35	541.263	70.666	-260.078	451.988	21.064	-206.05	466.807	68.181	-271.171	494.121	80.022	-267.105	541.788	70.576	-244.149	449.168	47.576	-214.426	472.931	79.56	-244.498	503.188	85.216	-241.182	536.997	74.164	-227.617	412.499	78.269	-176.303	433.391	75.811	-155.045	457.051	101.573	-203.198	483.976	105.731	-202.08	509.14	96.537	-197.376	526.037	86.433	-192.123	457.763	70.347	-130.021	476.82	101.102	-159.765	520.26	92.356	-168.936	484.403	93.781	-110.478	537.327	89.356	-129.145	641.698	60.536	106.336
311	2.06667	402.272	81.503	-182.348	456.028	5.554	-201.893	460.922	62.637	-288.122	492.394	77.921	-285.356	541.292	70.63	-260.084	451.765	21.072	-206.479	466.866	68.14	-271.212	494.157	79.92	-267.118	541.822	70.552	-244.164	449.096	47.664	-214.597	472.972	79.518	-244.537	503.223	85.141	-241.207	537.014	74.114	-227.594	412.469	78.234	-176.252	433.372	75.802	-154.966	457.095	101.579	-203.162	484.035	105.689	-202.058	509.173	96.476	-197.363	526.075	86.413	-192.112	457.818	70.306	-129.996	476.872	101.052	-159.734	520.298	92.305	-168.924	484.418	93.744	-110.478	537.348	89.312	-129.138	641.696	60.513	106.35
312	2.07333	402.225	81.471	-182.297	455.698	5.5	-202.599	460.987	62.614	-288.164	492.446	77.754	-285.364	541.296	70.622	-260.121	451.49	21.11	-207.035	466.923	68.121	-271.256	494.212	79.808	-267.14	541.866	70.531	-244.171	448.948	47.837	-214.869	473.031	79.489	-244.566	503.245	85.057	-241.278	537.064	74.081	-227.595	412.42	78.198	-176.188	433.361	75.818	-154.884	457.153	101.62	-203.125	484.09	105.644	-202.029	509.208	96.41	-197.348	526.119	86.383	-192.1	457.853	70.277	-129.943	476.938	100.985	-159.705	520.341	92.244	-168.891	484.443	93.703	-110.473	537.387	89.266	-129.142	641.701	60.5	106.351
313	2.08	402.181	81.43	-182.231	455.279	5.472	-203.465	461.052	62.61	-288.223	492.484	77.602	-285.37	541.356	70.553	-260.123	451.17	21.175	-207.701	466.987	68.113	-271.318	494.273	79.673	-267.159	541.915	70.481	-244.166	448.806	48.042	-215.194	473.095	79.462	-244.618	503.293	84.975	-241.288	537.113	74.037	-227.589	412.389	78.181	-176.104	433.342	75.827	-154.805	457.231	101.684	-203.068	484.171	105.591	-202.005	509.258	96.36	-197.317	526.171	86.34	-192.082	457.905	70.256	-129.905	477.008	100.912	-159.67	520.386	92.18	-168.866	484.465	93.648	-110.446	537.417	89.22	-129.127	641.712	60.488	106.356
314	2.08667	402.127	81.396	-182.156	454.817	5.391	-204.518	461.12	62.62	-288.291	492.557	77.44	-285.377	541.408	70.461	-260.11	450.803	21.266	-208.511	467.051	68.121	-271.378	494.354	79.536	-267.174	541.978	70.388	-244.165	448.679	48.277	-215.523	473.16	79.447	-244.665	503.36	84.883	-241.313	537.167	73.978	-227.581	412.342	78.189	-176.019	433.308	75.852	-154.704	457.311	101.712	-202.999	484.251	105.536	-201.975	509.31	96.291	-197.291	526.237	86.289	-192.06	457.947	70.231	-129.863	477.069	100.835	-159.608	520.445	92.113	-168.839	484.494	93.626	-110.429	537.452	89.161	-129.12	641.719	60.474	106.356
315	2.09333	402.078	81.382	-182.088	454.332	5.397	-205.664	461.196	62.64	-288.359	492.66	77.268	-285.386	541.479	70.339	-260.092	450.436	21.402	-209.31	467.122	68.127	-271.452	494.422	79.405	-267.19	542.043	70.302	-244.161	448.563	48.437	-215.862	473.218	79.427	-244.714	503.435	84.766	-241.321	537.228	73.91	-227.573	412.327	78.175	-175.941	433.262	75.903	-154.607	457.399	101.717	-202.965	484.346	105.477	-201.931	509.361	96.213	-197.262	526.297	86.239	-192.04	458	70.226	-129.801	477.143	100.77	-159.528	520.51	92.049	-168.806	484.523	93.606	-110.412	537.493	89.119	-129.1	641.717	60.456	106.371
316	2.1	402.021	81.335	-182.014	453.957	5.424	-206.642	461.274	62.65	-288.44	492.766	77.114	-285.406	541.578	70.207	-260.075	450.203	21.536	-209.996	467.192	68.124	-271.51	494.496	79.263	-267.21	542.112	70.182	-244.121	448.479	48.601	-216.239	473.283	79.415	-244.76	503.499	84.657	-241.338	537.293	73.822	-227.567	412.267	78.215	-175.865	433.254	75.922	-154.511	457.521	101.686	-202.922	484.44	105.409	-201.913	509.4	96.148	-197.215	526.338	86.196	-192.024	458.043	70.225	-129.761	477.209	100.704	-159.511	520.572	91.978	-168.781	484.555	93.588	-110.392	537.531	89.073	-129.088	641.729	60.438	106.377
317	2.10667	401.978	81.313	-181.971	453.78	5.39	-207.242	461.339	62.615	-288.494	492.86	76.937	-285.424	541.663	70.082	-260.079	450.054	21.548	-210.458	467.262	68.079	-271.574	494.593	79.103	-267.225	542.197	70.05	-244.084	448.461	48.657	-216.48	473.343	79.381	-244.803	503.564	84.538	-241.351	537.363	73.731	-227.561	412.289	78.19	-175.808	433.263	75.723	-154.538	457.627	101.685	-202.897	484.547	105.34	-201.89	509.454	96.075	-197.216	526.401	86.156	-192.016	458.081	70.218	-129.713	477.265	100.619	-159.483	520.611	91.903	-168.755	484.582	93.569	-110.377	537.573	89.035	-129.073	641.737	60.423	106.389
318	2.11333	401.985	81.337	-181.948	453.704	5.321	-207.498	461.423	62.533	-288.539	492.95	76.772	-285.445	541.754	69.938	-260.038	449.986	21.534	-210.74	467.348	68.012	-271.624	494.658	78.954	-267.21	542.287	69.914	-244.064	448.447	48.691	-216.666	473.395	79.333	-244.843	503.643	84.417	-241.362	537.462	73.647	-227.569	412.28	78.203	-175.758	433.25	75.75	-154.442	457.702	101.65	-202.88	484.626	105.275	-201.905	509.51	95.998	-197.213	526.448	86.107	-192.015	458.142	70.2	-129.671	477.309	100.565	-159.516	520.655	91.853	-168.744	484.615	93.546	-110.365	537.609	88.993	-129.068	641.744	60.386	106.406
319	2.12	401.977	81.34	-181.923	453.661	5.232	-207.634	461.522	62.419	-288.575	493.072	76.612	-285.464	541.871	69.811	-260.019	449.923	21.487	-210.919	467.434	67.913	-271.67	494.754	78.807	-267.218	542.366	69.804	-244.047	448.432	48.707	-216.807	473.456	79.265	-244.876	503.729	84.296	-241.362	537.545	73.547	-227.568	412.271	78.22	-175.707	433.24	75.789	-154.352	457.783	101.63	-202.854	484.705	105.218	-201.886	509.571	95.923	-197.204	526.499	86.058	-192.01	458.189	70.183	-129.632	477.373	100.51	-159.489	520.703	91.793	-168.738	484.651	93.522	-110.354	537.64	88.957	-129.059	641.754	60.373	106.411
320	2.12667	401.976	81.342	-181.906	453.573	5.165	-207.818	461.627	62.283	-288.599	493.21	76.455	-285.426	541.985	69.683	-259.999	449.847	21.444	-211.116	467.547	67.78	-271.675	494.85	78.656	-267.222	542.47	69.68	-244.024	448.403	48.729	-216.945	473.527	79.173	-244.901	503.814	84.202	-241.381	537.626	73.469	-227.558	412.261	78.254	-175.683	433.219	75.819	-154.269	457.879	101.582	-202.839	484.786	105.147	-201.876	509.628	95.844	-197.206	526.546	86.007	-191.996	458.233	70.176	-129.597	477.422	100.447	-159.494	520.751	91.731	-168.715	484.683	93.496	-110.345	537.674	88.918	-129.045	641.755	60.336	106.423
321	2.13333	401.992	81.359	-181.903	453.45	5.143	-208.107	461.743	62.157	-288.63	493.309	76.289	-285.437	542.126	69.503	-259.948	449.646	21.53	-211.427	467.633	67.681	-271.696	494.938	78.515	-267.229	542.559	69.56	-244.005	448.364	48.776	-217.115	473.592	79.087	-244.925	503.895	84.1	-241.395	537.706	73.374	-227.54	412.283	78.258	-175.652	433.219	75.865	-154.186	457.969	101.545	-202.811	484.872	105.078	-201.87	509.686	95.769	-197.197	526.601	85.951	-191.989	458.288	70.16	-129.552	477.483	100.39	-159.483	520.804	91.666	-168.702	484.714	93.468	-110.336	537.713	88.875	-129.032	641.766	60.309	106.443
322	2.14	401.997	81.356	-181.898	453.029	5.348	-208.51	461.842	62.054	-288.661	493.408	76.097	-285.435	542.17	69.373	-259.976	449.504	21.507	-211.785	467.728	67.594	-271.721	495.019	78.375	-267.235	542.636	69.436	-243.993	448.327	48.855	-217.328	473.678	79.01	-244.954	503.974	83.951	-241.384	537.781	73.271	-227.538	412.283	78.277	-175.634	433.221	75.913	-154.115	458.047	101.534	-202.782	484.965	105.025	-201.854	509.757	95.709	-197.187	526.653	85.892	-191.983	458.337	70.131	-129.52	477.547	100.328	-159.465	520.855	91.6	-168.674	484.749	93.441	-110.314	537.748	88.822	-129.019	641.784	60.291	106.453
323	2.14667	402.009	81.364	-181.91	452.834	5.373	-209.002	461.948	61.962	-288.701	493.493	75.9	-285.428	542.246	69.198	-259.932	449.354	21.522	-212.16	467.827	67.51	-271.752	495.101	78.205	-267.243	542.711	69.268	-243.964	448.293	48.928	-217.544	473.756	78.951	-244.972	504.049	83.846	-241.409	537.853	73.159	-227.532	412.308	78.294	-175.617	433.208	75.946	-154.037	458.135	101.52	-202.744	485.064	104.976	-201.84	509.815	95.637	-197.157	526.713	85.835	-191.983	458.376	70.114	-129.48	477.601	100.271	-159.441	520.916	91.543	-168.66	484.784	93.415	-110.29	537.794	88.768	-129.012	641.784	60.258	106.477
324	2.15333	402.017	81.373	-181.915	452.627	5.413	-209.509	462.05	61.888	-288.733	493.56	75.69	-285.414	542.306	69.014	-259.892	449.224	21.579	-212.593	467.918	67.432	-271.79	495.166	78.021	-267.241	542.759	69.131	-243.956	448.218	49.065	-217.82	473.837	78.902	-244.994	504.104	83.732	-241.416	537.909	73.047	-227.534	412.314	78.303	-175.6	433.194	76	-153.973	458.205	101.522	-202.706	485.149	104.898	-201.783	509.867	95.577	-197.13	526.77	85.771	-191.963	458.407	70.08	-129.423	477.657	100.209	-159.402	520.979	91.486	-168.628	484.823	93.383	-110.27	537.836	88.719	-128.997	641.795	60.231	106.497
325	2.16	402.031	81.376	-181.914	452.375	5.453	-210.088	462.167	61.792	-288.771	493.627	75.484	-285.415	542.342	68.808	-259.872	449.049	21.635	-213.047	468.014	67.361	-271.82	495.237	77.854	-267.241	542.807	68.999	-243.948	448.138	49.2	-218.085	473.907	78.854	-245.017	504.152	83.632	-241.443	537.955	72.923	-227.533	412.315	78.309	-175.585	433.176	76.047	-153.905	458.283	101.532	-202.645	485.239	104.853	-201.762	509.929	95.505	-197.097	526.826	85.709	-191.941	458.442	70.059	-129.382	477.729	100.144	-159.365	521.026	91.426	-168.634	484.854	93.353	-110.249	537.874	88.657	-128.99	641.811	60.2	106.521
326	2.16667	402.035	81.382	-181.917	452.073	5.51	-210.733	462.323	61.649	-288.877	493.69	75.277	-285.412	542.392	68.648	-259.87	448.822	21.704	-213.576	468.152	67.295	-271.888	495.282	77.695	-267.236	542.856	68.82	-243.886	448.046	49.371	-218.353	473.978	78.8	-245.037	504.213	83.486	-241.443	538.004	72.818	-227.514	412.331	78.329	-175.575	433.153	76.068	-153.837	458.368	101.535	-202.574	485.329	104.807	-201.731	509.985	95.422	-197.065	526.867	85.646	-191.918	458.485	70.047	-129.35	477.787	100.1	-159.322	521.083	91.357	-168.591	484.88	93.328	-110.218	537.907	88.614	-128.98	641.814	60.178	106.549
327	2.17333	402.052	81.388	-181.922	451.693	5.58	-211.534	462.429	61.548	-288.91	493.732	75.049	-285.409	542.432	68.484	-259.874	448.546	21.854	-214.228	468.233	67.217	-271.932	495.321	77.515	-267.25	542.882	68.668	-243.883	447.947	49.556	-218.621	474.048	78.739	-245.074	504.254	83.343	-241.444	538.028	72.7	-227.49	412.324	78.342	-175.541	433.142	76.097	-153.782	458.439	101.546	-202.504	485.418	104.749	-201.681	510.031	95.323	-197.024	526.914	85.594	-191.9	458.516	70.037	-129.307	477.847	100.058	-159.275	521.141	91.285	-168.554	484.91	93.314	-110.197	537.945	88.557	-128.963	641.819	60.146	106.577
328	2.18	402.064	81.391	-181.923	451.221	5.695	-212.576	462.534	61.426	-288.944	493.764	74.808	-285.408	542.453	68.292	-259.841	448.188	22.037	-215.008	468.32	67.143	-271.983	495.369	77.312	-267.246	542.916	68.528	-243.882	447.815	49.863	-218.996	474.111	78.679	-245.114	504.29	83.213	-241.455	538.056	72.573	-227.497	412.321	78.363	-175.519	433.127	76.14	-153.714	458.536	101.581	-202.409	485.515	104.672	-201.625	510.073	95.236	-196.986	526.952	85.54	-191.871	458.542	70.034	-129.255	477.916	100.024	-159.231	521.194	91.222	-168.532	484.939	93.297	-110.172	537.98	88.5	-128.951	641.84	60.122	106.61
329	2.18667	402.067	81.402	-181.929	450.673	5.899	-213.855	462.649	61.319	-288.987	493.801	74.537	-285.402	542.452	68.107	-259.834	447.777	22.298	-215.935	468.428	67.036	-272.028	495.399	77.092	-267.224	542.935	68.332	-243.839	447.675	50.183	-219.399	474.196	78.629	-245.144	504.338	83.067	-241.447	538.056	72.398	-227.456	412.312	78.374	-175.49	433.096	76.186	-153.638	458.674	101.612	-202.291	485.611	104.605	-201.557	510.111	95.141	-196.945	526.965	85.48	-191.806	458.573	70.03	-129.207	477.987	99.992	-159.18	521.311	91.117	-168.521	484.995	93.316	-110.108	538.003	88.372	-128.848	641.857	60.1	106.632
330	2.19333	402.064	81.398	-181.928	450.065	6.142	-215.298	462.769	61.205	-289.041	493.826	74.209	-285.361	542.431	67.98	-259.902	447.338	22.63	-217.026	468.529	66.956	-272.072	495.423	76.81	-267.204	542.938	68.128	-243.814	447.551	50.687	-219.983	474.287	78.576	-245.185	504.369	82.889	-241.463	538.069	72.235	-227.422	412.327	78.391	-175.481	433.07	76.23	-153.562	458.79	101.663	-202.191	485.719	104.532	-201.497	510.151	95.024	-196.89	527.005	85.41	-191.771	458.598	70.053	-129.149	478.058	99.95	-159.104	521.367	91.049	-168.487	484.994	93.303	-110.093	538.049	88.405	-128.895	641.867	60.059	106.662
331	2.2	402.086	81.393	-181.959	449.409	6.458	-216.937	462.92	61.108	-289.098	493.845	73.86	-285.336	542.432	67.721	-259.873	446.872	23.055	-218.227	468.646	66.868	-272.134	495.443	76.557	-267.201	542.942	67.938	-243.792	447.424	51.074	-220.494	474.375	78.508	-245.219	504.386	82.719	-241.481	538.101	72.095	-227.412	412.316	78.394	-175.473	433.042	76.278	-153.493	458.917	101.698	-202.087	485.842	104.469	-201.444	510.196	94.947	-196.845	527.051	85.327	-191.74	458.616	70.061	-129.099	478.14	99.905	-159.038	521.437	90.984	-168.44	485.019	93.311	-110.046	538.073	88.357	-128.853	641.883	60.033	106.685
332	2.20667	402.073	81.355	-181.994	448.779	6.86	-218.68	463.07	60.993	-289.152	493.887	73.532	-285.331	542.47	67.453	-259.818	446.417	23.492	-219.488	468.766	66.772	-272.202	495.477	76.269	-267.201	542.958	67.727	-243.746	447.259	51.553	-221.108	474.479	78.448	-245.261	504.423	82.508	-241.481	538.126	71.927	-227.39	412.319	78.401	-175.474	433.013	76.317	-153.433	459.026	101.739	-202.007	485.965	104.407	-201.381	510.252	94.826	-196.792	527.101	85.245	-191.712	458.635	70.072	-129.044	478.214	99.867	-158.977	521.489	90.916	-168.405	485.054	93.332	-110.001	538.107	88.322	-128.821	641.894	59.997	106.713
333	2.21333	402.114	81.331	-182.044	448.166	7.259	-220.429	463.238	60.842	-289.213	493.945	73.138	-285.308	542.511	67.208	-259.806	446.012	23.968	-220.774	468.908	66.655	-272.265	495.536	75.961	-267.193	543	67.462	-243.69	447.168	51.91	-221.616	474.582	78.37	-245.306	504.47	82.292	-241.466	538.164	71.744	-227.372	412.348	78.379	-175.507	432.993	76.359	-153.388	459.149	101.757	-201.926	486.118	104.304	-201.304	510.32	94.721	-196.738	527.161	85.175	-191.725	458.649	70.084	-128.985	478.269	99.811	-158.93	521.539	90.831	-168.333	485.083	93.351	-109.956	538.141	88.275	-128.777	641.906	59.982	106.748
334	2.22	402.129	81.242	-182.11	447.604	7.716	-222.156	463.419	60.655	-289.275	493.98	72.689	-285.255	542.559	66.865	-259.731	445.632	24.462	-222.052	469.052	66.513	-272.337	495.584	75.624	-267.175	543.055	67.23	-243.667	447.072	52.274	-222.169	474.69	78.269	-245.363	504.524	82.082	-241.505	538.218	71.552	-227.347	412.384	78.333	-175.546	432.98	76.372	-153.363	459.279	101.763	-201.849	486.267	104.2	-201.245	510.378	94.607	-196.691	527.205	85.052	-191.639	458.673	70.099	-128.943	478.326	99.742	-158.872	521.591	90.76	-168.281	485.116	93.367	-109.913	538.178	88.245	-128.752	641.917	59.955	106.766
335	2.22667	402.126	81.123	-182.189	447.093	8.166	-223.917	463.587	60.46	-289.338	494.051	72.294	-285.25	542.684	66.512	-259.604	445.351	24.88	-223.294	469.198	66.334	-272.39	495.633	75.276	-267.165	543.109	66.968	-243.609	447.014	52.622	-222.693	474.807	78.164	-245.423	504.582	81.865	-241.522	538.267	71.388	-227.319	412.369	78.249	-175.565	432.959	76.386	-153.342	459.412	101.762	-201.785	486.377	104.118	-201.22	510.435	94.494	-196.671	527.258	84.977	-191.598	458.679	70.103	-128.902	478.375	99.686	-158.86	521.645	90.672	-168.237	485.137	93.38	-109.881	538.212	88.196	-128.717	641.925	59.95	106.793
336	2.23333	402.142	81.024	-182.281	446.606	8.707	-225.583	463.774	60.222	-289.394	494.126	71.859	-285.238	542.757	66.132	-259.454	445.101	25.318	-224.478	469.356	66.156	-272.455	495.702	74.941	-267.167	543.15	66.729	-243.561	446.96	53.032	-223.279	474.91	78.055	-245.469	504.639	81.645	-241.542	538.337	71.209	-227.303	412.367	78.204	-175.62	432.924	76.58	-153.193	459.605	101.741	-201.706	486.516	103.994	-201.183	510.5	94.362	-196.644	527.321	84.898	-191.569	458.693	70.085	-128.877	478.425	99.62	-158.817	521.69	90.588	-168.198	485.162	93.385	-109.855	538.24	88.158	-128.694	641.924	59.932	106.821
337	2.24	402.239	81.005	-182.4	446.142	9.217	-227.155	463.944	59.958	-289.439	494.217	71.475	-285.187	542.839	65.886	-259.438	444.698	25.953	-225.64	469.477	65.922	-272.522	495.787	74.601	-267.168	543.242	66.496	-243.502	446.947	53.342	-223.759	474.978	77.964	-245.571	504.732	81.383	-241.538	538.398	70.989	-227.259	412.439	78.164	-175.706	432.941	76.327	-153.319	459.766	101.722	-201.633	486.651	103.862	-201.119	510.574	94.234	-196.606	527.378	84.823	-191.534	458.722	70.071	-128.854	478.479	99.539	-158.756	521.74	90.501	-168.135	485.184	93.386	-109.833	538.271	88.113	-128.663	641.924	59.912	106.848
338	2.24667	402.453	80.934	-182.501	445.893	9.655	-228.528	464.108	59.673	-289.49	494.303	71.07	-285.178	542.919	65.592	-259.384	444.469	26.407	-226.761	469.607	65.733	-272.581	495.866	74.286	-267.185	543.312	66.255	-243.481	446.933	53.672	-224.294	475.105	77.814	-245.62	504.802	81.178	-241.552	538.45	70.792	-227.202	412.483	78.096	-175.783	432.919	76.303	-153.327	459.923	101.685	-201.589	486.771	103.753	-201.111	510.64	94.115	-196.565	527.434	84.757	-191.513	458.747	70.036	-128.833	478.523	99.467	-158.758	521.795	90.428	-168.1	485.214	93.376	-109.806	538.307	88.071	-128.646	641.931	59.898	106.875
