Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ
588	3.91333	405.888	97.204	-157.339	468.96	133.655	-257.88	475.936	62.368	-278.93	501.972	70.656	-272.342	552.105	70.196	-244.505	465.857	125.804	-243.301	480.733	66.712	-261.498	502.793	73.36	-254.495	551.681	70.536	-228.653	467.843	113.71	-222.375	485.313	77.17	-235.035	510.866	81.004	-229.352	546.143	75.084	-213.108	416.104	91.281	-153.741	438.183	81.364	-139.308	475.042	101.83	-185.432	497.134	103.64	-189.038	517.57	94.484	-183.178	534.179	89.568	-178.04	459.673	68.31	-117.363	482.53	99.278	-145.637	526.376	91.574	-153.649	486.704	91.312	-97.247	540.558	87.598	-115.31	644.035	50.546	115.452
589	3.92	405.876	97.165	-157.343	468.87	133.591	-257.878	475.955	62.445	-278.927	501.957	70.766	-272.339	552.128	70.256	-244.494	465.765	125.737	-243.302	480.818	66.798	-261.489	502.793	73.463	-254.496	551.697	70.57	-228.622	467.785	113.665	-222.36	485.3	77.199	-235.035	510.852	81.057	-229.332	546.139	75.103	-213.076	416.1	91.249	-153.746	438.163	81.331	-139.297	475.01	101.811	-185.413	497.114	103.632	-189.006	517.482	94.486	-183.064	534.144	89.533	-177.999	459.674	68.289	-117.357	482.513	99.249	-145.615	526.359	91.535	-153.628	486.695	91.282	-97.224	540.557	87.576	-115.301	644.034	50.509	115.47
590	3.92667	405.874	97.131	-157.353	468.77	133.497	-257.913	475.974	62.511	-278.937	501.963	70.847	-272.331	552.167	70.32	-244.467	465.682	125.663	-243.324	480.825	66.844	-261.493	502.781	73.536	-254.495	551.713	70.616	-228.613	467.725	113.615	-222.362	485.294	77.215	-235.025	510.846	81.098	-229.323	546.16	75.125	-213.053	416.097	91.213	-153.746	438.163	81.297	-139.284	474.972	101.776	-185.375	497.089	103.591	-188.959	517.457	94.476	-183.032	534.121	89.509	-177.97	459.667	68.275	-117.338	482.5	99.217	-145.588	526.35	91.512	-153.609	486.707	91.243	-97.195	540.554	87.548	-115.288	644.056	50.481	115.487
591	3.93333	405.868	97.083	-157.366	468.649	133.347	-257.965	475.99	62.531	-278.941	501.973	70.886	-272.323	552.217	70.36	-244.441	465.607	125.55	-243.36	480.843	66.859	-261.494	502.78	73.559	-254.483	551.757	70.647	-228.578	467.655	113.53	-222.379	485.281	77.205	-235.023	510.85	81.102	-229.304	546.176	75.146	-213.032	416.086	91.164	-153.753	438.148	81.26	-139.284	474.947	101.753	-185.368	497.064	103.572	-188.941	517.43	94.453	-183.001	534.1	89.48	-177.94	459.661	68.255	-117.327	482.476	99.188	-145.572	526.335	91.485	-153.594	486.701	91.224	-97.174	540.549	87.527	-115.275	644.057	50.446	115.5
592	3.94	405.859	97.028	-157.39	468.536	133.159	-258.038	476.017	62.504	-278.956	501.986	70.892	-272.318	552.272	70.38	-244.417	465.524	125.39	-243.421	480.859	66.825	-261.498	502.794	73.545	-254.479	551.795	70.657	-228.538	467.579	113.411	-222.421	485.28	77.174	-235.019	510.847	81.088	-229.294	546.195	75.146	-212.998	416.072	91.109	-153.769	438.143	81.235	-139.281	474.899	101.702	-185.355	497.049	103.517	-188.923	517.396	94.42	-182.976	534.081	89.448	-177.914	459.654	68.241	-117.31	482.463	99.151	-145.57	526.313	91.462	-153.582	486.693	91.211	-97.151	540.54	87.514	-115.24	644.039	50.407	115.518
593	3.94667	405.839	96.942	-157.414	468.43	132.929	-258.127	476.053	62.467	-278.972	502.002	70.869	-272.318	552.331	70.368	-244.381	465.42	125.158	-243.491	480.883	66.781	-261.505	502.784	73.494	-254.474	551.844	70.645	-228.509	467.507	113.256	-222.475	485.273	77.113	-235.012	510.844	81.054	-229.282	546.217	75.1	-212.936	416.077	91.043	-153.782	438.124	81.173	-139.279	474.864	101.645	-185.37	497.025	103.45	-188.914	517.364	94.36	-182.952	534.047	89.396	-177.895	459.643	68.222	-117.307	482.443	99.109	-145.574	526.296	91.429	-153.573	486.691	91.196	-97.145	540.538	87.506	-115.248	644.042	50.385	115.532
594	3.95333	405.815	96.876	-157.449	468.34	132.685	-258.235	476.109	62.416	-278.997	502.008	70.829	-272.319	552.412	70.34	-244.348	465.325	124.917	-243.576	480.921	66.734	-261.525	502.791	73.439	-254.476	551.904	70.621	-228.481	467.437	113.1	-222.546	485.28	77.047	-235.016	510.837	81.008	-229.277	546.258	75.059	-212.904	416.086	90.968	-153.82	438.096	81.111	-139.283	474.809	101.564	-185.387	496.998	103.381	-188.906	517.334	94.301	-182.929	534.025	89.343	-177.873	459.625	68.187	-117.292	482.421	99.057	-145.574	526.272	91.389	-153.57	486.686	91.175	-97.136	540.529	87.476	-115.208	644.06	50.356	115.548
595	3.96	405.813	96.791	-157.491	468.222	132.403	-258.34	476.192	62.353	-279.04	502.027	70.792	-272.328	552.491	70.305	-244.311	465.256	124.705	-243.675	480.996	66.665	-261.553	502.782	73.379	-254.48	551.96	70.572	-228.446	467.359	112.899	-222.589	485.307	76.965	-235.036	510.847	80.945	-229.268	546.291	75.022	-212.879	416.073	90.882	-153.854	438.104	81.022	-139.303	474.763	101.461	-185.407	496.961	103.261	-188.908	517.301	94.21	-182.92	534.001	89.277	-177.857	459.621	68.145	-117.291	482.392	98.999	-145.586	526.254	91.331	-153.575	486.679	91.149	-97.128	540.526	87.442	-115.199	644.05	50.34	115.547
596	3.96667	405.816	96.681	-157.553	468.093	132.088	-258.47	476.294	62.308	-279.095	502.048	70.76	-272.344	552.58	70.274	-244.277	465.145	124.427	-243.783	481.067	66.614	-261.597	502.79	73.326	-254.491	552.024	70.542	-228.426	467.303	112.684	-222.674	485.342	76.867	-235.062	510.85	80.884	-229.26	546.321	74.955	-212.844	416.08	90.791	-153.903	438.085	80.935	-139.319	474.697	101.337	-185.442	496.922	103.149	-188.906	517.273	94.113	-182.913	533.987	89.202	-177.844	459.626	68.074	-117.294	482.373	98.913	-145.608	526.232	91.28	-153.576	486.664	91.116	-97.133	540.513	87.417	-115.199	644.041	50.316	115.561
597	3.97333	405.786	96.524	-157.588	467.944	131.751	-258.61	476.413	62.264	-279.164	502.087	70.732	-272.364	552.668	70.252	-244.249	464.992	124.108	-243.9	481.148	66.556	-261.65	502.803	73.274	-254.511	552.094	70.516	-228.399	467.183	112.454	-222.753	485.399	76.767	-235.071	510.857	80.838	-229.264	546.362	74.92	-212.823	416.059	90.658	-153.953	438.081	80.834	-139.346	474.638	101.224	-185.486	496.867	103.014	-188.902	517.255	93.995	-182.925	533.97	89.116	-177.837	459.621	67.993	-117.306	482.346	98.815	-145.632	526.208	91.204	-153.581	486.65	91.066	-97.135	540.502	87.384	-115.198	644.038	50.314	115.559
598	3.98	405.755	96.365	-157.638	467.773	131.4	-258.738	476.549	62.227	-279.235	502.132	70.701	-272.387	552.758	70.224	-244.227	464.868	123.818	-244.022	481.249	66.5	-261.713	502.844	73.223	-254.522	552.168	70.476	-228.376	467.126	112.225	-222.837	485.445	76.691	-235.109	510.874	80.749	-229.264	546.404	74.868	-212.801	416.15	90.601	-153.98	438.082	80.715	-139.386	474.586	101.095	-185.521	496.833	102.892	-188.907	517.232	93.889	-182.931	533.954	89.023	-177.835	459.612	67.907	-117.318	482.321	98.702	-145.654	526.193	91.132	-153.599	486.635	91.016	-97.144	540.492	87.339	-115.204	644.023	50.301	115.56
599	3.98667	405.771	96.216	-157.707	467.634	131.105	-258.852	476.696	62.205	-279.316	502.169	70.679	-272.415	552.832	70.186	-244.221	464.746	123.552	-244.106	481.366	66.454	-261.775	502.87	73.175	-254.546	552.24	70.427	-228.36	467.014	111.978	-222.898	485.506	76.615	-235.131	510.892	80.686	-229.287	546.458	74.805	-212.789	416.208	90.443	-154.047	438.062	80.6	-139.437	474.555	100.984	-185.555	496.796	102.759	-188.917	517.219	93.753	-182.924	533.928	88.926	-177.839	459.674	67.841	-117.372	482.292	98.565	-145.66	526.173	91.039	-153.607	486.617	90.918	-97.15	540.483	87.274	-115.209	644.009	50.287	115.559
600	3.99333	405.784	96.079	-157.765	467.497	130.883	-258.923	476.848	62.201	-279.392	502.212	70.651	-272.441	552.907	70.147	-244.211	464.622	123.313	-244.164	481.479	66.431	-261.843	502.914	73.128	-254.568	552.294	70.371	-228.349	466.893	111.815	-222.946	485.567	76.568	-235.171	510.907	80.634	-229.307	546.496	74.738	-212.782	416.103	90.213	-154.149	438.047	80.49	-139.469	474.536	100.865	-185.586	496.782	102.633	-188.903	517.204	93.63	-182.915	533.926	88.812	-177.84	459.595	67.718	-117.336	482.281	98.454	-145.673	526.169	90.95	-153.617	486.624	90.834	-97.172	540.473	87.204	-115.219	644.007	50.259	115.557
601	4	405.801	95.917	-157.85	467.41	130.736	-258.945	476.994	62.235	-279.477	502.307	70.668	-272.489	552.979	70.09	-244.206	464.553	123.165	-244.187	481.583	66.434	-261.915	502.956	73.112	-254.596	552.335	70.319	-228.359	466.834	111.671	-222.947	485.628	76.533	-235.201	510.929	80.596	-229.321	546.532	74.667	-212.78	416.198	90.171	-154.15	438.034	80.381	-139.492	474.517	100.758	-185.597	496.781	102.532	-188.898	517.213	93.503	-182.903	533.923	88.714	-177.84	459.601	67.632	-117.358	482.274	98.348	-145.675	526.177	90.855	-153.63	486.628	90.744	-97.189	540.48	87.104	-115.243	643.991	50.237	115.564
602	4.00667	405.855	95.793	-157.926	467.329	130.608	-258.964	477.101	62.278	-279.55	502.304	70.642	-272.511	553.024	70.035	-244.207	464.497	123.056	-244.201	481.682	66.454	-261.971	502.972	73.094	-254.607	552.363	70.26	-228.359	466.8	111.578	-222.959	485.695	76.513	-235.227	510.936	80.566	-229.343	546.558	74.6	-212.785	416.179	90.027	-154.193	438.04	80.272	-139.525	474.515	100.67	-185.604	496.79	102.449	-188.89	517.23	93.408	-182.908	533.929	88.616	-177.839	459.592	67.542	-117.375	482.281	98.246	-145.68	526.186	90.77	-153.649	486.635	90.662	-97.207	540.487	86.992	-115.238	643.982	50.214	115.567
603	4.01333	405.895	95.691	-158.005	467.264	130.488	-259.01	477.238	62.357	-279.629	502.279	70.636	-272.536	553.064	69.993	-244.207	464.456	122.956	-244.236	481.786	66.514	-262.036	502.972	73.098	-254.635	552.401	70.208	-228.351	466.751	111.475	-222.977	485.759	76.518	-235.245	510.939	80.564	-229.348	546.586	74.546	-212.771	416.22	89.945	-154.26	438.027	80.148	-139.547	474.506	100.606	-185.602	496.789	102.366	-188.879	517.237	93.313	-182.896	533.929	88.532	-177.831	459.597	67.446	-117.398	482.279	98.148	-145.672	526.186	90.677	-153.647	486.635	90.583	-97.221	540.495	86.909	-115.257	643.972	50.174	115.579
604	4.02	405.917	95.607	-158.084	467.2	130.348	-259.08	477.358	62.428	-279.692	502.257	70.638	-272.553	553.107	69.953	-244.186	464.413	122.837	-244.277	481.884	66.567	-262.093	503.04	73.179	-254.627	552.444	70.176	-228.351	466.669	111.372	-223.016	485.918	76.553	-235.164	510.943	80.571	-229.357	546.611	74.489	-212.764	416.14	89.773	-154.363	438.045	80.069	-139.583	474.496	100.549	-185.606	496.785	102.267	-188.829	517.248	93.232	-182.885	533.924	88.455	-177.817	459.606	67.379	-117.41	482.291	98.078	-145.67	526.198	90.602	-153.64	486.647	90.522	-97.231	540.507	86.814	-115.262	643.97	50.141	115.591
605	4.02667	405.923	95.522	-158.157	467.095	130.179	-259.139	477.49	62.509	-279.755	502.288	70.658	-272.542	553.166	69.946	-244.195	464.322	122.698	-244.329	481.993	66.614	-262.14	503.044	73.193	-254.644	552.482	70.138	-228.338	466.605	111.255	-223.048	485.977	76.557	-235.187	510.96	80.593	-229.358	546.654	74.451	-212.754	416.147	89.69	-154.419	438.066	79.991	-139.621	474.481	100.504	-185.601	496.781	102.19	-188.812	517.248	93.161	-182.87	533.933	88.381	-177.807	459.625	67.332	-117.417	482.304	98.001	-145.669	526.206	90.527	-153.639	486.648	90.454	-97.212	540.511	86.743	-115.254	643.99	50.106	115.603
606	4.03333	405.95	95.449	-158.229	466.974	129.973	-259.212	477.617	62.573	-279.817	502.315	70.663	-272.557	553.227	69.927	-244.186	464.244	122.485	-244.385	482.116	66.663	-262.19	503.073	73.21	-254.657	552.537	70.108	-228.322	466.578	111.132	-223.071	486.064	76.552	-235.199	510.979	80.598	-229.355	546.696	74.418	-212.744	416.275	89.675	-154.418	438.065	79.926	-139.654	474.467	100.458	-185.607	496.778	102.116	-188.792	517.257	93.095	-182.855	533.939	88.324	-177.795	459.64	67.282	-117.427	482.32	97.936	-145.666	526.218	90.468	-153.63	486.66	90.403	-97.212	540.528	86.69	-115.243	643.963	50.051	115.631
607	4.04	405.983	95.366	-158.311	466.852	129.751	-259.314	477.78	62.646	-279.889	502.358	70.66	-272.572	553.294	69.901	-244.166	464.144	122.304	-244.465	482.232	66.704	-262.24	503.122	73.233	-254.675	552.593	70.083	-228.317	466.502	111.014	-223.132	486.15	76.555	-235.222	511.023	80.621	-229.361	546.728	74.391	-212.728	416.291	89.601	-154.49	438.037	79.842	-139.669	474.451	100.394	-185.615	496.768	102.055	-188.766	517.258	93.034	-182.838	533.929	88.24	-177.754	459.64	67.247	-117.437	482.318	97.868	-145.661	526.217	90.413	-153.616	486.664	90.356	-97.212	540.542	86.646	-115.239	643.977	50.02	115.646
608	4.04667	406	95.278	-158.386	466.721	129.508	-259.426	477.95	62.718	-279.96	502.398	70.658	-272.591	553.353	69.876	-244.153	464.035	122.111	-244.549	482.356	66.749	-262.292	503.181	73.251	-254.695	552.629	70.052	-228.283	466.427	110.873	-223.195	486.22	76.56	-235.25	511.059	80.646	-229.367	546.77	74.362	-212.712	416.297	89.529	-154.556	438.035	79.789	-139.698	474.422	100.35	-185.623	496.763	101.999	-188.741	517.258	92.976	-182.821	533.929	88.18	-177.721	459.656	67.209	-117.451	482.32	97.809	-145.658	526.216	90.336	-153.578	486.661	90.297	-97.201	540.551	86.57	-115.204	643.968	49.984	115.663
609	4.05333	406.016	95.206	-158.469	466.568	129.23	-259.549	478.096	62.76	-280.014	502.438	70.646	-272.607	553.408	69.855	-244.138	463.906	121.889	-244.649	482.474	66.782	-262.342	503.23	73.256	-254.714	552.679	70.022	-228.265	466.343	110.716	-223.271	486.286	76.559	-235.277	511.097	80.659	-229.364	546.803	74.334	-212.686	416.321	89.468	-154.627	438.019	79.737	-139.729	474.4	100.292	-185.634	496.778	101.93	-188.718	517.259	92.914	-182.806	533.929	88.113	-177.692	459.664	67.177	-117.465	482.316	97.747	-145.659	526.224	90.287	-153.573	486.666	90.274	-97.207	540.56	86.541	-115.199	643.978	49.961	115.673
610	4.06	406.011	95.121	-158.553	466.377	128.942	-259.707	478.261	62.779	-280.067	502.449	70.608	-272.613	553.458	69.828	-244.131	463.748	121.627	-244.754	482.587	66.794	-262.391	503.267	73.254	-254.733	552.72	70.007	-228.257	466.178	110.54	-223.342	486.357	76.549	-235.295	511.116	80.664	-229.366	546.831	74.32	-212.679	416.236	89.301	-154.765	438.025	79.691	-139.763	474.364	100.216	-185.625	496.754	101.863	-188.706	517.256	92.855	-182.795	533.926	88.038	-177.66	459.678	67.135	-117.466	482.319	97.687	-145.662	526.214	90.226	-153.54	486.678	90.237	-97.207	540.574	86.504	-115.186	643.976	49.934	115.68
611	4.06667	406.037	95.027	-158.662	466.19	128.631	-259.832	478.419	62.796	-280.13	502.457	70.57	-272.631	553.504	69.809	-244.124	463.566	121.369	-244.865	482.729	66.805	-262.445	503.297	73.235	-254.748	552.763	69.978	-228.26	466.085	110.36	-223.406	486.421	76.536	-235.318	511.142	80.675	-229.38	546.849	74.291	-212.666	416.233	89.223	-154.841	438.05	79.611	-139.798	474.32	100.145	-185.637	496.734	101.796	-188.69	517.327	92.812	-182.863	533.914	87.987	-177.647	459.669	67.068	-117.462	482.312	97.625	-145.67	526.215	90.169	-153.531	486.687	90.202	-97.211	540.572	86.477	-115.194	643.976	49.915	115.694
612	4.07333	406.039	94.929	-158.76	465.974	128.333	-259.974	478.556	62.813	-280.218	502.46	70.494	-272.652	553.536	69.789	-244.125	463.381	121.139	-244.958	482.853	66.804	-262.504	503.316	73.201	-254.776	552.791	69.944	-228.243	466.025	110.189	-223.469	486.5	76.523	-235.347	511.16	80.67	-229.388	546.869	74.268	-212.663	416.243	89.129	-154.921	438.064	79.538	-139.847	474.281	100.1	-185.649	496.714	101.74	-188.683	517.316	92.756	-182.851	533.906	87.941	-177.632	459.698	67.03	-117.472	482.301	97.553	-145.671	526.215	90.126	-153.533	486.699	90.161	-97.203	540.581	86.448	-115.195	643.995	49.914	115.696
613	4.08	406.033	94.841	-158.867	465.748	128.043	-260.107	478.738	62.839	-280.302	502.466	70.411	-272.674	553.553	69.751	-244.12	463.198	120.884	-245.066	482.992	66.815	-262.559	503.32	73.156	-254.795	552.805	69.918	-228.256	465.892	110.025	-223.539	486.58	76.521	-235.374	511.179	80.643	-229.391	546.884	74.247	-212.666	416.278	89.01	-155.017	438.096	79.444	-139.882	474.248	100.052	-185.659	496.706	101.693	-188.667	517.313	92.704	-182.85	533.897	87.888	-177.613	459.695	66.973	-117.481	482.299	97.501	-145.678	526.202	90.064	-153.527	486.703	90.125	-97.209	540.584	86.416	-115.207	643.979	49.884	115.707
614	4.08667	406.089	94.723	-158.99	465.532	127.778	-260.228	478.946	62.88	-280.392	502.479	70.332	-272.691	553.58	69.72	-244.123	463.04	120.655	-245.16	483.144	66.83	-262.624	503.328	73.107	-254.814	552.833	69.9	-228.238	465.73	109.821	-223.605	486.688	76.53	-235.415	511.185	80.626	-229.4	546.893	74.229	-212.677	416.297	88.915	-155.1	438.099	79.369	-139.92	474.203	100.008	-185.674	496.688	101.635	-188.655	517.311	92.664	-182.837	533.887	87.854	-177.612	459.702	66.93	-117.489	482.295	97.447	-145.679	526.196	90.021	-153.532	486.717	90.094	-97.212	540.595	86.388	-115.208	643.986	49.878	115.71
615	4.09333	406.116	94.629	-159.097	465.239	127.518	-260.324	479.183	62.927	-280.492	502.487	70.248	-272.706	553.594	69.704	-244.131	462.888	120.453	-245.226	483.331	66.887	-262.698	503.349	73.059	-254.834	552.851	69.907	-228.278	465.567	109.74	-223.598	486.794	76.555	-235.449	511.211	80.607	-229.421	546.907	74.211	-212.683	416.318	88.846	-155.182	438.086	79.3	-139.946	474.167	99.961	-185.683	496.671	101.589	-188.631	517.302	92.611	-182.819	533.877	87.812	-177.604	459.685	66.872	-117.503	482.287	97.39	-145.685	526.192	89.972	-153.529	486.708	90.041	-97.208	540.601	86.353	-115.204	643.995	49.857	115.712
616	4.1	406.137	94.554	-159.179	465.167	127.314	-260.435	479.443	62.959	-280.576	502.519	70.171	-272.73	553.626	69.687	-244.137	462.76	120.269	-245.321	483.565	66.953	-262.783	503.375	73.04	-254.854	552.874	69.888	-228.276	465.462	109.605	-223.643	486.915	76.586	-235.492	511.238	80.597	-229.425	546.921	74.194	-212.68	416.339	88.762	-155.257	438.078	79.24	-139.977	474.148	99.929	-185.683	496.663	101.537	-188.599	517.302	92.57	-182.795	533.881	87.789	-177.596	459.709	66.823	-117.515	482.292	97.337	-145.686	526.186	89.939	-153.533	486.718	90.005	-97.214	540.61	86.325	-115.217	643.988	49.833	115.726
617	4.10667	406.199	94.474	-159.263	464.886	127.06	-260.542	479.742	63.042	-280.681	502.564	70.106	-272.754	553.66	69.68	-244.141	462.63	120.074	-245.414	483.799	67.026	-262.861	503.418	73.01	-254.882	552.911	69.858	-228.256	465.378	109.507	-223.697	487.062	76.651	-235.541	511.296	80.624	-229.472	546.946	74.188	-212.686	416.357	88.719	-155.335	438.071	79.19	-140.008	474.118	99.907	-185.691	496.652	101.499	-188.573	517.309	92.539	-182.78	533.884	87.754	-177.58	459.717	66.775	-117.543	482.291	97.277	-145.68	526.197	89.894	-153.528	486.737	89.945	-97.212	540.609	86.279	-115.23	643.97	49.804	115.727
618	4.11333	406.237	94.41	-159.36	464.746	126.854	-260.677	480.044	63.127	-280.792	502.649	70.04	-272.787	553.71	69.67	-244.155	462.508	119.913	-245.501	484.056	67.123	-262.957	503.485	73.005	-254.918	552.958	69.872	-228.282	465.311	109.403	-223.76	487.241	76.731	-235.601	511.349	80.621	-229.464	546.98	74.174	-212.691	416.393	88.673	-155.408	438.077	79.136	-140.037	474.105	99.899	-185.703	496.655	101.461	-188.535	517.309	92.502	-182.736	533.895	87.721	-177.563	459.742	66.726	-117.548	482.294	97.227	-145.672	526.209	89.859	-153.526	486.743	89.896	-97.22	540.62	86.231	-115.235	643.957	49.789	115.737
619	4.12	406.277	94.369	-159.455	464.611	126.632	-260.775	480.367	63.229	-280.918	502.749	69.969	-272.828	553.765	69.642	-244.152	462.456	119.737	-245.596	484.346	67.242	-263.059	503.569	72.964	-254.951	552.998	69.85	-228.29	465.255	109.315	-223.821	487.409	76.82	-235.662	511.439	80.657	-229.512	547.009	74.158	-212.695	416.414	88.629	-155.486	438.105	79.086	-140.088	474.097	99.901	-185.706	496.666	101.425	-188.501	517.34	92.475	-182.706	533.918	87.688	-177.551	459.754	66.686	-117.576	482.307	97.184	-145.674	526.222	89.823	-153.521	486.756	89.852	-97.234	540.632	86.187	-115.238	643.962	49.765	115.742
620	4.12667	406.306	94.322	-159.55	464.662	126.457	-260.918	480.699	63.378	-281.064	502.868	69.892	-272.855	553.813	69.593	-244.163	462.491	119.598	-245.753	484.624	67.338	-263.156	503.678	72.925	-254.988	553.041	69.823	-228.312	465.22	109.221	-223.887	487.621	77.001	-235.841	511.527	80.659	-229.524	547.064	74.129	-212.699	416.439	88.585	-155.568	438.116	79.047	-140.129	474.103	99.895	-185.711	496.702	101.398	-188.484	517.37	92.443	-182.669	533.942	87.655	-177.533	459.77	66.65	-117.594	482.322	97.139	-145.668	526.252	89.788	-153.516	486.767	89.807	-97.241	540.658	86.145	-115.248	643.955	49.755	115.748
621	4.13333	406.326	94.291	-159.656	464.636	126.27	-261.056	481.017	63.487	-281.156	503.006	69.807	-272.888	553.862	69.513	-244.177	462.472	119.446	-245.847	484.933	67.485	-263.27	503.803	72.868	-255.027	553.094	69.757	-228.327	465.207	109.144	-223.948	487.818	77.067	-235.906	511.636	80.659	-229.547	547.119	74.081	-212.709	416.495	88.54	-155.663	438.132	79.013	-140.174	474.121	99.883	-185.723	496.744	101.375	-188.454	517.401	92.41	-182.638	533.984	87.617	-177.528	459.8	66.615	-117.629	482.357	97.085	-145.678	526.28	89.747	-153.512	486.792	89.766	-97.254	540.679	86.112	-115.257	643.938	49.72	115.761
622	4.14	406.383	94.257	-159.765	464.654	126.066	-261.197	481.366	63.665	-281.319	503.145	69.713	-272.919	553.921	69.407	-244.189	462.5	119.305	-245.946	485.249	67.626	-263.369	503.944	72.813	-255.073	553.144	69.657	-228.315	465.228	109.054	-224.018	487.996	77.151	-235.962	511.755	80.656	-229.571	547.17	74.03	-212.717	416.558	88.484	-155.758	438.144	78.971	-140.214	474.144	99.876	-185.746	496.787	101.346	-188.438	517.446	92.357	-182.599	534.018	87.561	-177.525	459.838	66.585	-117.658	482.387	97.042	-145.686	526.313	89.711	-153.517	486.811	89.74	-97.272	540.707	86.069	-115.269	643.927	49.689	115.773
623	4.14667	406.448	94.205	-159.888	464.683	125.853	-261.341	481.732	63.846	-281.47	503.3	69.616	-272.959	553.975	69.298	-244.214	462.53	119.152	-246.054	485.554	67.78	-263.471	504.074	72.775	-255.111	553.197	69.569	-228.329	465.265	108.971	-224.091	488.212	77.227	-236.034	511.881	80.644	-229.579	547.226	73.975	-212.722	416.599	88.438	-155.841	438.184	78.943	-140.267	474.173	99.855	-185.765	496.821	101.29	-188.402	517.487	92.311	-182.578	534.058	87.503	-177.518	459.871	66.553	-117.689	482.414	96.998	-145.707	526.353	89.661	-153.519	486.844	89.704	-97.291	540.742	86.025	-115.275	643.936	49.673	115.774
624	4.15333	406.511	94.151	-159.999	464.705	125.621	-261.498	482.21	64.027	-281.541	503.465	69.531	-273.009	554.033	69.173	-244.236	462.521	118.949	-246.149	485.845	67.924	-263.585	504.215	72.749	-255.148	553.257	69.476	-228.348	465.289	108.857	-224.161	488.403	77.309	-236.094	512.007	80.638	-229.591	547.275	73.917	-212.731	416.651	88.421	-155.947	438.201	78.902	-140.324	474.205	99.827	-185.785	496.869	101.249	-188.387	517.535	92.263	-182.559	534.104	87.455	-177.511	459.89	66.525	-117.72	482.444	96.965	-145.728	526.398	89.626	-153.524	486.873	89.676	-97.31	540.77	85.994	-115.284	643.923	49.659	115.786
625	4.16	406.575	94.106	-160.12	464.71	125.382	-261.647	482.556	64.207	-281.667	503.624	69.468	-273.045	554.069	69.063	-244.236	462.559	118.762	-246.288	486.139	68.062	-263.679	504.366	72.714	-255.194	553.314	69.384	-228.356	465.393	108.78	-224.194	488.627	77.343	-236.01	512.126	80.616	-229.604	547.329	73.86	-212.745	416.708	88.368	-156.034	438.227	78.872	-140.365	474.223	99.779	-185.82	496.913	101.203	-188.372	517.579	92.229	-182.537	534.146	87.411	-177.498	459.935	66.491	-117.751	482.48	96.915	-145.746	526.43	89.597	-153.532	486.907	89.665	-97.333	540.799	85.964	-115.295	643.928	49.645	115.791
626	4.16667	406.621	94.042	-160.223	464.699	125.113	-261.793	482.904	64.372	-281.8	503.789	69.413	-273.074	554.124	68.98	-244.254	462.521	118.541	-246.398	486.443	68.216	-263.796	504.504	72.697	-255.231	553.372	69.309	-228.363	465.371	108.621	-224.276	488.821	77.429	-236.07	512.246	80.598	-229.634	547.378	73.803	-212.743	416.746	88.317	-156.128	438.419	78.622	-140.577	474.229	99.729	-185.857	496.946	101.154	-188.361	517.617	92.187	-182.516	534.177	87.365	-177.493	459.962	66.468	-117.771	482.506	96.864	-145.775	526.46	89.564	-153.533	486.941	89.64	-97.352	540.832	85.944	-115.298	643.91	49.639	115.791
627	4.17333	406.677	93.981	-160.318	464.633	124.844	-261.93	483.241	64.558	-281.942	503.948	69.37	-273.119	554.181	68.893	-244.266	462.483	118.31	-246.512	486.728	68.372	-263.893	504.641	72.679	-255.282	553.438	69.242	-228.363	465.369	108.489	-224.36	488.95	77.513	-236.281	512.359	80.588	-229.66	547.44	73.743	-212.74	416.773	88.258	-156.196	438.435	78.581	-140.616	474.237	99.675	-185.898	496.919	101.099	-188.379	517.584	92.123	-182.448	534.208	87.333	-177.487	459.987	66.443	-117.801	482.522	96.826	-145.794	526.485	89.543	-153.547	486.96	89.619	-97.382	540.862	85.924	-115.304	643.916	49.635	115.801
628	4.18	406.709	93.924	-160.383	464.446	124.584	-262.059	483.566	64.742	-282.051	504.116	69.331	-273.171	554.226	68.828	-244.284	462.445	118.127	-246.61	486.996	68.541	-264.006	504.784	72.674	-255.327	553.504	69.178	-228.374	465.314	108.35	-224.421	489.145	77.598	-236.338	512.462	80.59	-229.679	547.485	73.697	-212.753	416.827	88.207	-156.272	438.476	78.532	-140.656	474.24	99.624	-185.918	496.942	101.048	-188.352	517.619	92.078	-182.429	534.241	87.294	-177.482	460.033	66.413	-117.821	482.547	96.778	-145.81	526.519	89.51	-153.55	486.993	89.589	-97.385	540.888	85.904	-115.31	643.927	49.636	115.803
