Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	397.876	86.617	-207.721	432.382	134.941	-297.338	459.93	119.292	-317.301	484.642	114.386	-311.066	521.046	116.604	-292.299	436.941	137.946	-277.118	461.062	126.078	-298.748	486.721	121.2	-292.135	526.816	119.222	-275.655	445.31	142.586	-256.233	468.646	135.909	-270.997	495.178	131.155	-265.585	529.106	123.683	-257.506	411.569	93.82	-193.106	431.1	100.216	-170.445	456.907	138.793	-211.025	482.289	141.552	-220.689	503.826	136.592	-221.726	526.801	128.129	-219.863	463.332	106.702	-145.246	477.221	137.625	-175.736	517.812	134.358	-192.498	486.114	132.969	-126.744	534.197	142.78	-139.363	603.895	88.443	95.96	626.812	149.797	85.719
2	0.00667	397.961	87.087	-207.925	432.578	135.358	-297.439	460.151	119.796	-317.416	485.197	115.321	-310.739	521.185	117.026	-292.365	437.115	138.384	-277.228	461.291	126.366	-298.284	486.924	121.64	-292.225	526.964	119.641	-275.727	445.465	143.109	-256.345	468.591	136.335	-271.28	495.405	131.661	-265.523	529.247	124.086	-257.579	411.658	94.271	-193.289	431.185	100.623	-170.598	457.024	139.219	-211.12	482.433	141.964	-220.771	503.954	136.966	-221.782	526.936	128.513	-219.911	463.376	107.01	-145.364	477.336	137.958	-175.812	517.914	134.706	-192.554	486.191	133.272	-126.819	534.3	143.083	-139.42	603.879	88.58	95.896	626.83	149.937	85.688
3	0.01333	398.047	87.536	-208.114	432.773	135.819	-297.563	460.34	120.295	-317.519	485.403	115.778	-310.803	521.356	117.481	-292.447	437.292	138.82	-277.345	461.488	126.844	-298.353	487.082	122.095	-292.351	527.097	120.059	-275.793	445.626	143.531	-256.458	468.647	136.653	-271.26	495.587	132.083	-265.618	529.398	124.477	-257.646	411.76	94.688	-193.451	431.269	100.992	-170.738	457.13	139.604	-211.209	482.535	142.34	-220.816	504.087	137.356	-221.842	527.063	128.868	-219.946	463.435	107.366	-145.463	477.423	138.322	-175.889	518.016	135.047	-192.6	486.256	133.581	-126.903	534.364	143.363	-139.456	603.881	88.726	95.848	626.853	150.075	85.662
4	0.02	398.135	88.006	-208.29	432.878	136.234	-297.102	460.534	120.716	-317.835	485.255	115.729	-311.322	521.486	117.862	-292.474	437.541	139.204	-277.407	461.626	127.276	-298.47	487.312	122.472	-292.363	527.245	120.455	-275.85	445.671	143.79	-256.572	468.975	137.074	-271.067	495.781	132.614	-265.527	529.509	124.892	-257.693	411.833	95.12	-193.612	431.347	101.421	-170.894	457.215	139.977	-211.286	482.502	142.725	-220.763	504.121	137.759	-221.945	527.167	129.202	-219.966	463.522	107.705	-145.582	477.538	138.666	-175.956	518.087	135.399	-192.657	486.321	133.881	-126.957	534.438	143.649	-139.488	603.875	88.855	95.797	626.882	150.215	85.644
5	0.02667	398.202	88.419	-208.506	433.011	136.652	-297.19	460.66	121.186	-317.942	485.414	116.114	-311.444	521.623	118.303	-292.58	437.643	139.606	-277.483	461.778	127.74	-298.556	487.473	122.862	-292.435	527.355	120.864	-275.93	445.792	144.249	-256.709	469.118	137.491	-271.151	495.904	133.009	-265.603	529.594	125.353	-257.851	411.913	95.524	-193.8	431.391	101.75	-171.048	457.257	140.355	-211.412	482.571	143.085	-220.892	504.164	138.107	-222.052	527.266	129.718	-220.106	463.614	108.01	-145.693	477.547	138.992	-176.084	518.129	135.756	-192.766	486.32	134.115	-127.084	534.464	143.999	-139.577	603.936	88.985	95.742	626.93	150.361	85.638
6	0.03333	398.316	88.824	-208.639	433.143	137.079	-297.282	460.811	121.631	-318.039	485.576	116.541	-311.512	521.733	118.692	-292.645	437.783	140.041	-277.572	461.883	128.124	-298.632	487.626	123.26	-292.493	527.457	121.261	-275.968	445.898	144.624	-256.771	469.221	137.899	-271.228	496.029	133.406	-265.706	529.726	125.674	-257.798	412.027	95.901	-193.906	431.489	102.108	-171.141	457.4	140.708	-211.432	482.702	143.438	-220.859	504.316	138.482	-222.002	527.328	129.898	-220.019	463.731	108.311	-145.763	477.669	139.316	-176.055	518.264	136.082	-192.782	486.43	134.405	-127.086	534.579	144.247	-139.534	603.979	89.109	95.679	626.967	150.524	85.642
7	0.04	398.416	89.202	-208.79	433.243	137.462	-297.333	460.904	122.019	-318.095	485.692	116.893	-311.56	521.837	119.103	-292.68	437.882	140.403	-277.623	462.011	128.55	-298.668	487.742	123.625	-292.543	527.551	121.645	-276.006	445.983	145.008	-256.817	469.312	138.257	-271.268	496.147	133.76	-265.729	529.813	126.032	-257.824	412.106	96.266	-194.042	431.573	102.446	-171.286	457.506	141.072	-211.487	482.801	143.79	-220.903	504.404	138.812	-222.033	527.421	130.212	-220.031	463.773	108.608	-145.848	477.758	139.656	-176.106	518.33	136.411	-192.81	486.505	134.707	-127.147	534.664	144.496	-139.546	604.019	89.234	95.622	627.02	150.636	85.616
8	0.04667	398.513	89.567	-208.907	433.346	137.787	-297.383	461.015	122.432	-318.159	485.82	117.283	-311.608	521.932	119.48	-292.739	437.957	140.724	-277.667	462.096	128.925	-298.737	487.854	124.004	-292.585	527.649	122.007	-276.05	446.091	145.323	-256.875	469.406	138.66	-271.309	496.247	134.125	-265.752	529.897	126.366	-257.841	412.181	96.615	-194.135	431.65	102.737	-171.352	457.564	141.391	-211.51	482.866	144.116	-220.944	504.47	139.119	-222.054	527.486	130.547	-220.042	463.847	108.911	-145.922	477.823	139.939	-176.145	518.401	136.705	-192.842	486.564	134.937	-127.181	534.721	144.774	-139.562	604.051	89.351	95.57	627.075	150.75	85.599
9	0.05333	398.562	89.831	-208.963	433.429	138.088	-297.442	461.075	122.785	-318.194	485.911	117.654	-311.651	522.005	119.821	-292.771	438.046	141.071	-277.739	462.184	129.283	-298.767	487.925	124.378	-292.641	527.731	122.359	-276.092	446.145	145.656	-256.917	469.487	138.973	-271.345	496.328	134.485	-265.827	529.995	126.733	-257.898	412.236	96.903	-194.196	431.731	103.029	-171.401	457.65	141.703	-211.56	482.941	144.451	-220.971	504.53	139.457	-222.099	527.566	130.846	-220.093	463.925	109.158	-145.966	477.898	140.223	-176.178	518.469	137.006	-192.872	486.643	135.198	-127.208	534.785	145.04	-139.591	604.088	89.467	95.522	627.126	150.854	85.566
10	0.06	398.626	90.12	-208.967	433.503	138.368	-297.488	461.117	123.091	-318.218	485.965	117.967	-311.677	522.077	120.151	-292.814	438.112	141.334	-277.767	462.252	129.605	-298.81	487.997	124.679	-292.686	527.788	122.655	-276.125	446.207	145.939	-256.972	469.536	139.315	-271.379	496.402	134.818	-265.859	530.067	127.035	-257.948	412.291	97.153	-194.224	431.777	103.276	-171.42	457.711	142.008	-211.588	483.005	144.733	-220.984	504.593	139.784	-222.136	527.628	131.167	-220.149	464.019	109.394	-145.996	477.969	140.496	-176.205	518.552	137.298	-192.903	486.707	135.429	-127.228	534.856	145.266	-139.615	604.123	89.576	95.476	627.175	150.965	85.551
11	0.06667	398.658	90.345	-208.986	433.541	138.601	-297.508	461.175	123.411	-318.25	486.024	118.272	-311.724	522.12	120.405	-292.829	438.136	141.546	-277.797	462.283	129.887	-298.825	488.071	124.996	-292.71	527.856	122.935	-276.158	446.25	146.178	-256.999	469.601	139.575	-271.393	496.44	135.095	-265.876	530.113	127.289	-257.966	412.354	97.415	-194.227	431.84	103.52	-171.435	457.752	142.268	-211.604	483.07	144.984	-221.001	504.659	139.996	-222.165	527.687	131.395	-220.168	464.076	109.623	-146.004	478.025	140.735	-176.23	518.605	137.531	-192.92	486.78	135.666	-127.252	534.917	145.481	-139.623	604.144	89.683	95.452	627.22	151.071	85.54
