Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	422.759	128.928	-225.519	457.111	130.001	-286.411	483.944	129.195	-301.227	500.371	129.071	-298.177	523.815	127.472	-274.193	461.507	138.291	-273.175	486.096	136.583	-286.186	504.321	133.398	-281.967	529.27	128.684	-258.124	462.736	152.13	-256.985	490.507	152.65	-262.014	509.66	144.906	-256.513	531.098	133.3	-242.203	431.49	129.017	-208.851	442.769	129.245	-181.077	472.505	166.185	-212.442	496.929	164.703	-215.998	511.15	152.071	-213.253	526.232	143.495	-210.179	466.049	129.879	-147.172	489.675	160.503	-180.406	526.203	145.086	-185.975	500.074	152.674	-119.679	541.299	140.074	-136.974	596.68	45.306	97.517	637.752	88.514	74.219
2	0.00667	422.74	129.154	-225.436	457.069	130.276	-286.328	483.893	129.481	-301.177	500.307	129.328	-298.119	523.761	127.735	-274.146	461.467	138.552	-273.085	486.055	136.862	-286.108	504.282	133.647	-281.897	529.229	128.945	-258.085	462.739	152.392	-256.897	490.458	152.892	-261.929	509.641	145.143	-256.462	531.069	133.563	-242.177	431.476	129.259	-208.767	442.763	129.457	-181.01	472.509	166.411	-212.361	496.917	164.909	-215.923	511.138	152.285	-213.178	526.22	143.703	-210.112	466.058	130.081	-147.099	489.691	160.715	-180.337	526.185	145.296	-185.908	500.097	152.826	-119.608	541.309	140.222	-136.918	596.747	45.354	97.518	637.822	88.563	74.212
3	0.01333	422.708	129.374	-225.365	457.033	130.535	-286.272	483.84	129.739	-301.113	500.053	129.503	-298.037	523.714	127.987	-274.1	461.446	138.816	-273.012	486.222	137.296	-286.12	504.419	134.143	-281.835	529.19	129.161	-258.046	462.705	152.623	-256.813	490.422	153.143	-261.865	509.613	145.376	-256.406	531.051	133.789	-242.133	431.471	129.475	-208.703	442.773	129.666	-180.933	472.507	166.619	-212.286	496.924	165.15	-215.852	511.118	152.501	-213.114	526.202	143.915	-210.082	466.079	130.256	-147.027	489.672	160.92	-180.253	526.18	145.478	-185.851	500.108	152.974	-119.534	541.337	140.385	-136.88	596.822	45.39	97.506	637.884	88.597	74.21
4	0.02	422.704	129.609	-225.291	456.989	130.803	-286.216	483.787	130.002	-301.071	500.194	129.497	-297.795	523.646	128.173	-274.046	461.409	139.016	-272.937	485.973	137.352	-285.972	504.271	133.89	-281.913	529.156	129.394	-258.022	462.747	152.816	-256.617	490.435	153.301	-261.449	509.33	145.814	-255.803	531.009	133.984	-242.085	431.453	129.68	-208.63	442.758	129.869	-180.865	472.943	166.497	-212.559	497.222	165.423	-215.586	511.021	152.68	-213.131	526.188	144.104	-210.021	466.068	130.409	-146.972	489.758	161.163	-180.121	526.167	145.633	-185.802	500.182	153.143	-119.354	541.297	140.644	-136.684	596.886	45.399	97.495	637.952	88.756	74.366
5	0.02667	422.645	129.692	-225.281	456.89	130.987	-286.212	483.686	130.221	-301.087	500.103	129.667	-297.851	523.623	128.399	-274.122	461.346	139.335	-272.971	485.95	137.57	-286.038	504.252	134.114	-281.917	529.091	129.595	-257.995	462.697	153	-256.608	490.4	153.519	-261.498	509.31	146.015	-255.779	531.018	134.18	-242.101	431.392	129.849	-208.621	442.699	129.973	-180.841	472.966	166.76	-212.614	497.183	165.587	-215.516	511.014	152.901	-213.17	526.177	144.308	-210.117	466.202	130.462	-146.997	489.751	161.359	-180.184	526.071	145.751	-185.805	500.132	153.251	-119.357	541.333	140.726	-136.771	596.801	46.145	97.209	637.966	88.821	74.295
6	0.03333	422.696	129.934	-225.221	456.901	131.205	-286.156	483.698	130.4	-301.008	500.073	129.895	-297.831	523.582	128.595	-274.125	461.375	139.422	-272.839	485.935	137.792	-285.967	504.185	134.3	-281.883	529.11	129.793	-258.002	462.691	153.216	-256.56	490.37	153.723	-261.459	509.273	146.202	-255.749	530.977	134.356	-242.082	431.427	130.041	-208.584	442.752	130.148	-180.783	472.971	166.921	-212.565	497.187	165.785	-215.487	511.005	153.093	-213.159	526.165	144.468	-210.102	466.23	130.64	-146.911	489.741	161.549	-180.141	526.044	145.886	-185.784	500.173	153.375	-119.339	541.35	140.857	-136.753	596.959	45.754	97.365	638.015	88.854	74.27
7	0.04	422.675	130.112	-225.187	456.871	131.414	-286.121	483.673	130.607	-300.982	500.038	130.068	-297.81	523.525	128.756	-274.105	461.354	139.605	-272.802	485.919	137.942	-285.942	504.169	134.447	-281.861	529.061	129.973	-257.987	462.698	153.424	-256.525	490.335	153.907	-261.465	509.22	146.375	-255.716	530.941	134.49	-242.06	431.433	130.196	-208.543	442.748	130.298	-180.743	472.971	167.05	-212.512	497.167	165.95	-215.463	510.985	153.227	-213.141	526.162	144.61	-210.09	466.251	130.746	-146.885	489.743	161.678	-180.114	526.034	146.003	-185.761	500.202	153.486	-119.319	541.353	140.969	-136.749	597.028	45.79	97.34	638.054	88.866	74.253
8	0.04667	422.672	130.293	-225.158	456.841	131.613	-286.093	483.633	130.786	-300.963	500.024	130.223	-297.798	523.458	128.92	-274.098	461.333	139.836	-272.784	485.879	138.126	-285.919	504.139	134.601	-281.84	529.022	130.116	-257.995	462.697	153.564	-256.486	490.319	154.069	-261.432	509.146	146.477	-255.655	530.88	134.642	-242.025	431.43	130.356	-208.504	442.753	130.445	-180.713	472.989	167.225	-212.476	497.164	166.089	-215.434	510.993	153.365	-213.111	526.157	144.739	-210.074	466.253	130.861	-146.849	489.756	161.784	-180.09	526.041	146.107	-185.731	500.246	153.592	-119.3	541.384	141.052	-136.762	597.124	45.737	97.33	638.098	88.868	74.23
9	0.05333	422.668	130.476	-225.133	456.82	131.796	-286.071	483.585	130.935	-300.952	499.993	130.376	-297.802	523.425	129.045	-274.089	461.3	139.993	-272.75	485.828	138.301	-285.91	504.097	134.733	-281.822	528.971	130.227	-258.013	462.68	153.72	-256.473	490.266	154.239	-261.442	509.189	146.633	-255.685	530.875	134.75	-242.047	431.424	130.509	-208.479	442.763	130.585	-180.689	472.992	167.373	-212.444	497.174	166.223	-215.419	510.972	153.489	-213.107	526.135	144.892	-210.085	466.262	130.965	-146.837	489.77	161.876	-180.064	526.035	146.227	-185.722	500.26	153.693	-119.293	541.407	141.121	-136.761	597.173	45.714	97.306	638.14	88.87	74.205
10	0.06	422.653	130.621	-225.121	456.781	131.943	-286.063	483.555	131.1	-300.947	499.956	130.516	-297.804	523.399	129.169	-274.1	461.295	140.119	-272.731	485.803	138.429	-285.9	504.051	134.876	-281.831	528.952	130.341	-258.021	462.661	153.875	-256.451	490.276	154.348	-261.401	509.17	146.738	-255.674	530.838	134.861	-242.046	431.43	130.662	-208.471	442.772	130.709	-180.675	473.066	167.521	-212.48	497.165	166.321	-215.403	510.971	153.59	-213.09	526.119	144.988	-210.09	466.259	131.105	-146.819	489.783	161.987	-180.05	526.042	146.34	-185.736	500.283	153.783	-119.285	541.452	141.127	-136.813	597.235	45.677	97.282	638.166	88.864	74.176
