Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	410.433	142.113	-212.168	447.994	157.286	-285.502	464.021	152.024	-293.347	505.633	151.241	-281.769	537.124	151.237	-248.856	452.189	156.049	-268.025	468.494	148.379	-278.014	506.157	149.9	-265.779	534.852	149.81	-231.928	456.122	154.476	-241.64	475.186	149.599	-245.856	505.319	153.149	-234.071	533.811	149.466	-211.16	422.071	140.878	-194.786	434.716	140.543	-165.64	466.662	152.653	-200.927	488.567	153.295	-198.188	508.295	147.388	-192.888	522.484	139.778	-181.501	449.199	144.754	-137.121	480.93	160.986	-155.517	517.603	147.592	-156.975	480.726	163.379	-94.848	528.653	149.415	-110.194	575.531	18.219	126.775	632.135	59.194	93.485
2	0.00667	411.104	141.306	-212.644	448.161	157.033	-285.309	464.378	151.78	-292.892	505.64	151.166	-281.862	537.087	151.21	-248.953	452.289	155.876	-268.108	468.496	148.309	-278.112	506.154	149.835	-265.868	534.822	149.776	-232.028	456.119	154.429	-241.749	475.183	149.545	-245.96	505.315	153.105	-234.167	533.794	149.436	-211.264	421.988	140.778	-194.828	434.724	140.509	-165.741	466.647	152.622	-201.023	488.556	153.28	-198.287	508.277	147.375	-192.987	522.483	139.774	-181.586	449.196	144.756	-137.224	480.908	160.985	-155.611	517.597	147.597	-157.067	480.72	163.411	-94.944	528.63	149.439	-110.291	575.533	18.224	126.698	632.097	59.24	93.404
3	0.01333	411.127	141.176	-212.762	448.026	157.103	-285.69	464.025	151.817	-293.496	505.634	151.076	-281.963	537.027	151.146	-249.07	452.282	155.806	-268.199	468.501	148.225	-278.197	506.151	149.756	-265.954	534.778	149.72	-232.135	456.129	154.355	-241.839	475.176	149.478	-246.054	505.313	153.055	-234.275	533.77	149.385	-211.388	421.999	140.69	-194.93	434.721	140.465	-165.835	466.634	152.596	-201.108	488.544	153.257	-198.386	508.271	147.36	-193.094	522.471	139.754	-181.673	449.195	144.755	-137.316	480.893	160.994	-155.708	517.664	147.618	-157.171	480.715	163.439	-95.039	528.628	149.465	-110.387	573.408	18.948	125.858	632.089	59.266	93.308
4	0.02	410.883	141.284	-212.912	447.966	157.031	-285.655	463.668	150.784	-293.583	505.607	150.954	-282.068	536.958	151.068	-249.202	452.272	155.499	-268.262	468.479	148.125	-278.291	506.139	149.641	-266.061	534.788	149.793	-232.411	456.122	154.279	-241.915	475.167	149.398	-246.158	505.303	152.99	-234.383	533.734	149.33	-211.522	421.724	140.571	-195.196	434.727	140.404	-165.936	466.608	152.56	-201.21	488.313	153.249	-198.488	508.253	147.793	-192.947	522.459	139.725	-181.779	449.326	144.793	-137.495	480.962	161.039	-155.779	517.592	147.598	-157.243	480.781	163.499	-95.051	528.629	149.479	-110.486	573.357	18.995	125.773	630.78	57.869	93.733
5	0.02667	410.912	141.14	-213.025	447.951	156.901	-285.789	463.726	150.724	-293.699	505.598	150.827	-282.178	536.899	150.978	-249.339	452.233	155.4	-268.367	468.454	148.103	-278.464	506.123	149.518	-266.196	534.736	149.688	-232.561	456.143	154.211	-242.015	475.157	149.324	-246.219	505.304	152.9	-234.484	533.721	149.264	-211.657	421.777	140.479	-195.342	434.754	140.327	-166.059	466.624	152.502	-201.307	488.328	153.184	-198.599	508.213	147.707	-192.948	522.421	139.696	-181.881	449.327	144.746	-137.595	480.944	161.053	-155.964	517.615	147.648	-157.428	480.782	163.521	-95.227	528.671	149.503	-110.69	573.509	19.108	125.783	630.694	58.019	93.67
6	0.03333	410.946	141.053	-213.136	447.924	156.766	-285.886	463.68	150.599	-293.795	505.549	150.711	-282.282	536.842	150.921	-249.452	452.213	155.287	-268.463	468.371	147.929	-278.513	506.087	149.415	-266.297	534.691	149.639	-232.691	456.124	154.122	-242.118	475.133	149.246	-246.31	505.288	152.826	-234.595	533.697	149.222	-211.795	421.816	140.388	-195.447	434.776	140.287	-166.173	466.627	152.447	-201.393	488.322	153.146	-198.701	508.196	147.667	-193.032	522.403	139.652	-181.972	449.34	144.74	-137.703	480.936	161.04	-156.075	517.62	147.634	-157.545	480.778	163.542	-95.338	528.677	149.506	-110.802	573.376	19.139	125.646	630.661	58.068	93.608
7	0.04	410.987	140.972	-213.268	447.907	156.604	-286.009	463.585	150.403	-293.906	505.505	150.574	-282.407	536.77	150.851	-249.563	452.195	155.15	-268.568	468.418	147.803	-278.64	506.055	149.302	-266.426	534.643	149.578	-232.81	456.092	154.016	-242.237	475.112	149.159	-246.418	505.259	152.74	-234.706	533.671	149.173	-211.909	421.872	140.299	-195.564	434.793	140.232	-166.274	466.6	152.394	-201.514	488.309	153.102	-198.809	508.196	147.62	-193.138	522.403	139.62	-182.09	449.349	144.722	-137.806	480.929	161.01	-156.191	517.615	147.618	-157.663	480.79	163.558	-95.454	528.702	149.499	-110.917	573.359	19.186	125.573	630.629	58.115	93.547
8	0.04667	411.028	140.869	-213.396	447.881	156.415	-286.11	463.597	150.319	-294.005	505.467	150.452	-282.524	536.719	150.758	-249.696	452.177	155.014	-268.688	468.299	147.652	-278.699	506.036	149.181	-266.537	534.601	149.494	-232.939	456.085	153.937	-242.352	475.088	149.06	-246.521	505.219	152.648	-234.815	533.65	149.1	-212.029	421.899	140.217	-195.682	434.814	140.18	-166.404	466.587	152.351	-201.626	488.301	153.041	-198.923	508.184	147.579	-193.243	522.393	139.585	-182.202	449.37	144.691	-137.914	480.923	160.986	-156.3	517.606	147.584	-157.779	480.803	163.564	-95.553	528.702	149.485	-111.021	573.308	19.234	125.493	630.626	58.164	93.485
9	0.05333	411.07	140.753	-213.533	447.881	156.305	-286.217	463.571	150.183	-294.112	505.445	150.314	-282.643	536.676	150.656	-249.825	452.166	154.906	-268.807	468.271	147.522	-278.786	506.018	149.074	-266.654	534.57	149.407	-233.057	456.087	153.853	-242.467	475.066	148.981	-246.621	505.194	152.554	-234.931	533.63	149.016	-212.146	421.924	140.135	-195.807	434.834	140.113	-166.53	466.576	152.315	-201.727	488.303	153.001	-199.044	508.191	147.536	-193.358	522.386	139.549	-182.314	449.383	144.669	-138.025	480.931	160.956	-156.41	517.602	147.541	-157.885	480.814	163.564	-95.671	528.71	149.448	-111.129	573.3	19.262	125.425	630.6	58.199	93.425
10	0.06	411.124	140.598	-213.666	447.908	156.21	-286.348	463.546	150.041	-294.207	505.422	150.182	-282.76	536.631	150.547	-249.941	452.186	154.792	-268.913	468.274	147.417	-278.9	505.997	148.972	-266.758	534.548	149.326	-233.18	456.089	153.763	-242.572	475.059	148.9	-246.727	505.192	152.471	-235.052	533.608	148.942	-212.274	421.955	140.04	-195.927	434.85	140.049	-166.658	466.585	152.283	-201.835	488.3	152.957	-199.14	508.186	147.496	-193.465	522.383	139.513	-182.424	449.386	144.648	-138.139	480.944	160.925	-156.507	517.614	147.516	-157.996	480.822	163.556	-95.765	528.712	149.424	-111.246	573.257	19.316	125.339	630.592	58.238	93.366
11	0.06667	411.177	140.464	-213.812	447.935	156.113	-286.468	463.552	149.899	-294.309	505.404	150.084	-282.855	536.599	150.457	-250.065	452.208	154.7	-269.03	468.27	147.284	-279.021	505.971	148.863	-266.873	534.532	149.248	-233.319	456.102	153.691	-242.686	475.062	148.822	-246.831	505.193	152.389	-235.168	533.594	148.895	-212.412	421.996	139.912	-196.072	434.883	139.973	-166.793	466.59	152.225	-201.935	488.309	152.915	-199.24	508.199	147.457	-193.566	522.388	139.479	-182.52	449.39	144.605	-138.259	480.95	160.889	-156.615	517.621	147.493	-158.093	480.822	163.543	-95.873	528.723	149.394	-111.336	573.254	19.356	125.273	630.582	58.282	93.299
