Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	419.246	110.136	-207.857	451.305	131.016	-279.716	467.814	126.82	-287.562	506.831	128.125	-276.409	534.942	127.081	-246.951	455.116	133.717	-262.235	471.962	127.419	-271.893	507.73	130.044	-260.39	534.615	130.207	-230.405	458.822	138.268	-235.685	478.444	134.441	-239.821	508	138.909	-229.134	535.669	133.634	-209.235	428.302	114.936	-189.348	440.562	122.425	-159.311	468.459	141.661	-193.634	491.124	143.247	-191.633	511.123	136.735	-186.465	525.785	128.564	-176.083	453.868	132.221	-130.184	484.357	150.649	-148.345	521.056	137.253	-150.677	486.373	153.312	-87.395	533.451	138.612	-104.108	583.119	6.94	130.794	641.313	46.675	97.075
2	0.00667	419.283	109.759	-207.961	451.321	130.521	-279.834	467.844	126.314	-287.652	506.862	127.711	-276.514	534.967	126.798	-247.047	455.154	133.262	-262.356	472.003	126.965	-271.982	507.738	129.668	-260.513	534.656	129.926	-230.512	458.829	137.832	-235.817	478.445	134.029	-239.932	507.993	138.557	-229.259	535.689	133.376	-209.354	428.356	114.561	-189.434	440.603	122.051	-159.41	468.453	141.295	-193.76	491.125	142.928	-191.764	511.209	136.697	-186.613	525.823	128.325	-176.172	453.897	131.886	-130.305	484.355	150.357	-148.487	521.064	137.021	-150.792	486.357	153.066	-87.546	533.462	138.451	-104.255	583.345	7.013	130.745	641.456	46.816	97.032
3	0.01333	419.328	109.408	-208.044	451.353	130.022	-279.918	467.86	125.855	-287.762	506.884	127.346	-276.614	534.994	126.561	-247.162	455.156	132.807	-262.456	472.017	126.515	-272.086	507.772	129.305	-260.61	534.668	129.679	-230.612	458.833	137.414	-235.922	478.455	133.635	-240.044	507.994	138.233	-229.371	535.7	133.152	-209.463	428.423	114.198	-189.519	440.631	121.721	-159.511	468.472	140.966	-193.891	491.124	142.602	-191.887	511.14	136.155	-186.729	525.847	128.115	-176.283	453.912	131.585	-130.401	484.349	150.083	-148.624	521.083	136.797	-150.903	486.35	152.861	-87.67	533.463	138.31	-104.375	583.564	7.107	130.692	641.603	46.951	96.982
4	0.02	419.399	109.007	-208.115	451.152	129.536	-279.985	467.886	125.462	-287.856	506.905	127.048	-276.712	535.034	126.332	-247.248	455.183	132.424	-262.562	472.205	125.986	-272.126	507.779	129.006	-260.706	534.702	129.408	-230.416	458.751	137.037	-236.091	478.485	133.401	-240.195	508.025	137.977	-229.453	535.705	132.983	-209.558	428.471	113.837	-189.606	440.657	121.4	-159.614	468.443	140.636	-194.012	491.016	142.36	-192.069	511.321	136.411	-186.789	525.879	127.917	-176.38	454.057	131.337	-130.576	484.404	149.886	-148.713	520.99	136.622	-150.988	486.375	152.69	-87.69	533.472	138.178	-104.476	583.78	7.209	130.653	640.372	45.649	97.479
5	0.02667	419.423	108.589	-208.237	451.171	129.169	-280.153	467.938	125.133	-287.998	506.907	126.819	-276.864	535.062	126.162	-247.389	455.217	132.061	-262.671	472.245	125.651	-272.273	507.766	128.747	-260.853	534.704	129.216	-230.602	458.754	136.668	-236.209	478.458	133.064	-240.348	508.033	137.763	-229.58	535.693	132.819	-209.729	428.505	113.457	-189.724	440.667	121.047	-159.726	468.427	140.328	-194.154	490.997	142.078	-192.247	511.329	136.278	-186.991	525.862	127.747	-176.497	453.987	130.962	-130.701	484.377	149.677	-148.901	520.996	136.531	-151.161	486.358	152.568	-87.904	533.518	138.101	-104.704	584.136	7.453	130.688	640.44	45.882	97.321
6	0.03333	419.528	108.263	-208.287	451.183	128.847	-280.221	467.923	124.888	-288.087	507.001	126.64	-276.912	535.088	126.031	-247.469	455.224	131.727	-262.758	472.27	125.392	-272.357	507.838	128.57	-260.911	534.762	129.061	-230.625	458.815	136.392	-236.279	478.499	132.847	-240.388	508.027	137.573	-229.683	535.763	132.648	-209.763	428.614	113.136	-189.795	440.706	120.807	-159.794	468.476	140.077	-194.19	491.034	141.885	-192.307	511.28	135.961	-186.891	525.88	127.613	-176.591	454.029	130.78	-130.758	484.346	149.49	-149.004	521.002	136.396	-151.279	486.338	152.396	-88.027	533.516	138.012	-104.802	584.273	7.527	130.635	640.528	46.053	97.256
7	0.04	419.582	107.954	-208.34	451.22	128.553	-280.315	467.941	124.638	-288.169	507.03	126.464	-276.998	535.12	125.9	-247.559	455.242	131.498	-262.841	472.287	125.158	-272.44	507.87	128.417	-260.999	534.779	128.94	-230.697	458.828	136.137	-236.367	478.504	132.645	-240.466	508.047	137.401	-229.788	535.782	132.549	-209.85	428.668	112.838	-189.876	440.746	120.551	-159.887	468.482	139.836	-194.269	491.043	141.691	-192.387	511.289	135.839	-186.954	525.889	127.509	-176.676	454.073	130.56	-130.849	484.339	149.313	-149.125	521.031	136.261	-151.377	486.313	152.264	-88.134	533.528	137.95	-104.896	584.431	7.621	130.608	640.622	46.22	97.201
8	0.04667	419.649	107.674	-208.416	451.235	128.341	-280.392	467.954	124.47	-288.249	507.046	126.296	-277.081	535.146	125.792	-247.657	455.262	131.262	-262.933	472.287	124.976	-272.502	507.902	128.287	-261.087	534.797	128.843	-230.782	458.837	135.935	-236.462	478.524	132.466	-240.554	508.053	137.271	-229.88	535.813	132.466	-209.949	428.697	112.592	-189.949	440.752	120.347	-159.958	468.498	139.64	-194.359	491.046	141.517	-192.474	511.299	135.692	-187.042	525.917	127.396	-176.763	454.115	130.364	-130.948	484.337	149.159	-149.217	521.053	136.176	-151.476	486.299	152.15	-88.235	533.534	137.885	-104.983	584.536	7.74	130.573	640.709	46.365	97.157
9	0.05333	419.691	107.48	-208.499	451.253	128.161	-280.477	467.971	124.345	-288.33	507.066	126.135	-277.158	535.185	125.711	-247.741	455.279	131.109	-263.037	472.304	124.829	-272.583	507.938	128.143	-261.186	534.812	128.763	-230.864	458.843	135.768	-236.554	478.535	132.331	-240.647	508.077	137.165	-229.975	535.838	132.389	-210.038	428.731	112.41	-190.041	440.782	120.193	-160.04	468.51	139.504	-194.452	491.062	141.384	-192.566	511.333	135.577	-187.129	525.945	127.308	-176.846	454.134	130.236	-131.029	484.342	149.046	-149.306	521.088	136.101	-151.57	486.295	152.058	-88.337	533.542	137.833	-105.088	584.607	7.886	130.535	640.786	46.5	97.121
10	0.06	419.739	107.328	-208.597	451.292	128.003	-280.571	468.006	124.187	-288.43	507.083	126.003	-277.237	535.222	125.634	-247.83	455.296	130.985	-263.144	472.333	124.697	-272.675	507.976	128.013	-261.282	534.85	128.679	-230.943	458.88	135.637	-236.652	478.564	132.202	-240.754	508.112	137.027	-230.062	535.872	132.32	-210.133	428.764	112.279	-190.152	440.811	120.06	-160.144	468.525	139.389	-194.542	491.086	141.278	-192.671	511.361	135.474	-187.223	525.974	127.232	-176.936	454.162	130.119	-131.122	484.369	148.955	-149.404	521.22	136.094	-151.727	486.299	151.996	-88.439	533.568	137.791	-105.184	584.67	8.024	130.508	640.864	46.642	97.086
