Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	418.675	72.248	-187.681	454.759	92.233	-282.493	473.809	84.603	-294.037	500.868	92.778	-284.135	523.538	92.259	-266.709	456.251	97.616	-264.063	475.136	90.381	-277.18	501.303	92.93	-268.09	526.013	90.634	-252.082	460.874	104.903	-242.142	481.144	98.939	-251.623	506.639	95.671	-243.443	528.247	93.321	-232.625	431.637	77.226	-180.242	449.255	93.112	-154.955	467.768	117.217	-202.141	493.106	115.215	-209.801	513.961	107.976	-205.83	533.064	102.185	-201.101	471.041	109.361	-129.074	489.296	126.978	-166.237	524.914	118.312	-174.435	512.638	135.682	-107.465	557.558	120.891	-122.997	613.992	14.468	103.098	677.313	59.496	66
2	0.00667	418.618	72.419	-187.711	454.82	92.322	-282.319	473.993	84.629	-293.642	500.803	92.952	-284.133	523.475	92.395	-266.71	456.214	97.793	-264.062	475.092	90.524	-277.18	501.234	93.102	-268.087	525.935	90.78	-252.114	460.841	105.057	-242.146	481.103	99.098	-251.633	506.586	95.829	-243.445	528.191	93.435	-232.629	431.588	77.373	-180.262	449.207	93.225	-154.959	467.738	117.346	-202.128	493.075	115.34	-209.79	513.915	108.076	-205.803	533.024	102.275	-201.099	471.006	109.443	-129.071	489.271	127.065	-166.223	524.884	118.387	-174.419	512.616	135.741	-107.451	557.54	120.941	-122.984	613.952	14.465	103.074	677.292	59.489	65.99
3	0.01333	418.566	72.592	-187.74	454.801	92.542	-282.333	473.957	84.776	-293.634	500.756	93.11	-284.129	523.435	92.531	-266.717	456.172	97.979	-264.07	475.053	90.695	-277.194	501.194	93.251	-268.091	525.897	90.912	-252.129	460.805	105.202	-242.15	481.073	99.248	-251.635	506.549	95.931	-243.526	528.164	93.573	-232.643	431.537	77.515	-180.284	449.166	93.34	-154.975	467.711	117.485	-202.115	493.053	115.451	-209.786	513.892	108.175	-205.8	532.983	102.374	-201.104	470.984	109.531	-129.071	489.242	127.159	-166.206	524.862	118.469	-174.4	512.591	135.792	-107.436	557.512	120.988	-122.974	613.886	14.463	103.039	677.266	59.48	65.979
4	0.02	418.38	72.805	-187.743	454.795	92.663	-282.219	473.915	84.928	-293.643	500.736	93.283	-284.142	523.488	92.929	-266.787	456.076	98.104	-264.138	475.147	90.762	-276.966	501.195	93.377	-268.174	526.05	91.793	-251.164	460.83	105.239	-241.683	481.379	99.209	-250.996	506.558	96.508	-243.392	528.242	94.001	-232.67	431.494	77.646	-180.311	449.134	93.44	-154.985	467.676	117.354	-201.779	493.068	115.557	-209.639	513.672	108.15	-205.373	532.966	102.485	-201.094	470.959	109.62	-129.068	489.166	127.126	-166.071	524.846	118.538	-174.389	512.794	136.016	-107.325	557.528	121.064	-122.974	613.075	14.869	102.888	677.276	59.37	65.916
5	0.02667	418.361	72.879	-187.835	454.797	92.804	-282.271	473.898	85	-293.716	500.67	93.414	-284.227	523.455	93.026	-266.887	456.08	98.226	-264.217	475.159	90.925	-277.056	501.17	93.461	-268.265	526.012	91.984	-251.328	460.842	105.434	-241.71	481.4	99.367	-251.057	506.604	96.849	-243.6	528.282	94.234	-232.8	431.45	77.743	-180.393	449.087	93.524	-155.053	467.67	117.421	-201.84	493.069	115.693	-209.671	513.663	108.283	-205.406	532.959	102.593	-201.164	470.94	109.679	-129.132	489.172	127.165	-166.13	524.823	118.741	-174.578	512.77	136.06	-107.346	557.584	121.18	-123.011	613.074	15.268	103.115	677.15	59.324	65.84
6	0.03333	418.371	73.099	-187.845	454.806	92.961	-282.306	473.911	85.212	-293.7	500.778	93.584	-284.171	523.514	93.202	-266.835	456.104	98.441	-264.21	475.17	91.047	-277.072	501.194	93.662	-268.249	526.096	91.971	-251.127	460.85	105.554	-241.729	481.387	99.47	-251.065	506.566	96.672	-243.347	528.277	94.327	-232.799	431.498	77.901	-180.374	449.137	93.657	-155.03	467.679	117.583	-201.816	493.048	115.824	-209.703	513.657	108.396	-205.425	532.96	102.694	-201.183	471.008	109.773	-129.055	489.193	127.356	-166.094	524.848	118.642	-174.337	512.758	136.109	-107.343	557.573	121.256	-123.024	612.952	14.858	102.819	677.155	59.34	65.818
7	0.04	418.371	73.198	-187.869	454.815	93.109	-282.324	473.933	85.369	-293.721	500.786	93.711	-284.183	523.548	93.374	-266.849	456.103	98.57	-264.232	475.17	91.191	-277.086	501.206	93.841	-268.241	526.116	92.07	-251.127	460.855	105.655	-241.753	481.387	99.591	-251.069	506.573	96.774	-243.359	528.285	94.437	-232.816	431.495	77.995	-180.41	449.14	93.745	-155.048	467.693	117.694	-201.85	493.035	115.97	-209.74	513.667	108.491	-205.433	532.962	102.799	-201.218	471.018	109.823	-129.053	489.196	127.446	-166.096	524.855	118.708	-174.324	512.74	136.174	-107.335	557.564	121.314	-123.022	619.499	12.384	105.597	677.147	59.343	65.817
8	0.04667	418.376	73.287	-187.899	454.828	93.239	-282.352	473.954	85.488	-293.743	500.793	93.829	-284.196	523.564	93.489	-266.863	456.11	98.694	-264.261	475.175	91.307	-277.11	501.221	93.991	-268.261	526.136	92.172	-251.128	460.865	105.764	-241.771	481.402	99.718	-251.087	506.574	96.867	-243.362	528.297	94.526	-232.825	431.497	78.087	-180.43	449.145	93.827	-155.077	467.676	117.786	-201.845	493.048	116.08	-209.757	513.676	108.581	-205.455	532.966	102.877	-201.223	471.014	109.883	-129.058	489.195	127.537	-166.097	524.845	118.776	-174.314	512.732	136.213	-107.331	557.561	121.363	-123.024	619.319	11.988	105.534	677.083	59.353	65.802
9	0.05333	418.386	73.361	-187.921	454.862	93.341	-282.374	473.978	85.595	-293.766	500.81	93.95	-284.224	523.591	93.578	-266.872	456.133	98.807	-264.286	475.201	91.403	-277.129	501.23	94.104	-268.283	526.156	92.278	-251.138	460.874	105.872	-241.789	481.419	99.811	-251.113	506.588	96.949	-243.36	528.315	94.623	-232.849	431.503	78.163	-180.462	449.157	93.893	-155.104	467.687	117.894	-201.867	493.058	116.167	-209.775	513.686	108.654	-205.466	532.973	102.956	-201.23	471.001	109.946	-129.069	489.207	127.602	-166.105	524.851	118.837	-174.306	512.732	136.266	-107.339	557.568	121.431	-123.046	619.289	11.981	105.513	677.071	59.317	65.802
10	0.06	418.408	73.448	-187.951	454.9	93.438	-282.402	474	85.691	-293.784	500.826	94.049	-284.244	523.606	93.659	-266.891	456.17	98.899	-264.312	475.215	91.482	-277.143	501.251	94.19	-268.308	526.183	92.363	-251.162	460.895	105.979	-241.801	481.438	99.905	-251.137	506.599	97.028	-243.375	528.325	94.692	-232.857	431.524	78.261	-180.518	449.175	93.947	-155.133	467.7	117.985	-201.886	493.085	116.247	-209.786	513.7	108.725	-205.486	532.986	103.02	-201.231	471.009	109.999	-129.08	489.214	127.664	-166.111	524.867	118.902	-174.313	512.725	136.32	-107.351	557.574	121.485	-123.052	619.268	11.961	105.488	677.031	59.335	65.783
