Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	401.003	128.706	-185.004	463.841	141.548	-277.786	487.335	143.503	-287.79	518.913	146.545	-274.612	543.846	144.434	-249.064	463.66	144.614	-261.242	489.059	145.909	-267.701	517.385	148.758	-256.532	542.812	143.579	-230.782	467.05	149.452	-231.485	490.214	149.32	-235.731	517.863	150.371	-224.635	543.889	142.637	-208.741	413.906	131.986	-168.152	431.631	133.981	-138.831	474.421	154.047	-186.321	498.991	155.772	-184.762	517.489	149.336	-178.953	536.543	143.149	-170.956	463.726	140.354	-107.279	487.303	160.544	-149.143	524.653	151.956	-150.412	502.741	162.143	-87.472	537.417	154.002	-103.248	620.411	4.279	107.141	673.68	49.464	81.715
2	0.00667	401.048	128.743	-184.995	463.883	141.598	-277.782	487.377	143.541	-287.783	518.949	146.609	-274.592	543.887	144.499	-249.035	463.702	144.648	-261.235	489.09	145.945	-267.687	517.423	148.823	-256.512	542.849	143.635	-230.759	467.093	149.492	-231.473	490.25	149.356	-235.716	518.812	150.575	-225.44	543.973	142.736	-208.886	413.95	132.017	-168.157	431.669	134.009	-138.836	474.454	154.079	-186.306	499.024	155.8	-184.745	517.52	149.38	-178.94	536.572	143.189	-170.934	463.758	140.372	-107.268	487.338	160.571	-149.127	524.692	152.002	-150.405	502.773	162.158	-87.451	537.449	154.038	-103.238	620.449	4.28	107.135	673.721	49.477	81.724
3	0.01333	401.085	128.78	-184.987	463.929	141.646	-277.771	487.42	143.587	-287.771	518.985	146.681	-274.568	543.928	144.586	-249.017	463.753	144.693	-261.217	489.131	145.996	-267.668	517.45	148.905	-256.488	542.891	143.691	-230.738	467.147	149.539	-231.465	490.286	149.401	-235.701	517.954	150.503	-224.635	543.953	142.731	-208.712	413.997	132.047	-168.158	431.707	134.028	-138.833	474.495	154.112	-186.287	499.057	155.828	-184.718	517.561	149.434	-178.941	536.609	143.222	-170.911	463.797	140.392	-107.263	487.374	160.592	-149.104	524.717	152.024	-150.387	502.802	162.175	-87.441	537.476	154.061	-103.22	620.494	4.289	107.139	673.757	49.498	81.739
4	0.02	401.136	128.846	-184.972	463.983	141.711	-277.759	487.47	143.642	-287.762	519.008	146.788	-274.535	543.914	144.727	-248.711	463.817	144.75	-261.206	489.192	146.057	-267.654	517.48	148.984	-256.468	542.376	143.469	-230.788	467.197	149.585	-231.444	490.364	149.633	-235.748	518.051	150.526	-224.765	543.941	142.725	-208.682	414.04	132.079	-168.163	431.75	134.067	-138.83	474.535	154.155	-186.268	499.073	155.97	-184.844	517.869	149.913	-179.133	536.641	143.26	-170.893	463.842	140.42	-107.257	487.476	160.614	-149.019	524.719	152.105	-150.393	502.838	162.154	-87.354	537.512	154.072	-103.195	620.552	4.289	107.15	673.827	49.584	81.846
5	0.02667	401.21	128.817	-184.941	464.052	141.73	-277.691	487.556	143.656	-287.708	519.054	146.814	-274.454	543.989	144.781	-248.672	463.912	144.75	-261.149	489.257	146.049	-267.559	517.526	149.065	-256.388	542.393	143.436	-230.631	467.279	149.588	-231.394	490.431	149.63	-235.641	518.125	150.606	-224.719	543.981	142.766	-208.725	414.101	132.011	-168.12	431.863	134.011	-138.773	474.619	154.173	-186.203	499.078	155.987	-184.932	517.902	149.832	-179.012	536.677	143.292	-170.919	463.936	140.336	-107.182	487.481	160.651	-149.062	524.724	152.033	-150.302	502.829	162.098	-87.447	537.574	154.111	-103.217	620.527	4.459	107.263	673.821	49.618	81.925
6	0.03333	401.289	128.942	-184.917	464.136	141.85	-277.715	487.635	143.742	-287.696	519.128	146.925	-274.462	544.061	144.872	-248.63	463.997	144.864	-261.142	489.345	146.159	-267.569	517.578	149.119	-256.358	542.496	143.572	-230.649	467.357	149.697	-231.37	490.502	149.742	-235.654	518.188	150.649	-224.697	544.052	142.839	-208.723	414.174	132.135	-168.12	431.927	134.097	-138.792	474.689	154.211	-186.177	499.127	156.008	-184.916	517.961	149.849	-178.978	536.728	143.314	-170.902	464.007	140.429	-107.206	487.524	160.658	-149.035	524.79	152.044	-150.273	502.873	162.099	-87.431	537.619	154.116	-103.208	620.586	4.418	107.254	673.854	49.622	81.968
7	0.04	401.351	128.988	-184.919	464.204	141.931	-277.706	487.694	143.802	-287.681	519.199	146.997	-274.454	544.145	144.949	-248.604	464.073	144.94	-261.137	489.42	146.223	-267.571	517.656	149.18	-256.345	542.574	143.63	-230.635	467.412	149.744	-231.352	490.566	149.795	-235.65	518.251	150.689	-224.688	544.115	142.887	-208.693	414.225	132.176	-168.122	431.987	134.131	-138.788	474.758	154.253	-186.157	499.193	156.032	-184.896	518.022	149.872	-178.957	536.78	143.334	-170.891	464.077	140.444	-107.195	487.586	160.69	-149.02	524.848	152.055	-150.266	502.929	162.103	-87.412	537.673	154.12	-103.198	620.64	4.409	107.272	673.89	49.636	81.983
8	0.04667	401.444	129.027	-184.926	464.288	141.99	-277.7	487.762	143.837	-287.663	519.274	147.063	-274.444	544.225	145.021	-248.594	464.137	144.995	-261.128	489.492	146.263	-267.556	517.725	149.23	-256.327	542.641	143.674	-230.613	467.481	149.8	-231.343	490.626	149.829	-235.639	518.322	150.726	-224.671	544.179	142.924	-208.677	414.294	132.208	-168.128	432.062	134.16	-138.788	474.824	154.272	-186.149	499.262	156.055	-184.902	518.097	149.894	-178.951	536.837	143.355	-170.876	464.133	140.457	-107.196	487.645	160.702	-149.013	524.908	152.075	-150.255	503.004	162.12	-87.41	537.746	154.147	-103.173	620.697	4.406	107.282	673.931	49.639	82.01
9	0.05333	401.535	129.088	-184.946	464.389	142.037	-277.704	487.846	143.863	-287.655	519.348	147.124	-274.439	544.315	145.066	-248.58	464.229	145.029	-261.131	489.567	146.284	-267.551	517.794	149.27	-256.31	542.721	143.711	-230.599	467.566	149.822	-231.34	490.713	149.851	-235.637	518.393	150.771	-224.668	544.257	142.954	-208.662	414.367	132.237	-168.136	432.131	134.174	-138.792	474.904	154.29	-186.141	499.333	156.081	-184.901	518.17	149.909	-178.942	536.907	143.375	-170.873	464.196	140.469	-107.192	487.705	160.718	-149.01	524.984	152.095	-150.252	503.069	162.13	-87.396	537.813	154.167	-103.161	620.751	4.404	107.29	673.972	49.647	82.038
10	0.06	401.613	129.114	-184.951	464.49	142.06	-277.699	487.934	143.874	-287.657	519.433	147.17	-274.428	544.416	145.124	-248.564	464.343	145.073	-261.146	489.654	146.303	-267.548	517.887	149.324	-256.299	542.83	143.757	-230.599	467.662	149.856	-231.355	490.793	149.862	-235.64	518.485	150.808	-224.676	544.359	142.991	-208.654	414.45	132.255	-168.145	432.219	134.204	-138.811	474.985	154.303	-186.144	499.419	156.107	-184.916	518.255	149.93	-178.935	536.982	143.403	-170.868	464.274	140.478	-107.193	487.782	160.736	-149.016	525.056	152.115	-150.253	503.143	162.147	-87.392	537.891	154.189	-103.156	620.816	4.397	107.3	674.019	49.647	82.049
