Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	392.164	175.337	-232.558	436.858	173.819	-344.855	465.8	177.334	-359.539	489.115	177.771	-354.913	528.406	165.424	-335.2	440.625	181.469	-327.821	469.997	179.615	-343.332	494.781	181.008	-335.332	530.842	169.883	-318.84	449.005	193.946	-302.783	475.877	189.766	-314.015	503.371	190.667	-307.505	534.92	177.296	-295.733	410.078	170.229	-225.701	432.461	171.367	-204.301	466.694	202.232	-255.987	491.331	199.121	-257.612	506.196	191.379	-257.731	528.675	182.782	-253.703	467.585	178.552	-179.414	491.705	198.323	-208.488	526.928	185.983	-218.853	504.244	189.842	-156.908	543.813	183.401	-177.792	648.994	36.747	36.594	699.523	86.237	20.661
2	0.00667	392.298	175.078	-232.614	436.982	173.585	-344.879	465.936	177.082	-359.55	489.334	177.492	-354.824	528.545	165.177	-335.192	440.751	181.22	-327.847	470.087	179.575	-343.781	494.951	180.757	-335.345	530.964	169.647	-318.804	449.141	193.694	-302.786	475.981	189.519	-314.019	503.539	190.4	-307.526	535.04	177.077	-295.715	410.161	169.964	-225.714	432.569	171.131	-204.333	466.79	202.026	-256.011	491.425	198.881	-257.614	506.306	191.136	-257.726	528.781	182.602	-253.703	467.673	178.371	-179.443	491.806	198.139	-208.506	527.031	185.776	-218.858	504.329	189.702	-156.921	543.928	183.219	-177.782	649.06	36.661	36.679	699.593	86.139	20.727
3	0.01333	392.415	174.833	-232.655	437.121	173.328	-344.902	466.055	176.823	-359.576	489.528	177.228	-354.841	528.694	164.93	-335.171	440.904	180.965	-327.878	470.214	179.325	-343.818	495.145	180.505	-335.37	531.091	169.388	-318.815	449.267	193.478	-302.821	476.088	189.275	-314.046	503.706	190.182	-307.534	535.164	176.857	-295.73	410.29	169.69	-225.737	432.669	170.937	-204.354	466.915	201.813	-256.036	491.542	198.674	-257.616	506.405	190.929	-257.725	528.907	182.398	-253.706	467.753	178.171	-179.447	491.908	197.938	-208.531	527.13	185.624	-218.881	504.427	189.513	-156.932	544.034	183.065	-177.79	649.118	36.575	36.753	699.654	86.05	20.804
4	0.02	392.776	174.5	-233.223	437.251	173.062	-344.923	466.191	176.177	-359.889	489.735	176.816	-355.233	528.803	164.703	-335.238	441.037	180.716	-327.926	470.096	178.566	-343.54	495.305	180.16	-335.395	531.234	169.173	-318.811	449.324	193.086	-302.617	476.258	189.03	-314.013	503.668	189.931	-307.386	535.282	176.632	-295.758	410.398	169.473	-225.793	432.79	170.711	-204.379	466.903	201.314	-255.722	492.028	198.309	-257.933	506.513	190.667	-257.77	529.022	182.179	-253.706	467.88	178.013	-179.44	492.072	197.732	-208.376	527.252	185.371	-218.902	504.553	189.368	-156.899	544.163	182.874	-177.803	649.166	36.475	36.827	699.71	85.957	20.865
5	0.02667	392.839	174.193	-233.318	437.373	172.841	-344.995	466.354	175.95	-359.949	489.944	176.55	-355.289	528.96	164.469	-335.284	441.136	180.499	-327.997	470.256	178.342	-343.604	495.503	179.93	-335.433	531.382	168.966	-318.852	449.458	192.876	-302.694	476.395	188.866	-314.099	503.904	189.764	-307.456	535.416	176.439	-295.784	410.487	169.218	-225.869	432.902	170.464	-204.472	467.006	201.145	-255.858	492.135	198.101	-258.021	506.623	190.466	-257.851	529.142	182.007	-253.762	468.01	177.789	-179.549	492.203	197.605	-208.469	527.343	185.193	-218.934	504.651	189.221	-156.968	544.325	182.774	-177.867	649.737	36.785	36.643	699.787	85.851	20.897
6	0.03333	393.044	174.035	-233.341	437.529	172.564	-344.994	466.511	175.708	-359.955	490.142	176.334	-355.362	529.11	164.234	-335.301	441.282	180.224	-327.993	470.389	178.101	-343.614	495.689	179.709	-335.48	531.511	168.769	-318.872	449.594	192.666	-302.735	476.588	188.563	-314.052	504.08	189.492	-307.471	535.556	176.186	-295.781	410.679	169.038	-225.911	433.057	170.291	-204.467	467.116	200.95	-255.904	492.257	197.931	-258.071	506.74	190.27	-257.897	529.259	181.797	-253.791	468.155	177.662	-179.492	492.32	197.405	-208.513	527.461	185.004	-218.947	504.781	189.078	-156.957	544.411	182.516	-177.826	649.715	36.317	36.937	699.841	85.747	20.949
7	0.04	393.17	173.854	-233.403	437.667	172.35	-345.045	466.659	175.473	-359.989	490.361	176.092	-355.371	529.234	164.049	-335.32	441.413	180.019	-328.025	470.507	177.862	-343.59	495.878	179.457	-335.499	531.654	168.553	-318.899	449.724	192.431	-302.754	476.739	188.344	-314.101	504.235	189.279	-307.499	535.665	175.999	-295.791	410.819	168.868	-225.969	433.181	170.135	-204.524	467.237	200.77	-255.952	492.413	197.738	-258.119	506.864	190.087	-257.932	529.387	181.612	-253.817	468.253	177.514	-179.535	492.438	197.231	-208.556	527.572	184.803	-218.986	504.887	188.916	-156.979	544.525	182.339	-177.858	649.797	36.217	36.991	699.894	85.65	21.014
8	0.04667	393.294	173.684	-233.456	437.782	172.172	-345.066	466.798	175.266	-360.028	490.519	175.874	-355.403	529.369	163.84	-335.342	441.543	179.785	-328.083	470.678	177.625	-343.645	496.054	179.229	-335.54	531.784	168.372	-318.931	449.871	192.262	-302.815	476.873	188.153	-314.137	504.382	189.053	-307.534	535.785	175.801	-295.834	410.942	168.714	-226.021	433.301	169.987	-204.569	467.37	200.588	-256.016	492.545	197.564	-258.165	506.996	189.914	-257.974	529.511	181.424	-253.843	468.385	177.348	-179.575	492.555	197.096	-208.595	527.672	184.659	-219.011	505.008	188.785	-157.007	544.629	182.164	-177.867	649.819	36.12	37.075	699.938	85.546	21.073
9	0.05333	393.414	173.53	-233.517	437.931	171.977	-345.122	466.943	175.069	-360.077	490.649	175.644	-355.44	529.512	163.635	-335.366	441.674	179.606	-328.126	470.827	177.443	-343.691	496.191	179.034	-335.576	531.929	168.193	-318.96	449.993	192.069	-302.852	477.019	187.964	-314.191	504.518	188.887	-307.578	535.915	175.621	-295.859	411.065	168.543	-226.101	433.426	169.84	-204.623	467.498	200.425	-256.074	492.678	197.406	-258.23	507.128	189.744	-258.019	529.637	181.246	-253.883	468.499	177.204	-179.606	492.68	196.927	-208.637	527.78	184.502	-219.054	505.108	188.648	-157.044	544.745	182.018	-177.888	649.849	36.041	37.14	699.979	85.447	21.131
10	0.06	393.529	173.373	-233.558	438.06	171.798	-345.172	467.076	174.88	-360.132	490.784	175.44	-355.5	529.659	163.448	-335.389	441.815	179.44	-328.178	471.006	177.264	-343.778	496.334	178.849	-335.62	532.079	167.964	-318.989	450.123	191.9	-302.9	477.153	187.783	-314.238	504.693	188.691	-307.628	536.061	175.434	-295.898	411.173	168.407	-226.149	433.561	169.703	-204.687	467.627	200.274	-256.124	492.814	197.235	-258.283	507.265	189.584	-258.062	529.743	181.075	-253.92	468.593	177.085	-179.654	492.78	196.777	-208.692	527.91	184.31	-219.096	505.215	188.511	-157.088	544.858	181.863	-177.918	649.88	35.952	37.201	700.029	85.353	21.185
