Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	428.48	131.747	-223.804	461.608	144.527	-282.145	488.539	148.1	-295.696	503.731	147.349	-290.737	529.018	140.845	-266.176	465.473	149.517	-267.465	489.779	151.331	-279.53	507.017	147.639	-274.416	533.408	138.48	-249.89	466.284	160.055	-249.038	493.023	161.325	-252.645	510.959	153.697	-246.167	534.118	139.775	-233.138	434.61	131.195	-206.239	442.94	129.18	-177.162	474.248	166.481	-203.919	498.168	165.443	-205.992	512.523	152.701	-204.3	527.386	143.565	-201.422	464.642	126.566	-141.977	490.144	158.662	-172.316	526.593	142.992	-177.744	497.452	149.498	-114.459	540.09	137.646	-130.243	599.972	66.251	111.351	633.373	113.768	87.33
2	0.00667	428.536	131.688	-223.796	461.651	144.46	-282.131	488.578	148.013	-295.68	503.769	147.261	-290.725	529.035	140.786	-266.172	465.528	149.445	-267.454	489.826	151.271	-279.527	507.056	147.563	-274.413	533.426	138.401	-249.887	466.341	159.994	-249.027	493.07	161.255	-252.637	511.013	153.631	-246.156	534.144	139.717	-233.14	434.657	131.142	-206.233	442.995	129.123	-177.154	474.302	166.422	-203.914	498.215	165.383	-205.984	512.572	152.636	-204.287	527.422	143.506	-201.41	464.693	126.514	-141.972	490.196	158.597	-172.305	526.642	142.925	-177.728	497.501	149.452	-114.446	540.136	137.586	-130.224	599.976	66.175	111.415	633.405	113.712	87.35
3	0.01333	428.614	131.618	-223.783	461.698	144.393	-282.117	488.629	147.931	-295.667	503.819	147.187	-290.715	529.057	140.716	-266.164	465.586	149.377	-267.441	489.885	151.192	-279.519	507.105	147.48	-274.406	533.465	138.34	-249.887	466.394	159.929	-249.017	493.119	161.176	-252.637	511.071	153.557	-246.149	534.19	139.639	-233.138	434.711	131.075	-206.221	443.045	129.056	-177.137	474.353	166.359	-203.896	498.272	165.322	-205.976	512.623	152.572	-204.284	527.466	143.439	-201.389	464.751	126.459	-141.957	490.254	158.528	-172.295	526.695	142.856	-177.718	497.559	149.393	-114.435	540.201	137.524	-130.196	599.992	66.134	111.446	633.434	113.663	87.369
4	0.02	428.403	131.652	-224.133	461.755	144.31	-282.104	488.724	147.778	-295.856	503.935	146.825	-290.922	529.088	140.644	-266.164	465.595	149.311	-267.467	489.898	151.116	-279.554	507.253	147.513	-274.346	533.503	138.267	-249.878	466.538	159.828	-248.873	493.232	160.974	-252.213	511.114	153.503	-246.16	534.233	139.55	-233.116	434.774	131.013	-206.215	442.951	128.958	-177.157	474.723	166.369	-204.006	498.529	165.378	-205.704	512.564	152.358	-204.372	527.529	143.361	-201.386	464.802	126.382	-141.945	490.372	158.502	-172.185	526.754	142.785	-177.693	497.658	149.334	-114.305	540.255	137.44	-130.177	600.04	66.062	111.474	633.458	113.606	87.41
5	0.02667	428.453	131.583	-224.153	461.765	144.187	-282.157	488.776	147.696	-295.892	503.966	146.701	-290.908	529.111	140.568	-266.181	465.711	149.239	-267.484	489.992	151.018	-279.607	507.344	147.475	-274.371	533.527	138.2	-249.877	466.597	159.754	-248.904	493.306	160.878	-252.219	511.177	153.411	-246.192	534.278	139.474	-233.141	434.83	130.954	-206.23	443	128.889	-177.159	474.775	166.317	-204.031	498.595	165.324	-205.756	512.627	152.271	-204.378	527.575	143.277	-201.377	464.895	126.313	-141.966	490.417	158.414	-172.221	526.778	142.69	-177.689	497.723	149.271	-114.341	540.309	137.369	-130.161	599.723	66.201	111.584	633.445	113.555	87.442
6	0.03333	428.591	131.536	-224.141	461.865	144.131	-282.123	488.885	147.596	-295.834	504.06	146.633	-290.934	529.147	140.493	-266.17	465.805	149.114	-267.421	490.06	150.917	-279.592	507.39	147.328	-274.333	533.585	138.142	-249.911	466.684	159.693	-248.928	493.383	160.809	-252.228	511.247	153.303	-246.204	534.322	139.395	-233.138	434.949	130.879	-206.21	443.154	128.812	-177.148	474.846	166.252	-204.046	498.657	165.258	-205.751	512.677	152.198	-204.366	527.638	143.193	-201.371	465.022	126.236	-141.911	490.502	158.388	-172.244	526.833	142.611	-177.684	497.808	149.229	-114.364	540.373	137.299	-130.171	600.099	65.937	111.529	633.46	113.504	87.477
7	0.04	428.653	131.476	-224.142	461.94	144.031	-282.123	488.972	147.498	-295.838	504.137	146.539	-290.936	529.194	140.423	-266.167	465.873	149.036	-267.41	490.134	150.825	-279.601	507.455	147.235	-274.329	533.628	138.069	-249.918	466.752	159.61	-248.936	493.46	160.728	-252.216	511.303	153.227	-246.201	534.381	139.315	-233.126	435.019	130.807	-206.207	443.203	128.755	-177.139	474.92	166.166	-204.046	498.719	165.194	-205.761	512.73	152.093	-204.352	527.693	143.108	-201.353	465.072	126.19	-141.901	490.572	158.334	-172.251	526.892	142.545	-177.685	497.869	149.173	-114.364	540.416	137.203	-130.13	600.137	65.882	111.548	633.481	113.451	87.515
8	0.04667	428.724	131.416	-224.155	462.031	143.946	-282.12	489.062	147.382	-295.836	504.212	146.445	-290.934	529.244	140.338	-266.156	465.945	148.94	-267.397	490.211	150.729	-279.59	507.531	147.126	-274.315	533.687	137.975	-249.914	466.827	159.531	-248.946	493.54	160.631	-252.215	511.361	153.15	-246.2	534.435	139.239	-233.117	435.085	130.743	-206.209	443.276	128.693	-177.141	474.99	166.107	-204.055	498.79	165.117	-205.76	512.81	152.017	-204.351	527.76	143.023	-201.335	465.125	126.136	-141.893	490.64	158.278	-172.256	526.94	142.449	-177.659	497.932	149.121	-114.364	540.468	137.147	-130.122	600.155	65.836	111.571	633.505	113.399	87.552
9	0.05333	428.787	131.36	-224.162	462.111	143.868	-282.115	489.133	147.284	-295.836	504.286	146.361	-290.929	529.304	140.259	-266.147	466.026	148.843	-267.402	490.287	150.643	-279.577	507.666	146.993	-274.285	533.752	137.899	-249.9	466.898	159.447	-248.948	493.591	160.53	-252.249	511.421	153.073	-246.189	534.511	139.145	-233.09	435.149	130.674	-206.209	443.348	128.627	-177.143	475.061	166.038	-204.049	498.852	165.034	-205.776	512.873	151.956	-204.344	527.812	142.965	-201.337	465.172	126.086	-141.889	490.698	158.185	-172.241	526.994	142.376	-177.644	497.979	149.072	-114.36	540.515	137.09	-130.115	600.181	65.793	111.602	633.517	113.345	87.585
10	0.06	428.868	131.279	-224.15	462.201	143.782	-282.115	489.202	147.193	-295.819	504.365	146.271	-290.918	529.378	140.181	-266.097	466.112	148.772	-267.402	490.363	150.538	-279.573	507.732	146.9	-274.274	533.818	137.819	-249.887	466.967	159.371	-248.951	493.658	160.443	-252.269	511.543	152.995	-246.155	534.57	139.057	-233.075	435.215	130.61	-206.211	443.401	128.558	-177.147	475.125	165.965	-204.045	498.916	164.963	-205.771	512.929	151.87	-204.324	527.878	142.873	-201.325	465.245	126.019	-141.877	490.768	158.11	-172.244	527.052	142.314	-177.655	498.035	149.018	-114.351	540.561	137.033	-130.104	600.19	65.75	111.629	633.535	113.286	87.621
