Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	425.757	103.536	-237.929	463.572	113.815	-305.003	480.968	116.013	-310.388	515.956	118.003	-297.153	544.985	118.736	-266.452	466.306	117.823	-287.717	484.457	115.807	-294.511	515.883	117.857	-281.022	543.011	119.807	-249.987	467.654	123.918	-261.543	488.582	122.451	-262.891	515.7	126.123	-250.137	542.618	122.58	-229.24	432.862	106.826	-217.555	443.147	111.095	-185.845	474.484	131.933	-218.299	497.758	134.629	-214.548	517.089	125.788	-207.212	531.543	117.836	-196.153	455.184	117.313	-155.908	486.513	137.397	-170.647	523.376	125.376	-169.935	479.962	138.433	-113.038	530.286	128.248	-121.009	551.504	36.421	135.277	610.523	79.802	106.181
2	0.00667	425.592	103.258	-237.924	463.421	113.492	-304.987	480.799	115.673	-310.354	515.798	117.638	-297.136	544.854	118.43	-266.441	466.156	117.49	-287.684	484.323	115.474	-294.476	515.72	117.522	-281.005	542.945	119.516	-249.623	467.506	123.642	-261.519	488.449	122.142	-262.874	515.534	125.781	-250.144	542.502	122.246	-229.219	432.751	106.557	-217.503	443.029	110.833	-185.799	474.355	131.659	-218.267	497.641	134.346	-214.549	516.953	125.515	-207.188	531.438	117.569	-196.162	455.072	117.082	-155.887	486.397	137.125	-170.617	523.265	125.08	-169.946	479.871	138.187	-113.013	530.215	127.964	-121.011	551.463	36.24	135.3	610.519	79.571	106.175
3	0.01333	425.432	103.021	-237.859	463.251	113.131	-304.951	480.647	115.359	-310.354	515.622	117.295	-297.14	544.717	118.091	-266.46	465.992	117.17	-287.673	484.163	115.159	-294.472	515.555	117.187	-281.012	542.732	119.142	-249.963	467.346	123.308	-261.502	488.276	121.822	-262.858	515.416	125.509	-250.144	542.387	121.825	-228.862	432.572	106.321	-217.464	442.905	110.591	-185.775	474.211	131.379	-218.244	497.521	134.008	-214.213	516.884	125.412	-207.338	531.311	117.247	-196.159	454.968	116.813	-155.852	486.285	136.843	-170.613	523.135	124.783	-169.943	479.776	137.932	-112.993	530.109	127.656	-121.006	551.437	36.015	135.339	610.504	79.347	106.147
4	0.02	425.371	102.789	-237.352	463.147	112.785	-305.008	480.446	115.028	-310.35	515.449	116.961	-297.162	544.57	117.737	-266.485	465.775	116.678	-287.478	483.979	114.847	-294.472	515.798	117.611	-281.162	542.74	118.857	-249.875	467.376	123.091	-261.305	488.223	121.726	-262.751	515.047	125.008	-250.321	542.292	121.558	-229.136	432.399	106.06	-217.439	442.755	110.341	-185.766	474.067	131.101	-218.271	497.235	133.78	-214.201	516.642	125.108	-207.038	531.154	116.92	-196.158	454.837	116.557	-155.843	486.237	136.624	-170.572	523	124.449	-169.953	479.762	137.714	-112.926	530.004	127.359	-121.038	551.392	35.803	135.323	610.53	79.148	106.304
5	0.02667	425.101	102.437	-237.368	462.843	112.422	-305.028	480.205	114.712	-310.409	515.235	116.591	-297.246	544.343	117.354	-266.557	465.529	116.315	-287.51	483.756	114.533	-294.532	515.569	117.221	-281.25	542.498	118.468	-249.948	467.15	122.74	-261.342	487.995	121.406	-262.8	514.847	124.681	-250.375	542.109	121.199	-229.227	432.157	105.771	-217.445	442.55	110.051	-185.793	473.881	130.811	-218.325	497.057	133.452	-214.261	516.453	124.804	-207.119	530.969	116.593	-196.236	454.639	116.259	-155.901	486.061	136.285	-170.621	522.828	124.129	-170.024	479.624	137.431	-112.982	529.88	127.066	-121.15	551.487	35.67	135.373	610.277	78.82	106.598
6	0.03333	424.953	102.188	-237.357	462.691	112.112	-305.04	479.986	114.404	-310.441	515.037	116.226	-297.273	544.139	116.959	-266.65	465.346	116.049	-287.508	483.556	114.193	-294.549	515.395	116.881	-281.296	542.339	118.103	-249.96	466.998	122.45	-261.346	487.841	121.097	-262.814	514.678	124.345	-250.446	541.869	120.859	-229.359	431.977	105.533	-217.444	442.38	109.762	-185.778	473.734	130.508	-218.334	496.915	133.135	-214.256	516.364	124.563	-207.216	530.818	116.267	-196.327	454.513	115.982	-155.895	485.899	136.009	-170.659	522.662	123.804	-170.096	479.496	137.11	-113.024	529.756	126.751	-121.247	551.417	35.476	135.321	610.205	78.56	106.589
7	0.04	424.766	101.87	-237.369	462.438	111.787	-305.067	479.751	114.06	-310.497	514.839	115.893	-297.345	543.929	116.602	-266.73	465.123	115.7	-287.553	483.312	113.901	-294.609	515.179	116.541	-281.358	542.123	117.722	-250.053	466.794	122.169	-261.396	487.654	120.801	-262.864	514.454	123.975	-250.505	541.728	120.454	-229.384	431.777	105.221	-217.472	442.194	109.481	-185.826	473.543	130.162	-218.372	496.762	132.819	-214.352	516.131	124.122	-207.242	530.616	115.942	-196.403	454.345	115.679	-155.927	485.75	135.693	-170.74	522.501	123.479	-170.17	479.365	136.854	-113.106	529.651	126.479	-121.315	551.354	35.236	135.25	610.151	78.289	106.523
8	0.04667	424.54	101.546	-237.412	462.201	111.461	-305.126	479.5	113.744	-310.553	514.579	115.519	-297.428	543.695	116.213	-266.85	464.909	115.418	-287.626	483.109	113.585	-294.685	514.923	116.157	-281.433	541.901	117.351	-250.148	466.595	121.834	-261.469	487.422	120.444	-262.932	514.257	123.664	-250.594	541.526	120.13	-229.507	431.568	104.906	-217.517	442.025	109.196	-185.882	473.37	129.881	-218.452	496.56	132.51	-214.42	515.964	123.824	-207.354	530.457	115.578	-196.475	454.19	115.391	-155.991	485.594	135.384	-170.8	522.336	123.131	-170.255	479.243	136.555	-113.185	529.511	126.115	-121.406	551.258	34.996	135.164	610.085	77.97	106.418
9	0.05333	424.305	101.245	-237.481	461.956	111.191	-305.191	479.262	113.424	-310.645	514.345	115.171	-297.529	543.453	115.839	-266.969	464.654	115.102	-287.695	482.854	113.222	-294.752	514.714	115.838	-281.544	541.668	116.982	-250.275	466.37	121.531	-261.553	487.226	120.154	-263.02	514.041	123.301	-250.702	541.33	119.759	-229.611	431.382	104.62	-217.585	441.844	108.869	-185.934	473.194	129.569	-218.538	496.371	132.157	-214.524	515.783	123.436	-207.44	530.258	115.227	-196.595	454.024	115.086	-156.064	485.438	135.074	-170.9	522.194	122.79	-170.34	479.099	136.26	-113.268	529.344	125.783	-121.53	551.163	34.776	135.041	610.025	77.688	106.293
10	0.06	424.115	100.922	-237.543	461.707	110.882	-305.288	479.042	113.08	-310.747	514.114	114.785	-297.644	543.222	115.452	-267.114	464.426	114.809	-287.801	482.64	112.94	-294.87	514.473	115.446	-281.667	541.458	116.624	-250.426	466.18	121.256	-261.662	487.008	119.805	-263.127	513.834	122.996	-250.831	541.137	119.442	-229.763	431.134	104.333	-217.657	441.68	108.586	-186.024	472.996	129.24	-218.645	496.18	131.872	-214.639	515.586	123.128	-207.572	530.086	114.932	-196.743	453.849	114.787	-156.166	485.282	134.78	-171.005	522.044	122.489	-170.481	478.96	135.962	-113.389	529.208	125.444	-121.649	551.102	34.551	134.935	609.959	77.404	106.137
