Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	405.397	181.88	-216.841	441.504	151.892	-324.683	463.925	134.311	-339.418	481.38	117.92	-332.735	506.229	103.94	-312.711	450.422	159.967	-309.769	470.549	138.223	-323.92	491.56	123.923	-315.454	515.196	109.787	-299.517	465.742	171.238	-287.07	484.446	150.613	-297.782	508.273	136.23	-292.572	528.374	118.666	-280.358	424.925	178.898	-202.021	452.789	174.188	-180.738	489.392	176.739	-242.92	510.32	162.854	-245.891	519.111	149.161	-244.486	536.613	133.254	-240.04	491.176	169.601	-163.737	515.442	171.427	-197.46	540.921	143.577	-205.877	528.39	171.861	-147.146	560.572	146.668	-164.026	643.802	42.69	82.557	695.078	88.578	63.324
2	0.00667	405.484	181.743	-216.844	441.628	151.798	-324.687	464.027	134.199	-339.408	481.489	117.78	-332.719	506.329	103.81	-312.698	450.521	159.874	-309.77	470.657	138.123	-323.909	491.684	123.787	-315.452	515.305	109.691	-299.507	466.683	170.983	-287.876	484.559	150.506	-297.783	508.385	136.113	-292.574	528.483	118.553	-280.37	425.018	178.757	-202.025	452.877	174.08	-180.737	489.5	176.648	-242.908	510.433	162.777	-245.903	519.201	148.995	-244.445	536.737	133.17	-240.059	491.278	169.514	-163.746	515.552	171.35	-197.456	541.036	143.496	-205.875	528.495	171.776	-147.142	560.672	146.575	-164.02	643.828	42.613	82.585	695.132	88.476	63.363
3	0.01333	405.568	181.596	-216.841	441.737	151.688	-324.695	464.128	134.075	-339.403	481.63	117.598	-332.717	506.447	103.654	-312.686	450.648	159.762	-309.781	470.764	138.015	-323.91	491.813	123.634	-315.462	515.411	109.559	-299.497	466.372	170.998	-287.477	484.675	150.405	-297.792	508.527	135.98	-292.594	528.601	118.431	-280.369	425.107	178.625	-202.043	452.979	173.972	-180.748	489.633	176.578	-242.923	510.556	162.686	-245.914	519.314	148.884	-244.431	536.852	133.082	-240.057	491.375	169.422	-163.756	515.659	171.265	-197.469	541.163	143.381	-205.853	528.594	171.694	-147.144	560.783	146.484	-164.028	643.877	42.528	82.614	695.187	88.386	63.395
4	0.02	405.265	181.207	-216.48	441.93	151.381	-324.505	463.916	133.995	-338.929	481.772	117.434	-332.725	506.688	102.983	-312.698	450.504	159.208	-309.389	470.849	137.834	-323.791	491.951	123.482	-315.464	515.467	109.142	-299.157	466.195	170.854	-287.026	484.801	150.31	-297.82	508.658	135.829	-292.603	528.743	118.303	-280.37	425.236	178.477	-202.024	453.175	173.855	-180.66	489.886	176.369	-242.891	510.695	162.525	-245.88	519.512	148.81	-244.487	536.997	132.903	-240.036	491.69	169.327	-163.711	515.785	171.156	-197.47	541.283	143.24	-205.897	528.731	171.565	-147.068	561.052	146.425	-164.084	643.937	42.436	82.642	695.243	88.273	63.431
5	0.02667	405.356	181.031	-216.511	442.063	151.242	-324.516	464.038	133.822	-338.939	481.906	117.234	-332.713	506.833	102.818	-312.703	450.642	159.07	-309.395	470.994	137.656	-323.796	492.104	123.278	-315.461	515.62	108.961	-299.163	466.362	170.726	-287.053	484.94	150.152	-297.829	508.817	135.678	-292.646	528.873	118.144	-280.389	425.342	178.294	-202.055	453.252	173.706	-180.686	490.03	176.246	-242.924	510.827	162.412	-245.886	519.668	148.7	-244.513	537.181	132.809	-240.057	491.797	169.187	-163.73	515.856	171.077	-197.504	541.418	143.112	-205.916	528.851	171.439	-147.08	561.21	146.324	-164.109	643.49	42.759	82.705	695.305	88.154	63.451
6	0.03333	405.513	180.895	-216.56	442.227	151.038	-324.559	464.16	133.645	-338.928	482.042	117.027	-332.734	506.978	102.652	-312.723	450.796	158.939	-309.449	471.089	137.457	-323.792	492.243	123.071	-315.468	515.765	108.824	-299.169	466.48	170.559	-287.057	485.087	149.989	-297.883	508.988	135.483	-292.656	529.034	118.043	-280.426	425.472	178.161	-202.084	453.488	173.619	-180.833	490.168	176.114	-242.951	511.007	162.298	-245.955	519.763	148.514	-244.504	537.255	132.594	-240.049	491.964	169.112	-163.793	516.115	170.997	-197.647	541.557	142.997	-205.943	529.024	171.343	-147.115	561.293	146.215	-164.078	644.552	42.648	82.37	695.357	88.048	63.479
7	0.04	405.615	180.761	-216.615	442.393	150.873	-324.585	464.313	133.434	-338.937	482.216	116.818	-332.746	507.121	102.475	-312.743	450.936	158.757	-309.477	471.23	137.269	-323.819	492.398	122.897	-315.483	515.886	108.663	-299.171	466.638	170.419	-287.104	485.246	149.825	-297.91	509.137	135.287	-292.673	529.173	117.869	-280.443	425.612	178.037	-202.123	453.613	173.497	-180.878	490.322	175.987	-242.963	511.166	162.169	-246	519.89	148.378	-244.531	537.398	132.434	-240.05	492.096	168.997	-163.829	516.25	170.887	-197.69	541.705	142.886	-205.982	529.162	171.248	-147.139	561.382	146.059	-164.052	644.635	42.479	82.374	695.408	87.957	63.506
8	0.04667	405.776	180.624	-216.681	442.552	150.701	-324.619	464.469	133.226	-338.954	482.388	116.611	-332.754	507.254	102.307	-312.736	451.083	158.592	-309.514	471.398	137.066	-323.848	492.569	122.673	-315.506	516.025	108.473	-299.178	466.793	170.269	-287.143	485.403	149.663	-297.943	509.289	135.105	-292.701	529.304	117.695	-280.445	425.795	177.923	-202.118	453.756	173.382	-180.936	490.477	175.88	-243.028	511.332	162.051	-246.066	520.041	148.215	-244.557	537.545	132.301	-240.068	492.224	168.878	-163.871	516.434	170.704	-197.575	541.855	142.721	-205.998	529.291	171.159	-147.165	561.521	145.959	-164.076	644.534	41.838	82.587	695.463	87.867	63.547
9	0.05333	405.929	180.487	-216.75	442.725	150.522	-324.666	464.61	133.029	-338.983	482.577	116.349	-332.779	507.408	102.082	-312.745	451.269	158.424	-309.55	471.546	136.887	-323.875	492.749	122.486	-315.533	516.182	108.287	-299.189	466.968	170.102	-287.2	485.549	149.502	-297.978	509.48	134.906	-292.735	529.465	117.522	-280.462	425.935	177.799	-202.19	453.897	173.275	-181.008	490.64	175.746	-243.083	511.514	161.91	-246.103	520.211	148.056	-244.591	537.697	132.172	-240.096	492.355	168.776	-163.913	516.589	170.586	-197.607	541.998	142.603	-206.021	529.431	171.047	-147.203	561.662	145.823	-164.111	644.553	41.751	82.637	695.506	87.76	63.59
10	0.06	406.09	180.341	-216.832	442.921	150.326	-324.716	464.799	132.82	-339.012	482.758	116.142	-332.797	507.556	101.89	-312.746	451.442	158.219	-309.597	471.71	136.674	-323.892	492.955	122.232	-315.548	516.344	108.076	-299.202	467.149	169.935	-287.273	485.718	149.305	-298.021	509.679	134.714	-292.77	529.624	117.315	-280.476	426.097	177.653	-202.264	454.022	173.159	-181.079	490.799	175.624	-243.145	511.66	161.762	-246.144	520.39	147.955	-244.646	537.872	132.002	-240.129	492.51	168.676	-163.958	516.761	170.443	-197.635	542.158	142.495	-206.055	529.577	170.923	-147.247	561.809	145.721	-164.132	644.596	41.659	82.675	695.561	87.664	63.629
