Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	426.789	105.585	-235.523	470.413	110.452	-294.809	494.367	112.864	-307.807	510.411	110.19	-302.717	531.61	105.618	-277.171	473.621	119.572	-281.782	495.732	120.124	-292.902	513.833	115.444	-287.567	536.342	108.079	-260.919	473.191	134.482	-265.963	497.884	135.309	-267.914	516.794	127.256	-260.875	537.209	113.825	-245.053	434.146	107.793	-218.253	443.671	110.271	-189.778	477.438	148.055	-220.966	501.623	147.352	-221.929	515.73	134.823	-218.383	530.621	125.833	-213.834	465.437	113.537	-154.957	491.486	143.554	-187.405	528.615	128.015	-189.681	497.285	137.974	-126.343	539.7	124.845	-140.249	583.006	48.007	103.606	622.943	89.786	79.805
2	0.00667	426.849	105.469	-235.579	470.454	110.342	-294.856	494.372	112.765	-307.853	510.396	110.101	-302.772	531.53	105.636	-277.261	473.668	119.471	-281.831	495.68	119.975	-292.743	513.754	115.199	-287.023	536.294	108.089	-261.024	473.222	134.407	-266.009	497.909	135.236	-267.98	516.803	127.17	-260.954	537.187	113.824	-245.147	434.199	107.71	-218.311	443.719	110.194	-189.84	477.463	148.002	-221.027	501.652	147.304	-222.001	515.76	134.783	-218.454	530.64	125.804	-213.905	465.48	113.478	-155.007	491.517	143.502	-187.462	528.643	127.967	-189.739	497.324	137.925	-126.416	539.751	124.812	-140.297	583.079	48.012	103.56	622.985	89.787	79.75
3	0.01333	426.898	105.374	-235.626	470.483	110.223	-294.891	494.364	112.624	-307.886	510.381	110.008	-302.824	531.45	105.636	-277.342	473.704	119.342	-281.879	495.689	119.851	-292.781	513.74	115.107	-287.05	536.238	108.074	-261.113	473.253	134.316	-266.066	497.925	135.139	-268.036	516.804	127.083	-261.04	537.17	113.815	-245.23	434.239	107.605	-218.366	443.766	110.107	-189.89	477.488	147.927	-221.085	501.68	147.246	-222.076	515.775	134.73	-218.511	530.658	125.758	-213.974	465.526	113.413	-155.058	491.543	143.448	-187.521	528.676	127.917	-189.797	497.366	137.873	-126.473	539.798	124.778	-140.341	583.128	48.04	103.502	623.028	89.794	79.708
4	0.02	426.936	105.263	-235.673	470.504	110.106	-294.935	494.429	112.447	-308.163	510.532	110.192	-303.089	531.361	105.629	-277.423	473.621	119.248	-281.97	495.378	119.548	-292.861	513.642	115.044	-286.975	536.185	108.065	-261.189	473.361	134.142	-265.962	497.972	134.963	-267.919	516.7	127.452	-260.631	537.21	113.877	-245.398	434.294	107.482	-218.406	443.802	110.012	-189.946	477.562	147.86	-221.023	501.82	147.24	-222.313	515.671	134.536	-218.454	530.673	125.711	-214.043	465.563	113.335	-155.103	491.694	143.5	-187.544	528.706	127.857	-189.87	497.458	137.833	-126.415	539.842	124.74	-140.401	581.522	48.238	104.085	623.096	89.832	79.723
5	0.02667	426.917	105.088	-235.749	470.482	109.953	-294.986	494.377	112.323	-308.237	510.442	110.063	-303.154	531.268	105.613	-277.523	473.581	119.147	-282.01	495.327	119.39	-292.906	513.612	114.944	-287.042	536.126	108.04	-261.267	473.323	134.031	-266.005	497.965	134.842	-267.967	516.659	127.341	-260.687	537.209	113.897	-245.499	434.28	107.362	-218.463	443.789	109.911	-190.002	477.515	147.765	-221.103	501.783	147.177	-222.415	515.664	134.456	-218.507	530.631	125.643	-214.113	465.598	113.23	-155.164	491.661	143.427	-187.661	528.674	127.782	-189.991	497.433	137.755	-126.478	539.875	124.69	-140.475	580.48	48.851	103.92	623.126	89.907	79.681
6	0.03333	427.081	105.003	-235.78	470.584	109.849	-295.012	494.459	112.189	-308.257	510.499	109.971	-303.249	531.168	105.583	-277.6	473.768	118.945	-281.963	495.394	119.3	-292.991	513.592	114.827	-287.096	536.064	108.012	-261.363	473.405	133.944	-266.105	498.031	134.727	-268.066	516.702	127.29	-260.812	537.12	113.8	-245.54	434.437	107.301	-218.513	443.95	109.838	-190.034	477.59	147.722	-221.215	501.898	147.02	-222.254	515.715	134.389	-218.603	530.698	125.615	-214.22	465.67	113.21	-155.162	491.692	143.352	-187.729	528.71	127.73	-190.058	497.555	137.72	-126.609	539.921	124.622	-140.524	581.623	48.286	103.986	623.156	89.912	79.645
7	0.04	427.125	104.89	-235.817	470.601	109.73	-295.046	494.473	112.045	-308.289	510.472	109.846	-303.306	531.069	105.551	-277.687	473.803	118.809	-281.996	495.401	119.184	-293.052	513.572	114.692	-287.147	536	107.993	-261.472	473.421	133.831	-266.173	498.036	134.645	-268.127	516.698	127.195	-260.876	537.077	113.761	-245.618	434.484	107.194	-218.556	444.009	109.741	-190.077	477.614	147.635	-221.268	501.874	146.956	-222.434	515.738	134.317	-218.674	530.71	125.548	-214.288	465.71	113.128	-155.213	491.706	143.27	-187.782	528.733	127.659	-190.116	497.613	137.638	-126.665	539.956	124.552	-140.569	581.836	48.224	103.951	623.196	89.918	79.594
8	0.04667	427.161	104.781	-235.864	470.616	109.584	-295.075	494.496	111.898	-308.335	510.458	109.719	-303.36	530.977	105.499	-277.746	473.838	118.666	-282.032	495.421	119.056	-293.116	513.555	114.555	-287.211	535.948	107.961	-261.566	473.433	133.728	-266.232	498.042	134.553	-268.199	516.744	127.138	-260.989	536.993	113.658	-245.659	434.521	107.067	-218.587	444.063	109.637	-190.122	477.638	147.531	-221.327	501.894	146.868	-222.499	515.757	134.228	-218.726	530.73	125.477	-214.349	465.757	113.022	-155.258	491.736	143.177	-187.849	528.753	127.606	-190.167	497.652	137.586	-126.726	539.989	124.493	-140.626	581.988	48.141	103.901	623.229	89.909	79.561
9	0.05333	427.21	104.666	-235.915	470.646	109.452	-295.124	494.535	111.77	-308.378	510.442	109.594	-303.413	530.894	105.46	-277.83	473.853	118.545	-282.069	495.445	118.944	-293.166	513.539	114.469	-287.272	535.897	107.914	-261.655	473.448	133.603	-266.294	498.051	134.429	-268.262	516.735	127.03	-261.044	536.959	113.606	-245.746	434.56	106.921	-218.64	444.11	109.529	-190.177	477.666	147.445	-221.384	501.92	146.781	-222.56	515.77	134.14	-218.786	530.745	125.403	-214.415	465.804	112.946	-155.302	491.764	143.093	-187.905	528.78	127.523	-190.222	497.697	137.523	-126.779	540.023	124.425	-140.67	582.086	48.116	103.856	623.262	89.907	79.506
10	0.06	427.245	104.551	-235.962	470.671	109.327	-295.167	494.552	111.655	-308.426	510.44	109.479	-303.468	530.827	105.413	-277.881	473.871	118.429	-282.113	495.48	118.828	-293.209	513.523	114.374	-287.324	535.846	107.869	-261.729	473.481	133.487	-266.355	498.059	134.324	-268.339	516.736	126.94	-261.103	536.942	113.564	-245.82	434.604	106.83	-218.682	444.143	109.431	-190.229	477.683	147.369	-221.442	501.936	146.696	-222.611	515.793	134.059	-218.844	530.768	125.323	-214.472	465.849	112.868	-155.349	491.789	143.03	-187.96	528.813	127.448	-190.288	497.726	137.47	-126.837	540.061	124.36	-140.726	582.19	48.075	103.815	623.29	89.898	79.478
11	0.06667	427.284	104.457	-236.01	470.688	109.211	-295.189	494.572	111.517	-308.455	510.439	109.392	-303.52	530.762	105.382	-277.956	473.903	118.303	-282.155	495.505	118.716	-293.265	513.526	114.274	-287.376	535.814	107.832	-261.794	473.509	133.344	-266.403	498.071	134.244	-268.398	516.732	126.854	-261.149	536.922	113.511	-245.887	434.644	106.734	-218.74	444.193	109.338	-190.278	477.711	147.289	-221.5	501.95	146.629	-222.657	515.808	133.988	-218.91	530.791	125.263	-214.53	465.9	112.787	-155.395	491.811	142.945	-188.017	528.84	127.384	-190.356	497.753	137.409	-126.89	540.096	124.313	-140.789	582.26	48.047	103.78	623.313	89.873	79.435
12	0.07333	427.333	104.349	-236.05	470.726	109.085	-295.227	494.602	111.404	-308.499	510.436	109.285	-303.556	530.713	105.334	-278.014	473.946	118.185	-282.182	495.535	118.612	-293.303	513.542	114.164	-287.418	535.784	107.797	-261.848	473.537	133.247	-266.459	498.098	134.168	-268.454	516.737	126.773	-261.195	536.917	113.471	-245.973	434.696	106.638	-218.785	444.231	109.256	-190.323	477.736	147.207	-221.547	501.975	146.562	-222.699	515.817	133.932	-218.962	530.822	125.209	-214.573	465.942	112.705	-155.445	491.837	142.879	-188.063	528.874	127.319	-190.412	497.79	137.355	-126.946	540.123	124.258	-140.834	582.3	48.045	103.768	623.333	89.857	79.408
13	0.08	427.39	104.254	-236.091	470.779	108.967	-295.25	494.643	111.29	-308.53	510.449	109.167	-303.592	530.672	105.297	-278.058	473.993	118.079	-282.215	495.581	118.506	-293.341	513.557	114.053	-287.459	535.759	107.756	-261.905	473.575	133.169	-266.496	498.158	134.059	-268.477	516.752	126.682	-261.239	536.919	113.436	-246.041	434.759	106.562	-218.823	444.288	109.174	-190.362	477.771	147.137	-221.61	502.001	146.471	-222.751	515.855	133.862	-219.006	530.843	125.164	-214.628	465.991	112.629	-155.477	491.873	142.804	-188.116	528.913	127.254	-190.449	497.826	137.295	-126.997	540.163	124.209	-140.876	582.344	48.011	103.736	623.347	89.829	79.377
14	0.08667	427.444	104.173	-236.137	470.839	108.858	-295.285	494.682	111.194	-308.565	510.473	109.068	-303.638	530.642	105.251	-278.112	474.044	117.975	-282.252	495.631	118.409	-293.37	513.585	113.971	-287.498	535.739	107.722	-261.976	473.636	133.087	-266.533	498.217	133.961	-268.53	516.772	126.587	-261.282	536.924	113.405	-246.089	434.827	106.466	-218.86	444.332	109.096	-190.405	477.817	147.065	-221.669	502.045	146.406	-222.802	515.893	133.79	-219.047	530.88	125.109	-214.676	466.019	112.575	-155.535	491.917	142.729	-188.159	528.952	127.211	-190.492	497.872	137.233	-127.038	540.196	124.162	-140.91	582.406	47.966	103.705	623.37	89.812	79.358
15	0.09333	427.499	104.091	-236.176	470.902	108.774	-295.311	494.755	111.091	-308.602	510.506	108.991	-303.675	530.617	105.213	-278.161	474.111	117.883	-282.267	495.69	118.311	-293.403	513.611	113.889	-287.529	535.729	107.681	-262.013	473.692	133.007	-266.567	498.277	133.882	-268.562	516.801	126.531	-261.332	536.937	113.37	-246.131	434.884	106.403	-218.902	444.391	109.024	-190.46	477.867	147.006	-221.709	502.089	146.352	-222.844	515.948	133.728	-219.085	530.918	125.063	-214.721	466.056	112.526	-155.579	491.957	142.675	-188.194	528.985	127.177	-190.533	497.908	137.166	-127.079	540.231	124.121	-140.941	582.445	47.943	103.682	623.387	89.8	79.346
16	0.1	427.56	104.037	-236.215	470.958	108.705	-295.325	494.816	110.996	-308.627	510.527	108.923	-303.705	530.596	105.161	-278.202	474.16	117.812	-282.286	495.743	118.216	-293.426	513.633	113.821	-287.553	535.725	107.632	-262.059	473.747	132.927	-266.612	498.34	133.818	-268.587	516.855	126.46	-261.365	536.949	113.329	-246.169	434.937	106.333	-218.946	444.446	108.977	-190.489	477.919	146.956	-221.747	502.131	146.293	-222.884	515.996	133.672	-219.109	530.964	125.012	-214.758	466.099	112.488	-155.616	491.998	142.642	-188.226	529.027	127.122	-190.57	497.955	137.119	-127.108	540.272	124.074	-140.972	582.481	47.912	103.67	623.4	89.779	79.324
17	0.10667	427.622	103.979	-236.242	471.005	108.643	-295.341	494.875	110.906	-308.633	510.598	108.891	-303.731	530.584	105.123	-278.237	474.21	117.752	-282.308	495.819	118.136	-293.418	513.661	113.772	-287.582	535.737	107.595	-262.096	473.806	132.865	-266.636	498.408	133.758	-268.597	516.887	126.41	-261.392	536.959	113.292	-246.199	434.982	106.279	-218.973	444.497	108.931	-190.526	477.962	146.912	-221.78	502.178	146.255	-222.906	516.034	133.629	-219.138	531.003	124.966	-214.782	466.131	112.46	-155.648	492.036	142.612	-188.251	529.067	127.08	-190.593	497.994	137.08	-127.139	540.321	124.029	-140.994	582.508	47.887	103.658	623.423	89.767	79.309
18	0.11333	427.676	103.942	-236.274	471.067	108.597	-295.36	494.937	110.84	-308.643	510.622	108.836	-303.743	530.572	105.081	-278.249	474.271	117.687	-282.328	495.88	118.075	-293.432	513.682	113.721	-287.603	535.745	107.556	-262.134	473.854	132.814	-266.662	498.482	133.696	-268.601	516.93	126.35	-261.414	536.981	113.266	-246.234	435.03	106.244	-218.999	444.536	108.902	-190.557	477.998	146.883	-221.8	502.22	146.213	-222.926	516.088	133.579	-219.154	531.042	124.917	-214.806	466.168	112.425	-155.666	492.078	142.582	-188.268	529.096	127.04	-190.61	498.034	137.042	-127.156	540.359	123.982	-141.005	582.531	47.865	103.655	623.43	89.741	79.316
