Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	402.674	147.551	-187.572	454.815	161.864	-280.173	476.662	162.014	-291.54	512.491	159.261	-281.3	545.42	153.141	-256.493	456.192	163.638	-263.657	480.429	163.653	-271.776	512.588	161.306	-263.479	543.259	152.383	-238.799	462.204	166.862	-234.443	484.914	166.072	-239.886	515.16	162.952	-231.844	544.558	152.43	-216.976	415.759	149.552	-171.437	433.974	149.866	-142.412	474.189	170.653	-190.161	499.681	171.339	-191.253	517.658	163.345	-185.79	537.092	156.071	-178.766	466.955	153.666	-111.811	489.633	174.504	-153.698	526.634	163.918	-157.488	505.281	175.198	-94.185	540.039	167.603	-109.653	630.011	42.753	113.866	678.322	90.705	86.383
2	0.00667	401.783	147.645	-187.439	454.277	161.076	-280.169	476.097	161.207	-291.547	511.971	158.482	-281.313	544.906	152.432	-256.529	455.713	162.896	-263.614	479.882	162.876	-271.775	512.068	160.56	-263.502	542.75	151.707	-238.847	461.669	166.145	-234.445	484.44	165.302	-240.195	514.617	162.059	-232.247	544.058	151.787	-217.006	415.277	148.901	-171.372	433.488	149.287	-142.374	473.676	170.005	-190.187	499.169	170.731	-191.289	517.155	162.74	-185.801	536.607	155.475	-178.787	466.52	153.141	-111.799	489.147	173.931	-153.725	526.155	163.383	-157.536	504.828	174.739	-94.224	539.595	167.106	-109.691	627.5	43.355	113.444	678.033	90.498	86.347
3	0.01333	401.306	146.987	-187.379	453.748	160.302	-280.171	475.561	160.409	-291.554	511.457	157.733	-281.353	544.406	151.755	-256.573	455.19	162.131	-263.611	479.365	162.117	-271.811	511.558	159.841	-263.536	542.259	151.024	-238.887	461.179	165.429	-234.47	483.947	164.573	-240.236	514.125	161.381	-232.28	543.6	151.218	-217.055	414.811	148.257	-171.327	433.061	148.696	-142.325	473.198	169.352	-190.206	498.655	170.095	-191.295	516.679	162.143	-185.848	536.134	154.905	-178.838	466.091	152.626	-111.811	488.673	173.366	-153.761	525.675	162.816	-157.569	504.419	174.276	-94.249	539.167	166.641	-109.761	627.205	43.202	113.455	677.782	90.316	86.313
4	0.02	400.869	146.282	-187.316	453.243	159.527	-280.177	475.053	159.617	-291.591	510.949	156.989	-281.385	543.63	151.017	-256.715	454.705	161.383	-263.623	478.809	161.194	-271.674	510.743	158.925	-263.324	541.804	150.374	-238.919	460.644	164.76	-234.588	483.526	163.929	-240.196	513.693	160.933	-231.97	543.113	150.512	-217.069	414.375	147.594	-171.274	432.65	148.117	-142.304	472.869	168.719	-190.081	498.049	169.56	-190.717	516.224	161.525	-185.887	535.698	154.318	-178.903	465.701	152.085	-111.797	488.326	172.794	-153.786	525.103	162.685	-157.218	504.133	173.701	-94.386	538.784	166.178	-109.812	629.251	42.28	113.969	677.557	90.193	86.374
5	0.02667	400.378	145.501	-187.323	452.735	158.762	-280.238	474.535	158.814	-291.682	510.395	156.215	-281.45	543.196	150.322	-256.808	454.172	160.641	-263.724	478.275	160.424	-271.742	510.214	158.185	-263.404	541.39	149.714	-238.958	460.188	164.041	-234.696	483.023	163.217	-240.329	513.247	160.282	-232.063	542.707	149.9	-217.189	413.918	146.908	-171.283	432.249	147.479	-142.323	472.477	168.101	-190.128	497.577	168.816	-190.743	515.84	160.945	-186.023	535.304	153.746	-178.977	465.296	151.464	-111.902	487.916	172.217	-153.905	524.672	162.112	-157.279	503.772	173.249	-94.558	538.437	165.73	-109.936	629.042	42.812	113.709	677.268	90.086	86.436
6	0.03333	400.13	144.922	-187.297	452.413	157.986	-280.176	474.202	158.055	-291.6	510.07	155.5	-281.44	542.765	149.598	-256.856	453.903	159.886	-263.624	477.973	159.704	-271.704	509.885	157.508	-263.378	540.96	149.039	-239.015	459.913	163.33	-234.528	482.704	162.58	-240.274	512.833	159.612	-232.108	542.305	149.258	-217.251	413.699	146.376	-171.172	432.019	146.941	-142.262	472.095	167.463	-190.18	497.228	168.353	-190.892	515.461	160.325	-186.087	534.93	153.175	-179.074	465.13	151.072	-111.811	487.555	171.659	-153.961	524.291	161.586	-157.386	503.426	172.774	-94.568	538.101	165.228	-110.003	628.958	41.751	114.063	677.043	89.967	86.432
7	0.04	399.794	144.286	-187.251	452.054	157.259	-280.182	473.852	157.31	-291.639	509.682	154.788	-281.481	542.411	148.923	-256.933	453.528	159.178	-263.628	477.624	158.981	-271.726	509.521	156.817	-263.42	540.602	148.379	-239.074	459.571	162.672	-234.538	482.359	161.919	-240.324	512.467	158.938	-232.18	541.981	148.7	-217.343	413.394	145.776	-171.122	431.707	146.375	-142.247	471.723	166.825	-190.246	496.875	167.774	-190.932	515.13	159.756	-186.162	534.598	152.575	-179.1	464.86	150.575	-111.807	487.288	171.102	-153.946	523.978	161.028	-157.442	503.136	172.337	-94.661	537.795	164.762	-110.087	628.835	41.714	114.246	676.865	89.855	86.399
8	0.04667	399.516	143.69	-187.229	451.719	156.572	-280.227	473.507	156.596	-291.657	509.356	154.1	-281.55	542.077	148.252	-256.994	453.211	158.529	-263.677	477.295	158.304	-271.794	509.173	156.134	-263.469	540.28	147.728	-239.132	459.268	162.025	-234.565	482.059	161.27	-240.373	512.163	158.287	-232.214	541.672	148.068	-217.379	413.117	145.181	-171.119	431.423	145.838	-142.276	471.451	166.271	-190.3	496.55	167.213	-191.006	514.814	159.191	-186.218	534.294	152.039	-179.179	464.606	150.11	-111.861	486.993	170.57	-154.035	523.697	160.494	-157.505	502.925	171.957	-94.741	537.536	164.313	-110.177	628.779	41.534	114.302	676.713	89.749	86.374
9	0.05333	399.251	143.121	-187.227	451.436	155.883	-280.252	473.231	155.926	-291.709	509.09	153.415	-281.595	541.799	147.616	-257.059	452.946	157.868	-263.724	477.019	157.646	-271.833	508.902	155.488	-263.509	540.02	147.122	-239.195	458.992	161.421	-234.631	481.774	160.649	-240.41	511.886	157.699	-232.298	541.378	147.481	-217.457	412.83	144.653	-171.131	431.197	145.316	-142.279	471.157	165.689	-190.353	496.292	166.667	-191.079	514.563	158.606	-186.287	534.044	151.482	-179.245	464.368	149.628	-111.885	486.751	170.079	-154.099	523.42	159.972	-157.613	502.632	171.462	-94.782	537.272	163.875	-110.24	628.743	41.272	114.263	676.554	89.63	86.359
10	0.06	399.012	142.577	-187.252	451.202	155.252	-280.305	472.992	155.289	-291.766	508.871	152.764	-281.646	541.55	146.996	-257.116	452.699	157.248	-263.771	476.793	157.026	-271.872	508.68	154.843	-263.556	539.747	146.514	-239.248	458.758	160.814	-234.678	481.528	160.077	-240.474	511.658	157.097	-232.381	541.145	146.903	-217.5	412.627	144.107	-171.137	430.979	144.84	-142.318	470.934	165.16	-190.417	496.07	166.125	-191.136	514.338	158.096	-186.359	533.805	150.965	-179.291	464.157	149.202	-111.925	486.506	169.566	-154.161	523.213	159.483	-157.632	502.412	171.055	-94.877	537.068	163.458	-110.324	628.668	41.319	114.416	676.417	89.541	86.34
11	0.06667	398.856	142.045	-187.16	450.978	154.604	-280.347	472.821	154.665	-291.826	508.65	152.136	-281.71	541.365	146.416	-257.184	452.485	156.647	-263.83	476.581	156.441	-271.93	508.493	154.265	-263.634	539.549	145.95	-239.291	458.554	160.276	-234.728	481.337	159.5	-240.538	511.473	156.534	-232.42	540.933	146.319	-217.535	412.45	143.587	-171.174	430.767	144.344	-142.367	470.773	164.681	-190.466	495.868	165.633	-191.21	514.126	157.588	-186.403	533.631	150.493	-179.358	463.964	148.777	-111.972	486.32	169.096	-154.268	523.014	159.036	-157.722	502.233	170.667	-94.944	536.861	163.057	-110.391	628.688	41.093	114.34	676.302	89.454	86.336
12	0.07333	398.692	141.514	-187.197	450.792	154.033	-280.409	472.632	154.063	-291.888	508.5	151.59	-281.778	541.19	145.878	-257.221	452.301	156.064	-263.888	476.423	155.868	-272.019	508.316	153.701	-263.696	539.403	145.461	-239.373	458.363	159.724	-234.795	481.196	158.96	-240.603	511.284	156.029	-232.498	540.785	145.896	-217.61	412.263	143.076	-171.224	430.621	143.867	-142.39	470.565	164.151	-190.548	495.669	165.144	-191.295	513.964	157.128	-186.484	533.44	150.04	-179.431	463.853	148.318	-112.007	486.131	168.665	-154.348	522.862	158.63	-157.805	502.07	170.283	-95.021	536.71	162.691	-110.465	628.741	41.02	114.335	676.201	89.378	86.336
13	0.08	398.568	140.99	-187.248	450.639	153.467	-280.459	472.494	153.507	-291.939	508.355	151.018	-281.819	541.054	145.402	-257.263	452.167	155.506	-263.933	476.267	155.338	-272.072	508.162	153.19	-263.759	539.255	144.942	-239.403	458.216	159.198	-234.867	481.033	158.496	-240.67	511.154	155.535	-232.57	540.603	145.383	-217.653	412.148	142.555	-171.285	430.565	143.434	-142.495	470.427	163.724	-190.608	495.543	164.689	-191.366	513.817	156.703	-186.559	533.308	149.637	-179.498	463.711	147.934	-112.065	486.005	168.232	-154.384	522.697	158.172	-157.862	501.937	169.972	-95.119	536.566	162.321	-110.539	629.156	41.262	114.225	676.109	89.296	86.34
14	0.08667	398.44	140.45	-187.382	450.536	152.943	-280.522	472.367	152.99	-292.007	508.236	150.538	-281.891	540.941	144.957	-257.329	452.038	155.02	-264.007	476.155	154.846	-272.126	508.063	152.722	-263.833	539.148	144.543	-239.453	458.093	158.725	-234.932	480.901	158.006	-240.739	511.017	155.077	-232.64	540.528	145.032	-217.723	412.025	142.109	-171.353	430.478	142.997	-142.548	470.273	163.263	-190.715	495.432	164.268	-191.438	513.693	156.287	-186.601	533.218	149.25	-179.539	463.588	147.587	-112.128	485.888	167.846	-154.455	522.593	157.853	-157.932	501.791	169.616	-95.191	536.441	162.031	-110.612	629.035	41.37	114.407	676.026	89.226	86.347
15	0.09333	398.365	140.008	-187.473	450.459	152.444	-280.598	472.279	152.497	-292.061	508.139	150.095	-281.966	540.872	144.565	-257.376	451.928	154.536	-264.073	476.071	154.358	-272.197	507.977	152.27	-263.896	539.11	144.212	-239.557	458.012	158.282	-234.994	480.82	157.582	-240.81	510.935	154.675	-232.693	540.467	144.665	-217.775	411.978	141.652	-171.394	430.382	142.602	-142.596	470.153	162.861	-190.833	495.347	163.911	-191.504	513.609	155.933	-186.665	533.118	148.907	-179.583	463.499	147.23	-112.207	485.764	167.508	-154.565	522.512	157.506	-158.012	501.675	169.31	-95.253	536.342	161.714	-110.672	628.996	41.289	114.437	675.941	89.141	86.35
16	0.1	398.311	139.598	-187.557	450.414	152.004	-280.662	472.243	152.062	-292.142	508.125	149.638	-282.032	540.847	144.173	-257.423	451.923	154.102	-264.15	476.025	153.938	-272.273	507.916	151.854	-263.961	539.065	143.849	-239.602	457.965	157.872	-235.077	480.778	157.153	-240.883	510.887	154.279	-232.753	540.417	144.303	-217.791	411.926	141.28	-171.467	430.329	142.225	-142.677	470.081	162.481	-190.917	495.268	163.536	-191.569	513.575	155.575	-186.741	533.058	148.568	-179.642	463.442	146.928	-112.257	485.69	167.151	-154.63	522.46	157.187	-158.081	501.594	169.044	-95.324	536.256	161.468	-110.727	629.05	41.03	114.316	675.869	89.068	86.361
17	0.10667	398.295	139.221	-187.653	450.411	151.577	-280.746	472.25	151.674	-292.218	508.104	149.255	-282.082	540.845	143.847	-257.475	451.901	153.692	-264.239	476.008	153.527	-272.348	507.917	151.475	-264.017	539.047	143.445	-239.611	457.946	157.506	-235.172	480.745	156.801	-240.951	510.865	153.938	-232.819	540.396	143.977	-217.854	411.912	140.907	-171.558	430.279	141.929	-142.783	470.089	162.153	-190.938	495.224	163.21	-191.655	513.522	155.277	-186.805	533.018	148.272	-179.709	463.402	146.597	-112.329	485.646	166.814	-154.695	522.423	156.945	-158.155	501.51	168.726	-95.454	536.214	161.225	-110.828	629.011	40.952	114.34	675.806	88.991	86.38
18	0.11333	398.303	138.872	-187.755	450.451	151.227	-280.838	472.273	151.279	-292.287	508.139	148.895	-282.144	540.882	143.522	-257.523	451.925	153.343	-264.327	476.031	153.187	-272.434	507.934	151.125	-264.082	539.08	143.214	-239.715	457.95	157.155	-235.254	480.737	156.456	-241.018	510.888	153.602	-232.893	540.399	143.691	-217.909	411.893	140.598	-171.68	430.236	141.635	-142.883	470.042	161.862	-191.091	495.212	162.912	-191.735	513.495	154.962	-186.872	533.003	147.989	-179.772	463.366	146.334	-112.411	485.618	166.546	-154.771	522.365	156.597	-158.186	501.492	168.509	-95.462	536.156	160.949	-110.834	628.978	40.881	114.371	675.741	88.931	86.392
19	0.12	398.322	138.552	-187.873	450.504	150.904	-280.946	472.331	150.941	-292.366	508.208	148.582	-282.219	540.929	143.203	-257.562	451.98	153.035	-264.426	476.087	152.881	-272.513	507.993	150.814	-264.153	539.113	142.901	-239.755	457.973	156.859	-235.35	480.767	156.171	-241.11	510.914	153.317	-232.963	540.416	143.391	-217.953	411.899	140.292	-171.816	430.213	141.331	-142.984	470.052	161.578	-191.177	495.222	162.637	-191.833	513.503	154.708	-186.951	533.001	147.723	-179.822	463.336	146.09	-112.504	485.605	166.291	-154.852	522.347	156.358	-158.243	501.464	168.319	-95.559	536.131	160.719	-110.897	628.926	40.822	114.409	675.688	88.879	86.415
20	0.12667	398.352	138.288	-187.992	450.558	150.612	-281.039	472.39	150.651	-292.444	508.286	148.29	-282.272	540.996	142.918	-257.602	452.018	152.725	-264.501	476.136	152.582	-272.602	508.05	150.527	-264.212	539.17	142.642	-239.82	458.011	156.569	-235.436	480.836	155.873	-241.191	510.946	153.032	-233.036	540.437	143.117	-218.004	411.896	140.013	-171.914	430.233	141.076	-143.08	470.055	161.299	-191.264	495.143	162.344	-191.823	513.504	154.449	-187.006	532.994	147.487	-179.874	463.311	145.875	-112.605	485.595	166.048	-154.946	522.284	156.09	-158.243	501.429	168.091	-95.629	536.108	160.521	-110.961	628.892	40.784	114.435	675.634	88.818	86.442
21	0.13333	398.36	138.001	-188.099	450.615	150.329	-281.125	472.463	150.385	-292.546	508.337	148.024	-282.352	541.042	142.677	-257.663	452.063	152.456	-264.586	476.193	152.316	-272.664	508.109	150.252	-264.283	539.212	142.405	-239.868	458.045	156.306	-235.51	480.86	155.648	-241.29	510.974	152.774	-233.091	540.47	142.893	-218.074	411.925	139.748	-172.014	430.246	140.848	-143.174	470.056	161.036	-191.344	495.248	162.132	-191.992	513.519	154.219	-187.081	533.023	147.239	-179.924	463.29	145.66	-112.687	485.607	165.829	-155.032	522.356	155.935	-158.401	501.418	167.9	-95.709	536.096	160.331	-111.032	628.852	40.749	114.461	675.598	88.78	86.461
