Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	422.286	129.065	-218.392	474.522	125.881	-301.079	498.43	115.626	-316.253	522.383	112.933	-307.114	552.192	114.964	-286.219	477.501	138.327	-284.792	499.374	128.606	-299.12	524.136	124.731	-290.532	557.927	120.57	-270.17	483.884	152.014	-266.867	506.775	144.96	-274.451	532.156	139.966	-264.828	560.561	128.29	-252.213	435.967	133.217	-203.172	453.133	136.535	-178.711	488.993	163.966	-218.209	515.741	160.332	-223.614	536.161	150.795	-220.836	556.324	137.597	-214.805	482.046	138.445	-148.042	505.499	162.143	-179.051	546.137	148.791	-189.907	509.057	159.358	-127.183	558.509	157.152	-135.877	611.26	95.385	102.053	640.84	155.678	92.888
2	0.00667	421.651	131.55	-218.691	473.933	128.206	-301.708	497.899	117.837	-316.895	521.88	115.067	-307.675	551.75	116.71	-286.579	476.898	140.265	-285.193	498.841	130.534	-299.608	523.586	126.591	-290.935	557.429	122.094	-270.437	483.286	153.636	-267.161	506.212	146.527	-274.745	531.571	141.535	-265.076	559.971	129.659	-252.486	435.398	135.458	-203.462	452.527	138.423	-178.996	488.471	165.311	-218.535	515.201	161.645	-223.914	535.585	152.069	-221.119	555.747	138.852	-215.093	481.514	139.899	-148.334	504.971	163.453	-179.373	545.598	150.04	-190.203	508.498	160.629	-127.475	558.044	158.409	-136.219	610.713	96.435	101.648	640.194	156.744	92.668
3	0.01333	421.046	133.998	-218.962	473.311	130.555	-302.308	497.397	120.101	-317.551	521.351	117.141	-308.186	551.28	118.413	-286.926	476.286	142.28	-285.569	498.541	132.762	-300.192	523.058	128.48	-291.331	556.869	123.622	-270.704	482.561	155.484	-267.541	505.655	148.109	-275.021	530.981	143.113	-265.344	559.36	131.004	-252.724	434.862	137.544	-203.781	451.934	140.298	-179.245	487.961	166.629	-218.834	514.636	162.935	-224.169	535.011	153.363	-221.402	555.14	140.089	-215.374	480.912	141.343	-148.632	504.441	164.745	-179.656	545.021	151.288	-190.497	507.898	161.866	-127.724	557.436	159.62	-136.492	610.162	97.456	101.316	639.549	157.814	92.424
4	0.02	420.435	136.492	-219.267	472.671	132.972	-302.87	497.146	121.814	-317.504	520.866	119.322	-308.748	550.833	120.125	-287.243	475.657	144.31	-285.868	497.845	133.704	-300.161	522.493	130.351	-291.668	556.32	125.116	-270.953	481.961	157.013	-267.271	504.736	149.279	-275.063	530.388	144.703	-265.593	558.739	132.306	-252.945	434.35	139.72	-203.954	451.343	142.113	-179.486	487.36	167.733	-218.988	514.247	164.046	-224.579	534.415	154.62	-221.655	554.543	141.302	-215.638	480.318	142.756	-148.92	503.959	166.033	-179.73	544.425	152.51	-190.742	507.286	163.115	-127.995	556.716	160.758	-136.67	609.642	98.518	100.946	638.906	158.905	92.194
5	0.02667	419.781	138.906	-219.578	472.035	135.441	-303.436	496.617	124.224	-318.194	520.432	121.495	-309.281	550.39	121.76	-287.516	474.943	146.372	-286.239	497.299	135.763	-300.597	521.947	132.206	-291.992	555.792	126.602	-271.17	481.328	158.813	-267.497	504.097	150.887	-275.288	529.783	146.286	-265.8	558.121	133.626	-253.157	433.642	142.007	-204.25	450.704	143.919	-179.751	486.829	168.94	-219.143	513.601	165.237	-224.829	533.771	155.869	-221.887	553.887	142.514	-215.874	479.726	144.01	-149.198	503.331	167.273	-180.002	543.804	153.725	-190.961	506.6	164.277	-128.278	556.084	162.051	-136.926	609.081	99.565	100.601	638.011	159.802	92.044
6	0.03333	419.168	141.318	-219.8	471.324	137.848	-303.938	496.121	126.557	-318.711	519.957	123.571	-309.693	549.966	123.403	-287.742	474.259	148.425	-286.533	496.725	137.809	-300.956	521.431	134.097	-292.295	555.27	128.071	-271.334	480.588	160.482	-267.625	503.457	152.501	-275.458	529.17	147.822	-265.956	557.527	134.94	-253.32	433.112	144.111	-204.441	450.087	145.636	-179.933	486.169	170.158	-219.355	512.926	166.436	-225.011	533.115	157.101	-222.077	553.263	143.76	-216.108	479.077	145.337	-149.406	502.694	168.479	-180.206	543.147	154.931	-191.159	505.936	165.466	-128.477	555.417	163.235	-137.148	608.609	100.544	100.284	637.288	160.813	91.902
7	0.04	418.649	143.656	-219.955	470.575	140.146	-304.378	495.585	128.878	-319.235	519.483	125.611	-310.087	549.574	125.094	-287.967	473.48	150.349	-286.767	496.105	139.771	-301.267	520.864	135.888	-292.56	554.745	129.565	-271.485	479.835	161.86	-267.648	502.77	154.085	-275.625	528.526	149.339	-266.115	556.92	136.272	-253.456	432.574	146.154	-204.6	449.504	147.273	-180.028	485.524	171.312	-219.53	512.213	167.586	-225.107	532.415	158.323	-222.249	552.571	145.007	-216.288	478.466	146.57	-149.55	501.99	169.65	-180.406	542.49	156.166	-191.336	505.304	166.632	-128.507	554.698	164.24	-137.194	608.132	101.539	99.975	636.582	161.829	91.758
8	0.04667	418.091	145.878	-220.138	469.789	142.388	-304.772	494.999	131.151	-319.731	518.984	127.645	-310.445	549.155	126.83	-288.172	472.681	152.196	-286.959	495.468	141.707	-301.557	520.304	137.694	-292.786	554.235	131.126	-271.592	479.014	163.319	-267.725	502.042	155.595	-275.749	527.854	150.823	-266.206	556.267	137.658	-253.551	432.033	148.11	-204.745	448.894	148.859	-180.15	484.732	172.372	-219.718	511.457	168.783	-225.244	531.671	159.51	-222.337	551.881	146.256	-216.44	477.905	147.59	-149.785	501.281	170.736	-180.522	541.758	157.376	-191.487	504.585	167.728	-128.627	553.977	165.402	-137.334	607.616	102.501	99.711	635.901	162.815	91.587
9	0.05333	417.503	148.034	-220.291	468.936	144.473	-305.093	494.415	133.36	-320.158	518.472	129.713	-310.798	548.704	128.649	-288.35	471.8	153.88	-287.105	494.774	143.567	-301.814	519.696	139.476	-292.991	553.696	132.736	-271.713	478.131	164.675	-267.78	501.261	157.014	-275.831	527.125	152.29	-266.307	555.603	139.035	-253.633	431.467	149.964	-204.864	448.215	150.359	-180.276	483.975	173.351	-219.854	510.685	169.901	-225.373	530.906	160.685	-222.465	551.168	147.466	-216.564	477.218	148.709	-149.932	500.507	171.821	-180.692	541.028	158.56	-191.609	503.837	168.783	-128.76	553.235	166.56	-137.436	607.123	103.449	99.484	635.247	163.809	91.403
10	0.06	416.906	150.104	-220.393	468.055	146.522	-305.403	493.758	135.495	-320.564	517.899	131.763	-311.122	548.187	130.465	-288.507	470.912	155.511	-287.21	494.072	145.364	-302.036	519.049	141.265	-293.172	553.07	134.329	-271.8	477.214	165.907	-267.811	500.459	158.384	-275.904	526.389	153.761	-266.347	554.891	140.402	-253.677	430.921	151.854	-204.917	447.547	151.801	-180.314	483.163	174.324	-219.999	509.809	170.91	-225.454	530.107	161.807	-222.576	550.406	148.685	-216.687	476.512	149.803	-150.025	499.748	172.852	-180.817	540.25	159.695	-191.697	503.07	169.795	-128.806	552.49	167.703	-137.539	606.635	104.408	99.238	634.635	164.799	91.242
