name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,93,9032550,90549131177,1,5,2580,52.116371,20.25,-0.567175,-0.00581773,-0.823577,21.5067,130.221,54.2053,174.644,131.792,276.571,-7.05341,122.472,62.2888,-7.05341,122.472,62.2888,0,0,0,-7.05341,122.472,62.2888,-46.2773,126.882,31.7305,0.785773,-0.0883313,0.612175,-46.2773,126.882,31.7305,-71.3069,128.351,8.62484,0.7341,-0.0431002,0.677672,-71.3069,128.351,8.62484,-92.9524,134.775,2.46519,0.924879,-0.274461,0.263193
Thumb,1,93,9032551,90549141648,1,5,2580,52.116371,20.25,-0.567548,-0.00598691,-0.823319,21.497,130.034,54.1736,174.735,131.651,276.47,-7.05849,122.301,62.288,-7.05849,122.301,62.288,0,0,0,-7.05849,122.301,62.288,-46.3158,126.683,31.7687,0.786442,-0.0877873,0.611394,-46.3158,126.683,31.7687,-71.3874,128.149,8.70847,0.735334,-0.0429772,0.67634,-71.3874,128.149,8.70847,-93.0425,134.563,2.57355,0.92529,-0.274087,0.262136
Thumb,1,93,9032552,90549152155,1,5,2580,52.116371,20.25,-0.568102,-0.0064448,-0.822933,21.5043,129.803,54.1442,174.892,131.543,276.336,-7.04693,122.087,62.2907,-7.04693,122.087,62.2907,0,0,0,-7.04693,122.087,62.2907,-46.3434,126.48,31.8233,0.787227,-0.0879931,0.610353,-46.3434,126.48,31.8233,-71.4625,127.967,8.81612,0.736724,-0.0436207,0.674785,-71.4625,127.967,8.81612,-93.1274,134.392,2.72701,0.925711,-0.274528,0.260179
Thumb,1,93,9032553,90549162606,1,5,2580,52.116371,20.25,-0.568602,-0.00689487,-0.822584,21.5149,129.538,54.1094,175.037,131.399,276.207,-7.0329,121.841,62.2852,-7.0329,121.841,62.2852,0,0,0,-7.0329,121.841,62.2852,-46.3666,126.248,31.8679,0.787972,-0.0882767,0.609349,-46.3666,126.248,31.8679,-71.5268,127.756,8.90715,0.737932,-0.0442352,0.673424,-71.5268,127.756,8.90715,-93.2027,134.197,2.87371,0.926175,-0.275207,0.2578
Thumb,1,93,9032554,90549173082,1,5,2580,52.116371,20.25,-0.568871,-0.00706886,-0.822396,21.5418,129.231,54.0762,175.137,131.14,276.123,-7.00389,121.556,62.28,-7.00389,121.556,62.28,0,0,0,-7.00389,121.556,62.28,-46.3718,125.981,31.9097,0.788659,-0.08864,0.608408,-46.3718,125.981,31.9097,-71.5726,127.514,8.99506,0.73912,-0.0449676,0.672071,-71.5726,127.514,8.99506,-93.2601,133.978,3.02792,0.926673,-0.276168,0.254967
Thumb,1,93,9032555,90549183544,1,5,2580,52.116371,20.25,-0.56933,-0.00755214,-0.822074,21.5657,128.838,54.0276,175.285,130.877,275.988,-6.97938,121.184,62.2529,-6.97938,121.184,62.2529,0,0,0,-6.97938,121.184,62.2529,-46.3773,125.622,31.9234,0.789258,-0.0889054,0.607591,-46.3773,125.622,31.9234,-71.6115,127.175,9.04691,0.740101,-0.045537,0.670952,-71.6115,127.175,9.04691,-93.3086,133.65,3.12837,0.927087,-0.276687,0.25289
Thumb,1,93,9032556,90549194018,1,5,2580,52.116371,20.25,-0.569739,-0.00763534,-0.82179,21.5893,128.509,53.9815,175.419,130.57,275.865,-6.95601,120.874,62.224,-6.95601,120.874,62.224,0,0,0,-6.95601,120.874,62.224,-46.3697,125.303,31.9136,0.789574,-0.0887152,0.607209,-46.3697,125.303,31.9136,-71.6244,126.857,9.05993,0.740704,-0.0455872,0.670283,-71.6244,126.857,9.05993,-93.3328,133.347,3.19828,0.927566,-0.277293,0.250459
Thumb,1,93,9032557,90549204489,1,5,2580,52.116371,20.25,-0.570323,-0.00897482,-0.821371,21.6653,128.128,53.9183,175.652,130.551,275.689,-6.87828,120.514,62.186,-6.87828,120.514,62.186,0,0,0,-6.87828,120.514,62.186,-46.3298,124.986,31.9312,0.790333,-0.0895806,0.606094,-46.3298,124.986,31.9312,-71.6205,126.576,9.1198,0.741758,-0.0466442,0.669044,-71.6205,126.576,9.1198,-93.3359,133.088,3.30876,0.927868,-0.278227,0.248297
Thumb,1,94,9032558,90549214980,1,5,2580,52.116371,20.25,-0.570983,-0.0106219,-0.820893,21.7142,127.77,53.8573,175.88,130.638,275.499,-6.82799,120.17,62.1431,-6.82799,120.17,62.1431,0,0,0,-6.82799,120.17,62.1431,-46.3086,124.661,31.9291,0.790915,-0.089958,0.605277,-46.3086,124.661,31.9291,-71.6223,126.266,9.14421,0.742432,-0.0470738,0.668265,-71.6223,126.266,9.14421,-93.3456,132.791,3.37778,0.928206,-0.278792,0.246391
Thumb,1,94,9032559,90549225437,1,5,2580,52.116371,20.25,-0.571803,-0.0140366,-0.820271,21.7505,127.36,53.791,176.137,131.15,275.264,-6.79242,119.777,62.0886,-6.79242,119.777,62.0886,0,0,0,-6.79242,119.777,62.0886,-46.3002,124.289,31.9134,0.791459,-0.0903969,0.604501,-46.3002,124.289,31.9134,-71.6218,125.9,9.13779,0.742667,-0.0472321,0.667993,-71.6218,125.9,9.13779,-93.3505,132.433,3.40076,0.928431,-0.279149,0.245134
Thumb,1,94,9032560,90549235898,1,5,2580,52.116371,20.25,-0.572375,-0.0205486,-0.819735,21.7573,126.808,53.66,176.299,132.356,274.988,-6.78989,119.239,61.9563,-6.78989,119.239,61.9563,0,0,0,-6.78989,119.239,61.9563,-46.3095,123.808,31.8052,0.791696,-0.0915443,0.604017,-46.3095,123.808,31.8052,-71.6234,125.445,9.02286,0.74244,-0.0480099,0.66819,-71.6234,125.445,9.02286,-93.3523,131.998,3.30907,0.928443,-0.279979,0.244141
Thumb,1,94,9032561,90549246394,1,5,2580,52.116371,20.25,-0.572884,-0.0273355,-0.819181,21.7578,126.218,53.5478,176.436,133.598,274.727,-6.79346,118.66,61.8406,-6.79346,118.66,61.8406,0,0,0,-6.79346,118.66,61.8406,-46.3236,123.311,31.7156,0.791907,-0.0931609,0.603493,-46.3236,123.311,31.7156,-71.6445,125.003,8.94519,0.742646,-0.0496509,0.667841,-71.6445,125.003,8.94519,-93.3735,131.588,3.26842,0.928446,-0.28134,0.24256
Thumb,1,94,9032562,90549256932,1,5,2580,52.116371,20.25,-0.573055,-0.0336456,-0.818826,21.7365,125.707,53.4681,176.461,134.792,274.551,-6.82144,118.164,61.7504,-6.82144,118.164,61.7504,0,0,0,-6.82144,118.164,61.7504,-46.3493,122.88,31.6328,0.791863,-0.0944828,0.603346,-46.3493,122.88,31.6328,-71.6643,124.615,8.85881,0.742469,-0.0508942,0.667944,-71.6643,124.615,8.85881,-93.3901,131.224,3.19867,0.928313,-0.282389,0.241849
Thumb,1,94,9032563,90549267353,1,5,2580,52.116371,20.25,-0.572673,-0.0395042,-0.818831,21.7337,125.28,53.3867,176.355,135.946,274.471,-6.82951,117.751,61.6641,-6.82951,117.751,61.6641,0,0,0,-6.82951,117.751,61.6641,-46.3527,122.503,31.5459,0.791769,-0.0951869,0.603358,-46.3527,122.503,31.5459,-71.6646,124.263,8.77041,0.742379,-0.0516299,0.667988,-71.6646,124.263,8.77041,-93.3895,130.888,3.1256,0.928273,-0.283082,0.241194
Thumb,1,94,9032564,90549277821,1,5,2580,52.116371,20.25,-0.57292,-0.0430534,-0.81848,21.7475,124.878,53.3084,176.436,136.502,274.298,-6.81495,117.345,61.585,-6.81495,117.345,61.585,0,0,0,-6.81495,117.345,61.585,-46.3474,122.097,31.479,0.791954,-0.0952001,0.603114,-46.3474,122.097,31.479,-71.6661,123.86,8.71138,0.742579,-0.051717,0.667759,-71.6661,123.86,8.71138,-93.3956,130.481,3.07912,0.928469,-0.282893,0.240658
Thumb,1,94,9032565,90549288310,1,5,2580,52.116371,20.25,-0.572905,-0.0453052,-0.818369,21.7728,124.564,53.2402,176.457,136.797,274.2,-6.78859,117.03,61.5192,-6.78859,117.03,61.5192,0,0,0,-6.78859,117.03,61.5192,-46.3254,121.775,31.4177,0.792041,-0.0950459,0.603024,-46.3254,121.775,31.4177,-71.6542,123.54,8.66155,0.742877,-0.0517841,0.667422,-71.6542,123.54,8.66155,-93.3893,130.162,3.05252,0.92871,-0.282944,0.239665
Thumb,1,94,9032566,90549298775,1,5,2580,52.116371,20.25,-0.572881,-0.0467237,-0.818306,21.8005,124.322,53.1784,176.478,136.937,274.121,-6.75914,116.786,61.4617,-6.75914,116.786,61.4617,0,0,0,-6.75914,116.786,61.4617,-46.2981,121.512,31.3602,0.792084,-0.0946865,0.603024,-46.2981,121.512,31.3602,-71.6381,123.275,8.61631,0.743206,-0.0517056,0.667062,-71.6381,123.275,8.61631,-93.3805,129.9,3.03865,0.929018,-0.283066,0.238325
Thumb,1,94,9032567,90549309250,1,5,2580,52.116371,20.25,-0.572892,-0.0475124,-0.818253,21.8228,124.122,53.1236,176.504,136.95,274.052,-6.73515,116.583,61.4105,-6.73515,116.583,61.4105,0,0,0,-6.73515,116.583,61.4105,-46.266,121.24,31.2875,0.791922,-0.093287,0.603454,-46.266,121.24,31.2875,-71.6145,122.969,8.55039,0.743453,-0.0507185,0.666863,-71.6145,122.969,8.55039,-93.3639,129.57,2.97173,0.92932,-0.282037,0.238368
Thumb,1,94,9032568,90549319689,1,5,2580,52.116371,20.25,-0.572952,-0.0476069,-0.818205,21.8444,123.952,53.0745,176.541,136.806,273.99,-6.71285,116.413,61.3631,-6.71285,116.413,61.3631,0,0,0,-6.71285,116.413,61.3631,-46.2257,120.977,31.2023,0.791561,-0.0914283,0.604212,-46.2257,120.977,31.2023,-71.5693,122.652,8.45583,0.743312,-0.0491305,0.667139,-71.5693,122.652,8.45583,-93.3249,129.219,2.86118,0.929583,-0.280588,0.239051
Thumb,1,94,9032569,90549330191,1,5,2580,52.116371,20.25,-0.572818,-0.0480168,-0.818275,21.8736,123.801,53.03,176.534,136.766,273.964,-6.68359,116.263,61.32,-6.68359,116.263,61.32,0,0,0,-6.68359,116.263,61.32,-46.1948,120.789,31.1513,0.791528,-0.0906682,0.60437,-46.1948,120.789,31.1513,-71.5449,122.446,8.41077,0.743503,-0.0485887,0.666965,-71.5449,122.446,8.41077,-93.3046,128.999,2.81642,0.929758,-0.280018,0.239038
Thumb,1,94,9032570,90549340801,1,5,2580,52.116371,20.25,-0.572493,-0.0480079,-0.818503,21.8992,123.668,52.9918,176.472,136.63,273.988,-6.65814,116.132,61.2825,-6.65814,116.132,61.2825,0,0,0,-6.65814,116.132,61.2825,-46.165,120.628,31.1037,0.791441,-0.0900808,0.604572,-46.165,120.628,31.1037,-71.529,122.28,8.37824,0.743909,-0.0484406,0.666522,-71.529,122.28,8.37824,-93.293,128.828,2.79481,0.929942,-0.279807,0.238571
Thumb,1,94,9032571,90549351168,1,5,2580,52.116371,20.25,-0.572057,-0.04826,-0.818793,21.915,123.554,52.9632,176.37,136.584,274.037,-6.64315,116.02,61.2537,-6.64315,116.02,61.2537,0,0,0,-6.64315,116.02,61.2537,-46.1513,120.516,31.0767,0.791468,-0.0900761,0.604537,-46.1513,120.516,31.0767,-71.5259,122.176,8.36357,0.744219,-0.0486735,0.666159,-71.5259,122.176,8.36357,-93.2905,128.724,2.78214,0.929966,-0.279798,0.238486
Thumb,1,94,9032572,90549361610,1,5,2580,52.116371,20.25,-0.57166,-0.0484192,-0.819061,21.9362,123.451,52.9323,176.284,136.525,274.079,-6.6229,115.922,61.2242,-6.6229,115.922,61.2242,0,0,0,-6.6229,115.922,61.2242,-46.1269,120.415,31.041,0.791383,-0.0899913,0.60466,-46.1269,120.415,31.041,-71.5101,122.081,8.33809,0.744474,-0.0488756,0.66586,-71.5101,122.081,8.33809,-93.275,128.631,2.75981,0.92998,-0.279866,0.238351
Thumb,1,94,9032573,90549372105,1,5,2580,52.116371,20.25,-0.571222,-0.0486061,-0.819355,21.9558,123.354,52.9073,176.186,136.478,274.133,-6.60434,115.832,61.2012,-6.60434,115.832,61.2012,0,0,0,-6.60434,115.832,61.2012,-46.1017,120.318,31.0086,0.791252,-0.0898808,0.604849,-46.1017,120.318,31.0086,-71.4952,121.993,8.31765,0.744771,-0.0491249,0.665509,-71.4952,121.993,8.31765,-93.2599,128.545,2.74058,0.929973,-0.279933,0.2383
Thumb,1,94,9032574,90549382551,1,5,2580,52.116371,20.25,-0.570775,-0.0487331,-0.819659,21.9723,123.263,52.888,176.082,136.421,274.196,-6.58896,115.746,61.1834,-6.58896,115.746,61.1834,0,0,0,-6.58896,115.746,61.1834,-46.0834,120.239,30.9878,0.791193,-0.0900012,0.604908,-46.0834,120.239,30.9878,-71.4844,121.926,8.30625,0.744993,-0.0494751,0.665235,-71.4844,121.926,8.30625,-93.2488,128.483,2.73519,0.929961,-0.280193,0.238043
