Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ
587	3.90667	424.621	61.314	-200.9	470.79	61.835	-286.424	504.055	64.959	-299.131	542.974	47.707	-279.83	567.816	33.865	-244.568	470.379	69.018	-270.991	506.987	71.437	-281.4	539.543	55.568	-263.775	566.93	40.83	-230.523	474.712	78.767	-248.021	507.519	82.056	-252.164	540.843	68.204	-239.328	562.328	52.744	-219.147	433.619	61.976	-191.412	450.813	67.36	-164.969	485.608	100.174	-205.39	512.447	103.081	-204.041	535.646	94.497	-196.76	550.9	83.504	-190.295	473.205	67.151	-135.808	495.25	99.294	-163.419	542.184	93.066	-168.358	495.914	94.947	-114.269	551.861	95.823	-128.047	640.73	87.748	114.273
588	3.91333	424.592	61.358	-200.894	470.781	61.9	-286.428	504.059	65.058	-299.146	542.915	47.757	-279.86	567.823	33.904	-244.589	470.382	69.065	-270.986	506.981	71.528	-281.397	539.496	55.611	-263.797	566.935	40.875	-230.545	474.713	78.811	-248.016	507.523	82.098	-252.154	540.813	68.237	-239.343	562.321	52.775	-219.154	433.61	62.009	-191.389	450.808	67.377	-164.953	485.598	100.179	-205.369	512.433	103.08	-204.029	535.632	94.502	-196.744	550.893	83.524	-190.293	473.211	67.15	-135.796	495.244	99.302	-163.414	542.183	93.069	-168.345	495.915	94.94	-114.251	551.851	95.825	-128.042	643.282	88.671	111.622
589	3.92	424.59	61.404	-200.865	470.801	61.974	-286.454	504.045	65.15	-299.163	542.853	47.809	-279.891	567.836	33.943	-244.605	470.389	69.129	-270.991	506.973	71.602	-281.406	539.443	55.659	-263.823	566.944	40.918	-230.559	474.716	78.839	-248.01	507.517	82.141	-252.144	540.788	68.27	-239.358	562.324	52.812	-219.167	433.602	62.041	-191.369	450.797	67.393	-164.927	485.6	100.174	-205.354	512.429	103.096	-204.011	535.628	94.501	-196.735	550.892	83.539	-190.285	473.205	67.16	-135.78	495.244	99.303	-163.396	542.175	93.07	-168.338	495.918	94.939	-114.245	551.849	95.823	-128.031	640.833	87.72	114.257
590	3.92667	424.588	61.434	-200.847	470.818	62.032	-286.464	504.019	65.245	-299.175	542.783	47.87	-279.926	567.846	34.01	-244.646	470.405	69.18	-270.997	506.962	71.684	-281.417	539.393	55.731	-263.849	566.95	40.963	-230.571	474.723	78.876	-248.008	507.506	82.19	-252.131	540.768	68.309	-239.381	562.329	52.852	-219.179	433.596	62.073	-191.348	450.8	67.416	-164.921	485.6	100.183	-205.336	512.425	103.09	-203.998	535.623	94.505	-196.719	550.894	83.548	-190.274	473.21	67.162	-135.774	495.247	99.294	-163.389	542.167	93.076	-168.325	495.917	94.942	-114.239	551.854	95.813	-128.025	640.794	87.693	114.273
591	3.93333	424.587	61.463	-200.838	470.855	62.099	-286.487	503.981	65.343	-299.178	542.734	47.937	-279.959	567.866	34.066	-244.676	470.431	69.243	-271.012	506.949	71.773	-281.428	539.342	55.802	-263.882	566.957	41.006	-230.595	474.735	78.903	-248.01	507.483	82.248	-252.135	540.74	68.351	-239.393	562.333	52.892	-219.187	433.596	62.1	-191.345	450.79	67.421	-164.907	485.606	100.191	-205.329	512.434	103.106	-203.986	535.619	94.514	-196.707	550.894	83.561	-190.269	473.207	67.171	-135.758	495.249	99.307	-163.378	542.17	93.072	-168.323	495.918	94.941	-114.236	551.858	95.81	-128.022	643.3	88.639	111.624
592	3.94	424.585	61.48	-200.839	470.884	62.162	-286.504	503.926	65.444	-299.188	542.692	48.013	-279.99	567.875	34.105	-244.695	470.462	69.296	-271.027	506.911	71.85	-281.435	539.321	55.849	-263.897	566.96	41.044	-230.611	474.749	78.936	-248.017	507.457	82.289	-252.126	540.726	68.383	-239.401	562.337	52.918	-219.197	433.594	62.109	-191.337	450.794	67.43	-164.9	485.601	100.196	-205.322	512.436	103.105	-203.963	535.617	94.519	-196.702	550.89	83.565	-190.265	473.205	67.162	-135.752	495.255	99.305	-163.364	542.174	93.075	-168.31	495.926	94.938	-114.226	551.863	95.808	-128.012	640.849	87.69	114.256
593	3.94667	424.594	61.491	-200.825	470.901	62.222	-286.513	503.889	65.555	-299.197	542.692	48.152	-280.094	567.893	34.159	-244.719	470.482	69.338	-271.038	506.877	71.93	-281.435	539.403	56.039	-264.038	566.974	41.096	-230.627	474.757	78.955	-248.015	507.439	82.33	-252.112	540.722	68.427	-239.408	562.346	52.96	-219.21	433.602	62.109	-191.33	450.797	67.435	-164.895	485.608	100.196	-205.303	512.43	103.11	-203.945	535.611	94.53	-196.691	550.901	83.575	-190.254	473.206	67.15	-135.752	495.273	99.304	-163.357	542.176	93.074	-168.3	495.925	94.929	-114.213	551.865	95.796	-127.999	640.804	87.666	114.277
594	3.95333	424.603	61.49	-200.829	470.893	62.264	-286.512	503.854	65.668	-299.214	542.691	48.202	-280.106	567.927	34.225	-244.744	470.47	69.375	-271.033	506.846	72.025	-281.43	539.411	56.09	-264.055	566.996	41.142	-230.64	474.761	78.977	-248.007	507.414	82.381	-252.103	540.734	68.467	-239.408	562.361	52.983	-219.212	433.61	62.104	-191.327	450.799	67.428	-164.889	485.605	100.205	-205.295	512.426	103.114	-203.927	535.615	94.535	-196.68	550.898	83.582	-190.243	473.207	67.137	-135.746	495.276	99.305	-163.344	542.173	93.066	-168.282	495.927	94.924	-114.205	551.864	95.79	-127.995	640.821	87.655	114.316
595	3.96	424.608	61.476	-200.833	470.868	62.284	-286.502	503.866	65.783	-299.249	542.703	48.255	-280.122	567.97	34.278	-244.757	470.457	69.393	-271.018	506.808	72.134	-281.435	539.423	56.144	-264.074	567.03	41.191	-230.654	474.75	78.978	-247.999	507.397	82.432	-252.096	540.73	68.51	-239.419	562.379	53.015	-219.215	433.615	62.095	-191.328	450.792	67.411	-164.89	485.603	100.205	-205.288	512.422	103.119	-203.908	535.61	94.534	-196.661	550.895	83.582	-190.234	473.21	67.123	-135.734	495.28	99.288	-163.332	542.182	93.063	-168.272	495.93	94.911	-114.196	551.866	95.775	-127.983	643.299	88.588	111.661
596	3.96667	424.614	61.462	-200.821	470.848	62.287	-286.49	503.828	65.903	-299.261	542.709	48.313	-280.142	568.014	34.319	-244.772	470.438	69.387	-271.003	506.798	72.229	-281.448	539.434	56.186	-264.082	567.064	41.215	-230.649	474.737	78.971	-247.989	507.379	82.486	-252.083	540.741	68.553	-239.414	562.407	53.03	-219.205	433.607	62.085	-191.319	450.808	67.401	-164.875	485.6	100.195	-205.27	512.417	103.115	-203.897	535.613	94.534	-196.654	550.903	83.579	-190.219	473.209	67.122	-135.721	495.286	99.282	-163.32	542.182	93.05	-168.267	495.934	94.901	-114.188	551.868	95.766	-127.979	643.343	88.606	111.549
597	3.97333	424.613	61.433	-200.811	470.84	62.272	-286.485	503.801	66.061	-299.271	542.73	48.411	-280.206	568.051	34.345	-244.768	470.423	69.378	-270.992	506.782	72.324	-281.459	539.439	56.227	-264.093	567.087	41.234	-230.644	474.726	78.963	-247.976	507.356	82.551	-252.072	540.749	68.588	-239.421	562.424	53.038	-219.199	433.612	62.066	-191.309	450.797	67.384	-164.862	485.591	100.185	-205.265	512.411	103.112	-203.878	535.611	94.521	-196.631	550.904	83.568	-190.209	473.214	67.106	-135.713	495.285	99.269	-163.309	542.184	93.045	-168.254	495.934	94.882	-114.18	551.877	95.759	-127.968	643.309	88.571	111.648
598	3.98	424.625	61.409	-200.805	470.834	62.238	-286.47	503.78	66.179	-299.288	542.724	48.442	-280.222	568.074	34.368	-244.769	470.416	69.338	-270.975	506.769	72.435	-281.479	539.437	56.242	-264.099	567.115	41.246	-230.651	474.721	78.941	-247.968	507.339	82.612	-252.066	540.756	68.602	-239.428	562.434	53.036	-219.196	433.619	62.058	-191.298	450.793	67.373	-164.855	485.588	100.162	-205.244	512.407	103.085	-203.869	535.606	94.506	-196.621	550.905	83.557	-190.201	473.209	67.09	-135.695	495.282	99.253	-163.302	542.186	93.033	-168.244	495.942	94.874	-114.17	551.878	95.752	-127.964	643.321	88.567	111.65
599	3.98667	424.628	61.4	-200.788	470.828	62.197	-286.459	503.735	66.271	-299.303	542.71	48.455	-280.241	568.096	34.373	-244.768	470.408	69.298	-270.966	506.752	72.513	-281.494	539.43	56.254	-264.115	567.134	41.25	-230.649	474.716	78.915	-247.956	507.329	82.655	-252.052	540.755	68.612	-239.431	562.452	53.041	-219.198	433.613	62.023	-191.266	450.797	67.341	-164.842	485.578	100.138	-205.24	512.395	103.054	-203.852	535.6	94.491	-196.611	550.905	83.541	-190.196	473.215	67.077	-135.69	495.284	99.244	-163.296	542.182	93.018	-168.23	495.94	94.855	-114.163	551.877	95.74	-127.951	643.287	88.533	111.779
600	3.99333	424.612	61.364	-200.753	470.816	62.155	-286.445	503.706	66.341	-299.323	542.689	48.455	-280.248	568.123	34.389	-244.771	470.39	69.254	-270.945	506.726	72.571	-281.507	539.415	56.245	-264.12	567.146	41.258	-230.655	474.704	78.89	-247.952	507.309	82.697	-252.069	540.746	68.608	-239.438	562.46	53.023	-219.184	433.61	62.006	-191.253	450.809	67.323	-164.828	485.572	100.106	-205.23	512.378	103.024	-203.838	535.597	94.459	-196.605	550.904	83.536	-190.188	473.224	67.052	-135.67	495.284	99.217	-163.295	542.18	92.995	-168.227	495.942	94.842	-114.151	551.881	95.733	-127.948	640.891	87.635	114.236
601	4	424.615	61.363	-200.756	470.806	62.122	-286.436	503.684	66.402	-299.348	542.658	48.438	-280.264	568.148	34.386	-244.768	470.385	69.223	-270.935	506.698	72.619	-281.516	539.387	56.24	-264.131	567.176	41.258	-230.648	474.702	78.861	-247.934	507.293	82.72	-252.072	540.735	68.599	-239.444	562.483	53.014	-219.18	433.608	61.991	-191.232	450.809	67.314	-164.817	485.56	100.071	-205.228	512.372	102.994	-203.832	535.587	94.43	-196.595	550.911	83.513	-190.181	473.224	67.033	-135.661	495.286	99.203	-163.291	542.176	92.975	-168.226	495.948	94.827	-114.149	551.887	95.723	-127.94	643.365	88.585	111.589
602	4.00667	424.614	61.334	-200.712	470.798	62.095	-286.43	503.655	66.442	-299.362	542.623	48.437	-280.28	568.174	34.376	-244.76	470.383	69.2	-270.93	506.63	72.638	-281.491	539.465	56.335	-264.221	567.194	41.237	-230.632	474.703	78.83	-247.932	507.285	82.729	-252.073	540.725	68.588	-239.451	562.502	53.01	-219.175	433.612	61.965	-191.207	450.806	67.296	-164.811	485.569	100.038	-205.231	512.361	102.949	-203.821	535.59	94.4	-196.593	550.916	83.491	-190.182	473.239	67.022	-135.647	495.278	99.172	-163.283	542.18	92.944	-168.227	495.952	94.813	-114.144	551.887	95.705	-127.941	640.875	87.612	114.245
603	4.01333	424.615	61.318	-200.702	470.793	62.071	-286.429	503.629	66.489	-299.379	542.588	48.428	-280.296	568.199	34.357	-244.755	470.381	69.172	-270.934	506.627	72.67	-281.502	539.444	56.324	-264.241	567.22	41.212	-230.635	474.7	78.8	-247.93	507.271	82.731	-252.076	540.72	68.584	-239.473	562.518	52.977	-219.16	433.625	61.952	-191.194	450.809	67.285	-164.811	485.562	100.004	-205.23	512.369	102.906	-203.826	535.592	94.369	-196.591	550.92	83.456	-190.175	473.259	66.995	-135.639	495.274	99.127	-163.265	542.186	92.926	-168.215	495.959	94.802	-114.138	551.895	95.696	-127.936	643.364	88.581	111.616
604	4.02	424.619	61.3	-200.688	470.793	62.044	-286.43	503.63	66.535	-299.4	542.54	48.42	-280.318	568.213	34.329	-244.757	470.382	69.148	-270.937	506.619	72.688	-281.513	539.415	56.325	-264.253	567.241	41.18	-230.63	474.702	78.765	-247.931	507.274	82.725	-252.077	540.708	68.568	-239.481	562.535	52.958	-219.159	433.624	61.936	-191.18	450.82	67.269	-164.798	485.564	99.945	-205.219	512.369	102.87	-203.825	535.592	94.333	-196.592	550.935	83.433	-190.175	473.266	66.986	-135.632	495.281	99.104	-163.269	542.192	92.908	-168.217	495.967	94.788	-114.14	551.907	95.683	-127.936	643.385	88.582	111.602
605	4.02667	424.621	61.3	-200.673	470.799	62.025	-286.428	503.633	66.582	-299.418	542.509	48.423	-280.349	568.243	34.323	-244.762	470.398	69.112	-270.935	506.617	72.725	-281.522	539.394	56.321	-264.279	567.258	41.161	-230.617	474.717	78.727	-247.933	507.281	82.73	-252.078	540.706	68.56	-239.503	562.562	52.932	-219.149	433.634	61.929	-191.16	450.803	67.269	-164.795	485.573	99.908	-205.223	512.401	102.812	-203.821	535.607	94.303	-196.592	550.95	83.408	-190.172	473.297	66.976	-135.622	495.296	99.089	-163.268	542.2	92.88	-168.223	495.976	94.787	-114.143	551.913	95.665	-127.933	643.397	88.583	111.59
606	4.03333	424.622	61.302	-200.661	470.81	62.008	-286.436	503.641	66.632	-299.428	542.49	48.423	-280.364	568.271	34.318	-244.759	470.402	69.09	-270.937	506.633	72.754	-281.538	539.379	56.319	-264.299	567.302	41.149	-230.614	474.734	78.696	-247.94	507.305	82.732	-252.083	540.707	68.564	-239.518	562.591	52.926	-219.158	433.643	61.917	-191.16	450.826	67.258	-164.787	485.575	99.872	-205.228	512.405	102.775	-203.821	535.619	94.268	-196.586	550.96	83.384	-190.168	473.314	66.964	-135.623	495.304	99.063	-163.275	542.215	92.864	-168.219	495.985	94.78	-114.14	551.932	95.652	-127.932	640.946	87.647	114.245
607	4.04	424.635	61.303	-200.661	470.829	61.987	-286.437	503.685	66.687	-299.458	542.473	48.428	-280.383	568.308	34.318	-244.757	470.415	69.067	-270.949	506.662	72.79	-281.555	539.382	56.324	-264.311	567.331	41.141	-230.615	474.743	78.657	-247.93	507.312	82.743	-252.087	540.718	68.562	-239.525	562.607	52.908	-219.14	433.651	61.915	-191.154	450.833	67.253	-164.795	485.592	99.84	-205.224	512.405	102.734	-203.815	535.63	94.245	-196.581	550.984	83.373	-190.17	473.308	66.956	-135.618	495.309	99.042	-163.265	542.225	92.852	-168.221	495.997	94.764	-114.141	551.939	95.633	-127.928	643.356	88.549	111.725
608	4.04667	424.654	61.288	-200.671	470.847	61.985	-286.448	503.69	66.749	-299.473	542.487	48.445	-280.406	568.347	34.344	-244.776	470.433	69.066	-270.958	506.676	72.855	-281.567	539.393	56.342	-264.329	567.36	41.159	-230.618	474.755	78.64	-247.941	507.337	82.768	-252.09	540.734	68.579	-239.541	562.632	52.915	-219.149	433.668	61.902	-191.165	450.838	67.245	-164.798	485.599	99.813	-205.23	512.407	102.703	-203.811	535.644	94.224	-196.578	551.002	83.356	-190.16	473.321	66.938	-135.625	495.32	99.023	-163.27	542.242	92.832	-168.226	496.008	94.759	-114.14	551.951	95.623	-127.925	640.922	87.588	114.277
609	4.05333	424.683	61.283	-200.678	470.883	62.013	-286.476	503.728	66.874	-299.5	542.508	48.491	-280.428	568.392	34.37	-244.785	470.459	69.085	-270.972	506.758	72.953	-281.62	539.412	56.378	-264.352	567.408	41.171	-230.622	474.78	78.645	-247.943	507.376	82.814	-252.097	540.756	68.602	-239.553	562.675	52.934	-219.155	433.686	61.895	-191.177	450.845	67.236	-164.81	485.608	99.781	-205.212	512.421	102.686	-203.805	535.658	94.213	-196.581	551.019	83.337	-190.149	473.329	66.922	-135.627	495.34	99.016	-163.272	542.255	92.817	-168.216	496.021	94.75	-114.145	551.96	95.602	-127.909	643.36	88.543	111.714
610	4.06	424.715	61.272	-200.699	470.916	62.069	-286.498	503.673	67.084	-299.495	542.552	48.536	-280.444	568.452	34.407	-244.794	470.499	69.126	-270.985	506.787	73.084	-281.644	539.439	56.416	-264.364	567.455	41.189	-230.617	474.813	78.67	-247.955	507.407	82.883	-252.097	540.794	68.632	-239.554	562.71	52.95	-219.155	433.713	61.883	-191.197	450.867	67.222	-164.818	485.63	99.763	-205.21	512.437	102.676	-203.78	535.673	94.203	-196.56	551.041	83.323	-190.135	473.339	66.918	-135.636	495.355	98.997	-163.273	542.272	92.81	-168.213	496.029	94.732	-114.148	551.97	95.596	-127.918	643.35	88.521	111.73
611	4.06667	424.736	61.26	-200.715	470.953	62.132	-286.531	503.684	67.258	-299.51	542.613	48.601	-280.458	568.508	34.441	-244.81	470.536	69.18	-271.009	506.809	73.219	-281.657	539.502	56.469	-264.389	567.496	41.216	-230.623	474.838	78.698	-247.951	507.444	82.971	-252.108	540.852	68.669	-239.55	562.749	52.963	-219.151	433.737	61.865	-191.205	450.874	67.211	-164.837	485.65	99.758	-205.207	512.461	102.67	-203.774	535.697	94.201	-196.547	551.058	83.316	-190.127	473.358	66.888	-135.643	495.362	98.945	-163.241	542.289	92.808	-168.206	496.035	94.713	-114.144	551.984	95.575	-127.902	643.39	88.529	111.622
612	4.07333	424.746	61.241	-200.743	470.994	62.194	-286.56	503.708	67.453	-299.545	542.69	48.663	-280.467	568.545	34.497	-244.837	470.563	69.228	-271.027	506.834	73.384	-281.683	539.577	56.528	-264.386	567.526	41.258	-230.641	474.862	78.738	-247.966	507.469	83.058	-252.104	540.901	68.696	-239.548	562.775	52.991	-219.167	433.749	61.856	-191.235	450.896	67.18	-164.853	485.667	99.754	-205.199	512.473	102.677	-203.751	535.714	94.205	-196.537	551.073	83.319	-190.121	473.38	66.864	-135.654	495.386	98.935	-163.247	542.307	92.799	-168.2	496.046	94.69	-114.146	551.995	95.56	-127.901	643.389	88.524	111.62
613	4.08	424.775	61.226	-200.752	471.003	62.253	-286.571	503.725	67.628	-299.585	542.756	48.719	-280.473	568.585	34.546	-244.849	470.593	69.272	-271.044	506.863	73.523	-281.706	539.638	56.573	-264.392	567.567	41.299	-230.666	474.875	78.766	-247.964	507.492	83.145	-252.105	540.955	68.732	-239.551	562.8	53.018	-219.177	433.792	61.836	-191.248	450.901	67.177	-164.869	485.679	99.761	-205.196	512.495	102.689	-203.742	535.736	94.218	-196.529	551.095	83.32	-190.118	473.402	66.847	-135.656	495.393	98.927	-163.24	542.32	92.792	-168.182	496.055	94.673	-114.144	552.014	95.543	-127.892	643.354	88.494	111.724
614	4.08667	424.797	61.222	-200.759	471.016	62.309	-286.582	503.723	67.777	-299.599	542.818	48.778	-280.485	568.623	34.594	-244.859	470.604	69.302	-271.049	506.863	73.668	-281.727	539.7	56.618	-264.406	567.609	41.33	-230.676	474.886	78.782	-247.967	507.51	83.231	-252.102	540.991	68.766	-239.551	562.825	53.038	-219.171	433.804	61.823	-191.256	450.926	67.164	-164.869	485.689	99.758	-205.18	512.517	102.69	-203.732	535.751	94.227	-196.517	551.107	83.326	-190.108	473.405	66.835	-135.66	495.419	98.934	-163.238	542.34	92.807	-168.189	496.061	94.66	-114.151	552.021	95.54	-127.892	640.915	87.574	114.299
615	4.09333	424.811	61.248	-200.789	471.006	62.332	-286.58	503.734	67.93	-299.622	542.858	48.834	-280.501	568.664	34.621	-244.857	470.603	69.318	-271.045	506.877	73.792	-281.752	539.734	56.664	-264.403	567.645	41.34	-230.669	474.893	78.792	-247.968	507.51	83.312	-252.098	541.02	68.798	-239.552	562.855	53.045	-219.165	433.82	61.826	-191.262	450.927	67.156	-164.877	485.694	99.764	-205.187	512.526	102.704	-203.718	535.77	94.228	-196.519	551.118	83.323	-190.097	473.44	66.821	-135.666	495.428	98.927	-163.238	542.351	92.803	-168.182	496.067	94.656	-114.14	552.023	95.545	-127.881	640.868	87.549	114.368
616	4.1	424.832	61.251	-200.789	471.018	62.345	-286.581	503.752	68.075	-299.647	542.887	48.859	-280.504	568.696	34.634	-244.854	470.607	69.322	-271.045	506.892	73.906	-281.767	539.758	56.686	-264.415	567.656	41.352	-230.661	474.895	78.79	-247.956	507.515	83.383	-252.092	541.047	68.812	-239.545	562.874	53.042	-219.154	433.827	61.829	-191.264	450.936	67.168	-164.871	485.691	99.758	-205.184	512.536	102.704	-203.712	535.776	94.233	-196.501	551.133	83.313	-190.097	473.444	66.824	-135.652	495.437	98.918	-163.232	542.363	92.804	-168.176	496.08	94.655	-114.143	552.031	95.542	-127.881	643.33	88.475	111.778
617	4.10667	424.833	61.259	-200.776	471.007	62.343	-286.574	503.763	68.199	-299.673	542.903	48.878	-280.493	568.715	34.633	-244.841	470.607	69.323	-271.026	506.9	74.007	-281.774	539.777	56.703	-264.404	567.665	41.344	-230.65	474.897	78.788	-247.952	507.522	83.441	-252.082	541.053	68.816	-239.537	562.877	53.041	-219.139	433.829	61.843	-191.254	450.945	67.17	-164.86	485.699	99.754	-205.161	512.549	102.716	-203.707	535.787	94.231	-196.494	551.129	83.301	-190.086	473.434	66.835	-135.646	495.441	98.927	-163.227	542.362	92.806	-168.171	496.081	94.669	-114.139	552.043	95.537	-127.873	640.886	87.542	114.36
618	4.11333	424.828	61.29	-200.759	470.994	62.34	-286.556	503.763	68.321	-299.685	542.91	48.887	-280.49	568.724	34.631	-244.828	470.59	69.312	-271.015	506.895	74.101	-281.773	539.778	56.706	-264.393	567.669	41.341	-230.635	474.89	78.778	-247.933	507.519	83.501	-252.071	541.054	68.821	-239.526	562.871	53.031	-219.119	433.829	61.862	-191.238	450.938	67.192	-164.849	485.695	99.755	-205.154	512.543	102.705	-203.689	535.786	94.227	-196.479	551.134	83.288	-190.07	473.453	66.835	-135.629	495.442	98.939	-163.216	542.364	92.797	-168.151	496.085	94.674	-114.13	552.037	95.552	-127.867	643.333	88.46	111.802
619	4.12	424.817	61.317	-200.727	470.973	62.345	-286.541	503.745	68.47	-299.696	542.849	48.792	-280.373	568.721	34.622	-244.806	470.569	69.312	-270.992	506.878	74.2	-281.773	539.675	56.593	-264.285	567.665	41.327	-230.608	474.876	78.782	-247.917	507.516	83.551	-252.061	541.054	68.825	-239.519	562.87	53.019	-219.101	433.814	61.885	-191.21	450.923	67.202	-164.829	485.684	99.763	-205.143	512.539	102.707	-203.675	535.778	94.223	-196.462	551.134	83.279	-190.052	473.431	66.853	-135.621	495.443	98.937	-163.207	542.367	92.795	-168.136	496.075	94.674	-114.11	552.034	95.555	-127.853	640.916	87.519	114.398
620	4.12667	424.798	61.352	-200.696	470.94	62.366	-286.523	503.715	68.607	-299.697	542.827	48.815	-280.369	568.72	34.619	-244.791	470.531	69.33	-270.975	506.841	74.319	-281.759	539.659	56.608	-264.278	567.663	41.324	-230.584	474.852	78.785	-247.905	507.489	83.627	-252.056	541.04	68.836	-239.504	562.866	52.996	-219.07	433.792	61.908	-191.17	450.918	67.225	-164.803	485.677	99.757	-205.127	512.524	102.706	-203.653	535.779	94.212	-196.444	551.132	83.26	-190.023	473.415	66.857	-135.591	495.433	98.937	-163.185	542.365	92.804	-168.133	496.067	94.686	-114.094	552.037	95.56	-127.836	643.332	88.402	111.908
621	4.13333	424.787	61.374	-200.672	470.899	62.409	-286.51	503.677	68.767	-299.706	542.806	48.855	-280.371	568.727	34.616	-244.757	470.499	69.361	-270.959	506.819	74.466	-281.769	539.641	56.649	-264.269	567.661	41.324	-230.565	474.826	78.787	-247.889	507.474	83.694	-252.032	541.031	68.849	-239.493	562.861	53.001	-219.05	433.768	61.933	-191.142	450.891	67.238	-164.778	485.665	99.759	-205.113	512.512	102.7	-203.637	535.776	94.211	-196.423	551.124	83.255	-190.008	473.389	66.879	-135.564	495.429	98.941	-163.173	542.356	92.784	-168.104	496.067	94.687	-114.072	552.026	95.562	-127.823	643.341	88.439	111.842
622	4.14	424.772	61.401	-200.644	470.852	62.47	-286.505	503.639	69.008	-299.728	542.804	48.915	-280.363	568.76	34.642	-244.743	470.456	69.415	-270.941	506.789	74.627	-281.767	539.643	56.686	-264.265	567.677	41.318	-230.537	474.864	78.766	-247.774	507.395	83.797	-252.117	541.028	68.874	-239.479	562.866	52.999	-219.028	433.756	61.952	-191.112	450.891	67.246	-164.75	485.648	99.755	-205.086	512.5	102.696	-203.616	535.768	94.208	-196.399	551.103	83.235	-189.976	473.386	66.88	-135.543	495.426	98.942	-163.154	542.349	92.78	-168.087	496.055	94.688	-114.054	552.017	95.562	-127.805	643.353	88.44	111.829
623	4.14667	424.757	61.418	-200.614	470.808	62.539	-286.498	503.63	69.318	-299.775	542.846	48.983	-280.366	568.805	34.656	-244.711	470.411	69.473	-270.93	506.772	74.856	-281.773	539.667	56.739	-264.252	567.701	41.319	-230.496	474.831	78.794	-247.755	507.372	83.913	-252.083	541.042	68.9	-239.46	562.873	52.985	-218.986	433.742	61.956	-191.086	450.878	67.252	-164.729	485.635	99.764	-205.068	512.48	102.697	-203.588	535.763	94.202	-196.363	551.095	83.221	-189.947	473.373	66.885	-135.528	495.418	98.945	-163.133	542.361	92.772	-168.062	496.045	94.687	-114.032	552.014	95.558	-127.78	643.371	88.457	111.821
624	4.15333	424.729	61.393	-200.577	470.763	62.609	-286.498	503.607	69.689	-299.813	542.928	49.064	-280.363	568.868	34.674	-244.674	470.367	69.533	-270.915	506.77	75.166	-281.797	539.722	56.797	-264.238	567.734	41.321	-230.457	474.796	78.829	-247.739	507.372	84.053	-252.057	541.083	68.924	-239.429	562.889	52.955	-218.928	433.728	61.954	-191.065	450.874	67.245	-164.708	485.622	99.757	-205.04	512.472	102.699	-203.56	535.771	94.196	-196.337	551.086	83.195	-189.923	473.349	66.883	-135.511	495.415	98.942	-163.121	542.36	92.766	-168.039	496.025	94.688	-114.012	552.006	95.564	-127.774	643.392	88.472	111.753
625	4.16	424.715	61.418	-200.551	470.724	62.698	-286.499	503.647	70.158	-299.881	543.092	49.26	-280.476	568.919	34.687	-244.652	470.32	69.61	-270.911	506.795	75.517	-281.821	539.933	57.034	-264.393	567.772	41.32	-230.423	474.775	78.858	-247.723	507.376	84.25	-252.052	541.144	68.953	-239.389	562.905	52.938	-218.885	433.704	61.974	-191.047	450.851	67.266	-164.697	485.618	99.762	-205.014	512.466	102.701	-203.529	535.778	94.19	-196.302	551.085	83.167	-189.891	473.346	66.877	-135.493	495.416	98.931	-163.104	542.357	92.759	-168.022	496.019	94.687	-114.003	551.996	95.561	-127.761	643.353	88.394	111.939
626	4.16667	424.701	61.47	-200.541	470.664	62.878	-286.522	503.701	70.698	-299.947	543.277	49.412	-280.496	568.981	34.709	-244.617	470.334	69.761	-270.945	506.842	75.96	-281.836	540.076	57.119	-264.395	567.804	41.323	-230.389	474.75	78.904	-247.706	507.412	84.477	-252.027	541.224	68.973	-239.366	562.914	52.919	-218.842	433.675	62.008	-191.031	450.844	67.268	-164.679	485.609	99.751	-204.994	512.459	102.696	-203.503	535.784	94.18	-196.267	551.081	83.133	-189.861	473.346	66.887	-135.476	495.416	98.925	-163.082	542.361	92.74	-167.997	496.012	94.683	-113.992	551.991	95.556	-127.742	643.35	88.446	111.877
627	4.17333	424.67	61.488	-200.498	470.603	63.103	-286.561	503.784	71.36	-300.028	543.44	49.561	-280.5	569.042	34.728	-244.603	470.288	69.926	-270.939	506.922	76.45	-281.868	540.198	57.216	-264.384	567.839	41.329	-230.356	474.718	78.967	-247.68	507.459	84.69	-252.006	541.295	69.024	-239.329	562.93	52.892	-218.801	433.658	62.044	-191.004	450.828	67.296	-164.661	485.611	99.745	-204.972	512.466	102.692	-203.472	535.803	94.166	-196.229	551.082	83.099	-189.835	473.318	66.872	-135.451	495.429	98.913	-163.083	542.368	92.726	-167.973	496.003	94.674	-113.976	551.983	95.54	-127.728	643.352	88.456	111.862
