Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
79	0.52	408.199	132.977	-229.406	439.478	178.889	-302.485	466.387	178.105	-321.343	492.619	175.824	-314.123	525.086	175.752	-293.434	442.534	183.172	-282.903	466.593	183.151	-300.902	493.395	180.654	-294.558	529.93	176.106	-276.265	448.745	189.603	-262.011	472.871	190.742	-272.681	500.507	187.396	-265.954	531.441	178.386	-257.499	418.202	138.901	-211.491	433.23	143.605	-184.595	457.275	189.51	-214.02	483.85	192.754	-221.137	505.631	187.343	-221.559	528.158	177.172	-219.437	462.371	148.772	-152.35	477.537	183.293	-177.265	518.609	181.04	-192.535	486.329	172.694	-127.441	535.006	181.489	-138.932	611.257	100.685	85.65	635.123	160.985	81.886
80	0.52667	408.212	132.944	-229.405	439.47	178.869	-302.486	466.36	178.119	-321.332	492.616	175.828	-314.121	525.06	175.768	-293.435	442.522	183.161	-282.898	466.58	183.171	-300.899	493.396	180.677	-294.563	529.891	176.148	-276.274	448.74	189.607	-262.004	472.854	190.763	-272.675	500.506	187.408	-265.95	531.408	178.429	-257.514	418.221	138.881	-211.49	433.24	143.601	-184.594	457.268	189.517	-214.005	483.848	192.778	-221.127	505.628	187.364	-221.556	528.155	177.191	-219.446	462.387	148.777	-152.354	477.539	183.309	-177.261	518.602	181.063	-192.545	486.341	172.702	-127.432	535.016	181.511	-138.937	611.271	100.704	85.652	634.947	160.624	81.881
81	0.53333	408.223	132.921	-229.397	439.455	178.842	-302.477	466.343	178.133	-321.327	492.619	175.834	-314.118	525.022	175.764	-293.451	442.507	183.135	-282.892	466.566	183.179	-300.885	493.4	180.685	-294.561	529.87	176.167	-276.283	448.737	189.603	-262.005	472.85	190.791	-272.668	500.507	187.422	-265.96	531.39	178.447	-257.516	418.228	138.854	-211.482	433.257	143.594	-184.593	457.265	189.529	-214.006	483.845	192.788	-221.124	505.623	187.384	-221.563	528.155	177.205	-219.441	462.401	148.784	-152.344	477.552	183.336	-177.277	518.608	181.083	-192.544	486.352	172.727	-127.425	535.02	181.545	-138.926	611.277	100.718	85.651	635.15	161.022	81.894
82	0.54	408.227	132.906	-229.379	439.438	178.846	-302.469	466.343	178.151	-321.319	492.629	175.846	-314.122	525.012	175.748	-293.443	442.502	183.15	-282.894	466.568	183.202	-300.88	493.405	180.701	-294.565	529.851	176.165	-276.294	448.727	189.62	-262.001	472.855	190.81	-272.669	500.512	187.438	-265.956	531.386	178.451	-257.523	418.24	138.852	-211.477	433.259	143.601	-184.587	457.264	189.546	-213.997	483.848	192.805	-221.127	505.63	187.404	-221.553	528.155	177.225	-219.437	462.407	148.808	-152.346	477.556	183.353	-177.266	518.607	181.101	-192.545	486.36	172.74	-127.421	535.023	181.572	-138.926	611.288	100.734	85.648	635.158	161.034	81.903
83	0.54667	408.239	132.904	-229.366	439.45	178.893	-302.469	466.36	178.182	-321.32	492.647	175.865	-314.125	525.013	175.726	-293.446	442.505	183.188	-282.887	466.573	183.229	-300.881	493.435	180.722	-294.566	529.869	176.163	-276.292	448.733	189.644	-261.996	472.866	190.84	-272.673	500.548	187.45	-265.939	531.394	178.454	-257.526	418.232	138.859	-211.469	433.267	143.614	-184.582	457.275	189.561	-213.995	483.862	192.826	-221.12	505.641	187.431	-221.559	528.168	177.233	-219.437	462.403	148.828	-152.338	477.563	183.376	-177.261	518.623	181.123	-192.549	486.368	172.774	-127.423	535.033	181.591	-138.924	611.287	100.745	85.656	634.975	160.671	81.904
84	0.55333	408.25	132.933	-229.369	439.46	178.942	-302.461	466.377	178.213	-321.318	492.702	175.922	-314.122	525.027	175.663	-293.426	442.524	183.249	-282.89	466.59	183.271	-300.878	493.476	180.749	-294.56	529.884	176.174	-276.296	448.743	189.695	-261.988	472.887	190.881	-272.662	500.569	187.475	-265.946	531.411	178.491	-257.535	418.246	138.875	-211.467	433.272	143.642	-184.581	457.29	189.588	-213.986	483.878	192.853	-221.118	505.653	187.46	-221.559	528.183	177.25	-219.427	462.422	148.851	-152.338	477.583	183.404	-177.257	518.639	181.134	-192.536	486.374	172.793	-127.429	535.036	181.601	-138.919	611.291	100.747	85.656	634.983	160.667	81.914
85	0.56	408.255	132.961	-229.389	439.467	179.018	-302.455	466.404	178.262	-321.312	492.747	175.961	-314.118	525.038	175.672	-293.425	442.54	183.306	-282.882	466.616	183.324	-300.881	493.51	180.78	-294.559	529.896	176.198	-276.294	448.765	189.752	-261.987	472.91	190.938	-272.648	500.604	187.513	-265.933	531.431	178.512	-257.525	418.255	138.913	-211.476	433.277	143.669	-184.582	457.298	189.633	-213.977	483.895	192.885	-221.115	505.681	187.489	-221.549	528.199	177.268	-219.425	462.428	148.879	-152.345	477.599	183.426	-177.253	518.649	181.171	-192.532	486.388	172.811	-127.421	535.047	181.606	-138.912	611.31	100.753	85.651	635	160.668	81.911
86	0.56667	408.28	132.994	-229.402	439.499	179.083	-302.462	466.441	178.321	-321.316	492.78	175.994	-314.115	525.053	175.693	-293.417	442.563	183.378	-282.881	466.64	183.385	-300.871	493.554	180.809	-294.556	529.913	176.23	-276.284	448.783	189.823	-261.978	472.926	190.988	-272.644	500.635	187.561	-265.94	531.447	178.533	-257.526	418.264	138.952	-211.494	433.287	143.698	-184.591	457.317	189.672	-213.966	483.915	192.924	-221.097	505.691	187.531	-221.538	528.228	177.291	-219.404	462.417	148.908	-152.349	477.614	183.454	-177.245	518.673	181.206	-192.537	486.398	172.826	-127.414	535.064	181.614	-138.909	611.312	100.747	85.651	635.017	160.669	81.913
87	0.57333	408.31	133.025	-229.426	439.521	179.157	-302.45	466.461	178.369	-321.316	492.805	176.021	-314.113	525.058	175.747	-293.416	442.579	183.438	-282.873	466.654	183.438	-300.867	493.592	180.847	-294.551	529.918	176.263	-276.276	448.796	189.881	-261.963	472.934	191.045	-272.626	500.667	187.609	-265.923	531.458	178.589	-257.528	418.281	138.987	-211.52	433.298	143.725	-184.602	457.321	189.722	-213.944	483.914	192.975	-221.085	505.71	187.578	-221.547	528.247	177.356	-219.421	462.418	148.928	-152.349	477.627	183.484	-177.237	518.691	181.137	-192.557	486.411	172.84	-127.412	535.074	181.623	-138.91	611.328	100.744	85.655	635.038	160.667	81.906
88	0.58	408.331	133.058	-229.444	439.529	179.229	-302.457	466.476	178.411	-321.305	492.833	176.044	-314.109	525.082	175.823	-293.426	442.587	183.491	-282.865	466.667	183.486	-300.858	493.615	180.872	-294.542	529.923	176.304	-276.271	448.81	189.942	-261.955	472.937	191.092	-272.615	500.681	187.643	-265.918	531.465	178.619	-257.516	418.291	139.019	-211.538	433.309	143.759	-184.621	457.336	189.751	-213.947	483.918	193.006	-221.079	505.724	187.625	-221.536	528.263	177.385	-219.415	462.43	148.941	-152.35	477.64	183.506	-177.232	518.696	181.251	-192.517	486.425	172.85	-127.407	535.082	181.636	-138.912	611.345	100.748	85.637	635.054	160.666	81.915
