Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	403.594	109.912	-184.188	454.585	121.812	-272.311	482.777	119.537	-284.185	517.979	122.475	-272.108	551.164	122.477	-244.069	455.59	125.371	-255.896	485.341	124.068	-264.518	516.927	126.736	-254.258	547.455	121.636	-226.708	460.515	131.961	-227.269	488.036	130.574	-232.863	518.091	131.439	-222.254	546.566	120.633	-204.381	414.736	114.02	-165.924	432.189	117.091	-135.282	472.798	138.592	-182.545	498.257	139.095	-182.446	517.126	130.854	-176.062	535.315	122.801	-168.275	464.817	122.868	-103.381	488.052	143.064	-145.481	524.887	132.431	-148.105	505.872	143.321	-85.57	539.417	134.275	-103.363	633.335	-8.757	102.009	689.802	32.582	69.888
2	0.00667	403.583	109.778	-184.19	454.57	121.767	-272.305	482.738	119.47	-284.17	517.95	122.434	-272.102	551.141	122.453	-244.064	455.575	125.316	-255.895	485.296	124.005	-264.516	516.892	126.681	-254.248	547.422	121.604	-226.705	460.484	131.9	-227.273	487.994	130.505	-232.855	518.05	131.382	-222.239	546.53	120.586	-204.367	414.724	113.9	-165.924	432.167	116.976	-135.283	472.763	138.514	-182.534	498.225	139.025	-182.437	517.091	130.79	-176.057	535.281	122.735	-168.264	464.793	122.784	-103.383	488.018	142.983	-145.465	524.854	132.347	-148.082	505.836	143.23	-85.574	539.392	134.188	-103.359	633.313	-8.791	102.034	689.786	32.552	69.915
3	0.01333	403.576	109.648	-184.186	454.559	121.713	-272.297	482.681	119.411	-284.168	517.915	122.407	-272.088	551.119	122.459	-244.045	455.553	125.267	-255.89	485.246	123.937	-264.507	516.853	126.647	-254.238	547.396	121.594	-226.693	460.457	131.844	-227.261	487.947	130.444	-232.84	518.022	131.34	-222.235	546.498	120.558	-204.356	414.699	113.785	-165.914	432.144	116.873	-135.28	472.722	138.447	-182.525	498.352	138.945	-182.558	517.055	130.746	-176.047	535.247	122.686	-168.258	464.761	122.695	-103.38	487.97	142.902	-145.45	525.069	131.807	-148.631	505.801	143.164	-85.564	539.366	134.172	-103.369	633.282	-8.806	102.056	689.765	32.528	69.929
4	0.02	403.548	109.534	-184.184	454.535	121.664	-272.296	482.635	119.352	-284.157	517.885	122.38	-272.085	551.083	122.469	-244.015	455.53	125.21	-255.882	485.19	123.874	-264.494	516.817	126.616	-254.227	547.343	121.504	-226.525	461.038	131.251	-226.946	487.9	130.388	-232.833	518.188	131.111	-222.205	546.398	120.525	-204.332	414.644	113.853	-165.871	432.107	116.778	-135.277	472.767	138.379	-182.651	498.179	138.967	-181.913	517.014	130.698	-176.029	535.198	122.636	-168.242	464.72	122.612	-103.373	488.006	142.837	-145.367	524.783	132.238	-148.014	505.893	143.066	-85.242	539.327	134.109	-103.339	637.082	-10.814	103.577	689.74	32.556	70.006
5	0.02667	403.36	109.382	-184.289	454.34	121.657	-272.404	482.443	119.329	-284.279	517.723	122.341	-272.145	551.025	122.453	-244.023	455.303	125.135	-255.997	484.976	123.827	-264.59	516.606	126.567	-254.309	547.165	121.511	-226.607	460.876	131.167	-227.055	487.672	130.316	-232.959	518.103	131.059	-222.232	546.319	120.51	-204.354	414.459	113.676	-165.954	431.992	116.712	-135.36	472.581	138.291	-182.726	498.051	138.914	-181.974	516.868	130.617	-176.061	535.093	122.569	-168.247	464.55	122.465	-103.506	487.847	142.775	-145.392	524.627	132.162	-148.053	505.71	142.905	-85.309	539.257	134.043	-103.364	636.455	-10.308	103.4	689.664	32.579	69.97
6	0.03333	403.429	109.31	-184.151	454.392	121.529	-272.25	482.473	119.189	-284.133	517.742	122.285	-272.039	550.982	122.464	-244.009	455.377	125.05	-255.842	485.016	123.719	-264.447	516.653	126.538	-254.195	547.21	121.485	-226.445	460.909	131.105	-226.908	487.693	130.227	-232.802	518.039	131.021	-222.225	546.261	120.498	-204.337	414.543	113.625	-165.848	432.04	116.608	-135.253	472.642	138.232	-182.576	497.979	138.844	-181.952	516.799	130.566	-176.049	535.04	122.531	-168.248	464.628	122.42	-103.371	487.786	142.725	-145.384	524.545	132.109	-148.056	505.641	142.842	-85.305	539.206	134.007	-103.355	636.287	-10.221	103.365	689.624	32.574	69.98
7	0.04	403.387	109.268	-184.119	454.325	121.483	-272.22	482.392	119.108	-284.109	517.658	122.23	-272.024	550.899	122.439	-244.007	455.297	125.01	-255.812	484.931	123.652	-264.422	516.576	126.488	-254.181	547.143	121.47	-226.433	460.842	131.049	-226.881	487.61	130.161	-232.785	517.967	130.982	-222.22	546.177	120.466	-204.331	414.498	113.577	-165.815	431.995	116.57	-135.227	472.583	138.197	-182.552	497.91	138.806	-181.943	516.733	130.518	-176.046	534.972	122.489	-168.245	464.579	122.383	-103.347	487.734	142.681	-145.372	524.479	132.079	-148.057	505.585	142.809	-85.298	539.155	133.972	-103.355	636.219	-10.229	103.385	689.597	32.556	69.985
8	0.04667	403.337	109.24	-184.085	454.261	121.444	-272.195	482.298	119.055	-284.094	517.562	122.184	-272.007	550.795	122.412	-244.008	455.238	124.968	-255.788	484.828	123.582	-264.398	516.491	126.425	-254.171	547.057	121.445	-226.429	460.773	131.006	-226.856	487.521	130.114	-232.765	517.873	130.92	-222.21	546.105	120.43	-204.335	414.441	113.542	-165.779	431.939	116.546	-135.204	472.518	138.156	-182.527	497.847	138.765	-181.937	516.669	130.481	-176.051	534.905	122.448	-168.244	464.528	122.343	-103.327	487.669	142.643	-145.349	524.417	132.05	-148.054	505.533	142.773	-85.286	539.106	133.946	-103.349	636.175	-10.227	103.394	689.561	32.543	69.984
9	0.05333	403.279	109.232	-184.054	454.181	121.413	-272.173	482.204	118.996	-284.07	517.445	122.102	-271.997	550.689	122.366	-244.005	455.161	124.954	-255.769	484.736	123.531	-264.38	516.38	126.353	-254.16	546.965	121.407	-226.417	460.698	130.978	-226.833	487.431	130.068	-232.751	517.79	130.873	-222.206	546.025	120.386	-204.327	414.374	113.527	-165.749	431.886	116.534	-135.175	472.449	138.12	-182.511	497.78	138.739	-181.926	516.588	130.435	-176.045	534.835	122.404	-168.237	464.482	122.309	-103.286	487.595	142.595	-145.329	524.35	132.018	-148.059	505.48	142.753	-85.274	539.053	133.921	-103.337	636.133	-10.237	103.405	689.531	32.54	69.98
10	0.06	403.189	109.223	-184.004	454.086	121.383	-272.15	482.096	118.939	-284.044	517.335	122.03	-271.979	550.591	122.295	-243.996	455.082	124.934	-255.753	484.635	123.474	-264.355	516.284	126.288	-254.148	546.872	121.343	-226.408	460.623	130.96	-226.813	487.335	130.031	-232.726	517.699	130.813	-222.208	545.961	120.347	-204.327	414.304	113.519	-165.711	431.814	116.543	-135.139	472.356	138.079	-182.481	497.711	138.706	-181.915	516.509	130.399	-176.047	534.75	122.354	-168.232	464.415	122.301	-103.254	487.541	142.577	-145.311	524.276	131.991	-148.068	505.437	142.732	-85.264	538.999	133.91	-103.339	636.082	-10.246	103.398	689.493	32.526	69.966
