Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	399.798	106.967	-188.117	453.8	123.187	-279.796	479.241	125.29	-291.213	514.757	126.046	-279.875	543.334	121.209	-255.235	455.005	125.551	-263.248	482.273	127.356	-271.213	514.105	128.553	-261.822	541.785	120.357	-237.217	460.801	129.609	-234.11	485.708	130.563	-239.419	515.805	130.004	-230.041	543.298	119.709	-215.089	413.106	109.211	-171.512	431.732	109.94	-142.471	472.405	134.579	-189.235	497.746	135.953	-189.121	516.266	128.68	-183.766	535.891	121.459	-176.511	464.131	114.867	-111.332	487.224	137.718	-152.018	524.653	128.28	-155.77	503.631	136.325	-91.889	537.999	128.27	-108.269	622.54	-15.31	107.724	676.655	26.995	75.15
2	0.00667	399.817	107.071	-188.155	453.842	123.295	-279.824	479.253	125.383	-291.23	514.786	126.135	-279.901	543.368	121.341	-255.254	455.033	125.662	-263.272	482.289	127.462	-271.239	514.122	128.645	-261.85	541.817	120.454	-237.232	460.843	129.711	-234.132	485.726	130.673	-239.443	515.828	130.09	-230.059	543.312	119.816	-215.105	413.138	109.301	-171.546	431.756	110.028	-142.504	472.424	134.673	-189.261	497.76	136.05	-189.128	516.279	128.759	-183.777	535.908	121.55	-176.52	464.14	114.932	-111.355	487.239	137.8	-152.036	524.657	128.356	-155.78	503.65	136.391	-91.903	538.015	128.338	-108.285	622.572	-15.269	107.693	676.677	27.057	75.114
3	0.01333	399.84	107.165	-188.204	453.878	123.421	-279.866	479.282	125.472	-291.262	514.81	126.224	-279.933	543.393	121.455	-255.271	455.072	125.772	-263.301	482.311	127.562	-271.264	514.147	128.736	-261.88	541.848	120.564	-237.256	460.863	129.816	-234.162	485.745	130.781	-239.475	515.853	130.19	-230.086	543.341	119.927	-215.132	413.161	109.39	-171.59	431.771	110.107	-142.547	472.43	134.76	-189.284	497.776	136.158	-189.172	516.293	128.836	-183.785	535.93	121.645	-176.533	464.155	114.997	-111.388	487.246	137.886	-152.061	524.683	128.445	-155.802	503.652	136.471	-91.925	538.028	128.404	-108.301	622.593	-15.217	107.65	676.689	27.11	75.085
4	0.02	399.862	107.247	-188.252	453.913	123.531	-279.908	479.315	125.569	-291.291	514.843	126.322	-279.965	543.356	121.56	-255.102	455.113	125.87	-263.336	482.345	127.674	-271.303	514.061	128.614	-261.888	541.853	120.67	-237.276	460.805	129.917	-234.239	485.704	130.876	-239.595	515.947	130.336	-230.159	543.358	120.022	-215.158	413.171	109.461	-171.639	431.773	110.196	-142.61	472.468	134.896	-189.341	497.73	136.292	-189.017	516.432	128.938	-183.978	535.868	121.766	-176.538	464.137	115.084	-111.433	487.506	138.108	-152.111	524.315	128.956	-155.085	503.406	136.055	-91.909	538.031	128.585	-108.446	622.614	-15.176	107.613	676.704	27.214	75.091
5	0.02667	399.929	107.254	-188.296	453.962	123.592	-279.9	479.367	125.619	-291.3	514.873	126.371	-279.941	543.41	121.672	-255.121	455.193	125.915	-263.335	482.384	127.713	-271.279	514.106	128.732	-261.887	541.888	120.75	-237.23	460.868	129.956	-234.242	485.777	130.966	-239.607	515.998	130.448	-230.186	543.377	120.141	-215.23	413.246	109.476	-171.632	431.844	110.189	-142.62	472.526	134.965	-189.331	497.866	136.369	-189.253	516.439	128.976	-183.97	535.871	121.856	-176.66	464.219	115.052	-111.447	487.486	138.184	-152.169	524.445	129.014	-155.189	503.464	136.114	-91.94	538.051	128.639	-108.446	622.632	-14.508	107.344	676.61	27.302	75.095
6	0.03333	399.998	107.409	-188.338	454.018	123.758	-279.964	479.408	125.778	-291.349	514.92	126.543	-280.017	543.428	121.789	-255.144	455.252	126.073	-263.386	482.428	127.863	-271.355	514.117	128.831	-261.906	541.905	120.852	-237.247	460.915	130.122	-234.278	485.807	131.062	-239.638	516.015	130.557	-230.228	543.396	120.244	-215.264	413.299	109.662	-171.69	431.879	110.334	-142.702	472.537	135.054	-189.361	497.743	136.472	-189.158	516.451	129.071	-184.001	535.885	121.972	-176.718	464.27	115.245	-111.521	487.391	138.23	-152.105	524.347	129.067	-155.103	503.476	136.181	-91.969	538.062	128.722	-108.486	622.588	-14.854	107.387	676.603	27.365	75.067
7	0.04	400.033	107.49	-188.382	454.056	123.897	-280.005	479.42	125.896	-291.384	514.914	126.681	-280.052	543.439	121.893	-255.164	455.269	126.206	-263.419	482.44	127.98	-271.388	514.136	128.951	-261.931	541.927	120.966	-237.287	460.949	130.239	-234.304	485.835	131.171	-239.679	516.019	130.662	-230.257	543.403	120.344	-215.298	413.314	109.756	-171.734	431.897	110.411	-142.74	472.559	135.141	-189.39	497.762	136.582	-189.205	516.475	129.159	-184.037	535.889	122.058	-176.773	464.28	115.327	-111.567	487.4	138.315	-152.142	524.356	129.165	-155.135	503.494	136.269	-92.009	538.072	128.811	-108.522	622.597	-14.824	107.338	676.608	27.432	75.019
8	0.04667	400.05	107.594	-188.418	454.094	124.049	-280.043	479.44	126.016	-291.416	514.913	126.813	-280.086	543.465	122	-255.199	455.301	126.384	-263.475	482.443	128.109	-271.42	514.148	129.07	-261.966	541.945	121.076	-237.318	460.996	130.371	-234.348	485.84	131.282	-239.721	516.027	130.783	-230.297	543.409	120.445	-215.342	413.349	109.841	-171.775	431.918	110.494	-142.789	472.58	135.253	-189.438	497.786	136.673	-189.246	516.496	129.257	-184.075	535.892	122.142	-176.803	464.303	115.427	-111.606	487.421	138.42	-152.18	524.364	129.265	-155.172	503.505	136.349	-92.042	538.077	128.89	-108.555	622.619	-14.783	107.287	676.602	27.487	74.985
9	0.05333	400.07	107.709	-188.46	454.101	124.182	-280.076	479.45	126.126	-291.452	514.918	126.904	-280.116	543.475	122.102	-255.237	455.308	126.508	-263.513	482.448	128.22	-271.448	514.144	129.173	-262	541.949	121.178	-237.367	461.008	130.49	-234.38	485.844	131.391	-239.759	516.028	130.889	-230.33	543.421	120.556	-215.384	413.367	109.933	-171.818	431.926	110.587	-142.82	472.599	135.368	-189.48	497.8	136.776	-189.284	516.498	129.356	-184.11	535.904	122.24	-176.848	464.32	115.525	-111.643	487.434	138.519	-152.218	524.386	129.355	-155.212	503.521	136.431	-92.071	538.099	128.999	-108.591	622.611	-14.744	107.235	676.605	27.532	74.943
10	0.06	400.09	107.827	-188.503	454.109	124.3	-280.111	479.46	126.235	-291.486	514.93	127	-280.151	543.499	122.212	-255.286	455.328	126.624	-263.549	482.464	128.3	-271.474	514.154	129.28	-262.046	541.955	121.274	-237.407	461.026	130.608	-234.41	485.833	131.507	-239.801	516.03	130.99	-230.368	543.443	120.664	-215.441	413.388	110.052	-171.87	431.938	110.695	-142.861	472.612	135.465	-189.505	497.944	136.87	-189.449	516.517	129.471	-184.163	535.91	122.335	-176.88	464.329	115.606	-111.676	487.442	138.627	-152.256	524.496	129.477	-155.343	503.544	136.528	-92.114	538.122	129.087	-108.632	622.632	-14.704	107.183	676.606	27.585	74.893
