Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	406.339	165.425	-187.007	446.553	182.123	-259.045	466.255	179.062	-268.968	503.995	185.489	-258.086	540.476	180.347	-234.298	446.56	187.931	-241.088	466.449	183.566	-251.825	500.829	184.804	-242.322	535.392	177.723	-219.651	449.381	195.431	-218.023	470.768	189.674	-224.714	501.304	186.066	-216.198	529.341	177.685	-201.483	415.888	166.805	-172.773	427.435	172.061	-137.494	452.576	205.223	-174.952	480.411	202.951	-180.498	500.951	192.066	-175.298	519.122	182.82	-168.876	447.58	175.909	-106.28	471.262	200.834	-134.801	506.981	191.612	-140.648	484.749	194.617	-76.563	531.691	186.241	-87.651	593.789	86.175	138.117	642.337	145.968	114.213
2	0.00667	406.352	165.567	-187.048	446.561	182.236	-259.068	466.269	179.213	-268.988	504.023	185.663	-258.099	540.565	180.504	-234.291	446.594	188.08	-241.127	466.468	183.707	-251.845	500.848	184.996	-242.346	535.451	177.873	-219.644	449.392	195.56	-218.047	470.785	189.822	-224.741	501.329	186.194	-216.203	529.374	177.861	-201.491	415.906	166.935	-172.801	427.452	172.171	-137.526	452.591	205.359	-174.971	480.422	203.085	-180.523	500.976	192.202	-175.302	519.138	182.952	-168.89	447.59	176.008	-106.31	471.275	200.973	-134.833	506.994	191.733	-140.652	484.756	194.719	-76.583	531.694	186.346	-87.674	593.791	86.245	138.089	642.344	146.043	114.181
3	0.01333	406.368	165.69	-187.092	446.592	182.395	-259.094	466.298	179.369	-269.021	504.062	185.861	-258.109	540.645	180.696	-234.285	446.619	188.249	-241.153	466.491	183.865	-251.887	500.894	185.177	-242.365	535.522	178.048	-219.624	449.41	195.716	-218.072	470.802	189.969	-224.753	501.357	186.375	-216.241	529.419	178.033	-201.505	415.929	167.076	-172.841	427.449	172.296	-137.568	452.602	205.497	-174.987	480.432	203.213	-180.539	501.004	192.351	-175.32	519.159	183.095	-168.901	447.607	176.131	-106.346	471.276	201.087	-134.844	507.006	191.875	-140.666	484.751	194.819	-76.6	531.692	186.458	-87.692	593.81	86.306	138.057	642.345	146.109	114.158
4	0.02	406.396	165.796	-187.139	446.294	182.164	-258.945	466.341	179.55	-269.051	504.142	186.066	-258.129	540.723	180.926	-234.265	446.475	188.21	-240.881	466.522	184.048	-251.911	501.254	185.503	-242.322	535.746	177.93	-219.213	449.437	195.897	-217.903	470.793	190.044	-224.885	501.358	186.572	-216.394	529.47	178.24	-201.517	416.162	167.592	-172.585	427.461	172.413	-137.608	452.85	205.544	-174.471	480.509	203.339	-180.366	500.935	192.452	-175.482	519.258	183.18	-169.205	447.617	176.254	-106.373	471.331	201.226	-134.661	506.978	192.064	-140.699	484.946	195.125	-76.51	531.707	186.606	-87.695	593.822	86.384	138.016	642.351	146.171	114.126
5	0.02667	406.433	165.844	-187.238	446.365	182.354	-259.006	466.414	179.751	-269.08	504.238	186.29	-258.188	540.82	181.128	-234.258	446.552	188.383	-240.908	466.568	184.199	-251.938	501.373	185.734	-242.334	535.84	178.143	-219.222	449.522	196.078	-217.942	470.83	190.228	-224.947	501.5	186.845	-216.519	529.541	178.402	-201.544	416.181	167.69	-172.653	427.456	172.5	-137.683	452.924	205.756	-174.483	480.57	203.505	-180.395	500.99	192.644	-175.52	519.323	183.397	-169.255	447.655	176.297	-106.436	471.404	201.394	-134.674	507.07	192.247	-140.779	485.001	195.319	-76.516	531.776	186.731	-87.743	593.973	86.661	137.963	642.478	146.257	114.075
6	0.03333	406.529	166.045	-187.264	446.406	182.531	-259.025	466.423	179.911	-269.101	504.309	186.452	-258.177	540.876	181.319	-234.27	446.549	188.546	-240.929	466.622	184.423	-251.945	501.351	185.871	-242.422	535.881	178.343	-219.244	449.519	196.223	-217.936	470.854	190.408	-224.989	501.422	186.839	-216.373	529.589	178.565	-201.553	416.251	167.866	-172.657	427.528	172.687	-137.689	452.889	205.86	-174.545	480.565	203.616	-180.429	501.011	192.799	-175.539	519.301	183.529	-169.306	447.718	176.445	-106.39	471.347	201.475	-134.737	507.009	192.287	-140.712	484.951	195.306	-76.558	531.765	186.825	-87.777	593.84	86.678	137.946	642.301	146.309	114.024
7	0.04	406.58	166.168	-187.327	446.437	182.686	-259.062	466.46	180.079	-269.142	504.339	186.647	-258.185	540.936	181.479	-234.286	446.595	188.695	-240.957	466.671	184.588	-251.972	501.408	186.092	-242.466	535.948	178.499	-219.268	449.566	196.378	-217.967	470.876	190.568	-225.03	501.472	187.009	-216.375	529.627	178.726	-201.57	416.279	168.006	-172.712	427.559	172.799	-137.719	452.921	205.991	-174.562	480.591	203.762	-180.462	501.036	192.94	-175.575	519.332	183.69	-169.336	447.778	176.528	-106.423	471.369	201.628	-134.77	507.025	192.415	-140.734	484.979	195.387	-76.574	531.784	186.965	-87.802	593.833	86.763	137.916	642.307	146.401	113.975
8	0.04667	406.62	166.321	-187.377	446.474	182.85	-259.088	466.5	180.27	-269.171	504.383	186.797	-258.204	540.975	181.637	-234.312	446.637	188.874	-240.984	466.694	184.761	-251.993	501.449	186.266	-242.497	535.993	178.643	-219.289	449.611	196.543	-218.001	470.9	190.768	-225.065	501.507	187.143	-216.392	529.653	178.881	-201.591	416.322	168.151	-172.772	427.573	172.923	-137.756	452.964	206.124	-174.582	480.613	203.919	-180.483	501.074	193.075	-175.589	519.355	183.818	-169.351	447.816	176.604	-106.453	471.399	201.738	-134.782	507.046	192.54	-140.76	485.009	195.499	-76.583	531.82	187.079	-87.839	593.824	86.827	137.876	642.332	146.447	113.938
9	0.05333	406.656	166.502	-187.43	446.525	183.046	-259.123	466.541	180.424	-269.191	504.415	186.946	-258.222	541.019	181.791	-234.334	446.695	189.077	-241.041	466.735	184.895	-252.018	501.479	186.393	-242.516	536.039	178.763	-219.308	449.637	196.706	-218.023	470.941	190.915	-225.069	501.536	187.285	-216.409	529.67	179.012	-201.606	416.336	168.336	-172.82	427.601	173.073	-137.792	453.002	206.259	-174.593	480.672	204.084	-180.536	501.092	193.22	-175.604	519.377	183.952	-169.365	447.843	176.701	-106.482	471.432	201.848	-134.8	507.074	192.689	-140.788	485.033	195.627	-76.623	531.839	187.188	-87.864	593.815	86.886	137.849	642.336	146.505	113.913
10	0.06	406.682	166.678	-187.474	446.582	183.228	-259.151	466.578	180.578	-269.202	504.459	187.1	-258.254	541.062	181.922	-234.362	446.729	189.252	-241.054	466.768	185.07	-252.04	501.491	186.519	-242.541	536.063	178.89	-219.334	449.692	196.873	-218.036	470.979	191.062	-225.108	501.57	187.419	-216.425	529.701	179.123	-201.63	416.362	168.514	-172.844	427.622	173.221	-137.822	453.029	206.419	-174.597	480.72	204.211	-180.549	501.118	193.327	-175.612	519.413	184.068	-169.379	447.87	176.868	-106.529	471.476	201.987	-134.839	507.105	192.808	-140.798	485.067	195.735	-76.65	531.858	187.292	-87.885	593.796	86.951	137.817	642.339	146.572	113.886
