Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ	ELX	ELY	ELZ
1	0	424.528	70.847	-211.231	462.006	78.731	-271.173	488.78	82.101	-284.538	503.616	80.507	-279.596	526.978	75.439	-253.755	465.305	85.272	-256.935	489.167	86.297	-268.574	506.675	82.859	-263.276	531.953	76.301	-237.62	465.305	97.918	-239.922	491.439	98.462	-242.867	510.235	92.58	-237.233	532.61	80.081	-221.377	431.779	71.89	-193.833	441.048	72.844	-165.325	471.862	109.245	-195.478	495.877	108.988	-197.162	510.506	96.645	-193.919	525.645	88.538	-189.842	462.289	74.369	-130.04	487.63	104.848	-162.836	524.448	89.974	-165.991	495.095	99.36	-102.381	536.666	85.86	-116.78	573.856	20.004	126.143	624.523	53	100.928
2	0.00667	424.586	70.959	-211.29	462.006	78.857	-271.19	488.811	82.241	-284.58	503.665	80.615	-279.615	527.019	75.551	-253.775	465.331	85.387	-256.961	489.215	86.412	-268.602	506.748	82.994	-263.314	531.985	76.399	-237.642	465.324	98.039	-239.946	491.488	98.576	-242.898	510.273	92.664	-237.243	532.645	80.2	-221.406	431.839	72.02	-193.879	441.102	72.952	-165.369	471.901	109.379	-195.504	495.914	109.1	-197.18	510.545	96.769	-193.94	525.712	88.561	-190.058	462.327	74.484	-130.067	487.684	104.968	-162.869	524.492	90.093	-166.033	495.126	99.48	-102.406	536.699	85.961	-116.811	573.85	20.06	126.095	624.538	53.066	100.902
3	0.01333	424.637	71.08	-211.343	462.02	78.962	-271.212	488.861	82.351	-284.601	503.709	80.723	-279.634	527.057	75.656	-253.798	465.35	85.498	-256.985	489.263	86.546	-268.62	506.81	83.118	-263.345	532.023	76.497	-237.671	465.342	98.164	-239.973	491.518	98.67	-242.865	510.192	92.519	-236.695	532.678	80.316	-221.416	431.903	72.163	-193.938	441.148	73.079	-165.429	471.939	109.51	-195.524	495.968	109.226	-197.206	510.585	96.879	-193.957	525.756	88.674	-190.093	462.369	74.593	-130.105	487.725	105.075	-162.89	524.538	90.192	-166.05	495.165	99.592	-102.431	536.725	86.064	-116.821	573.873	20.118	126.059	624.555	53.127	100.877
4	0.02	424.707	71.205	-211.391	462.051	79.097	-271.238	488.748	82.171	-284.7	503.726	80.746	-279.599	527.56	76.233	-254.059	465.369	85.627	-257.018	489.316	86.672	-268.647	506.911	83.445	-263.194	532.064	76.636	-237.734	465.298	98.014	-239.742	491.521	98.731	-242.764	509.913	92.703	-236.109	532.708	80.418	-221.423	431.955	72.286	-193.977	441.189	73.204	-165.464	472.052	109.645	-195.413	496.231	109.368	-197.261	510.541	96.998	-194.045	525.799	88.803	-190.121	462.413	74.716	-130.142	487.688	105.234	-162.782	524.579	90.295	-166.064	495.259	99.693	-102.325	536.759	86.182	-116.836	573.845	20.201	126.004	624.575	53.211	100.895
5	0.02667	424.708	71.304	-211.447	462.025	79.2	-271.271	488.794	82.333	-284.758	503.759	80.881	-279.631	527.562	76.337	-254.077	465.341	85.793	-257.052	489.33	86.788	-268.666	506.974	83.608	-263.271	532.095	76.745	-237.735	465.311	98.141	-239.738	491.55	98.854	-242.778	509.961	92.828	-236.12	532.758	80.518	-221.473	431.949	72.393	-194.013	441.185	73.341	-165.513	472.069	109.755	-195.417	496.275	109.486	-197.295	510.559	97.088	-194.056	525.815	88.908	-190.131	462.439	74.811	-130.191	487.722	105.385	-162.837	524.621	90.424	-166.135	495.256	99.777	-102.319	536.794	86.299	-116.864	573.837	20.304	125.962	624.571	53.284	100.889
6	0.03333	424.898	71.507	-211.468	462.132	79.359	-271.272	488.93	82.486	-284.771	503.876	81.044	-279.719	527.67	76.509	-254.176	465.479	85.888	-257.032	489.434	86.948	-268.746	507.011	83.724	-263.291	532.162	76.891	-237.793	465.405	98.316	-239.822	491.65	99.032	-242.86	510.012	92.939	-236.146	532.82	80.641	-221.52	432.135	72.543	-194.046	441.352	73.503	-165.519	472.175	109.918	-195.513	496.263	109.597	-197.276	510.675	97.269	-194.149	525.912	89.09	-190.21	462.545	74.968	-130.193	487.785	105.545	-162.882	524.657	90.56	-166.165	495.371	99.93	-102.411	536.854	86.415	-116.926	574.832	19.844	126.642	624.583	53.351	100.861
7	0.04	424.969	71.675	-211.508	462.179	79.503	-271.307	488.985	82.615	-284.786	503.906	81.16	-279.735	527.709	76.651	-254.216	465.518	86.028	-257.064	489.497	87.087	-268.779	507.052	83.869	-263.314	532.208	77.012	-237.815	465.453	98.437	-239.852	491.707	99.17	-242.908	510.063	93.061	-236.172	532.869	80.784	-221.563	432.2	72.688	-194.084	441.411	73.652	-165.564	472.228	110.061	-195.548	496.31	109.723	-197.31	510.738	97.412	-194.186	525.959	89.208	-190.254	462.593	75.104	-130.217	487.818	105.672	-162.902	524.705	90.67	-166.175	495.429	100.051	-102.46	536.897	86.518	-116.947	574.978	19.872	126.695	624.598	53.419	100.84
8	0.04667	425.017	71.824	-211.552	462.232	79.685	-271.341	489.038	82.764	-284.818	503.977	81.326	-279.767	527.753	76.788	-254.245	465.57	86.176	-257.089	489.559	87.244	-268.808	507.091	84.036	-263.337	532.251	77.165	-237.864	465.508	98.578	-239.88	491.756	99.278	-242.906	510.14	93.269	-236.22	532.914	80.926	-221.583	432.262	72.86	-194.137	441.464	73.78	-165.6	472.293	110.218	-195.578	496.368	109.867	-197.333	510.784	97.556	-194.216	526.009	89.337	-190.289	462.625	75.24	-130.266	487.868	105.784	-162.93	524.75	90.774	-166.197	495.47	100.178	-102.494	536.939	86.62	-116.963	575.063	19.93	126.703	624.612	53.486	100.814
9	0.05333	425.067	71.97	-211.603	462.272	79.828	-271.364	489.085	82.921	-284.842	504.025	81.488	-279.805	527.809	76.946	-254.281	465.622	86.329	-257.114	489.622	87.393	-268.849	507.152	84.197	-263.379	532.31	77.326	-237.908	465.543	98.73	-239.908	491.805	99.475	-242.955	510.182	93.439	-236.246	532.96	81.091	-221.607	432.325	73.006	-194.178	441.512	73.909	-165.645	472.339	110.37	-195.605	496.458	110.053	-197.399	510.826	97.705	-194.227	526.048	89.472	-190.314	462.659	75.365	-130.305	487.899	105.912	-162.948	524.8	90.9	-166.224	495.489	100.318	-102.52	536.967	86.714	-116.975	575.093	20.015	126.689	624.629	53.557	100.794
10	0.06	425.114	72.13	-211.649	462.308	79.998	-271.402	489.149	83.103	-284.888	504.095	81.713	-279.863	527.873	77.105	-254.32	465.675	86.487	-257.15	489.671	87.587	-268.891	507.198	84.341	-263.413	532.354	77.481	-237.946	465.576	98.884	-239.942	491.856	99.624	-242.979	510.239	93.605	-236.273	532.996	81.222	-221.63	432.367	73.146	-194.225	441.547	74.038	-165.683	472.37	110.498	-195.622	496.501	110.195	-197.421	510.864	97.849	-194.249	526.091	89.62	-190.34	462.69	75.494	-130.337	487.942	106.038	-162.967	524.823	91.034	-166.246	495.53	100.444	-102.551	536.995	86.815	-116.995	575.131	20.104	126.658	624.636	53.636	100.768
