name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,54,26808048,351301654341,1,5,12570,47.423126,18.426422,-0.405646,0.260029,-0.876262,19.05,149.409,40.9502,118.712,85.523,256.235,-8.65438,146.464,42.6803,-8.65438,146.464,42.6803,0,0,0,-8.65438,146.464,42.6803,-30.741,149.197,3.08358,0.486251,-0.0601834,0.871744,-30.741,149.197,3.08358,-38.1361,145.809,-26.8563,0.238355,0.109207,0.965019,-38.1361,145.809,-26.8563,-44.5321,144.333,-47.1154,0.30034,0.0693315,0.951309
Thumb,1,54,26808049,351301672401,1,5,12570,47.423126,18.426422,-0.406587,0.255899,-0.877042,18.524,149.714,40.7236,118.417,86.8429,256.2,-9.18288,146.778,42.4293,-9.18288,146.778,42.4293,0,0,0,-9.18288,146.778,42.4293,-30.9956,148.975,2.64783,0.48022,-0.0483717,0.875813,-30.9956,148.975,2.64783,-38.3433,145.313,-27.2714,0.236829,0.118039,0.964354,-38.3433,145.313,-27.2714,-44.9982,143.841,-47.4473,0.312495,0.0691223,0.947401
Thumb,1,54,26808050,351301690477,1,5,12570,47.423126,18.426422,-0.406287,0.258636,-0.876378,18.1881,149.85,40.5852,118.007,86.3072,255.899,-9.51918,146.923,42.2978,-9.51918,146.923,42.2978,0,0,0,-9.51918,146.923,42.2978,-31.1064,148.712,2.37316,0.475256,-0.0393903,0.878965,-31.1064,148.712,2.37316,-38.4565,144.881,-27.5243,0.236907,0.123488,0.963652,-38.4565,144.881,-27.5243,-45.4025,143.485,-47.6073,0.326162,0.0655183,0.943041
Thumb,1,54,26808051,351301708576,1,5,12570,47.423126,18.426422,-0.406049,0.259418,-0.876257,17.5364,149.657,40.5429,117.297,85.9221,255.827,-10.1755,146.773,42.2552,-10.1755,146.773,42.2552,0,0,0,-10.1755,146.773,42.2552,-31.7071,148.514,2.2983,0.47403,-0.0383193,0.879675,-31.7071,148.514,2.2983,-39.0639,144.663,-27.595,0.237123,0.124115,0.963519,-39.0639,144.663,-27.595,-46.0792,143.302,-47.6563,0.329423,0.0638868,0.942019
Thumb,1,54,26808052,351301726643,1,5,12570,47.423126,18.426422,-0.4054,0.264258,-0.875111,16.7894,149.659,40.5498,116.39,84.7345,255.552,-10.9327,146.859,42.2353,-10.9327,146.859,42.2353,0,0,0,-10.9327,146.859,42.2353,-32.3609,148.548,2.22068,0.471754,-0.0371933,0.880946,-32.3609,148.548,2.22068,-39.6998,144.666,-27.673,0.236546,0.125127,0.96353,-39.6998,144.666,-27.673,-46.7682,143.337,-47.7178,0.331911,0.0623993,0.941245
Thumb,1,54,26808053,351301744757,1,5,12570,47.423126,18.426422,-0.406357,0.264259,-0.874666,16.3098,149.541,40.5306,116.146,84.6161,255.424,-11.4213,146.833,42.2207,-11.4213,146.833,42.2207,0,0,0,-11.4213,146.833,42.2207,-32.7676,148.546,2.16334,0.46995,-0.0377056,0.881887,-32.7676,148.546,2.16334,-40.1361,144.705,-27.7283,0.237503,0.123815,0.963464,-40.1361,144.705,-27.7283,-47.3228,143.481,-47.7377,0.337463,0.0574454,0.939584
Thumb,1,54,26808054,351301762778,1,5,12570,47.423126,18.426422,-0.405795,0.266564,-0.874228,15.9925,149.446,40.5025,115.69,83.955,255.288,-11.7451,146.812,42.2023,-11.7451,146.812,42.2023,0,0,0,-11.7451,146.812,42.2023,-33.0059,148.549,2.10048,0.468069,-0.0382313,0.882865,-33.0059,148.549,2.10048,-40.4013,144.757,-27.7908,0.238368,0.122235,0.963452,-40.4013,144.757,-27.7908,-47.7113,143.648,-47.7622,0.343255,0.0520364,0.9378
Thumb,1,54,26808055,351301780864,1,5,12570,47.423126,18.426422,-0.403536,0.266746,-0.875217,15.8081,149.345,40.5071,114.951,83.8095,255.536,-11.9357,146.788,42.2227,-11.9357,146.788,42.2227,0,0,0,-11.9357,146.788,42.2227,-33.0693,148.566,2.05557,0.46527,-0.0391393,0.884303,-33.0693,148.566,2.05557,-40.513,144.868,-27.8355,0.239924,0.119192,0.963447,-40.513,144.868,-27.8355,-48.0341,143.96,-47.7385,0.353171,0.0426215,0.934588
Thumb,1,54,26808056,351301798968,1,5,12570,47.423126,18.426422,-0.401468,0.267633,-0.875897,15.7122,149.306,40.5208,114.347,83.5523,255.716,-12.037,146.815,42.2456,-12.037,146.815,42.2456,0,0,0,-12.037,146.815,42.2456,-33.0396,148.601,2.01008,0.462384,-0.039313,0.885808,-33.0396,148.601,2.01008,-40.5076,144.964,-27.8825,0.240709,0.117215,0.963494,-40.5076,144.964,-27.8825,-48.2309,144.24,-47.7155,0.362661,0.0339933,0.931301
Thumb,1,54,26808057,351301817019,1,5,12570,47.423126,18.426422,-0.398609,0.269948,-0.876492,15.7552,149.365,40.5992,113.688,83.0424,255.941,-12.0007,146.971,42.3549,-12.0007,146.971,42.3549,0,0,0,-12.0007,146.971,42.3549,-32.9123,148.773,2.07282,0.460381,-0.0396738,0.886834,-32.9123,148.773,2.07282,-40.4295,145.188,-27.8136,0.242293,0.115555,0.963297,-40.4295,145.188,-27.8136,-48.3421,144.628,-47.5772,0.371554,0.0263145,0.928038
