name,begin/end,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Thumb,1,96,9014789,90083778944,1,5,2320,52.116371,20.25,-0.537623,0.224534,-0.812739,26.2331,201.631,42.8002,171.391,141.006,262.24,-3.20565,197.708,50.4838,-3.20565,197.708,50.4838,0,0,0,-3.20565,197.708,50.4838,-41.9141,198.58,18.9772,0.775446,-0.0174561,0.631172,-41.9141,198.58,18.9772,-65.9515,196.905,-5.14559,0.705,0.0491173,0.707504,-65.9515,196.905,-5.14559,-85.3399,198.701,-18.1298,0.828439,-0.0767523,0.554795
Thumb,1,96,9014790,90083788781,1,5,2320,52.116371,20.25,-0.537408,0.224863,-0.812791,26.2908,201.715,42.5514,171.391,141.002,262.005,-3.14499,197.771,50.2349,-3.14499,197.771,50.2349,0,0,0,-3.14499,197.771,50.2349,-41.8545,198.51,18.7262,0.775468,-0.0147946,0.631214,-41.8545,198.51,18.7262,-65.8685,196.725,-5.41201,0.704314,0.0523364,0.707957,-65.8685,196.725,-5.41201,-85.2678,198.47,-18.387,0.828902,-0.0745779,0.5544
Thumb,1,96,9014791,90083798629,1,5,2320,52.116371,20.25,-0.5361,0.224215,-0.813833,26.3163,201.714,42.3888,171.063,141.176,262.124,-3.11888,197.768,50.074,-3.11888,197.768,50.074,0,0,0,-3.11888,197.768,50.074,-41.8415,198.472,18.5806,0.775731,-0.0141108,0.630906,-41.8415,198.472,18.5806,-65.8461,196.648,-5.56399,0.704037,0.053499,0.708145,-65.8461,196.648,-5.56399,-85.2606,198.389,-18.5167,0.829554,-0.0743928,0.553448
Thumb,1,96,9014792,90083808461,1,5,2320,52.116371,20.25,-0.536257,0.225492,-0.813377,26.3169,201.703,41.9033,171.106,140.82,261.515,-3.12084,197.737,49.5681,-3.12084,197.737,49.5681,0,0,0,-3.12084,197.737,49.5681,-41.8294,198.336,18.0554,0.775449,-0.0120037,0.631296,-41.8294,198.336,18.0554,-65.8074,196.428,-6.10917,0.703257,0.0559703,0.708729,-65.8074,196.428,-6.10917,-85.2267,198.132,-19.0597,0.829758,-0.0728039,0.553355
Thumb,1,97,9014793,90083818306,1,5,2320,52.116371,20.25,-0.540638,0.20899,-0.814883,26.0036,201.503,41.055,171.976,145.076,261.073,-3.45937,197.633,48.6717,-3.45937,197.633,48.6717,0,0,0,-3.45937,197.633,48.6717,-42.1421,198.413,17.1312,0.774932,-0.0156166,0.631852,-42.1421,198.413,17.1312,-66.1019,196.617,-7.05998,0.702723,0.0526809,0.709511,-66.1019,196.617,-7.05998,-85.5238,198.43,-19.9917,0.829869,-0.0774753,0.552553
Thumb,1,97,9014794,90083828115,1,5,2320,52.116371,20.25,-0.540079,0.209495,-0.815123,25.9939,201.234,40.5137,171.815,144.67,260.597,-3.47412,197.362,48.1101,-3.47412,197.362,48.1101,0,0,0,-3.47412,197.362,48.1101,-42.1509,198.147,16.5624,0.774813,-0.0157177,0.631995,-42.1509,198.147,16.5624,-66.1048,196.355,-7.63495,0.702551,0.0525458,0.709691,-66.1048,196.355,-7.63495,-85.535,198.182,-20.5522,0.830223,-0.0780745,0.551936
Thumb,1,97,9014795,90083837948,1,5,2320,52.116371,20.25,-0.541659,0.207186,-0.814666,26.0677,201.146,40.1048,172.315,145.206,260.065,-3.40269,197.299,47.7042,-3.40269,197.299,47.7042,0,0,0,-3.40269,197.299,47.7042,-42.0902,198.115,16.1704,0.775027,-0.0163639,0.631716,-42.0902,198.115,16.1704,-66.0519,196.343,-8.02054,0.702782,0.0519882,0.709504,-66.0519,196.343,-8.02054,-85.4881,198.189,-20.9263,0.830475,-0.078883,0.551442
Thumb,1,97,9014796,90083847850,1,5,2320,52.116371,20.25,-0.543517,0.213186,-0.811875,25.9165,201.044,39.8261,172.666,143.484,259.032,-3.56792,197.209,47.377,-3.56792,197.209,47.377,0,0,0,-3.56792,197.209,47.377,-42.2051,198.006,15.7811,0.774019,-0.0159776,0.632961,-42.2051,198.006,15.7811,-66.1292,196.219,-8.446,0.701678,0.052412,0.710564,-66.1292,196.219,-8.446,-85.5477,198.062,-21.3788,0.829721,-0.0787167,0.5526
Thumb,1,97,9014797,90083857621,1,5,2320,52.116371,20.25,-0.544579,0.216732,-0.810223,25.7961,200.962,39.618,172.832,142.444,258.378,-3.69929,197.135,47.1305,-3.69929,197.135,47.1305,0,0,0,-3.69929,197.135,47.1305,-42.2991,197.911,15.4884,0.77327,-0.0155356,0.633887,-42.2991,197.911,15.4884,-66.1975,196.11,-8.76297,0.700925,0.0528139,0.711276,-66.1975,196.11,-8.76297,-85.6126,197.958,-21.7002,0.829574,-0.078943,0.552788
Thumb,1,98,9014798,90083867460,1,5,2320,52.116371,20.25,-0.544115,0.218067,-0.810176,25.7746,200.887,39.403,172.686,142.009,258.151,-3.72704,197.07,46.8964,-3.72704,197.07,46.8964,0,0,0,-3.72704,197.07,46.8964,-42.306,197.828,15.2284,0.772852,-0.0151917,0.634405,-42.306,197.828,15.2284,-66.1898,196.016,-9.0365,0.700496,0.0531652,0.711673,-66.1898,196.016,-9.0365,-85.6059,197.868,-21.9714,0.82962,-0.0791542,0.552689
Thumb,1,98,9014799,90083877306,1,5,2320,52.116371,20.25,-0.543316,0.218826,-0.810508,25.779,200.812,39.23,172.474,141.729,258.067,-3.72701,197.005,46.711,-3.72701,197.005,46.711,0,0,0,-3.72701,197.005,46.711,-42.2953,197.747,15.0297,0.772638,-0.0148698,0.634672,-42.2953,197.747,15.0297,-66.1776,195.929,-9.23622,0.700452,0.0533451,0.711703,-66.1776,195.929,-9.23622,-85.6086,197.798,-22.1462,0.830258,-0.0798883,0.551624
Thumb,1,98,9014800,90083887150,1,5,2320,52.116371,20.25,-0.542024,0.219074,-0.811305,25.8085,200.734,39.0519,172.155,141.584,258.104,-3.70087,196.937,46.5241,-3.70087,196.937,46.5241,0,0,0,-3.70087,196.937,46.5241,-42.2572,197.653,14.8277,0.7724,-0.0143419,0.634974,-42.2572,197.653,14.8277,-66.1438,195.827,-9.43356,0.700576,0.05355,0.711566,-66.1438,195.827,-9.43356,-85.5951,197.716,-22.3101,0.831127,-0.0807249,0.550193
Thumb,1,98,9014801,90083897030,1,5,2320,52.116371,20.25,-0.540903,0.219039,-0.812062,25.8455,200.667,38.8961,171.889,141.526,258.153,-3.66633,196.879,46.3632,-3.66633,196.879,46.3632,0,0,0,-3.66633,196.879,46.3632,-42.2128,197.579,14.6545,0.772202,-0.0140264,0.635222,-42.2128,197.579,14.6545,-66.1078,195.755,-9.59867,0.700823,0.0534793,0.711327,-66.1078,195.755,-9.59867,-85.5776,197.666,-22.4441,0.831915,-0.0816435,0.548864
Thumb,1,98,9014802,90083906832,1,5,2320,52.116371,20.25,-0.54007,0.219269,-0.812555,25.8811,200.607,38.7592,171.7,141.404,258.149,-3.63334,196.827,46.2203,-3.63334,196.827,46.2203,0,0,0,-3.63334,196.827,46.2203,-42.1685,197.515,14.4975,0.771975,-0.0137837,0.635504,-42.1685,197.515,14.4975,-66.0612,195.688,-9.75754,0.700758,0.0535796,0.711384,-66.0612,195.688,-9.75754,-85.5449,197.617,-22.5792,0.832507,-0.08242,0.547849
Thumb,1,98,9014803,90083916687,1,5,2320,52.116371,20.25,-0.539354,0.218915,-0.813126,25.919,200.556,38.6381,171.545,141.449,258.182,-3.59752,196.782,46.0941,-3.59752,196.782,46.0941,0,0,0,-3.59752,196.782,46.0941,-42.122,197.448,14.3578,0.771761,-0.0133344,0.635772,-42.122,197.448,14.3578,-66.0085,195.607,-9.90231,0.700575,0.0539882,0.711533,-66.0085,195.607,-9.90231,-85.5016,197.543,-22.7087,0.832907,-0.0827173,0.547196
